LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
MO        42.000000     46.000000    88.000000       703.969360     837.273708      1541.243068        -27.862907          278.992270        -16.176878          -3.717006          -5.787170       -748.524064      -0.868828      -1.155617       -750.548508        -3.839576        -12.377693           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.889543          1.071345        4.270228        4.246907          4.258053           4.344519   
MO        42.000000     48.000000    90.000000       702.268217     886.672091      1588.940308        -33.647878          278.407168        -16.153957          -3.654098          -4.742613       -772.512367      -0.857862      -1.335106       -774.705335        -4.827496        -11.547295           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.878130          1.098358        4.277437        4.280910          4.279290           4.351605   
MO        42.000000     50.000000    92.000000       699.512384     934.934178      1634.446563        -37.935283          277.716136        -16.121221          -3.512840          -4.403789       -794.435003      -0.830140      -1.537719       -796.802862        -5.758242        -10.389045           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.856413          1.219102        4.286860        4.315271          4.302324           4.360868   
MO        42.000000     52.000000    94.000000       696.045253     980.640957      1676.686210        -40.293854          276.949438        -16.079166          -3.584954          -3.819325       -813.540522      -0.830486      -1.162463       -815.533471        -6.632259         -9.201548           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.856556          0.999120        4.298019        4.351301          4.327575           4.371838   
MO        42.000000     54.000000    96.000000       691.363119    1025.390395      1716.753515        -40.850942          276.083025        -16.027927          -3.396631          -4.928529       -830.424979      -0.794187      -1.192207       -832.411374        -7.428428         -8.381855           0.000000             0.000000              0.000000             -0.000001            0.000000             -0.000001             0.828954          1.020648        4.311376        4.390499          4.356060           4.384971   
MO        42.000000     56.000000    98.000000       686.516261    1068.858999      1755.375260        -40.545390          275.129114        -15.972916          -3.292457          -6.305522       -845.979908      -0.769503      -1.314543       -848.063955        -8.220388         -7.682743           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.810898          1.110326        4.326086        4.430813          4.386236           4.399434   
MO        42.000000     58.000000   100.000000       681.284073    1110.943953      1792.228025        -38.792710          274.038780        -15.912265          -3.179264          -8.074744       -860.104383      -0.746042      -1.342001       -862.192426        -9.024691         -7.061225           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.792701          1.176888        4.342847        4.472884          4.418734           4.415917   
MO        42.000000     60.000000   102.000000       675.754993    1151.920371      1827.675363        -35.828101          272.840006        -15.847329          -3.037999         -10.126669       -873.039599      -0.717326      -1.326281       -875.083206        -9.839688         -6.567086           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.770309          1.234091        4.361300        4.515924          4.452905           4.434065   
MO        42.000000     62.000000   104.000000       670.299831    1192.159479      1862.459310        -32.559198          271.614971        -15.781823          -2.940744         -11.929572       -885.185464      -0.697728      -1.339522       -887.222713       -10.658342         -6.179981           0.000000             0.000000              0.000000              0.000000            0.000000              0.000001             0.754095          1.286325        4.380232        4.558365          4.487278           4.452688   
MO        42.000000     64.000000   106.000000       665.004703    1231.958761      1896.963464        -29.537985          270.412663        -15.717847          -2.829333         -13.146500       -896.715817      -0.674496      -1.369110       -898.759423       -11.467163         -5.843855           0.000001             0.000001              0.000001              0.000014            0.000022              0.000036             0.735260          1.318884        4.398981        4.599476          4.521098           4.471133   
MO        42.000000     66.000000   108.000000       660.020688    1271.799257      1931.819944        -27.106696          269.251652        -15.656404          -2.771811         -13.764552       -907.687644      -0.662640      -1.399580       -909.749864       -12.270646         -5.526593           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.724486          1.330070        4.417187        4.638955          4.553995           4.489047   
MO        42.000000     68.000000   110.000000       655.377442    1312.365268      1967.742711        -25.574611          268.140924        -15.598026          -2.759425         -13.876948       -918.096613      -0.659812      -1.419968       -920.176393       -13.068847         -5.212348           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.719346          1.322693        4.434679        4.676548          4.585704           4.506260   
MO        42.000000     70.000000   112.000000       651.049585    1354.445318      2005.494902        -25.251124          267.091958        -15.543391          -2.719936         -13.594327       -927.907029      -0.649442      -1.421928       -929.978399       -13.856036         -4.893579           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.710133          1.299585        4.451317        4.712003          4.615971           4.522634   
MO        42.000000     72.000000   114.000000       647.035393    1398.631864      2045.667257        -26.375819          266.105677        -15.492599          -2.638496         -12.998754       -937.084533      -0.632177      -1.405170       -939.121879       -14.633002         -4.569241           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.695386          1.263257        4.467049        4.745231          4.644682           4.538119   
MO        42.000000     74.000000   116.000000       643.371322    1444.999703      2088.371026        -28.978907          265.177626        -15.445453          -2.569209         -12.106975       -945.633555      -0.618200      -1.383325       -947.635080       -15.405003         -4.241479           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.682473          1.216796        4.481883        4.776384          4.671899           4.552722   
MO        42.000000     76.000000   118.000000       639.979846    1493.367699      2133.347545        -32.861638          264.298409        -15.401247          -2.503900         -11.181535       -953.631294      -0.604213      -1.403090       -955.638596       -16.167623         -3.901975           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.669935          1.178870        4.495989        4.805774          4.697854           4.566609   
MO        42.000000     78.000000   120.000000       636.747129    1541.839185      2178.586314        -37.376553          263.448203        -15.358680          -2.445872          -9.435509       -961.006594      -0.591666      -1.445002       -963.043262       -16.920587         -3.527949           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.658405          1.124563        4.509702        4.834116          4.723106           4.580111   
MO        42.000000     80.000000   122.000000       633.542425    1590.458851      2224.001276        -42.091841          262.621831        -15.316674          -2.389948          -7.876512       -967.702938      -0.579277      -1.602559       -969.884774       -17.647275         -3.015933           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.647134          1.124472        4.523200        4.861954          4.748063           4.593402   
MO        42.000000     82.000000   124.000000       630.113016    1637.231620      2267.344636        -45.794114          261.826019        -15.273532          -2.322673          -7.040844       -973.087058      -0.563641      -1.671263       -975.321962       -18.308711         -2.411342           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.634147          1.130276        4.536626        4.892087          4.774654           4.606623   
MO        42.000000     84.000000   126.000000       626.537899    1680.554303      2307.092202        -48.285096          261.085982        -15.230349          -2.243609          -5.995892       -976.993178      -0.544243      -1.409800       -978.947220       -18.898273         -1.829102           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             0.619176          0.999006        4.549576        4.927060          4.804528           4.619376   
MO        42.000000     86.000000   128.000000       622.801872    1721.454264      2344.256136        -49.597895          260.391829        -15.186606          -2.160070          -6.289419       -979.651875      -0.522378      -1.265044       -981.439296       -19.404355         -1.395935           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             0.602964          0.937307        4.562178        4.967298          4.838109           4.631789   
MO        42.000000     88.000000   130.000000       619.123228    1760.134437      2379.257665        -50.522684          259.722212        -15.143413          -2.087105          -6.757300       -981.728872      -0.501829      -1.267567       -983.498268       -19.866058         -1.094347           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             0.587835          0.937167        4.574486        5.010109          4.873628           4.643912   
MO        42.000000     90.000000   132.000000       615.545063    1796.385641      2411.930704        -51.164684          259.069382        -15.100980          -2.025620          -7.047576       -983.358931      -0.483463      -1.317190       -985.159585       -20.294158         -0.821415           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.574266          0.947994        4.586551        5.056205          4.911643           4.655797   
MO        42.000000     92.000000   134.000000       612.077724    1830.120075      2442.197799        -51.430173          258.423649        -15.059109          -1.998551          -7.123762       -984.478838      -0.472009      -1.371492       -986.322339       -20.698024         -0.529700           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.565822          0.955716        4.598488        5.106300          4.952740           4.667558   
MO        42.000000     94.000000   136.000000       608.510355    1862.425920      2470.936275        -50.930060          257.733801        -15.015620          -1.954335          -7.961773       -984.941931      -0.458959      -1.443048       -986.843937       -21.086723         -0.217460           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.555543          0.993258        4.611190        5.159335          4.996477           4.680072   
RO        44.000000     42.000000    86.000000       753.088270     731.396039      1484.484309        -21.820474          304.023653        -17.083791          -4.662371          -5.158209       -698.976971      -0.881381      -1.120088       -700.978439        -0.617402        -14.873133           0.000000             0.000000              0.000000             -0.000001            0.000000             -0.000001             0.922369          1.074599        4.304890        4.188841          4.248610           4.378593   
RO        44.000000     44.000000    88.000000       751.853547     782.159541      1534.013088        -27.251332          303.522171        -17.069274          -4.469245          -5.763333       -727.239893      -0.847847      -1.057962       -729.145703        -1.619923        -14.068661          -0.000002            -0.000002             -0.000002             -0.000022           -0.000022             -0.000044             0.896931          1.051071        4.309836        4.225616          4.267934           4.383456   
RO        44.000000     46.000000    90.000000       750.447398     832.556338      1583.003736        -33.098763          302.982244        -17.051696          -4.325477          -5.579455       -754.336817      -0.823015      -1.119785       -756.279618        -2.609163        -13.370575          -0.000001            -0.000001             -0.000001             -0.000008           -0.000008             -0.000016             0.877165          1.045030        4.315599        4.260459          4.287505           4.389122   
RO        44.000000     48.000000    92.000000       748.810694     881.816513      1630.627207        -38.935566          302.392899        -17.030391          -4.250349          -4.451659       -780.312616      -0.811591      -1.287721       -782.411928        -3.585407        -12.529427           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.865155          1.065067        4.322297        4.294068          4.307592           4.395709   
RO        44.000000     50.000000    94.000000       746.155124     930.177136      1676.332259        -43.294840          301.689312        -16.998981          -4.116508          -4.068108       -804.156348      -0.787056      -1.514398       -806.457803        -4.511117        -11.285625           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             0.845532          1.210954        4.331135        4.327769          4.329345           4.404399   
RO        44.000000     52.000000    96.000000       742.641035     976.201354      1718.842389        -45.489186          300.896448        -16.956868          -4.217659          -3.582493       -824.927900      -0.790909      -1.101258       -826.820066        -5.369037        -10.001247           0.000002             0.000002              0.000002              0.000026            0.000028              0.000053             0.847699          0.965672        4.341822        4.362606          4.353092           4.414908   
RO        44.000000     54.000000    98.000000       737.975538    1021.524218      1759.499755        -45.881765          299.985343        -16.905020          -4.076679          -4.887966       -843.371732      -0.764089      -1.158411       -845.294232        -6.165715         -9.173645           0.000003             0.000003              0.000003              0.000031            0.000037              0.000068             0.826181          1.006563        4.354720        4.400332          4.379912           4.427594   
RO        44.000000     56.000000   100.000000       733.048963    1065.547415      1798.596378        -45.340768          298.966851        -16.848694          -4.011303          -6.422888       -860.483865      -0.747145      -1.277775       -862.508785        -6.961002         -8.480981           0.000002             0.000002              0.000002              0.000022            0.000025              0.000047             0.812949          1.101648        4.369165        4.439254          4.408552           4.441802   
RO        44.000000     58.000000   102.000000       727.676098    1108.122798      1835.798895        -43.380840          297.798814        -16.786373          -3.924592          -8.248471       -876.213508      -0.730225      -1.304618       -878.248351        -7.771901         -7.877084          -0.000013            -0.000012             -0.000012             -0.000140           -0.000169             -0.000309             0.798688          1.170202        4.385726        4.479928          4.439537           4.458093   
RO        44.000000     60.000000   104.000000       720.971052    1148.041759      1869.012811        -39.533595          296.315349        -16.715721          -3.297447          -9.765633       -891.039154      -0.758915      -1.320003       -893.118072        -8.713131         -7.424910           0.079533             0.074900              0.076801              0.858702            1.161883              2.020586             0.772445          1.213614        4.410283        4.526994          4.477988           4.482254   
RO        44.000000     62.000000   106.000000       715.371435    1189.273443      1904.644878        -36.822917          295.023735        -16.650430          -3.119976         -11.196591       -904.955281      -0.749073      -1.339504       -907.043858        -9.558739         -7.002117           0.086619             0.081480              0.083537              0.943336            1.329994              2.273330             0.756184          1.256103        4.429407        4.568222          4.511119           4.501071   
RO        44.000000     64.000000   108.000000       710.186033    1230.718875      1940.904908        -34.513411          293.817901        -16.587610          -3.075761         -12.466597       -918.063834      -0.721250      -1.352185       -920.137270       -10.348229         -6.628263           0.080330             0.073443              0.076132              0.881536            1.258315              2.139851             0.739375          1.289102        4.446301        4.606530          4.541934           4.517698   
RO        44.000000     66.000000   110.000000       705.439165    1271.417547      1976.856712        -32.167923          292.680030        -16.526069          -3.258944         -13.414342       -930.480384      -0.682445      -1.371778       -932.534607       -11.081939         -6.305888           0.054964             0.047292              0.050215              0.607177            0.848661              1.455838             0.731087          1.310389        4.461059        4.642442          4.570753           4.532223   
RO        44.000000     68.000000   112.000000       700.915800    1311.755098      2012.670899        -30.229153          291.559558        -16.466174          -3.480393         -13.681650       -942.389517      -0.653788      -1.397856       -944.441161       -11.825898         -6.003099          -0.000013            -0.000011             -0.000012             -0.000147           -0.000200             -0.000347             0.729659          1.309445        4.475801        4.677688          4.599433           4.546735   
RO        44.000000     70.000000   114.000000       696.473220    1354.184441      2050.657661        -29.998582          290.458393        -16.410754          -3.480906         -13.349157       -953.792781      -0.650365      -1.398383       -955.841529       -12.610420         -5.677136           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.725117          1.284380        4.492022        4.712461          4.628624           4.562703   
RO        44.000000     72.000000   116.000000       692.317588    1398.591882      2090.909470        -31.192247          289.424010        -16.359279          -3.386398         -12.696903       -964.540094      -0.634162      -1.379260       -966.553516       -13.386462         -5.347009           0.000002             0.000001              0.000001              0.000017            0.000021              0.000039             0.710895          1.245523        4.507361        4.745220          4.656428           4.577806   
RO        44.000000     74.000000   118.000000       688.517931    1445.589857      2134.107788        -33.963850          288.451750        -16.311569          -3.300277         -12.088010       -974.697476      -0.620444      -1.374216       -976.692137       -14.156156         -5.010333           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.697873          1.210968        4.521825        4.775949          4.682804           4.592048   
RO        44.000000     76.000000   120.000000       684.959633    1493.505443      2178.465075        -37.758654          287.521968        -16.266418          -3.216002         -10.725115       -984.191722      -0.606212      -1.364388       -986.162321       -14.919777         -4.666478          -0.000001            -0.000001             -0.000001             -0.000014           -0.000020             -0.000034             0.685035          1.152623        4.535720        4.805239          4.708207           4.605731   
RO        44.000000     78.000000   122.000000       681.577254    1542.116697      2223.693951        -42.346483          286.624642        -16.223101          -3.137143          -8.891164       -993.103849      -0.592953      -1.394100       -995.090902       -15.674212         -4.284387           0.000003             0.000002              0.000003              0.000036            0.000051              0.000087             0.672895          1.092414        4.549205        4.833329          4.732825           4.619012   
RO        44.000000     80.000000   124.000000       678.233965    1591.174453      2269.408418        -47.218491          285.748712        -16.180311          -3.063021          -7.316341      -1001.349695      -0.580267      -1.574328      -1003.504291       -16.405920         -3.733502           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.661260          1.103430        4.562508        4.860730          4.757050           4.632114   
RO        44.000000     82.000000   126.000000       674.679963    1638.516524      2313.196486        -51.041884          284.898917        -16.136102          -2.991184          -6.318527      -1008.134119      -0.566799      -1.653895      -1010.354813       -17.077813         -3.041570           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.649495          1.119770        4.575745        4.889821          4.782488           4.645153   
RO        44.000000     84.000000   128.000000       670.969564    1682.619626      2353.589191        -53.507669          284.107060        -16.091438          -2.920426          -5.229904      -1013.184137      -0.552060      -1.325599      -1015.061795       -17.676682         -2.357246           0.000000             0.000000              0.000000             -0.000001            0.000000             -0.000001             0.637365          0.957085        4.588465        4.923357          4.810868           4.657683   
RO        44.000000     86.000000   130.000000       667.061756    1724.914917      2391.976673        -54.713834          283.354698        -16.045521          -2.853277          -5.819192      -1016.808228      -0.536685      -1.208038      -1018.552952       -18.195199         -1.885615           0.000001             0.000001              0.000001              0.000017            0.000032              0.000049             0.625236          0.908310        4.600923        4.961506          4.842469           4.669956   
RO        44.000000     88.000000   132.000000       663.173070    1765.379469      2428.552538        -55.561254          282.615096        -15.999615          -2.794528          -6.649072      -1019.837882      -0.523541      -1.257259      -1021.618682       -18.677232         -1.556871           0.000003             0.000003              0.000003              0.000038            0.000075              0.000113             0.614322          0.935923        4.613294        5.001487          4.875525           4.682145   
RO        44.000000     90.000000   134.000000       659.367995    1803.365121      2462.733116        -56.129441          281.891389        -15.954343          -2.741526          -7.067330      -1022.329174      -0.510949      -1.308107      -1024.148230       -19.129602         -1.254593           0.000002             0.000002              0.000002              0.000028            0.000054              0.000082             0.604159          0.952767        4.625489        5.044326          4.910738           4.694161   
RO        44.000000     92.000000   136.000000       655.560354    1839.408108      2494.968462        -56.162843          281.146545        -15.908236          -2.724737          -7.822274      -1024.243451      -0.503991      -1.385864      -1026.133306       -19.559657         -0.942950           0.000000             0.000000              0.000000             -0.000001            0.000001             -0.000001             0.598216          0.987961        4.638054        5.090879          4.948913           4.706543   
RO        44.000000     94.000000   138.000000       651.666621    1873.906419      2525.573040        -55.522545          280.362732        -15.860849          -2.680594          -8.797820      -1025.442794      -0.494244      -1.418936      -1027.355974       -19.981039         -0.629477           0.000000             0.000000              0.000000             -0.000001            0.000001              0.000000             0.589786          1.018644        4.651273        5.139777          4.989219           4.719569   
RO        44.000000     96.000000   140.000000       647.624829    1908.248996      2555.873825        -54.121161          279.504092        -15.810848          -2.668282         -10.391517      -1025.977384      -0.489915      -1.424826      -1027.892125       -20.415321         -0.356655           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.585513          1.059431        4.665672        5.188046          5.029721           4.733761   
RO        44.000000     98.000000   142.000000       643.380700    1943.437537      2586.818237        -52.168669          278.569846        -15.758184          -2.626028         -12.456146      -1025.999038      -0.481863      -1.426641      -1027.907541       -20.872585         -0.140177          -0.000003            -0.000002             -0.000002             -0.000037           -0.000075             -0.000113             0.577899          1.110821        4.681300        5.233445          5.068793           4.749165   
PD        46.000000     44.000000    90.000000       797.082096     777.505195      1574.587291        -32.598325          328.337674        -17.945519          -4.241654          -5.658123       -729.042649      -0.885982      -1.038209       -730.966840        -0.519738        -15.056316          -0.000002            -0.000002             -0.000002             -0.000023           -0.000022             -0.000044             0.882499          1.033940        4.354301        4.240103          4.298850           4.427181   
PD        46.000000     46.000000    92.000000       795.788057     827.673661      1623.461718        -38.474065          327.805688        -17.930353          -4.062047          -5.359123       -758.085190      -0.850538      -1.083650       -760.019378        -1.497984        -14.349573           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.857334          1.016927        4.359424        4.274614          4.317228           4.432221   
PD        46.000000     48.000000    94.000000       794.289424     876.782332      1671.071757        -44.369653          327.219674        -17.911215          -4.005865          -4.127266       -786.022022      -0.842122      -1.229821       -788.093964        -2.459671        -13.504980           0.000000             0.000000              0.000000             -0.000005           -0.000004             -0.000008             0.847767          1.026276        4.365500        4.307809          4.336137           4.438197   
PD        46.000000     50.000000    96.000000       791.699462     925.230272      1716.929734        -48.767580          326.506059        -17.881271          -3.857831          -3.773759       -811.772786      -0.811467      -1.490765       -814.075019        -3.379079        -12.172043           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.825386          1.205169        4.373749        4.340955          4.356700           4.446311   
PD        46.000000     52.000000    98.000000       788.143508     971.545493      1759.689001        -50.785064          325.691823        -17.839334          -3.963538          -3.404884       -834.174993      -0.819219      -1.047120       -836.041332        -4.219739        -10.793201          -0.000003            -0.000003             -0.000003             -0.000030           -0.000032             -0.000062             0.829200          0.936532        4.383930        4.374669          4.379018           4.456326   
PD        46.000000     54.000000   100.000000       783.425783    1017.342300      1800.768083        -50.964540          324.738205        -17.786910          -3.849670          -4.887075       -854.184401      -0.795324      -1.127980       -856.107705        -5.016599         -9.963486           0.000011             0.000010              0.000010              0.000122            0.000134              0.000257             0.810313          0.995124        4.396401        4.411103          4.404346           4.468595   
PD        46.000000     56.000000   102.000000       775.991628    1058.779233      1834.770860        -47.901704          323.230674        -17.718338          -2.952584          -6.382874       -873.130364      -0.841457      -1.214071       -875.185892        -5.851295         -9.333379           0.103735             0.097001              0.100010              1.177109            1.362864              2.539973             0.789913          1.076588        4.421930        4.459524          4.442609           4.493714   
PD        46.000000     58.000000   104.000000       769.794773    1100.595685      1870.390459        -45.160667          321.829994        -17.651232          -2.662178          -7.819316       -890.751836      -0.855515      -1.261898       -892.869249        -6.691319         -8.768969           0.122183             0.116132              0.118768              1.399414            1.723052              3.122467             0.785966          1.133138        4.442557        4.503020          4.476377           4.514013   
PD        46.000000     60.000000   106.000000       764.134154    1143.084140      1907.218294        -42.984493          320.514820        -17.586752          -2.499473          -9.218807       -907.286372      -0.846571      -1.297765       -909.430708        -7.521894         -8.266073           0.128246             0.121227              0.124210              1.480930            1.894008              3.374938             0.774677          1.182842        4.460783        4.543193          4.507615           4.531952   
PD        46.000000     62.000000   108.000000       758.759721    1186.158115      1944.917835        -41.359657          319.244019        -17.524333          -2.370396         -10.497728       -922.879290      -0.830471      -1.316543       -925.026305        -8.342173         -7.815010           0.130745             0.122440              0.125885              1.521516            2.010382              3.531897             0.760482          1.221391        4.478084        4.581699          4.537856           4.548982   
PD        46.000000     64.000000   110.000000       753.654856    1229.762191      1983.417047        -40.319873          318.016370        -17.464042          -2.279065         -11.589537       -937.630807      -0.814331      -1.323006       -939.768144        -9.148536         -7.409081           0.131210             0.121566              0.125472              1.538244            2.093959              3.632203             0.747194          1.248355        4.494651        4.618833          4.567313           4.565292   
PD        46.000000     66.000000   112.000000       748.814412    1273.414328      2022.228740        -39.609939          316.843075        -17.405531          -2.240096         -12.466283       -951.625441      -0.791531      -1.327657       -953.744629        -9.937669         -7.044216           0.127252             0.115682              0.120259              1.502073            2.086393              3.588466             0.730877          1.265982        4.510021        4.654119          4.595483           4.580425   
PD        46.000000     68.000000   114.000000       744.430838    1315.300083      2059.730920        -38.061345          315.747870        -17.346612          -2.481442         -13.228531       -964.893187      -0.748593      -1.342993       -966.984773       -10.702866         -6.724921           0.104326             0.089422              0.095183              1.238116            1.684306              2.922422             0.711394          1.280707        4.522210        4.685744          4.620453           4.592427   
PD        46.000000     70.000000   116.000000       740.799679    1353.683627      2094.483306        -34.958863          314.701054        -17.284881          -3.333129         -13.450241       -977.596376      -0.687362      -1.390582       -979.674320       -11.456873         -6.454588          -0.000014            -0.000011             -0.000012             -0.000172           -0.000221             -0.000392             0.716603          1.282694        4.530762        4.714628          4.642587           4.600848   
PD        46.000000     72.000000   118.000000       736.533209    1398.327863      2134.861072        -36.227318          313.621431        -17.232903          -3.242419         -12.756839       -989.898651      -0.669923      -1.372502       -991.941076       -12.229525         -6.117513           0.000006             0.000005              0.000005              0.000073            0.000093              0.000166             0.702383          1.242578        4.545663        4.746874          4.669468           4.615523   
PD        46.000000     74.000000   120.000000       732.595247    1444.856162      2177.451410        -38.882267          312.600156        -17.184399          -3.155264         -11.734860      -1001.552387      -0.653248      -1.345343      -1003.550979       -12.996524         -5.776770          -0.000001            -0.000001             -0.000001             -0.000016           -0.000024             -0.000040             0.688686          1.190315        4.559815        4.777413          4.695192           4.629461   
PD        46.000000     76.000000   122.000000       728.919833    1492.846196      2221.766029        -42.711955          311.624307        -17.138610          -3.075444         -10.322957      -1012.583166      -0.639129      -1.327831      -1014.550125       -13.757297         -5.427061           0.000000             0.000000              0.000000              0.000003            0.000004              0.000008             0.676116          1.128291        4.573392        4.806454          4.719930           4.642835   
PD        46.000000     78.000000   124.000000       725.420156    1541.967391      2267.387547        -47.415518          310.681845        -17.094670          -2.996328          -8.768328      -1023.060838      -0.624043      -1.384498      -1025.069379       -14.508296         -5.027114           0.000001             0.000001              0.000001              0.000016            0.000020              0.000037             0.663520          1.084650        4.586582        4.834241          4.743876           4.655828   
PD        46.000000     80.000000   126.000000       721.972957    1590.786718      2312.759675        -52.359221          309.756627        -17.051278          -2.922489          -6.686546      -1032.802245      -0.609850      -1.524443      -1034.936538       -15.244790         -4.462520           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.651572          1.072832        4.599644        4.861367          4.767483           4.668697   
PD        46.000000     82.000000   128.000000       718.292193    1638.733710      2357.025903        -56.275596          308.853590        -17.006020          -2.855143          -5.730132      -1041.004023      -0.595966      -1.637724      -1043.237713       -15.922007         -3.675760           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.640088          1.114562        4.612693        4.889651          4.791962           4.681553   
PD        46.000000     84.000000   130.000000       714.425360    1683.571168      2397.996528        -58.657591          308.010697        -16.959819          -2.794223          -4.740536      -1047.199402      -0.582116      -1.257239      -1049.038758       -16.525558         -2.889863           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.628986          0.926130        4.625233        4.921990          4.819073           4.693909   
PD        46.000000     86.000000   132.000000       710.334569    1727.110670      2437.445239        -59.751048          307.200913        -16.911825          -2.740146          -5.585746      -1051.827064      -0.568711      -1.171859      -1053.567634       -17.053969         -2.390709           0.000001             0.000001              0.000001              0.000016            0.000028              0.000044             0.618439          0.892535        4.637610        4.958303          4.848955           4.706106   
PD        46.000000     88.000000   134.000000       706.258455    1769.005031      2475.263486        -60.552629          306.398739        -16.863707          -2.692255          -6.487109      -1055.831361      -0.557156      -1.238629      -1057.627145       -17.552895         -2.035348          -0.000002            -0.000002             -0.000002             -0.000027           -0.000047             -0.000074             0.608882          0.929233        4.649982        4.995867          4.879894           4.718297   
PD        46.000000     90.000000   136.000000       702.183962    1808.837116      2511.021079        -60.970589          305.591118        -16.815174          -2.649186          -7.352441      -1059.237224      -0.546692      -1.316204      -1061.100120       -18.025206         -1.708123           0.000003             0.000002              0.000002              0.000036            0.000067              0.000103             0.600099          0.970339        4.662515        5.035908          4.912791           4.730650   
PD        46.000000     92.000000   138.000000       698.087132    1846.785511      2544.872643        -60.850381          304.757546        -16.765615          -2.638851          -8.330826      -1061.976041      -0.541560      -1.374466      -1063.892066       -18.478514         -1.381137           0.000000             0.000000              0.000000             -0.000001           -0.000002             -0.000003             0.595193          1.006925        4.675484        5.079117          4.948232           4.743432   
PD        46.000000     94.000000   140.000000       693.826262    1883.714923      2577.541185        -60.000049          303.860777        -16.713828          -2.600314          -9.781949      -1063.988347      -0.532679      -1.396306      -1065.917333       -18.930931         -1.072834           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000003             0.587472          1.048372        4.689424        5.124078          4.985445           4.757173   
PD        46.000000     96.000000   142.000000       688.839303    1921.312307      2610.151610        -57.959349          302.776940        -16.656532          -2.373277         -12.150901      -1065.436497      -0.532717      -1.412728      -1067.381941       -19.418843         -0.840691           0.048978             0.037965              0.041098              0.629874            1.228085              1.857958             0.573474          1.113649        4.707513        5.168088          5.023514           4.775005   
PD        46.000000     98.000000   144.000000       682.497090    1961.130545      2643.627635        -55.038080          301.388325        -16.592269          -1.688675         -14.172068      -1066.707114      -0.556459      -1.423700      -1068.687274       -19.993359         -0.688992           0.106267             0.086426              0.091968              1.381964            2.899825              4.281789             0.554013          1.164201        4.733853        5.209495          5.062414           4.800975   
PD        46.000000    100.000000   146.000000       677.372082    2002.333586      2679.705668        -53.772636          300.192601        -16.533790          -1.435223         -16.092909      -1067.661070      -0.566556      -1.449944      -1069.677571       -20.536514         -0.534611           0.124851             0.101874              0.108172              1.638027            3.539486              5.177513             0.552770          1.212225        4.754773        5.247871          5.097660           4.821604   
PD        46.000000    102.000000   148.000000       672.531719    2044.303687      2716.835405        -53.335556          299.026844        -16.477526          -1.240829         -17.460180      -1068.356184      -0.578087      -1.476361      -1070.410632       -21.072888         -0.394830           0.141853             0.116387              0.123240              1.877312            4.183382              6.060694             0.558427          1.242680        4.775452        5.285150          5.132155           4.841998   
