     Interaction      Z      N          UNEDF0_MOI          UNEDF1_MOI            SKMS_MOI             SKP_MOI            SLY4_MOI          SV-MIN_MOI
             N-N     18     34       1.95810439829       1.68451622168       1.65337696044       1.72959884117       2.10675451833        2.1483673214    
             N-N     18     36       6.66373462343       5.26470959862       5.61183761025        3.3034808778       6.57003243954       4.93425719075    
             N-N     18     38       3.82593159043       4.02461049317        10.430982103       3.78254167888       4.22929101223       3.57891873707    
             N-N     18     40                 N/A                 N/A       7.98991672509                 N/A                 N/A                 N/A    
             N-N     18     42                 N/A                 N/A      -201.785804369                 N/A                 N/A                 N/A    
             N-N     18     44                 N/A                 N/A       9.34319663458                 N/A                 N/A                 N/A    
             N-N     18     46                 N/A                 N/A       10.9490349794                 N/A                 N/A                 N/A    
             N-N     18     48                 N/A                 N/A       14.0277539111                 N/A                 N/A                 N/A    
             N-N     20     16                 N/A      0.805638989543                 N/A      0.805018485237       0.92689938484                 N/A    
             N-N     20     18       1.22275772217       1.07989232394       1.36360397804        1.0056090358       1.15307337294       1.08674448844    
             N-N     20     20      0.844216515365      0.582540277563      0.932884988808      0.753863550697      0.624281003863      0.710049760287    
             N-N     20     22       1.76259905807       1.78173957471       2.42033614839       1.68063343074       1.82819868498        1.7119213064    
             N-N     20     24       2.42058806977       2.62126461601       4.49951855151       2.56892918682        3.6793383078        2.7122744659    
             N-N     20     26       2.01065344729       1.90498143119       2.15837275961       2.19094526142       1.88244064076       2.01216251633    
             N-N     20     28       1.77887751939       1.53408291181       1.07128346991       2.01223438506       1.07743440243       1.59829174578    
             N-N     20     30       1.45687433439       1.55532122049       1.68749741602       1.57502142029       1.79708082191       1.47224180099    
             N-N     20     32       1.31227051669       1.32898268701       1.13557260681       1.31338778858       1.59704992937       1.48351059431    
             N-N     20     34       2.56877411035       2.39272372715       2.13752516268       1.95644847864       2.61732828363          2.64468755    
             N-N     20     36       5.96713896572       5.10993383913       6.16493354972       3.41097857564       7.31721594568       5.28091845734    
             N-N     20     38       3.41793578895       3.34504936875       7.60164347532       3.53101422204       3.40546969515        3.2445831684    
             N-N     20     40       2.03020127415       2.00919709972       6.45665325835       2.89903809916       1.75514113748        2.0915973215    
             N-N     20     42        3.7566375089       4.34528976022       8.70526581529       4.02362673619        3.4162660383       3.53505225249    
             N-N     20     44       8.89885560717       19.1264930619       9.83110167325        5.8850618005       16.7448091092       10.0247862841    
             N-N     20     46       28.3609498082       155.648079692       10.5095005885        8.0014722709       13.1207337114       10.9674978202    
             N-N     20     48       12.5702361947       25.3262335459       4.35600306227                 N/A                 N/A       11.7819629929    
             N-N     20     50       69.7325755727       161.877782275       4.20644827488                 N/A                 N/A                 N/A    
             N-N     20     52                 N/A      -229.871846446       7.73321939723                 N/A                 N/A                 N/A    
             N-N     20     54                 N/A       45.1686484412       43.0394456519                 N/A                 N/A                 N/A    
             N-N     22     20       0.78456632508      0.547954363073      0.820725619935      0.694154369867      0.585400235214       0.66679713664    
             N-N     22     22       1.70219864488       1.80510872847       2.38206542938       1.61829187674       1.77633933766       1.71136758807    
             N-N     22     24       2.33372637175       2.07266236071       4.19951915506       2.51981995886       3.26723979498       2.39344387853    
             N-N     22     26         1.745126081       1.79790068127       2.03726566352       1.96483148132        1.7466699737       1.75295669014    
             N-N     22     28       1.33946047202       1.12676500696      0.884857282475       1.67936546855      0.920813068732       1.28568375073    
             N-N     22     30       1.33783649096       1.39967023769        1.6804449146       1.43797630718       1.71522247079        1.3328348531    
             N-N     22     32       1.27449053038        1.3411981191       1.12554117427       1.31260123437       1.62733665202       1.51486690379    
             N-N     22     34       2.99201878988       2.99504544607        2.3946374489       2.13373959735       2.69079955091       2.93262227019    
             N-N     22     36       5.59115256019       5.46539924058       6.54125981393       3.55294374713       7.00985761227       5.26545806853    
             N-N     22     38        3.2437885504       3.09038049537       7.30493539698       2.87177042493       3.37730870712       3.11806717252    
             N-N     22     40       2.10057776391       1.90515835914       5.37901913586         2.841254158       1.64448327252       2.06436483107    
             N-N     22     42       3.24037769842       8.83915391619        7.0230390797       3.71521053634       3.32180114702       3.64640118435    
             N-N     22     44      -15.9193208818       9.45092489114       155.648079692       9.94302645839       13.3859848738       45.1696685675    
             N-N     22     46       3.38109410515       3.81803621216       3.64459711257       4.44605490433       16.3681524857       3.71517948032    
             N-N     22     48       4.62137640764       5.27780380028       4.73669314873       4.27323034848       3.45976466681       4.28212341936    
             N-N     22     50       7.00464057438       9.21720575799       2.30415011999       5.61349934322                 N/A       6.14411953999    
             N-N     22     52       27.1123944311       -48.695567486       4.99759490745       9.25685933277                 N/A       10.0245099268    
             N-N     22     54       24.1870139922        20.411287442       141.208034737       13.0340710618                 N/A       114.038088721    
             N-N     22     56       12.6947453275       28.7562904385       4.82846282265                 N/A                 N/A                 N/A    
             N-N     24     20      0.738189203429                 N/A      0.735746520609                 N/A                 N/A                 N/A    
             N-N     24     22       2.54886167837       6.67487676509      -15.7438785832        3.9774834661       17.3000653078       4.04397417518    
             N-N     24     24       1.37308176187      0.929659844435       1.12184844725       1.23541858607       1.00780596107       1.10759419189    
             N-N     24     26       1.43105379582       1.24899338939       1.44549403372       1.42731640964       1.28684891879       1.31673934519    
             N-N     24     28       1.30710368371       1.16109192568       1.00046096239       1.62134467842       1.16597679706       1.31573667109    
             N-N     24     30       1.24679029424       1.42999376165       1.73404741406        1.6083072285       1.41661218612       1.36032536262    
             N-N     24     32       1.28759910087       1.68449281185       1.12528659643       1.35180530219       1.77048416988       1.57598886406    
             N-N     24     34       3.06404700861       2.14098607396       3.19562327436       2.17810708337       2.38656791844       3.06442493768    
             N-N     24     36       5.69563657282       5.98595395903      -20.3725113704       3.30915444486       12.5666424759       4.96427583006    
             N-N     24     38       3.10756848304       3.22214775481       3.51596423561       2.82440597447       3.22680311741       3.18362344102    
             N-N     24     40       2.09563426991       2.24403675283       4.34829872812       2.61306059949       1.56288400548       2.00856048479    
             N-N     24     42        6.9799622733       25.1559669954       3.99040706142       36.1539434914       5.28591515049       8.53242320819    
             N-N     24     44       6.32467064278       2.61895112317       4.03951861057       2.76914151767      -20.1538748344       5.06323345683    
             N-N     24     46       2.77764275348       3.23981079505       4.15035060087       3.08430881025       1.71006307995       2.47411151563    
             N-N     24     48       3.29924933829       3.44996217979       4.11104339309       3.43213300202       4.74575788567       3.17582813688    
             N-N     24     50       4.37691832123       4.54256898175       2.48102942873       4.10038984456       1.77279504185       4.14007959303    
             N-N     24     52       6.94608449217       10.0720656296       3.53161279044       4.55923067542       6.86621017813       5.07511809165    
             N-N     24     54       20.6035819327       52.2459215527       6.29575241324       12.7190458172                 N/A       32.4762314581    
             N-N     24     56       13.6016485198       39.5608742954       7.67842745806       4.84900207537                 N/A        7.0773036181    
             N-N     24     58        6.5021725384       4.34165810094       2.94756140876                 N/A                 N/A                 N/A    
             N-N     26     22       2.49036229791       2.96805042124       11.7111789058       3.69820433688       5.26259008896                 N/A    
             N-N     26     24       1.34766757488       1.08146777888       1.37583138911       1.21128212396       1.15295870823        1.1886394595    
             N-N     26     26       1.47466796929       1.21462997512       1.45483695097       1.39064554462       1.25388351234       1.30351839167    
             N-N     26     28       1.02525589746      0.945023271198      0.834524443117       1.50533320739       1.02127259757       1.10351616113    
             N-N     26     30       1.19248744832       1.44386922299       1.67124518211       1.42659712006       1.35539831429        1.2551689426    
             N-N     26     32       1.32751307351        1.6584703679        1.1803522112       1.36096315362       1.77085569961       1.86788714413    
             N-N     26     34       3.29260111372       2.03980579009       3.24413055679       2.27628267106       2.26314491143        2.2285413751    
             N-N     26     36       4.67679817044       4.41416815553       5.55647391722       3.26369692005       8.60078181107       6.60738738947    
             N-N     26     38       3.04162154928       3.80005985094       11.0133674748       2.66246706861       3.57842567163       2.90261859737    
             N-N     26     40        2.1006836675       1.78846005094       4.03099025307       2.41901295805       1.49844049805       2.03247901465    
             N-N     26     42       3.00798243338       10.7082432056       4.12385588773       3.59754934938       3.14334930155       2.88163884564    
             N-N     26     44       102.822476993       3.59604866173       4.63113045894       16.1671031785      -8.66528599777      -37.7219702185    
             N-N     26     46       2.28907595726       2.52811900362       3.52413592592       2.29946112129        1.8092916171       2.05722585151    
             N-N     26     48       3.01229770538       2.96920268743       5.83679163237       3.16370846743       9.19787621038       3.00369980724    
             N-N     26     50       3.81223957638       3.93355439909        1.2242782956       3.39710261118       1.08139088496       2.94470795491    
             N-N     26     52       4.74265747698       5.40695442478        5.8608316227        3.5797002359       5.78470206615       3.68124470246    
             N-N     26     54       8.22771010486       12.5676295566       5.31703484918       6.95770757451       5.91217464564       12.3294300413    
             N-N     26     56        6.8324678874       8.40853718781       4.82649358861       3.80690610837       5.11511567834       4.91571393986    
             N-N     26     58       5.52399970723       4.05429922958       2.69400543381       3.18613394507                 N/A        3.8911111457    
             N-N     26     60       3.45568473097                 N/A                 N/A                 N/A                 N/A                 N/A    
             N-N     28     24       1.70413346092       1.41064913136       2.89664901159       1.52657130939       2.03121675469                 N/A    
             N-N     28     26        1.6533052051       1.55232077777       2.14734086728       1.58368487838       1.69561217958       1.54762167305    
             N-N     28     28      0.847989417092      0.719237406962      0.614284667808        1.2847121185      0.689999577375      0.861283972001    
             N-N     28     30       1.15133458387       1.26356675834       1.62754986202       1.25845999733        1.5308614004       1.17948834385    
             N-N     28     32        1.3244809442       1.98917688855       1.16586872668       1.38695678104       1.81104711575        1.8847112693    
             N-N     28     34       3.16649593976       2.35624130032       3.18948744937       2.32787408064       2.76844197622       2.61245815985    
             N-N     28     36       4.34010353317       2.94150955329       7.04222872454       3.21718232737       4.91355219114       4.00182883578    
             N-N     28     38       3.08035648966       3.62047960493       4.78358465091       2.58596056152       3.46311950879       2.98405025141    
             N-N     28     40       2.12183806344       1.78153880414       4.21979654251        2.1828997094       1.43681257498       2.00835576416    
             N-N     28     42       2.83758581037       2.88138975191       5.07329645047       3.02011015852       2.81148237517       2.81019256845    
             N-N     28     44       4.11133917623       6.41303127956       6.97150744906       4.84377611098       8.09464256082       4.84866116344    
             N-N     28     46       4.57392724254       3.83089656388       10.2316182583       4.59113108253       11.9596839056       6.18941146434    
             N-N     28     48       2.64547465106       2.98189468097       2.71222297185       2.72242557229       2.72262570023       2.36061456239    
             N-N     28     50       2.48182990282       1.79526848016      0.899179902969       2.47968979081      0.886947262781       1.66375371121    
             N-N     28     52       3.55336352508       4.52593644454        5.0966516273       3.17805110783       4.87680578974       3.34332709524    
             N-N     28     54       6.73843095635       10.8955012475       9.99063378083       4.59060944931       6.47832030111       8.77562482449    
             N-N     28     56       4.70846924134       4.86160233551        2.9291111173       3.27577791536       3.49720354861       4.11417239822    
             N-N     28     58       4.58861884867       3.60358087832       2.65269052452       3.01723064993       3.98217974564        3.5937031134    
             N-N     28     60       3.86391298468       3.37071171735       4.20757215723       3.84118984697                 N/A       4.24847639015    
             N-N     28     62       4.21444353014                 N/A       6.34303447598                 N/A                 N/A          6.30525969    
             N-N     28     70                 N/A                 N/A        8.1722881794                 N/A                 N/A                 N/A    
             N-N     30     26       1.58807735048                 N/A                 N/A       1.55566479779                 N/A                 N/A    
             N-N     30     28      0.895210066637      0.802271873491      0.646700855585       1.16047783835      0.746369890095      0.900950006735    
             N-N     30     30       1.11988102384       1.22938891073       1.60612189421       1.20981449914        1.7388718721       1.13199836766    
             N-N     30     32       1.16263320143       1.77346392531        1.0773554694       1.37220233672       1.75989257616       1.74142305609    
             N-N     30     34       2.96446056452       2.09647451604       4.13136501333       2.34758591871       2.28454720845       2.50933472518    
             N-N     30     36       4.11817939407       2.25513847396       3.13644311668       3.30445241919       2.61445085421       3.03485301069    
             N-N     30     38       2.93410226373       4.43522902414       6.98232598735       2.36910263723       6.80801234974       3.24922445074    
             N-N     30     40       2.06901189165       1.68354348866       5.18342857883       2.10900720068       1.39695582372       1.91065947367    
             N-N     30     42       2.70885253007       5.13173154886        5.6205193922       2.85102130711       5.11639805577       2.70467638547    
             N-N     30     44       4.17586226336       5.16795197939       4.25237867432       8.71044098785         11.36693019       15.0240384615    
             N-N     30     46       4.09075336337       1.98657275475       2.80974250115       2.68269127589       1.95314693476       2.35773570136    
             N-N     30     48       2.72014101211       2.51709421609       6.66057224306       2.61551931463          3.05703121        2.9276811521    
             N-N     30     50       2.21103316605       2.29954175882      0.944957858423        2.5837122778       1.19638548019        1.6513585727    
             N-N     30     52       3.21236632541       2.87525904287       3.71086085478        2.7399380911       3.11371521494       2.84724461461    
             N-N     30     54       5.88200694077       4.07981338934       5.03042147386       3.94366474906       3.02079439341       4.55915272706    
             N-N     30     56       3.30945287298       7.56514058868       3.02863957296       3.22713894769       3.34006356141       4.10623233679    
             N-N     30     58       3.18822905832       2.84217070788       2.21150380047       2.67099545998       4.84937243059       3.06337119405    
             N-N     30     60       4.37692789996       3.96050975721       6.85167326426       4.17002875235       13.8684714171       5.58214049969    
             N-N     30     62       6.28097304834        8.7686031396      -6.85132119165       5.78425035392       6.44781701095       11.4847812293    
             N-N     30     64       8.83323948017       7.06587693715       27.2925764192       8.64315440563       6.63593124512       5.99547341757    
             N-N     30     66       10.6314270299       174.588625551       6.88009879822       27.2110694631       79.8530703506       27.1008218324    
             N-N     30     68       6.40262251418       48.1956744382       6.30864078757       17.7556818182                 N/A       8.01091086059    
             N-N     30     70                 N/A        9.4701677877       9.41225192833                 N/A                 N/A      -50.7485409793    
             N-N     30     72                 N/A       12.0706980786       16.2888335974                 N/A                 N/A       6.91260565486    
             N-N     30     74                 N/A                 N/A       12.7432771249                 N/A                 N/A                 N/A    
             N-N     30     76                 N/A                 N/A       7.55802199006                 N/A                 N/A                 N/A    
             N-N     32     30       1.11976502851       1.27315470548       1.59143426422       1.20559165465        1.5612692807                 N/A    
             N-N     32     32       1.06268146947       1.79507270493       1.00810770623       1.39035793722       2.17063232148        2.0138401162    
             N-N     32     34       2.87552154772       1.46942188168       3.47361227019       2.32142173153        1.5018510314       1.88580596282    
             N-N     32     36       3.96390468395       2.34040212789       4.50814452661       3.21040685486       2.62239366849       2.24489062893    
             N-N     32     38       2.78057959791         2.909266523       5.16733109932       2.42986793668          4.30172284       4.77635893382    
             N-N     32     40        2.0831825196       2.12469404406       4.89212258191       1.94119160046       1.71019322191       1.87298186204    
             N-N     32     42       2.66135283218       18.4714846456        4.3894013515       3.71441014703       60.8383524972       4.36752266471    
             N-N     32     44       7.39394768412        2.8944355923       4.96993191193       5.41736753859       3.88787750076       5.19677592022    
             N-N     32     46       2.55740576759       1.87251891244        2.8844087611       2.30777929322       1.79840427589        2.0525240915    
             N-N     32     48       2.43808780773       1.99665659853       2.38395360826       2.41430572716       1.93207033895       2.17457487061    
             N-N     32     50       2.23446835015       2.34146250089       1.35201411232        2.5926096366       1.66620776528       2.00506077339    
             N-N     32     52       2.61150472291       2.64350952324       2.34222069457       2.51867122462       2.61639695975       2.47739378174    
             N-N     32     54       4.92308904145       2.80760861936       2.42781351722       2.74263397081       3.07312658362       2.92909824781    
             N-N     32     56        3.0237241396       4.11789110443       5.21666097181       3.21683304395       2.42840898536       3.71222807929    
             N-N     32     58        2.6123540837        6.0449807014       2.59675003749       3.87662260885       9.09700822143       6.89988270199    
             N-N     32     60       5.26043769472       5.46455552671      -29.3843249319       5.31579828672        6.1654276726       5.25429472915    
             N-N     32     62       9.24233637021        5.3797715211       11.3357478476       5.32502629232       8.64913487029       5.56613120485    
             N-N     32     64       11.8114305119       6.26379993423       44.5022974311       5.72731125646       6.82915502865       6.01490191951    
             N-N     32     66       9.86877003052       10.9840018014       6.75699644751        9.5188914299       4.87375749645       6.55235000033    
             N-N     32     68       6.24399015947       309.717382888       5.74442754625       14.4069902717       8.45321042365       5031.44654135    
             N-N     32     70       4.77526983259       10.3816017254       9.01483616662       7.91644978893       44.8390278898       14.6256563263    
             N-N     32     72      -11.2105738132       9.68408106544       14.0847550133       7.67551013359       11.2642739471       8.15865316953    
             N-N     32     74       6.20566825738       8.60266854778       10.4243220282        7.0796209571        11.344074281         6.867188573    
             N-N     32     76          7.55823621       6.30218008165       7.12260858417                 N/A                 N/A       6.86040448945    
             N-N     32     78                 N/A                 N/A       7.35277898282                 N/A                 N/A                 N/A    
             N-N     32     80                 N/A                 N/A       8.95203054433                 N/A                 N/A                 N/A    
             N-N     34     32       1.16319646388       1.79898015815                 N/A       1.72528241795       2.05082140524                 N/A    
             N-N     34     34       2.90130275747       1.21897109088       2.49587400828       2.11645922721       1.21922262975       1.57976572864    
             N-N     34     36       2.83035155797       2.33465533192       3.40129113011       2.13550300439       2.60830157183        2.2848590956    
             N-N     34     38       3.15518874734       2.62700760847       2.69207808911       3.18307115437        2.8906287262       3.08252141004    
             N-N     34     40       2.02174896449       2.13869775763       2.86796532917       1.80628659988       2.14178166249       2.32718065554    
             N-N     34     42       2.73488565443       8.34155323892       6.22079144019       3.19680575169        16.138988973       4.13690679342    
             N-N     34     44       8.05154599748        3.4614083259       11.7109731819       5.08712981592       4.56988786638       4.39497654181    
             N-N     34     46       2.16647755123       1.94604019741       2.84761960358       2.40257267482       1.90817299115       2.15778361099    
             N-N     34     48       2.32910348731       1.93945788273       2.12621646159       2.31135179988       1.79228091494       2.09359193381    
             N-N     34     50       1.89615966044       1.73304143139        1.2074786397       2.32530154801       1.31299891907       1.64162167597    
             N-N     34     52       2.42416749543       2.54774635911       2.48104020091       2.35614969797       3.24081613473       2.38483910087    
             N-N     34     54       3.38363673276       2.81052033974       2.26905424117       2.69121050649       3.40930108475       2.98398569477    
             N-N     34     56       3.05639118139       5.20733661656       4.13051178074       3.18095245669       3.06097773751       4.77612510582    
             N-N     34     58       2.76708032212        4.8679329783       14.5710466018       4.27673467031       5.56744824361       5.25684967513    
             N-N     34     60       12.5885922177       4.77239266292       6.36567627353       4.85167813482       3.81973523505       4.65785168236    
             N-N     34     62       6.51884108043       5.50780593797       5.82250953072        4.9728049728       8.81686489918       5.75951435775    
             N-N     34     64       5.78989345149        5.4068740293       7.08215297451       5.11636533407        7.5634955451       5.63282698913    
             N-N     34     66        12.947497896       5.82193326027       9.68933567493       5.56013494447       4.61581956761       5.17160015773    
             N-N     34     68       9.80221579088       7.67749897794       9.14774988222       6.53932422623       3.96367686521       6.40011264198    
             N-N     34     70       4.44165607147      -15.9188774008       7.09655214015        18.111184562       20.4245237256       50.4261005496    
             N-N     34     72      -239.248758898       9.01191149402        10.507402465        11.636465191       12.0836064732       17.6585628579    
             N-N     34     74       7.12575533007        7.3646379544        10.143428073       6.62698208892       57.9735350814       8.70176232441    
             N-N     34     76       6.55717280937       5.99251834085       7.37717465276       6.30330230008       38.8730697091       6.36886896848    
             N-N     34     78       6.88183882733       6.55247880273       7.56791732807       6.43340222435       3.74182178077       5.56373114938    
             N-N     34     80       7.23323381609       9.54902349298       15.2197735298                 N/A                 N/A       5.71618838842    
             N-N     34     82                 N/A                 N/A        2.8415266386                 N/A                 N/A                 N/A    
             N-N     34     84                 N/A                 N/A        9.4028043864                 N/A                 N/A                 N/A    
             N-N     36     34       2.88704230455       1.28557466312                 N/A       1.95258727577       1.34099758151                 N/A    
             N-N     36     36       2.10962897955       2.75223171589       3.20832367494       2.03984635877       3.08556979289        2.2374017501    
             N-N     36     38       3.84086895819       2.15691328454       1.57219293795        3.0637536497       2.29571705287       2.64365278793    
             N-N     36     40       1.98307839208       2.09229423725       2.25152076155       1.72999755205       2.00948577761       2.23095766089    
             N-N     36     42        2.6346382477       2.89145409058       2.89875447767       2.42882480704       3.64334561141       2.63148719156    
             N-N     36     44       5.28154601415       4.57629251662      -10.0018253331       4.85425700136       6.46911080455       4.94857196585    
             N-N     36     46       2.43205004186       2.53685897538       5.17366706935       3.35950669004       2.65718582763       2.93794473138    
             N-N     36     48       2.57818673549       2.60457193535       2.61320399716       2.33720901017        2.4481557125       2.38520315372    
             N-N     36     50       1.39186593547       1.01229585156      0.829036678033       1.73814045044      0.803039343307       1.10953618614    
             N-N     36     52       2.38507373157       2.92910468254       3.18820618767       2.26258293074        3.4488110224       2.53060449815    
