    EDF      Z      N                 N-N                 P-P                 N-P
   SKMS     54     72       4.25051245241       2.00685139065      -3.29477892857    
   SKMS     54     74       20.7058628651       2.14230014482      -5.72677827203    
   SKMS     54     76       263.852242745       2.29305599585       -7.1940763975    
   SKMS     54     78        75.658703588       2.60098486292       -7.2322921846    
   SKMS     54     80       9.33467130288       3.46712987522      -11.1735588902    
   SKMS     54     82      0.661121619272       2.78023751569      -3.76694300333    
   SKMS     54     84       7.01465185406       2.13466422532      -2.04703052634    
   SKMS     54     86       3.90328441867       1.98762208348      -2.54959601651    
   SKMS     54     88       9.18919167276       2.21640784564      -2.83021738192    
   SKMS     54     90       19.0034586295       2.15904729879      -2.31898845723    
   SKMS     54     92       24.8629430265       2.69454805356      -2.45282752759    
   SKMS     54     94       13.5133309009       2.90629241371      -2.70765148464    
   SKMS     54     96       13.6908001246        2.5952320397      -2.91116365761    
   SKMS     54     98       8.69104214287       2.29659753334      -2.91299750356    
   SKMS     54    100       6.37242016552       2.20066790271      -3.05167166759    
   SKMS     54    102       6.29040602998       2.15723433929      -3.17308714408    
   SKMS     54    104       7.70045240158       2.07018228473      -3.51666901111    
   SKMS     54    106       14.2642669415       2.04482460006      -4.34640877975    
   SKMS     54    108       16.1053288507       1.96357952693      -4.57603598595    
   SKMS     54    110       11.8075255264       1.85387652534      -4.37736856677    
   SKMS     54    112       10.6004351479       1.78587453606       -4.3721246449    
   SKMS     54    114       12.9793012593       1.77823616755      -5.03870988872    
   SKMS     54    116       162.469536961       1.82437640534      -7.43436386007    
   SKMS     54    118      -12.2116150777       1.99822457746      -30.8280411863    
   SKMS     54    120      -93.1966449211       1.70666739484      -8.23433263821    
   SKMS     54    122      -7.29512995362        2.1159330286      -10.4449005384    
   SKMS     54    124       7.21271746343       2.66295805375      -9.92309600595    
   SKMS     54    126                 N/A       2.58352203809      -3.99664282003    
   SKMS     56     60                 N/A       2.59670957946                 N/A    
   SKMS     56     62       2.97634327953       2.73020770055      -2.63748726588    
   SKMS     56     64        4.0765037458       3.16893430324      -3.17297136076    
   SKMS     56     66       9.84276187898       3.28306145481      -4.01915933254    
   SKMS     56     68       5.92114514948       2.53748016801      -3.31684034472    
   SKMS     56     70       3.53609915222       1.96133810331      -3.17390793763    
   SKMS     56     72       3.07961892795       1.60670703786      -3.38325895802    
   SKMS     56     74       11.8026479241       1.52177237785      -4.85146629504    
   SKMS     56     76      -60.9152516561       1.68028749719      -5.89302972444    
   SKMS     56     78       56.9095280774       1.99752107634      -5.26597796452    
   SKMS     56     80       10.1561508189       2.40348938589      -5.38956445582    
   SKMS     56     82      0.753549122172       2.81535296432      -5.14909858593    
   SKMS     56     84       6.07046596897       2.15193176224      -2.63340673955    
   SKMS     56     86       4.79628959037       1.84898506898      -2.79670995041    
   SKMS     56     88       10.5428792076       1.71604073366      -2.46753342891    
   SKMS     56     90      -35.8647897426       2.75637946801      -2.38529276189    
   SKMS     56     92       6.96387316697       2.98548011745      -2.00103954004    
   SKMS     56     94       5.94886651785       2.79683119026      -2.52294301302    
   SKMS     56     96       12.1770420138       2.98816313877      -3.30836346012    
   SKMS     56     98       10.0465405993       2.69679526335      -3.41082442184    
   SKMS     56    100       6.26435908559       2.23916273227      -3.23930180089    
   SKMS     56    102       4.99733891703       1.90675400871      -3.26795783681    
   SKMS     56    104       5.86011896041       1.67840430746      -3.77547620553    
   SKMS     56    106       10.4280995571       1.46682948474      -4.46259729856    
   SKMS     56    108       16.1095449053       1.29020937518      -5.04298514463    
   SKMS     56    110       13.3652316863       1.15773670578      -5.04257191338    
   SKMS     56    112        9.3932213818       1.17897834453      -4.80348348623    
   SKMS     56    114       8.04045959267       1.35318363514      -5.10052497153    
   SKMS     56    116       13.3758238671       1.61231421102      -6.72345747077    
   SKMS     56    118       -26.516231248       1.99617732043      -12.4803045194    
   SKMS     56    120      -5.43912060299       2.63712037004      -27.8166051224    
   SKMS     56    122      -7.94519405143       2.26940053785      -4.78301837158    
   SKMS     56    124       10.2210036514       2.40747617652      -5.05414250155    
   SKMS     56    126      0.863148831674       2.28598729791      -4.18999533863    
   SKMS     56    128       56.8270610465                 N/A                 N/A    
   SKMS     56    130       90.1428764591                 N/A                 N/A    
   SKMS     58     62         2.716721352                 N/A      -2.51269539348    
   SKMS     58     64       2.84574969497       2.02884613434      -2.73320377947    
   SKMS     58     66       6.69425816741       2.15159839555      -3.84944067627    
   SKMS     58     68        5.5073585194       2.31877874561      -4.71712019812    
   SKMS     58     70        3.3437630877        2.5495375139      -5.01744188235    
   SKMS     58     72       2.97293661476       3.20440413304      -5.46334640894    
   SKMS     58     74       40.9362111489       5.08989388844      -5.83479081546    
   SKMS     58     76      -14.4621525468       4.08343269686      -4.31621916466    
   SKMS     58     78       31.3644311668        2.1163304523      -3.51600132202    
   SKMS     58     80       8.81136842756       2.17913586367      -3.70229820161    
   SKMS     58     82      0.762255544647       2.80855091411      -3.92041172164    
   SKMS     58     84       6.51295018733       2.27401803637      -3.70051372382    
   SKMS     58     86       7.90167159863        2.1298721491      -3.55335089873    
   SKMS     58     88      -5.52597623278       2.72335048363      -2.75206508084    
   SKMS     58     90       11.9453262418       2.15692026297       -1.5645100287    
   SKMS     58     92         3.362370202       1.81409186561      -1.89544533962    
   SKMS     58     94       4.61444575315       1.89326348453      -2.67544569581    
   SKMS     58     96       6.65547437726       1.93979271375       -3.0754279458    
   SKMS     58     98       8.08794835037       1.94066701696      -3.89063427065    
   SKMS     58    100       6.08230884444       1.94161750329       -4.2932550816    
   SKMS     58    102       4.26008228349       1.98906214725      -4.38316775917    
   SKMS     58    104       4.42451446485       2.25198850585      -5.16756474636    
   SKMS     58    106       7.74765875437       3.12357486897      -7.23870535755    
   SKMS     58    108       17.4156863087       4.17725339324      -9.52655407868    
   SKMS     58    110      -25.4464257314       4.19738188305       -9.1219860388    
   SKMS     58    112       40.0769477395       2.25892345356      -4.46938360496    
   SKMS     58    114       6.16831797679       1.99010915749      -3.27597912874    
   SKMS     58    116       6.99932106586       1.87517081634      -3.73825487048    
   SKMS     58    118       251.461620663       1.83149763851      -5.01516460397    
   SKMS     58    120      -5.75450145877        1.8150385015      -6.34092288962    
   SKMS     58    122      -4.96616798063       2.26853306444      -6.77371392574    
   SKMS     58    124       9.58049411398       2.08057224059       -4.4816973084    
   SKMS     58    126      0.818226151162       2.06483051613      -4.61704497579    
   SKMS     58    128       12.6585483177       2.17339095717      -6.53673810232    
   SKMS     58    130      -17.7751707527       2.18945340296      -10.9193252949    
   SKMS     58    132       9.90449589831        2.2404520336      -6.29197929939    
   SKMS     58    134       14.1329272472                 N/A                 N/A    
   SKMS     58    136      -21.4159130942                 N/A                 N/A    
   SKMS     58    138      -5.69583933176                 N/A                 N/A    
   SKMS     58    140       16.3939801305                 N/A                 N/A    
   SKMS     58    142       8.97184858212                 N/A                 N/A    
   SKMS     60     66       5.21438962962                 N/A      -3.47344938707    
   SKMS     60     68       5.29829394935        1.5572800702      -4.07326998041    
   SKMS     60     70       3.64687991189       1.90402114987      -4.19571764079    
   SKMS     60     72       3.19923474305       2.15028676762      -3.79945705759    
   SKMS     60     74       7.80294444109        2.0912014789      -3.48446017872    
   SKMS     60     76       17.4447003001       1.85997719668       -5.4567281458    
   SKMS     60     78      -5.12694968284       2.71781226983      -17.6087339321    
   SKMS     60     80        25.449501826       2.18709504568      -3.52458929723    
   SKMS     60     82      0.674183702587       2.67673296711      -2.79394189579    
   SKMS     60     84       11.3102660457       2.42534044201       -5.3608380062    
   SKMS     60     86      -11.4335368503       2.58691383766      -3.97356782682    
   SKMS     60     88      -3.87549582125        2.0646567921      -2.14739504875    
   SKMS     60     90       5.36196623302       1.24618123338      -1.84247400039    
   SKMS     60     92       2.93640265715       1.04305876984      -2.27291065529    
   SKMS     60     94       3.62707502695       0.98060774636      -2.52002792191    
   SKMS     60     96       4.33238020969      0.980512317686      -2.96009057877    
   SKMS     60     98       6.76934636884        1.0306693708      -3.88712186807    
   SKMS     60    100       6.36308393226       1.11638852777      -4.28861062954    
   SKMS     60    102       4.48519996143       1.20660301434      -4.15920609074    
   SKMS     60    104       4.62591390711       1.24515285341      -3.96491447184    
   SKMS     60    106       4.86856102376       1.22910332303      -3.81603287131    
   SKMS     60    108       7.55456758599       1.30857166785      -5.38433374254    
   SKMS     60    110       19.1660836983       1.52395233991      -9.02745021926    
   SKMS     60    112      -4.97006776687       2.62084211588      -51.8148138553    
   SKMS     60    114       5.85240241119       2.12078394779      -4.07404993156    
   SKMS     60    116       5.18411380167       1.77297970071      -4.22467229745    
   SKMS     60    118       26.3845281127       1.66952642631      -5.35679610025    
   SKMS     60    120      -3.58691636387       2.85669394809      -6.54645198669    
   SKMS     60    122      -7.88020512174       2.09452266614      -3.87944997158    
   SKMS     60    124       13.3760475117       2.09420026942      -5.45535135873    
   SKMS     60    126      0.794970539386       2.08762274569      -4.69650040273    
   SKMS     60    128       6.20293522895       2.15535241359      -5.64422475867    
   SKMS     60    130      -7.65515076819       2.75923152643      -10.5311656684    
   SKMS     60    132        7.1885816569       2.29221500748      -5.90566294019    
   SKMS     60    134       12.8812445859       2.27665968491      -7.62289536624    
   SKMS     60    136      -2.39564997877       3.99759744394      -8.04451836463    
   SKMS     60    138       10.7495673299       1.73972345356      -2.02005000634    
   SKMS     60    140       18.7010266863       1.59658777261      -4.41611262854    
   SKMS     60    142       8.51757921881       1.45760164767      -4.27407963038    
   SKMS     60    144       5.65056350244       1.37511104022      -4.38550328036    
   SKMS     62     70       3.26647138612       1.95859433643       -2.8146873199    
   SKMS     62     72       2.76188542871       1.78006496347       -3.0926671316    
   SKMS     62     74       3.59463321261       1.77217612595      -3.65165077438    
   SKMS     62     76      -22.0502304249        2.1959826693      -8.07669630814    
   SKMS     62     78      -6.13511047033       3.46547477438      -4.41524495779    
   SKMS     62     80      -4.81174064718       4.81158437053      -5.14306727389    
   SKMS     62     82      0.562741213746        2.3050437238      -2.26472353387    
   SKMS     62     84      -24.2803899431       2.81455264445      -6.76523615748    
   SKMS     62     86      -5.61967448036       2.67087061702      -3.60470449984    
   SKMS     62     88       -8.7130024135       2.31367939807      -2.71813362073    
   SKMS     62     90       7.84679909448       2.28574563308      -4.45158676811    
   SKMS     62     92       3.46637271826        2.1443949804      -3.52488436176    
   SKMS     62     94       3.65310148316       1.94128298422      -2.97828236499    
   SKMS     62     96       3.82180088991       1.80688141753      -2.96096047636    
   SKMS     62     98       6.80537147971       1.84162656141      -3.25848060308    
   SKMS     62    100       6.35215052056       1.90821941661      -3.25019866839    
   SKMS     62    102       3.96059210852       1.95886289968      -3.25305868843    
   SKMS     62    104       4.12406422405       2.00080932737      -3.59879224532    
   SKMS     62    106         4.507926061       1.91647705522      -3.97511182486    
   SKMS     62    108       6.72374001315       1.99896853224      -4.25290765981    
   SKMS     62    110      -43.5179946909       2.65869766354      -4.57086961937    
   SKMS     62    112      -15.9331445255       2.70702846102      -3.40215611644    
   SKMS     62    114       5.48989790162       2.54727260338      -6.43132311611    
   SKMS     62    116       5.39448521776       2.58128132224      -6.93451220041    
   SKMS     62    118      -4.71604682091       4.53440194072      -6.59070874834    
   SKMS     62    120      -133.209004928       2.48880814089      -2.48959504869    
   SKMS     62    122      -5.56342935349        2.2392529852      -7.66943213607    
   SKMS     62    124       21.4715528764       1.92908956136      -5.45753965926    
   SKMS     62    126      0.783021892901       1.93423971807       -4.7299214833    
   SKMS     62    128       6.37182125767       1.93439312285      -5.20224372772    
   SKMS     62    130       -33.757838148       1.92294841835       -5.0891167965    
   SKMS     62    132       9.39884958081        2.1264798306      -10.4723555993    
   SKMS     62    134      -9.29689878698       2.46205208348      -7.80012948215    
   SKMS     62    136      -3.64419866349       1.95079509531      -3.19083082853    
   SKMS     62    138        11.299594627       1.93297225412      -5.86911291293    
   SKMS     62    140       18.4709728662       2.01780714808      -5.71716880084    
   SKMS     62    142       9.54366944547         2.123975381      -5.73902089434    
   SKMS     62    144       6.08699224973       2.22858607357      -5.35135670271    
   SKMS     62    146       6.83089271229        2.3377062076      -5.01109330781    
   SKMS     62    148       12.0237107576                 N/A                 N/A    
   SKMS     62    150       17.2902690366                 N/A                 N/A    
   SKMS     64     72       2.75586862223                 N/A      -3.67459951458    
   SKMS     64     74       3.15630163512        2.0454990583      -3.68530447986    
   SKMS     64     76      -4.85575376473       2.66904567605      -4.29712007013    
   SKMS     64     78        -22.29281614       2.54432694601      -2.54256088003    
   SKMS     64     80      -6.74695543636       2.62106880633      -3.63417652286    
   SKMS     64     82      0.566180322488       2.05662505771      -4.63917645339    
   SKMS     64     84      -13.6728296947       2.47443445254      -4.41794658261    
   SKMS     64     86      -4.35271342714       2.34652137006      -3.87144105683    
   SKMS     64     88      -41.6133495624       2.20059041841      -3.22479480228    
   SKMS     64     90       10.8768657224       2.34574113105      -4.55877861203    
   SKMS     64     92       3.90057435957       2.25759879534      -3.92373437495    
   SKMS     64     94       3.82700410638       2.18248522867      -3.48465141725    
   SKMS     64     96       4.10280816705       2.15400488744      -3.33988228585    
   SKMS     64     98       7.26465689933       2.20857202015      -3.15126381435    
   SKMS     64    100       6.13126423603       2.22167544321        -3.061633749    
   SKMS     64    102       3.51042860578       2.24436286185      -3.11573555506    
   SKMS     64    104       3.31696411542       2.48328130859      -3.46532165982    
   SKMS     64    106       5.13511119442        3.0193601372      -4.35592716454    
   SKMS     64    108       16.0046093275       3.46602429683      -3.89611401588    
   SKMS     64    110       51.8531001671       2.90601370476      -2.91621070497    
   SKMS     64    112       9.47299367914       2.28110775155       -3.3261654468    
   SKMS     64    114       6.05710945651       2.49793140056      -7.55737940312    
   SKMS     64    116       61.8965090368       2.79006179987      -6.69440381314    
   SKMS     64    118      -8.78315917061       2.30767544391      -3.13876150748    
   SKMS     64    120       7.85587609712       2.31463398404      -4.53701466704    
   SKMS     64    122      -4.86458810925       2.47234985728      -11.6810148466    
   SKMS     64    124      -18.2495072633       1.90154196038      -8.97416338362    
   SKMS     64    126      0.770630946381       1.74804088318      -4.69924259957    
   SKMS     64    128       6.41907234776       1.69141417024       -5.2011343674    
   SKMS     64    130       53.9527104491       1.65062806398      -5.17006943403    
   SKMS     64    132       16.8460773909       1.83343852687       -6.8840417586    
   SKMS     64    134      -8.18223473195       1.87543896993      -5.20024857188    
   SKMS     64    136      -4.28974664756       2.15355144861      -4.83204418421    
   SKMS     64    138       17.3932705436       2.08387926629      -6.03656953826    
   SKMS     64    140       19.3112637774       2.09637343119       -5.0848599566    
   SKMS     64    142       10.5451027225       2.14657339805      -5.02467113528    
   SKMS     64    144       6.54660198624       2.14797507705      -4.78540451623    
   SKMS     64    146       6.43605218995       2.12576673749      -4.53509597397    
   SKMS     64    148       8.88722993929        2.1242077369      -4.72765179899    
   SKMS     64    150        14.372307438       2.21908222088      -5.48939312014    
   SKMS     64    152        21.487470119       2.36057416245      -5.86760626602    
   SKMS     64    154       15.5259010845                 N/A                 N/A    
   SKMS     66     76      -4.27435366429       2.45153619387      -2.88245492921    
   SKMS     66     78        23.037095483       2.30694476886      -2.66710229337    
   SKMS     66     80       36.2158100118       2.27584362678      -3.48829502604    
   SKMS     66     82      0.637504145769       2.35113495162      -9.02154570654    
   SKMS     66     84       -1042.4811051        2.3960546564      -3.24201390662    
   SKMS     66     86      -3.63231525591       2.53193241513      -4.23241458194    
   SKMS     66     88       96.8077639828       2.03804520894       -3.5481564666    
   SKMS     66     90       9.88152056839       1.80907722589      -4.04079587516    
   SKMS     66     92       4.48712699355       1.72080609441      -4.19788405654    
   SKMS     66     94       4.17230797474       1.70843359703      -3.68015073897    
   SKMS     66     96       4.80109657046       1.73330352051       -3.4088565502    
   SKMS     66     98       7.29062243689       1.73532253355      -3.04133246858    
   SKMS     66    100       5.99195280738       1.73381816669      -3.03680455278    
   SKMS     66    102        3.5851835121        1.7055823711      -3.07218246306    
   SKMS     66    104       3.01338697162       1.68023808974      -3.01712596124    
   SKMS     66    106       5.09009467576       1.72307140925      -3.32149497167    
   SKMS     66    108       13.4197115433       1.75025597494      -3.34060471627    
   SKMS     66    110       9.97804829375       1.78195229803      -3.48053986654    
   SKMS     66    112       7.06379311563       1.99034978905      -4.84550119442    
   SKMS     66    114       6.93607539514       2.23914894427      -5.86946601066    
   SKMS     66    116      -27.6054355103        2.3082800313      -5.22753499508    
   SKMS     66    118      -10.8824881721       2.14657915779      -4.10381839783    
   SKMS     66    120       4.24023473939       2.11470475814      -4.51035577686    
   SKMS     66    122      -12.1339343675       2.20653620154      -8.83632258763    
   SKMS     66    124      -4.32150716884       2.92694206265       100.155240623    
   SKMS     66    126      0.774506498981       2.36267539912      -6.00167146551    
   SKMS     66    128       6.66280224137       2.33506147341      -5.77655699873    
   SKMS     66    130      -120.145375905       2.84928290672      -5.59245801113    
   SKMS     66    132       16.5240093856       2.76798219634       -4.8621519155    
   SKMS     66    134      -5.16759145022       2.75953038312      -4.88965873849    
   SKMS     66    136       -9.3079536464       2.38172218759      -3.62567120238    
   SKMS     66    138       123.407274859       2.34274335247      -6.66080515813    
   SKMS     66    140       24.3119712146       2.00385742554      -5.01197234895    
   SKMS     66    142       10.4458824943       1.70494117527      -4.75797376929    
   SKMS     66    144       6.83130102128       1.54639454246      -4.77845299973    
   SKMS     66    146       6.25636389515       1.49452257476      -4.63738544209    
   SKMS     66    148       8.23718140127       1.51563605941        -4.735380991    
   SKMS     66    150        13.434269478       1.56793264161      -4.94323925525    
   SKMS     66    152        18.596607049        1.6313180438      -5.06487471399    
   SKMS     66    154       12.6587085586       1.70991833857      -5.25751989643    
   SKMS     66    156       8.96649891842       1.82189019286       -5.6942663009    
   SKMS     66    158       9.36426036389                 N/A                 N/A    
   SKMS     68     78       8.92606097392                 N/A      -2.86227450644    
   SKMS     68     80       5.45123259183       2.05909923674      -3.56189731584    
   SKMS     68     82      0.726158404194       2.86987279289      -8.00533155081    
   SKMS     68     84       17.6070287258       2.51574542166       -3.1603165373    
   SKMS     68     86      -4.93187234835       2.95420538522      -3.86594077186    
   SKMS     68     88       90.2445627652       2.58145790417      -5.37271894501    
   SKMS     68     90       13.0356002242       2.27106139758      -5.39449249289    
   SKMS     68     92       6.05325044416       2.10396091682       -4.7650758064    
   SKMS     68     94       4.86753016652        2.0174651962      -3.73804526399    
   SKMS     68     96       5.53822552485       1.99043991708      -3.31397969193    
   SKMS     68     98       7.25460395304       1.96158144658      -3.03513625485    
   SKMS     68    100       5.56387819001       1.93410784682      -3.04142265586    
   SKMS     68    102        3.6726696452       1.93243623202      -3.16502520547    
   SKMS     68    104       2.95345938698       1.92433514221      -3.09983803346    
   SKMS     68    106       4.90285002672       1.94872324525      -3.16591950966    
   SKMS     68    108       11.7090877157       1.95311260231      -3.24295225401    
   SKMS     68    110       7.54378222609        1.9479156572      -3.36163267776    
   SKMS     68    112       5.54008179931       1.97177405441      -3.77166349218    
   SKMS     68    114        6.0348937557        2.0131772517      -4.42088114793    
   SKMS     68    116      -23.4765205449       2.02366166401       -4.8859139102    
   SKMS     68    118        -10.46682018       1.78221509732      -4.73841575808    
   SKMS     68    120       3.14785391125       1.79588831371      -4.65787337804    
   SKMS     68    122      -19.5599022005       2.00681011011      -7.52731474337    
   SKMS     68    124       -4.6540959535       2.59182008622      -9.84629926841    
   SKMS     68    126      0.827772598451       2.91553477103       -11.761281274    
   SKMS     68    128       16.1045507434       2.95397849208      -5.94854803378    
   SKMS     68    130       19.0781440781        2.8772300331      -3.90470947009    
   SKMS     68    132       19.0574200065       3.00207668655      -5.11870926627    
   SKMS     68    134      -4.79767600574       3.04247523615      -4.91625769548    
   SKMS     68    136      -31.0039064923       2.39858627325      -4.58028029025    
   SKMS     68    138       41.8151977338       2.35313773268      -6.98586236105    
   SKMS     68    140       21.8406180894       2.38036154121      -7.85331576808    
   SKMS     68    142       14.4353782249        2.4937065082      -8.15125468188    
   SKMS     68    144       9.77244853584       2.52631632133      -6.70521045141    
   SKMS     68    146       7.54521944327       2.39260064325      -5.17613748856    
   SKMS     68    148       8.50376291509       2.27372719594      -4.53520395379    
   SKMS     68    150       13.0684788291       2.22440708429      -4.45825512811    
   SKMS     68    152       17.3577962542       2.18850106826      -4.50005512568    
   SKMS     68    154       11.6521936711       2.15639119308      -4.57913722186    
   SKMS     68    156       8.02619750867        2.2049282351       -4.7268361395    
   SKMS     68    158       7.26381259363        2.3394056506      -5.03798007227    
   SKMS     68    160       9.36217820438       2.51112743344      -5.96614214334    
   SKMS     68    162       14.4678542364                 N/A                 N/A    
   SKMS     68    182                 N/A       3.55137913369                 N/A    
   SKMS     70     82      0.728940808913       3.09241608149      -3.81506837556    
   SKMS     70     84       153.721993774       3.06554988684      -3.74006545115    
   SKMS     70     86      -44.7517397238       2.73410612843      -3.14796786869    
   SKMS     70     88       62.8950595933       3.17698843735      -7.28608067149    
   SKMS     70     90       29.1940969536       3.12778812989      -7.55118761304    
   SKMS     70     92       10.7587616665       2.62745626106       -5.7179125045    
   SKMS     70     94       6.34666768213       2.04530974682      -4.04625680783    
   SKMS     70     96       6.51457310002       1.61656657425      -3.38957772641    
   SKMS     70     98       7.22675199052       1.37024029904      -3.10478734923    
   SKMS     70    100       5.38280489889       1.18908079001      -3.10991690302    
   SKMS     70    102       3.74015637594       1.02737465451      -3.16951183179    
   SKMS     70    104       2.97055437971      0.920543728359      -3.12091355382    
   SKMS     70    106       4.61220042317      0.894039550075      -3.10204967933    
   SKMS     70    108       10.1204843664      0.907606559817      -3.23086901492    
   SKMS     70    110       6.35642038187      0.927454508356      -3.37714047385    
   SKMS     70    112       4.64640832636      0.966653125468      -3.68532145677    
   SKMS     70    114       5.12586563056       1.07906643488      -4.22601577572    
   SKMS     70    116       48.6558812796       1.22331641079      -4.82524180493    
   SKMS     70    118      -5.86830353213       1.64766972131      -6.93985402017    
   SKMS     70    120       2.89632391328       1.71947829309      -4.56699727921    
   SKMS     70    122      -13.5526605567       2.21226335004      -5.22537704361    
   SKMS     70    124      -7.77041530927       2.63955666006      -4.67213306235    
   SKMS     70    126      0.859584322213       2.99893462847       -7.8208249015    
   SKMS     70    128        -80.61428082       3.07872057609      -5.79468279907    
   SKMS     70    130       11.1518152367       2.68511519816      -4.04741956765    
   SKMS     70    132       18.3625220924       2.63609151983      -4.76609211426    
   SKMS     70    134      -7.65115331572       2.47118597157      -4.81163067366    
   SKMS     70    136      -26.8432955514       2.47481565717      -7.68670526674    
   SKMS     70    138        37.294298634       2.42780467583      -7.40225324588    
   SKMS     70    140       27.6197315363       2.50085341623      -7.56458262416    
   SKMS     70    142       17.6256488442        2.5949037388      -7.05341729251    
   SKMS     70    144       11.6863045276        2.6563070691      -6.48029342768    
   SKMS     70    146       9.52739363855       2.61237114479      -5.84548341417    
   SKMS     70    148       9.83385698623       2.40012480649      -5.03408072652    
   SKMS     70    150       13.1185821437       2.10121665697      -4.66088561488    
   SKMS     70    152        16.426565041       1.83065272381      -4.65454545455    
   SKMS     70    154       13.2218729444       1.62224684432      -4.72639490684    
   SKMS     70    156       8.21048396697       1.46060990688      -4.50925242231    
   SKMS     70    158       6.04640616734       1.37795045028      -4.45309829881    
   SKMS     70    160       6.57117651987        1.3707540038      -5.08016500376    
   SKMS     70    162        10.580778957       1.43528857912      -6.60166229857    
   SKMS     70    164       19.1962528915       1.58528161141      -7.93117327829    
   SKMS     70    166       26.4951546986                 N/A                 N/A    
   SKMS     70    168       24.4928450276                 N/A                 N/A    
   SKMS     70    170      -10.5448525302                 N/A                 N/A    
   SKMS     70    172        14.120255153                 N/A                 N/A    
   SKMS     70    174       29.7090738939                 N/A                 N/A    
   SKMS     70    182                 N/A       3.52844766827                 N/A    
   SKMS     70    184                 N/A        3.4115196785      -8.40609862456    
   SKMS     72     84      -141.352745776        2.8040894841      -3.78013238024    
   SKMS     72     86        14.805931256       2.32990119471      -3.59556056137    
   SKMS     72     88       13.0452932582       2.43643493531      -5.31251535649    
   SKMS     72     90       20.9537080206       2.78340063364      -7.84447543012    
   SKMS     72     92       14.6756138993       3.00833082012      -8.77135276188    
   SKMS     72     94        7.6320002137       2.99557927389      -7.20384541268    
   SKMS     72     96       9.26155320878       2.94352479736      -6.04775915404    
   SKMS     72     98       7.20000720001       2.39878189855      -4.74205024913    
   SKMS     72    100       4.69472547593       2.21210797299      -4.75363682928    
   SKMS     72    102       4.11444323868       2.39324482715      -5.46039303909    
   SKMS     72    104       3.93803889601       3.03971694156      -4.82022373068    
   SKMS     72    106       5.53264119992       3.11473354623      -3.44633581268    
   SKMS     72    108       9.49162838376       2.93828787435      -3.06528442774    
   SKMS     72    110       6.17515518937       2.65426065238      -3.12805474096    
   SKMS     72    112       5.37953276068       2.52033913683      -3.17390290079    
   SKMS     72    114       4.48494348411       2.69846720317       -2.9036025723    
   SKMS     72    116      -56.9654504544       3.37304532024      -3.15935302769    
   SKMS     72    118      -16.6423272631       2.13472004748      -2.81986027592    
   SKMS     72    120       3.72226332221       2.37624797573      -4.09318964873    
   SKMS     72    122      -24.9527457377       2.69551950747      -3.11604380846    
   SKMS     72    124      -67.8081030683        2.7341360301      -3.48178201085    
   SKMS     72    126      0.865498877881       3.03505104577      -5.77155604037    
   SKMS     72    128      -32.6274919248       2.96467149216      -5.51835266136    
   SKMS     72    130       11.5955809241       2.61431757161       -5.0135931043    
   SKMS     72    132        13.363088477         2.431664158      -4.92879128787    
   SKMS     72    134      -12.6787304787       2.23660483386      -5.47899422103    
   SKMS     72    136      -29.5554127044       2.17567486715      -7.65179731154    
   SKMS     72    138       101.448172665       2.22523741893      -7.85732666247    
   SKMS     72    140       41.3834486895       2.25713508615      -6.93355058458    
   SKMS     72    142       20.0878844947       2.20209386095      -6.39926280493    
   SKMS     72    144       11.8974322367        2.0976112927      -6.12661570343    
   SKMS     72    146       9.53232052428       2.01855862803      -6.07014354372    
   SKMS     72    148       8.99258336686       1.90918849466       -6.0681452714    
   SKMS     72    150       11.4936914001       1.79687092896      -6.43990681455    
   SKMS     72    152       15.6298232658       1.75020006975      -6.92016380028    
   SKMS     72    154       15.7518764423       1.77761344729      -7.07203575621    
   SKMS     72    156       10.8870199505       1.82637059982      -6.51254723632    
   SKMS     72    158       6.41658044386       1.83439705433      -5.44980659999    
   SKMS     72    160       6.21367910386       1.87207283861      -5.18043453485    
   SKMS     72    162       11.5229277455       1.97708460093       -5.4265690246    
   SKMS     72    164       32.4233188509       2.07811207674        -5.208170578    
   SKMS     72    166       54.3234690964       2.10399411723      -4.68916685228    
   SKMS     72    168       29.8690243282        2.0705187633      -4.29937401114    
   SKMS     72    170       10.9356845055       2.04241274302      -4.16769556651    
   SKMS     72    172       10.6724724917       2.93374288384      -18.6344663089    
   SKMS     72    174      -6.06540324317       4.15509731757       -32.483088492    
   SKMS     72    176       18.7404540812       3.17092389624      -4.36082323621    
   SKMS     72    178       26.7090450181                 N/A                 N/A    
   SKMS     72    180      -30.1588618045                 N/A                 N/A    
   SKMS     72    182      -11.7442225765       3.21752133418                 N/A    
   SKMS     72    184                 N/A       3.43255417214      -9.15352754067    
   SKMS     74     86       15.1334581844                 N/A      -4.86523304466    
   SKMS     74     88       9.52231316032       2.01375393941      -4.83087703365    
   SKMS     74     90       11.6965220392       1.92644264065       -5.5978112558    
   SKMS     74     92       13.9644325902       1.98417717909       -7.0987435224    
   SKMS     74     94       9.17599559552       2.08830611226      -7.27803362087    
   SKMS     74     96       7.47996304899       2.31238333303      -6.27167648184    
   SKMS     74     98       10.2635157673       3.44729219507      -7.47776766202    
   SKMS     74    100       5.85345580714        3.6435281376      -5.70821869327    
   SKMS     74    102       6.09481087802       3.77305098335      -4.60083712231    
   SKMS     74    104       3.96556305047       3.13233161368        -3.374684467    
   SKMS     74    106       5.81809719131       3.11394306934      -3.35473092542    
   SKMS     74    108         7.749444946       3.09245911576      -3.25781182553    
