    EDF      Z      N                 N-N                 P-P                 N-P
   SLY4     14     30       2.53177856811                 N/A                 N/A    
   SLY4     16     12       1.12548290251                 N/A     -0.872184995671    
   SLY4     16     14      0.634166379574      0.627504527445     -0.802001957286    
   SLY4     16     16      0.806139883811       0.67173783953      -0.97345722848    
   SLY4     16     18        1.2624899711      0.711867905791     -0.867443187351    
   SLY4     16     20      0.729038724168      0.738737121503     -0.876563817243    
   SLY4     16     22       3.53126360088      0.759942662326     -0.965797722359    
   SLY4     16     24       3.38060832357      0.719383703981       -1.0655735303    
   SLY4     16     26       1.75191407562      0.653472618844     -0.965825239718    
   SLY4     16     28       2.17916554303       0.76770215613      -1.30857123976    
   SLY4     16     30       1.81051674864      0.724211813126      -1.22914864556    
   SLY4     16     32       2.20751891982       0.79338412843      -1.52387454246    
   SLY4     18     14                 N/A      0.985303702624                 N/A    
   SLY4     18     16       0.88032063038      0.978323290845      -0.88323266689    
   SLY4     18     18       1.19487446649      0.928639401659     -0.808581148294    
   SLY4     18     20      0.670963179386      0.895216277539     -0.838988289192    
   SLY4     18     22       2.03211039236       0.86958393235      -0.93180470771    
   SLY4     18     24        3.7750130002      0.971935602463      -1.15704348777    
   SLY4     18     26       2.10929857912       1.05756595907      -1.11709782454    
   SLY4     18     28       1.39775541447      0.984148080825      -1.00817656398    
   SLY4     18     30        1.9566915672      0.958953436577      -1.35989988417    
   SLY4     18     32       1.62278191069      0.864937613131      -1.28764759661    
   SLY4     18     34       2.10675451833      0.895894986773      -1.63030675037    
   SLY4     18     36       6.57003243954                 N/A                 N/A    
   SLY4     18     38       4.22929101223                 N/A                 N/A    
   SLY4     20     16       0.92689938484                 N/A     -0.888918124418    
   SLY4     20     18       1.15307337294      0.553999509433     -0.845990049465    
   SLY4     20     20      0.624281003863      0.524148092278     -0.868276016263    
   SLY4     20     22       1.82819868498      0.498603411843     -0.961298599051    
   SLY4     20     24        3.6793383078       0.48439567764      -1.01484489745    
   SLY4     20     26       1.88244064076      0.464976461729      -1.02198911786    
   SLY4     20     28       1.07743440243      0.450242821582      -1.08536386824    
   SLY4     20     30       1.79708082191      0.447113413447      -1.41112986346    
   SLY4     20     32       1.59704992937      0.447771937215      -1.50770266445    
   SLY4     20     34       2.61732828363       0.45281482715       -1.5306153686    
   SLY4     20     36       7.31721594568      0.441364845753       -1.3406142091    
   SLY4     20     38       3.40546969515       0.42652567434      -1.31325109755    
   SLY4     20     40       1.75514113748      0.422190367959      -1.41990997771    
   SLY4     20     42        3.4162660383                 N/A                 N/A    
   SLY4     20     44       16.7448091092                 N/A                 N/A    
   SLY4     20     46       13.1207337114                 N/A                 N/A    
   SLY4     22     20      0.585400235214       1.25183589558     -0.953374732042    
   SLY4     22     22       1.77633933766       1.19844944611      -1.06099079033    
   SLY4     22     24       3.26723979498       2.86635614475      -1.07927693842    
   SLY4     22     26        1.7466699737       1.94082991828      -1.12074264891    
   SLY4     22     28      0.920813068732       1.18358147612      -1.17512576049    
   SLY4     22     30       1.71522247079        1.2685039043      -1.44277919671    
   SLY4     22     32       1.62733665202       1.20757596936      -1.50026254595    
   SLY4     22     34       2.69079955091       1.20503705489       -1.4744836911    
   SLY4     22     36       7.00985761227        1.1243509684      -1.45214650851    
   SLY4     22     38       3.37730870712       1.13651700158      -1.46489346196    
   SLY4     22     40       1.64448327252       1.13414367899      -1.47016664339    
   SLY4     22     42       3.32180114702       1.14028498573      -1.55798185263    
   SLY4     22     44       13.3859848738       1.32971429426      -1.57845285576    
   SLY4     22     46       16.3681524857       2.05001839892      -1.61669267521    
   SLY4     22     48       3.45976466681       1.31171581939      -1.57811408266    
   SLY4     24     20                 N/A       1.88848496294                 N/A    
   SLY4     24     22       17.3000653078       1.79695568752      -1.10262032206    
   SLY4     24     24       1.00780596107      0.819109496919     -0.708173795056    
   SLY4     24     26       1.28684891879      0.931035630501      -1.37760591379    
   SLY4     24     28       1.16597679706       1.34559846333       -1.9181965883    
   SLY4     24     30       1.41661218612       1.31212588011      -1.33392070308    
   SLY4     24     32       1.77048416988       1.44913569924      -1.59546886841    
   SLY4     24     34       2.38656791844       1.49795622597      -1.47828673958    
   SLY4     24     36       12.5666424759       1.61144188194      -1.58961346562    
   SLY4     24     38       3.22680311741       1.48517461569      -1.44474378733    
   SLY4     24     40       1.56288400548       1.46666598222      -1.47415710461    
   SLY4     24     42       5.28591515049       1.45754694121      -1.54653982978    
   SLY4     24     44      -20.1538748344       1.07392986916      -1.31845370431    
   SLY4     24     46       1.71006307995      0.809865293081      -1.13277544143    
   SLY4     24     48       4.74575788567       1.01767057749      -2.78467759003    
   SLY4     24     50       1.77279504185       1.41477134466      -2.28607744545    
   SLY4     24     52       6.86621017813                 N/A                 N/A    
   SLY4     26     22       5.26259008896       1.27168056402      -1.13641690591    
   SLY4     26     24       1.15295870823      0.947705155658       -1.3373605718    
   SLY4     26     26       1.25388351234      0.931183014477      -1.14591871025    
   SLY4     26     28       1.02127259757       1.15683166942       -1.1733894057    
   SLY4     26     30       1.35539831429      0.996470005007      -1.36852916644    
   SLY4     26     32       1.77085569961      0.974458943852      -1.43096215749    
   SLY4     26     34       2.26314491143      0.964817914739      -1.43071955178    
   SLY4     26     36       8.60078181107       1.06019888801      -1.47907606555    
   SLY4     26     38       3.57842567163       1.11045594211      -1.56395398847    
   SLY4     26     40       1.49844049805       1.11408323761      -1.49285649506    
   SLY4     26     42       3.14334930155       1.11635332024      -1.55681034469    
   SLY4     26     44      -8.66528599777        1.2460271204      -1.94784072117    
   SLY4     26     46        1.8092916171      0.986140777513      -1.72659758837    
   SLY4     26     48       9.19787621038       1.26816608283       -1.6360052025    
   SLY4     26     50       1.08139088496       1.08272917046      -1.40205506221    
   SLY4     26     52       5.78470206615       1.11022601426      -2.83619753832    
   SLY4     26     54       5.91217464564       1.13276389292      -3.07355871227    
   SLY4     26     56       5.11511567834                 N/A                 N/A    
   SLY4     28     24       2.03121675469                 N/A      -2.08802268428    
   SLY4     28     26       1.69561217958      0.843647984504        -1.171042462    
   SLY4     28     28      0.689999577375      0.582147825671     -0.941881441145    
   SLY4     28     30        1.5308614004      0.598565388405      -1.69033416216    
   SLY4     28     32       1.81104711575      0.613509070962      -1.47893442774    
   SLY4     28     34       2.76844197622      0.618101981882      -1.45202263122    
   SLY4     28     36       4.91355219114      0.567246264719      -1.29980951292    
   SLY4     28     38       3.46311950879      0.500082513615      -1.46607520306    
   SLY4     28     40       1.43681257498      0.479556161182      -1.48635065613    
   SLY4     28     42       2.81148237517      0.462516345617      -1.55239909697    
   SLY4     28     44       8.09464256082      0.489926258749      -1.64850019452    
   SLY4     28     46       11.9596839056      0.607660502508      -2.71982658386    
   SLY4     28     48       2.72262570023      0.465623863223      -1.19508759245    
   SLY4     28     50      0.886947262781      0.425367695812       -1.7295442478    
   SLY4     28     52       4.87680578974      0.485479608339      -2.66340488349    
   SLY4     28     54       6.47832030111      0.539765830691      -2.91310145531    
   SLY4     28     56       3.49720354861      0.544380334587      -2.79284166752    
   SLY4     28     58       3.98217974564      0.573310421938      -3.73671830189    
   SLY4     30     28      0.746369890095       1.18451027755      -1.88944302054    
   SLY4     30     30        1.7388718721       1.32114969088      -1.56564474425    
   SLY4     30     32       1.75989257616          1.22976612      -1.39498030288    
   SLY4     30     34       2.28454720845       1.34077373371      -1.42692791339    
   SLY4     30     36       2.61445085421       1.20463749296        -1.601802348    
   SLY4     30     38       6.80801234974       1.36187227477      -2.24554595959    
   SLY4     30     40       1.39695582372       1.15487877093      -1.70300525079    
   SLY4     30     42       5.11639805577       1.18129304337      -1.76261148518    
   SLY4     30     44         11.36693019       1.23702744778      -1.37443016984    
   SLY4     30     46       1.95314693476       1.02559027207      -1.31037855854    
   SLY4     30     48          3.05703121       1.32033899704      -2.98723033712    
   SLY4     30     50       1.19638548019       1.29809987386      -2.66712185546    
   SLY4     30     52       3.11371521494       1.19152835257      -1.50026761023    
   SLY4     30     54       3.02079439341       1.17219895733      -1.81672761031    
   SLY4     30     56       3.34006356141       1.46066057644      -2.67549580282    
   SLY4     30     58       4.84937243059       1.62577834138      -2.77538978615    
   SLY4     30     60       13.8684714171       2.02355928902      -2.46781810947    
   SLY4     30     62       6.44781701095                 N/A                 N/A    
   SLY4     30     64       6.63593124512                 N/A                 N/A    
   SLY4     30     66       79.8530703506                 N/A                 N/A    
   SLY4     32     30        1.5612692807       1.32850819158      -1.37735592427    
   SLY4     32     32       2.17063232148        1.5282860921      -1.51375301379    
   SLY4     32     34        1.5018510314       1.44850492564      -1.30186127106    
   SLY4     32     36       2.62239366849       1.53225120646      -1.85181927355    
   SLY4     32     38          4.30172284       1.61780687673       -1.8478550099    
   SLY4     32     40       1.71019322191       1.63530091377      -2.19496201344    
   SLY4     32     42       60.8383524972       1.61765050823      -1.70444352689    
   SLY4     32     44       3.88787750076        1.1773147922      -1.30596935739    
   SLY4     32     46       1.79840427589       1.14550259929      -1.67650355125    
   SLY4     32     48       1.93207033895       1.21872931017       -1.8101996605    
   SLY4     32     50       1.66620776528       1.61817992785       -2.7627323976    
   SLY4     32     52       2.61639695975       1.23067001983      -1.67323061092    
   SLY4     32     54       3.07312658362       1.14617548462      -1.86358206563    
   SLY4     32     56       2.42840898536       1.10385144809      -1.84420778136    
   SLY4     32     58       9.09700822143       1.34793551881      -2.32643893156    
   SLY4     32     60        6.1654276726       1.34443523133      -1.90067996826    
   SLY4     32     62       8.64913487029       1.32405961976      -2.29337415539    
   SLY4     32     64       6.82915502865       1.24382363825       -2.1029985605    
   SLY4     32     66       4.87375749645       1.18660735608      -2.08430926772    
   SLY4     32     68       8.45321042365       1.42793242881      -3.48289160109    
   SLY4     32     70       44.8390278898                 N/A                 N/A    
   SLY4     32     72       11.2642739471                 N/A                 N/A    
   SLY4     32     74        11.344074281                 N/A                 N/A    
   SLY4     34     32       2.05082140524       1.11218127665      -1.31751264153    
   SLY4     34     34       1.21922262975      0.971967958104      -1.36594900844    
   SLY4     34     36       2.60830157183       1.07559727917      -1.73087641196    
   SLY4     34     38        2.8906287262       1.30000256751      -1.73707087293    
   SLY4     34     40       2.14178166249       1.70966400401      -2.16355970478    
   SLY4     34     42        16.138988973       1.82096872805      -1.72405024227    
   SLY4     34     44       4.56988786638       1.46973935275      -1.87089076383    
   SLY4     34     46       1.90817299115       1.27263662629      -1.74553350704    
   SLY4     34     48       1.79228091494       1.28963824035      -1.65322662307    
   SLY4     34     50       1.31299891907       1.73850759554      -1.77145094232    
   SLY4     34     52       3.24081613473        1.4342994057      -2.48102635098    
   SLY4     34     54       3.40930108475       1.14385785507      -2.09775650187    
   SLY4     34     56       3.06097773751      0.926241534152      -1.96546288616    
   SLY4     34     58       5.56744824361       0.89128347048      -1.68382696826    
   SLY4     34     60       3.81973523505      0.893597751887       -1.9076833856    
   SLY4     34     62       8.81686489918      0.906698461559      -2.35519939707    
   SLY4     34     64        7.5634955451       0.92600180663      -2.34306172562    
   SLY4     34     66       4.61581956761      0.924601733582      -2.26752742008    
   SLY4     34     68       3.96367686521      0.955464144178      -2.32805427626    
   SLY4     34     70       20.4245237256       1.11001312313      -3.38351652256    
   SLY4     34     72       12.0836064732       1.09869252842      -3.71896869279    
   SLY4     34     74       57.9735350814       1.26755484234      -3.63753756894    
   SLY4     34     76       38.8730697091       1.33425085317      -2.89173001363    
   SLY4     34     78       3.74182178077                 N/A                 N/A    
   SLY4     36     34       1.34099758151       1.59363121222      -1.66006720782    
   SLY4     36     36       3.08556979289       1.77945996059      -1.47739620738    
   SLY4     36     38       2.29571705287       1.80831662901      -1.35838466329    
   SLY4     36     40       2.00948577761       2.02581906397      -1.54674196207    
   SLY4     36     42       3.64334561141       1.86827101326      -1.62395265204    
   SLY4     36     44       6.46911080455       2.04956777178      -2.47972668453    
   SLY4     36     46       2.65718582763       1.88830042104      -2.13897680975    
   SLY4     36     48        2.4481557125       2.05858210011      -1.62539055087    
   SLY4     36     50      0.803039343307        1.6708479637      -1.30767799868    
   SLY4     36     52        3.4488110224       1.69459141495       -3.5579528251    
   SLY4     36     54        3.4530804067       1.87298975521      -3.33700682168    
   SLY4     36     56       12.7320819819       2.18053761155      -3.29610384046    
   SLY4     36     58       4.90067555813       1.43339428843      -1.81310594567    
   SLY4     36     60       2.87242209094       1.65370506418      -1.89716691322    
   SLY4     36     62       9.57875049989       2.51306005899      -2.26879941374    
   SLY4     36     64       7.01147954488        2.5038386977      -2.22329434416    
   SLY4     36     66       5.22079390002       2.15370682558      -2.27596664571    
   SLY4     36     68       3.62980029746       1.74402888112      -2.15295334066    
   SLY4     36     70       4.33607156252        1.5573018966      -2.26617596403    
   SLY4     36     72      -18.5882243599       1.96863860274      -3.85194287184    
   SLY4     36     74       35.5078960684        1.9576099149      -2.52421033235    
   SLY4     36     76      -44.7492364662       2.12925198313      -2.59571706684    
   SLY4     36     78       8.75986579885       1.92302977187      -2.30775532716    
   SLY4     36     80       5.14193012631       1.59981058243      -1.70527988759    
   SLY4     38     36       3.11188147466       1.46762600487      -1.34699001611    
   SLY4     38     38       2.10598695236       1.41622046871      -1.34203643964    
   SLY4     38     40       1.58886965033       1.43107120331      -1.41664479721    
   SLY4     38     42        2.5124933733       1.36340690845      -1.74169072014    
   SLY4     38     44       5.57558895643       1.55091599037      -2.21918071177    
   SLY4     38     46       6.98616738857       1.80844335074      -2.34827639448    
   SLY4     38     48       2.40658827606       1.39366023957      -1.51735340185    
   SLY4     38     50      0.621964134749       1.15514858387      -1.53377291265    
   SLY4     38     52       4.47378251601       1.42317556009      -3.45487288227    
   SLY4     38     54       3.74838585134       1.48903862827      -2.80996159485    
   SLY4     38     56       6.90913110767       1.52970573816      -2.64067014927    
   SLY4     38     58      -9.66251259146       1.66572691906      -3.20002560021    
   SLY4     38     60       3.11877463345      0.958605497411       -1.6127894201    
   SLY4     38     62        3.2935527059      0.799537867113      -1.54429839242    
   SLY4     38     64       4.61902298426      0.792731759589      -2.23056204587    
   SLY4     38     66       4.74884543695      0.831145343217      -2.67062096611    
   SLY4     38     68       3.87018621401      0.882489467488      -2.81365975538    
   SLY4     38     70       4.77637034065      0.914940707267      -2.68441422391    
   SLY4     38     72      -18.7550404171        1.0633521272      -2.53948744255    
   SLY4     38     74       -201.45044319       1.18356256474      -2.54257704167    
   SLY4     38     76        47.338398542       1.14429110308      -2.34505901927    
   SLY4     38     78       63.4457380326       1.11738928697      -2.61125752287    
   SLY4     38     80       3.16775228177      0.985486979623      -2.07747852277    
   SLY4     38     82                 N/A      0.978745800875      -2.77661314282    
   SLY4     40     38       2.07460271358       1.20245059431      -1.38811000494    
   SLY4     40     40       1.24513812473       1.00447720603      -1.40209044675    
   SLY4     40     42       2.51134500104        1.0084902271      -1.85365315647    
   SLY4     40     44        4.9755266284       1.00143605931      -1.85427872498    
   SLY4     40     46       6.01200898795       1.00680727569      -1.93175962535    
   SLY4     40     48       2.46206875327       1.03707732941      -2.02237147324    
   SLY4     40     50      0.602714445046        1.0266076162      -1.98478661063    
   SLY4     40     52        3.4596120564       1.00603090376      -2.21003388534    
   SLY4     40     54        3.8881382622       1.03241552454       -2.5842698081    
   SLY4     40     56       5.70118926808       1.04116885781       -2.5217787114    
   SLY4     40     58       11.7389492467       1.21451933576      -2.73314028252    
   SLY4     40     60       17.2901942986       1.86375920231      -5.64333289597    
   SLY4     40     62        3.2674719896       1.47157830452      -2.27271306827    
   SLY4     40     64       4.51816585057       1.51840573471      -2.28530031988    
   SLY4     40     66       4.58896628945       1.73497027779      -2.31082169353    
   SLY4     40     68        3.6888968815       1.87884017317      -2.35067346795    
   SLY4     40     70       13.2011894272       1.92759565212      -2.42299861828    
   SLY4     40     72        238.73470606       1.35704866343      -1.83041230037    
   SLY4     40     74        11.571194668       1.04294400147       -2.0457543182    
   SLY4     40     76       17.6557568802       1.03065025013      -2.51615528956    
   SLY4     40     78       62.0742097177       1.06691362161      -2.76306064227    
   SLY4     40     80       3.08557693346       1.07346211122      -2.76572191911    
   SLY4     40     82      0.845910435426       1.10890008755      -2.83156171955    
   SLY4     42     40       1.23609394314                 N/A      -1.82045573289    
   SLY4     42     42       2.44306886095       1.58657251945      -1.84014054994    
   SLY4     42     44       4.75506087072       1.59149441724      -1.87860986627    
   SLY4     42     46       6.02902674928       1.61641371139        -1.912082449    
   SLY4     42     48       2.29556158906         1.560929924      -1.91036746873    
   SLY4     42     50      0.581192353892       1.58017637139      -2.02429662018    
   SLY4     42     52        3.2336428199       1.55161686235      -2.31182603047    
   SLY4     42     54       3.77553322328       2.16774322214      -2.42506841724    
   SLY4     42     56       12.9662585537        3.3038601476       -2.4710348385    
   SLY4     42     58       8.05589177715       2.06424977422      -1.98820003281    
   SLY4     42     60       4.44746377819       1.29958189202      -2.15507371699    
   SLY4     42     62       6.91940963597       1.58395328605      -3.36688716972    
   SLY4     42     64       6.06384930122       1.50706814962      -2.18085265887    
   SLY4     42     66       3.79763540232       1.31778175162      -1.94192385425    
   SLY4     42     68       3.18010273322       1.23063253589      -2.12971905811    
   SLY4     42     70       5.75665469282       1.18278352134      -2.34645942737    
   SLY4     42     72       15.2636218285       1.22216518785      -3.04680424511    
   SLY4     42     74      -30.5932021905       1.48160604614      -3.74691464997    
   SLY4     42     76       20.9477824154       1.56397049882      -2.59070881145    
   SLY4     42     78       22.8736118577       1.55615804808      -2.53231390816    
   SLY4     42     80       3.24209273844       1.64149502442      -2.72266647063    
   SLY4     42     82      0.767472077447       1.61492448613      -2.61142459087    
   SLY4     42     84       6.20947348322       1.58763990581      -3.81516298376    
   SLY4     42     86       24.8969887093                 N/A                 N/A    
   SLY4     44     42                 N/A       2.31855697651                 N/A    
   SLY4     44     44       4.71958024053       2.25818634892       -1.8717557209    
   SLY4     44     46       5.07429400713       2.81237783734      -1.87731114602    
   SLY4     44     48       2.29731507044        2.1030350476      -1.99414021897    
   SLY4     44     50      0.555095366078        2.1156151971      -1.99281887718    
   SLY4     44     52       7.42833053842       2.10326947982      -2.37580339277    
   SLY4     44     54       3.36608817636       2.03659454916      -1.67915045062    
   SLY4     44     56       3.13245180919        1.7198072784      -1.77518443057    
   SLY4     44     58       3.75433860755       2.17163047102      -3.11326445236    
   SLY4     44     60      -31.9193079894       4.52752451938      -5.58720084032    
   SLY4     44     62       6.52104095377       2.22567325225      -2.29802249419    
   SLY4     44     64        5.8275907283       1.52665520912      -2.34561182939    
   SLY4     44     66       3.74310683482         1.383805805      -2.38298217112    
   SLY4     44     68        2.9677068974       1.34336513638      -2.40496625532    
   SLY4     44     70       4.72685848258       1.36362257245      -2.54258189021    
   SLY4     44     72       92.5219161287       1.63464933502      -2.81328772056    
   SLY4     44     74      -22.6943916485       2.09067465026      -2.43805511467    
   SLY4     44     76       12.8879681152       1.98930549367      -2.37225552276    
   SLY4     44     78       28.8103486773       2.00123676432      -2.55306709524    
   SLY4     44     80       2.97417449928       1.90854263684      -2.49566689835    
   SLY4     44     82       0.70204099112       1.92595288927      -2.68161578077    
   SLY4     44     84       6.11818185989       1.93776480767       -3.9766135358    
   SLY4     44     86       23.1808804098       1.96708090112      -4.01497988997    
   SLY4     44     88       7.11966736914       1.99593328593      -4.06349206349    
   SLY4     44     90       5.72990379491                 N/A                 N/A    
   SLY4     46     44        8.7205626507       2.35352540454      -1.91304356144    
   SLY4     46     46       2.29634966516       1.50556154434      -1.61306193029    
   SLY4     46     48       3.20309034156       2.33881473547      -2.62097778197    
   SLY4     46     50      0.529665014686       2.30175157541      -1.98165286693    
   SLY4     46     52      -36.7400549263       2.26633774552      -2.39156781021    
   SLY4     46     54       2.47416048642       1.24153004922      -1.72421596667    
   SLY4     46     56       2.85769398384        1.1409048916      -2.11471482013    
   SLY4     46     58       3.44888238966        1.1545937533      -2.26150583497    
   SLY4     46     60        5.5390000997       1.22016170803      -2.38895680826    
   SLY4     46     62       7.16989790065       1.71070886643      -4.83732674812    
   SLY4     46     64       24.8900172363       2.44073141398      -4.53301964837    
   SLY4     46     66       4.44187309346        1.9293863876      -2.84071338835    
   SLY4     46     68       3.06135490976       1.57356597982      -2.53773774637    
   SLY4     46     70       7.20088858965        2.1643370284      -2.47304688031    
   SLY4     46     72      -17.9380241266       3.10337336685      -2.09623939892    
   SLY4     46     74       9.76843914995       2.15233935074      -1.83958624026    
   SLY4     46     76       12.4882532368       2.07496753973      -2.51783730365    
   SLY4     46     78       18.8796798006       2.03850013276      -2.53368053202    
   SLY4     46     80        2.9850100259       2.02604685841      -2.65656816555    
   SLY4     46     82      0.646233203591       2.04096210954      -2.64798250213    
   SLY4     46     84       6.19869610428       2.06646794133      -3.92718604357    
   SLY4     46     86       21.5263240034       2.06693457584      -3.89471419127    
   SLY4     46     88        5.8803207715       2.07258933249      -3.94566814958    
   SLY4     46     90       31.0303632104       2.13448652525      -4.46748175871    
   SLY4     46     92       7.20566220936       1.36327772864      -2.73122369063    
   SLY4     46     94       11.9677707932                 N/A                 N/A    
   SLY4     46     96       -25.043983496                 N/A                 N/A    
   SLY4     46     98       15.3749764571       1.42101921893                 N/A    
   SLY4     48     46       5.05231035837       2.01290574519      -2.62722673886    
   SLY4     48     48       2.31145464464       1.62244687703      -1.61766751756    
   SLY4     48     50      0.506487279002       1.58347673695      -2.00906288266    
   SLY4     48     52       5.93922098208        1.6109752522      -2.43103754251    
   SLY4     48     54       4.58512630877       1.65542495172      -4.63485456985    
   SLY4     48     56       3.34230184328       1.25661055691      -2.48856814011    
   SLY4     48     58       3.60504237277       1.04598927181       -2.2095785229    
   SLY4     48     60       4.90348711486       1.00840683569      -2.14991462152    
   SLY4     48     62       5.38314537184       1.04937988208      -2.26379428901    
   SLY4     48     64       5.20340094285       1.15475241242      -2.52880786308    
   SLY4     48     66       5.21604193698       1.64983287193      -4.10782211487    
   SLY4     48     68       38.9389145777       3.45862490262      -3.61203820092    
   SLY4     48     70       10.0154989847       2.40639137549      -1.73063227785    
   SLY4     48     72       6.25458343692       1.52250046341      -1.62113966118    
   SLY4     48     74       8.08090603118       1.49596743279      -2.49239973855    
   SLY4     48     76        13.539907184       1.53079109753      -2.63267531808    
   SLY4     48     78       15.2397208083       1.51092835593      -2.59026255549    
   SLY4     48     80       3.05656634507       1.51631977061      -2.67801968478    
   SLY4     48     82      0.599520653262        1.5112109182      -2.62293018022    
   SLY4     48     84       6.05548642209        1.5217665884      -3.83608044644    
   SLY4     48     86       20.5931867441       1.53150262614      -3.89305770485    
   SLY4     48     88       5.34787956575        1.5338129055      -3.92522447377    
   SLY4     48     90       5.91887588709       1.55936178441       -4.2046619189    
   SLY4     48     92      -56.7536889895       1.68282741932      -9.89053648743    
   SLY4     48     94       11.5240896689       1.19146304811      -3.88339711813    
   SLY4     48     96      -12.9680661371       1.26969092231      -3.93252572363    
   SLY4     48     98       20.9552448358        1.4339112115      -3.43085834072    
   SLY4     48    100       5.88354695512       1.42462775367      -3.23842324411    
   SLY4     48    102       6.98727791374                 N/A                 N/A    
   SLY4     48    104       17.6811991389                 N/A                 N/A    
   SLY4     48    106       67.4843520655                 N/A                 N/A    
   SLY4     48    108        25.044924333                 N/A                 N/A    
   SLY4     50     48       2.22882201185                 N/A      -2.00555438286    
   SLY4     50     50      0.491441002078                 N/A      -2.07221353332    
   SLY4     50     52       2.79271102423                 N/A      -2.36895671738    
   SLY4     50     54       4.15973377704      0.594967703666      -4.30248167143    
   SLY4     50     56       4.60868252745        0.7906904111      -4.75917390259    
   SLY4     50     58       7.13171383998      0.931995329771      -3.42074768993    
   SLY4     50     60       6.53658855443      0.851664343752      -2.32826566908    
   SLY4     50     62       5.44009705133      0.758189201566       -2.0813571281    
   SLY4     50     64       5.83839327417      0.728911851232      -2.07296634228    
   SLY4     50     66       9.88366921336      0.680995029077      -1.98687667953    
   SLY4     50     68       5.94787579051      0.547684417666      -1.68395031168    
   SLY4     50     70       5.69329372699      0.482125963363      -2.21535094205    
   SLY4     50     72       6.85362205359      0.459528360769      -2.66243694185    
   SLY4     50     74       8.45521168679      0.431283911719      -2.56693112475    
   SLY4     50     76       10.9372393861      0.413853497517      -2.53133476016    
   SLY4     50     78        14.852661597      0.405383985792      -2.64919259233    
   SLY4     50     80       3.08732975306      0.403965649993        -2.661248365    
   SLY4     50     82      0.561245966045      0.402642826722      -2.63835883527    
   SLY4     50     84       5.90432920178      0.407858952586      -3.76970495462    
   SLY4     50     86       18.5670851997      0.449731588944      -3.83075714915    
   SLY4     50     88       5.14872742766      0.479701031129      -3.91012958169    
   SLY4     50     90       3.71322744446      0.521147990004      -4.02393031357    
   SLY4     50     92       8.46765145454      0.648842845559      -6.74960810088    
   SLY4     50     94      -4.83592901823       1.07743150027      -80.3842366512    
   SLY4     50     96      -6.54517726795       1.23649324334      -3.26796851639    
   SLY4     50     98       7.99071478942       1.03198295783      -2.62004900802    
   SLY4     50    100       5.60566396287       1.01533949526      -3.28679505436    
   SLY4     50    102       5.39412876055       1.04287466315      -3.38040833642    
   SLY4     50    104       9.01215514425       1.08806913156      -3.94395249115    
   SLY4     50    106       25.8787451397       1.14179657695      -5.02137221549    
   SLY4     50    108       25.8004592482       1.21038009869      -5.70368500829    
