    EDF      Z      N                 N-N                 P-P                 N-P
    SKP     50     72       5.82733603333      0.555786052382      -2.52224303073    
    SKP     50     74         5.916669625      0.540310835421      -2.63922923949    
    SKP     50     76       6.81676036872      0.530194862518      -2.70144689496    
    SKP     50     78       7.52071958245      0.519620884603      -2.65475037714    
    SKP     50     80       2.36487545088       0.50582520957      -2.62009362905    
    SKP     50     82       1.23601946113      0.500075323846      -2.75376835989    
    SKP     50     84       3.09936726417      0.503711154898       -3.5975461138    
    SKP     50     86       7.79310855411      0.509279064556      -3.63476764293    
    SKP     50     88       5.33560986021       0.52278280949      -3.77937876462    
    SKP     50     90       4.84140173104      0.534588190011      -3.96508347492    
    SKP     50     92       5.35908552565      0.566757437593      -4.29024815868    
    SKP     50     94       7.83269366335      0.626731836332      -4.34768904024    
    SKP     50     96       13.5603792838        0.7136422893       -4.3264992672    
    SKP     50     98       19.3858560794      0.871413181649      -5.27021026821    
    SKP     50    100       24.7889837756       1.04382798863      -4.46762147184    
    SKP     50    102       15.3737355102       1.14464475092      -4.01206025312    
    SKP     50    104       14.9165234059       1.19154042048      -3.96157274438    
    SKP     50    106       14.6353957045       1.19750475933      -4.00762249799    
    SKP     50    108       22.6079387777       1.15463508047      -3.95544976925    
    SKP     50    110       28.0502941775       1.02424358971      -3.55972597229    
    SKP     50    112       14.4088585662      0.857109735974      -3.26108401694    
    SKP     50    114       17.5985076465      0.745137882177      -3.26150414048    
    SKP     50    116       19.7697809014                 N/A                 N/A    
    SKP     50    118       15.6453511795                 N/A                 N/A    
    SKP     50    120        13.326758799                 N/A                 N/A    
    SKP     52     56       2.93899815431       2.72351365944      -2.07887133917    
    SKP     52     58       3.42657618221       2.37500497267      -2.16683784686    
    SKP     52     60       4.26213857065       2.14361582975      -2.35633568594    
    SKP     52     62       5.21140724933       2.16302269443      -2.60740895254    
    SKP     52     64       4.51172936843       2.23706139615      -2.68785412478    
    SKP     52     66        4.8644816226       2.83793007057      -3.16037396705    
    SKP     52     68       5.33914232018       4.02552585948      -3.44911137957    
    SKP     52     70       7.43769535571       5.35897064892      -3.60283434978    
    SKP     52     72       6.65996230462       4.34986863397      -3.26891927894    
    SKP     52     74       6.19118375433       3.31467447825       -3.0546896359    
    SKP     52     76       6.98058350697       2.75165993886      -2.98632710137    
    SKP     52     78       7.03779294813       2.14926540795       -2.9559365922    
    SKP     52     80       2.42938978587        1.7287153009      -3.03786778136    
    SKP     52     82       1.16678626226       1.73827943363      -2.93765560395    
    SKP     52     84       3.14245782625       1.93043671305      -3.41995802002    
    SKP     52     86       9.10493897414       3.31688710146      -3.36898278618    
    SKP     52     88       4.80098708294       3.97331916183       -3.1714468299    
    SKP     52     90        6.1830491707       5.58515688706      -3.39624307591    
    SKP     52     92       7.87342679091       6.41796001932      -2.94757226895    
    SKP     52     94       9.89398594065        5.3829425317      -2.50719722303    
    SKP     52     96       17.9379436838        4.2098616008      -2.35045108094    
    SKP     52     98       12.2475474286       2.85996400735       -2.2550621918    
    SKP     52    100       8.32674132979         2.148186179       -2.4190714757    
    SKP     52    102        8.9393864899       1.94794885855      -2.99735708039    
    SKP     52    104       9.98562070618       1.89065313085      -3.48664397443    
    SKP     52    106       9.97794873331       1.89198112181      -3.94159346799    
    SKP     52    108       10.4845431622       2.01926479578      -4.50834268815    
    SKP     52    110       11.1049416991       2.35288858249      -5.85944080426    
    SKP     52    112       18.3886064195       3.24931683114      -8.60104072594    
    SKP     52    114       30.0212400274       4.19226129526      -7.61700190996    
    SKP     52    116       33.7054982095       4.36250687095      -6.46001091742    
    SKP     52    118       25.5449047494       3.84652740314      -5.69113094154    
    SKP     52    120      -74.8111019674       3.16271788161      -4.98797897068    
    SKP     52    122       8.18382507892       2.01284395729      -3.46157307727    
    SKP     54     58       3.11991551269        1.8557988611      -2.45324724071    
    SKP     54     60       4.42763909428       1.95558667111       -2.6389541297    
    SKP     54     62       5.20156723221       2.08089911489      -2.57926068072    
    SKP     54     64       5.05239970039       2.18065767545      -2.58167783242    
    SKP     54     66       4.48931766861       2.02983656771      -2.43271268751    
    SKP     54     68       4.13548681917       1.91445726333      -2.53881531261    
    SKP     54     70        4.7348765085       1.93126623471      -2.94662773189    
    SKP     54     72       6.36113094548       2.08860815675      -3.80774686099    
    SKP     54     74       6.94649462515       2.14904254782      -3.91284145656    
    SKP     54     76       5.55735397705       2.17396621113      -3.66124344981    
    SKP     54     78       6.15215194585       2.51646871495      -4.22933125814    
    SKP     54     80       3.52081682951       2.68746586079      -4.62986005091    
    SKP     54     82        1.1751157489       2.23184519475      -2.91044347155    
    SKP     54     84       6.47115160614       2.58742588642      -2.85987812629    
    SKP     54     86       3.87501150394       1.77954308452      -1.94796783126    
    SKP     54     88       4.84644053175       1.78174830489      -2.73880871407    
    SKP     54     90       6.01276811309       1.75515114923      -2.72423334966    
    SKP     54     92       8.29101461291       1.72672802307      -2.75865493503    
    SKP     54     94       10.3864539867       1.68792609584      -2.71081683688    
    SKP     54     96       10.1933681947       1.64940291614      -2.67605247471    
    SKP     54     98       8.66168331153        1.7019241529      -3.01814357007    
    SKP     54    100       7.58456313864       1.76685703079      -3.36103385401    
    SKP     54    102        7.9120966067       1.76772375074      -3.49924722444    
    SKP     54    104       8.52371403791       1.73860960782      -3.68661555789    
    SKP     54    106       10.0837963477       1.73771457517      -3.93583409672    
    SKP     54    108       9.12231889346       1.71348771858      -3.91960498221    
    SKP     54    110        10.265096107       1.72590996446      -4.15135853208    
    SKP     54    112       11.4427604515        1.7089817673      -4.28233430043    
    SKP     54    114       14.3451441687       1.72515294559      -4.98734461305    
    SKP     54    116       20.4864507736       1.77835949893      -6.09357599984    
    SKP     54    118       25.1022918392        1.8670632309       -6.8983000864    
    SKP     54    120       44.1583961672       1.99992400289      -6.93130384757    
    SKP     54    122      -738.552437289       2.37784561243      -9.23700065351    
    SKP     54    124       3.96960473653       2.25201259551      -4.31394287908    
    SKP     56     60       4.67757477103       2.46468719423      -2.46042407869    
    SKP     56     62       4.96468865196       3.25623650697      -2.38947484122    
    SKP     56     64       4.34283183035       2.61361720701       -2.4430211132    
    SKP     56     66       4.24542369859       2.05463901533      -2.65258673627    
    SKP     56     68       3.81554146349       1.72226645098       -2.7457912169    
    SKP     56     70       3.94498715414       1.56450513334      -2.90767619246    
    SKP     56     72       5.26866226031       1.52035354301      -3.31532284199    
    SKP     56     74       7.43359016387       1.58963052218      -3.71701612813    
    SKP     56     76       6.27520868991       1.70155564725      -3.59110268399    
    SKP     56     78       4.53882167651       1.80947577225       -3.3439168301    
    SKP     56     80       3.88092544548       2.12422578608      -4.14466969573    
    SKP     56     82        1.4136918173       2.29994635375      -3.73652631962    
    SKP     56     84       4.38838044626       1.83159156607       -2.4316671145    
    SKP     56     86       4.34510567297       1.70201467477      -2.95947297705    
    SKP     56     88       4.68199865159       1.54894011836      -2.73360163633    
    SKP     56     90       5.82185699773       1.43966611264      -2.78884989922    
    SKP     56     92       8.46381718155       1.34124893748      -2.83192256391    
    SKP     56     94       10.8682657508       1.51614849765      -2.81231060846    
    SKP     56     96       9.26685293041       1.62709900857      -2.77895304334    
    SKP     56     98       6.83203610047        1.5947672497      -2.85682248491    
    SKP     56    100       6.06374818467       1.54400630263      -3.13360762845    
    SKP     56    102       6.63730764253       1.48107555707      -3.49585260786    
    SKP     56    104       7.97965188769       1.39421449781      -3.82002341674    
    SKP     56    106       9.43776853401       1.28907508862      -3.94042860042    
    SKP     56    108       8.96643862024       1.19368635414       -4.0487264225    
    SKP     56    110       8.71651496299       1.20393735673      -4.08020874348    
    SKP     56    112       9.15941736946       1.28177315371      -4.39023480073    
    SKP     56    114       10.6097981486       1.40191550725      -4.85454567521    
    SKP     56    116       17.0695070326       1.54916147762       -5.5111600992    
    SKP     56    118       31.5843499546       1.70867880683      -5.82483271808    
    SKP     56    120       67.7059530463       1.85641381692      -5.56004992925    
    SKP     56    122      -45.5965164263       1.97012405379      -5.32678493905    
    SKP     56    124       4.68904591983       2.17837516086      -4.80058375099    
    SKP     56    126                 N/A       2.18033198825       -4.0492510404    
    SKP     58     62       2.59921360792                 N/A      -1.93374973411    
    SKP     58     64       3.43422219589         1.900573403      -2.99561965516    
    SKP     58     66       4.19851855273        2.1759565505      -3.66436605551    
    SKP     58     68         4.048824778       2.33395377605      -3.70004477054    
    SKP     58     70       3.90951429172        2.2451930417      -3.50425021748    
    SKP     58     72       5.70869119692       2.03070527917      -3.53272317316    
    SKP     58     74       8.89863784102       1.77234573503       -3.3591117165    
    SKP     58     76       6.89175126291       1.76186694469      -3.12650951788    
    SKP     58     78       4.32408124084       1.82611045777      -2.99310015587    
    SKP     58     80       3.60704166674       1.94829611763      -3.09443998759    
    SKP     58     82       1.40666166833       2.28792900099      -3.29385917599    
    SKP     58     84       4.31774734485       1.98362222311      -3.33266679997    
    SKP     58     86       4.57200856337       1.79093197414      -3.37459051453    
    SKP     58     88       4.72210416962       1.70971588796      -3.24934850562    
    SKP     58     90       5.58080092865       1.70916359516      -3.23030804217    
    SKP     58     92      -46.9737182047       2.87147149993      -3.30962812191    
    SKP     58     94       7.76546735494       2.49229413806      -2.26455813659    
    SKP     58     96       5.70922081982       1.98564379536      -2.47021537808    
    SKP     58     98       5.39250711137        1.8158443313       -2.9622673787    
    SKP     58    100       4.88075104997        1.7647383224      -3.35001641508    
    SKP     58    102       5.27749741073       1.84820592341      -3.86796320793    
    SKP     58    104       6.67765140322       2.07403474423      -4.55137650693    
    SKP     58    106       8.60316811666       2.35354756108      -5.12087177721    
    SKP     58    108       22.5689056902       2.44212171535      -5.40539810082    
    SKP     58    110       11.2706217157       1.83112453936      -3.96481622086    
    SKP     58    112       8.73040297358       1.79042934943      -3.59431666649    
    SKP     58    114       8.48498475884       1.71735290658      -3.66499054433    
    SKP     58    116       13.1767062187       1.70097967925      -4.01204818069    
    SKP     58    118       26.9005218702       1.70131754284      -4.31142733035    
    SKP     58    120        44.687744386       1.70158315297      -4.41639542638    
    SKP     58    122      -16.6825846328       1.82407856671      -4.56994007666    
    SKP     58    124       4.48985685214       2.16940798483      -3.89358823358    
    SKP     58    126       1.89084528348       2.17084907877      -4.04250696069    
    SKP     58    128       5.41664127616                 N/A                 N/A    
    SKP     60     66       3.61939525334       1.68289751196      -2.94561655437    
    SKP     60     68       3.57227698721       1.87542490095      -3.31809773457    
    SKP     60     70       3.46991496973       2.20179325051        -3.725376426    
    SKP     60     72       5.39717835516       2.92657158723      -4.23685726875    
    SKP     60     74       45.8705075573       2.81435263557      -4.42647296421    
    SKP     60     76       9.30048711301       1.96034900093      -3.15965998899    
    SKP     60     78       4.38925203854       1.91985839125      -2.82430426795    
    SKP     60     80        3.9223223286       2.16161182748      -2.79717736832    
    SKP     60     82       1.16593261492       2.23809654365      -2.63304964418    
    SKP     60     84       4.49400836335       2.15510390564      -4.29169353446    
    SKP     60     86       5.56841705217       1.99037256789        -4.130661071    
    SKP     60     88       5.44600018516       1.93119350656      -3.55580841304    
    SKP     60     90      -19.8365468539       2.26563685919      -3.23228144121    
    SKP     60     92       7.74687849215        1.6540394538      -1.85536760166    
    SKP     60     94       4.65258020467       1.41718133969      -2.57331370753    
    SKP     60     96       5.34434267925       1.41166173761      -3.30638901816    
    SKP     60     98       5.17140626051       1.43763210491      -3.44250373297    
    SKP     60    100       4.91837344472       1.48328339613      -3.53909952921    
    SKP     60    102       5.12868512053       1.51287303667      -3.51957765068    
    SKP     60    104       5.68700434203       1.53482459449      -3.58902762475    
    SKP     60    106       5.93943263569       1.59499872201      -3.95975698971    
    SKP     60    108       7.74392392369       1.79090551317      -4.98975229622    
    SKP     60    110      -16.2622780199       2.49666850796      -8.65156679875    
    SKP     60    112       7.61842363387       1.98118959539      -3.76216708348    
    SKP     60    114       8.11051386188        1.8163926714      -4.01468169094    
    SKP     60    116       11.4315436299       1.62767304606      -4.10434475675    
    SKP     60    118       23.4127611255       1.60895415164      -4.30925822584    
    SKP     60    120      -106.507615294       1.85903150036      -4.41460660889    
    SKP     60    122      -6.86083986971        2.3369427414      -3.87165839584    
    SKP     60    124       3.13335970578       2.04523654183      -2.90613827261    
    SKP     60    126       1.72664007065       1.99526921669      -4.03751252891    
    SKP     60    128       3.40721887463       2.00425804622      -5.06632452088    
    SKP     60    130      -19.1835481891       2.45208623497      -11.2989881756    
    SKP     60    132       9.31215748721                 N/A                 N/A    
    SKP     62     68       3.39160966643                 N/A      -2.75954751699    
    SKP     62     70       3.48243373364       1.92618938583      -2.87797528683    
    SKP     62     72       3.11046102476        1.8491431995      -2.86941987504    
    SKP     62     74       13.8138241846       2.35800394966      -4.71056520894    
    SKP     62     76       -13.496779331       3.75601314229      -6.18436839046    
    SKP     62     78       6.43571047026       2.19063209046      -2.91281083333    
    SKP     62     80       3.63489645998       2.36623804236      -2.40524969799    
    SKP     62     82        0.9638758605        2.0277641467      -2.52782343659    
    SKP     62     84         4.261993249       2.25464273213      -4.63388271874    
    SKP     62     86        8.5150951349       2.34232904804      -4.90946335883    
    SKP     62     88        15.713758181       2.29997280282      -3.76174605205    
    SKP     62     90      -24.7716364763       2.33412129378      -2.59190573757    
    SKP     62     92       4.60195398966       1.82045407586      -2.66117931492    
    SKP     62     94       4.93079019611       1.83425909919      -3.47755326307    
    SKP     62     96       5.44910130697       1.86702575795      -3.33682866136    
    SKP     62     98       5.18973677655       1.90039822845      -3.29725042287    
    SKP     62    100       4.76248873374       1.93485441914      -3.28984162703    
    SKP     62    102       4.89687187824       1.96954686635      -3.36348133772    
    SKP     62    104         5.353347716       1.96612175602      -3.47124894669    
    SKP     62    106       5.66592301427       1.94512510315      -3.60852875772    
    SKP     62    108       8.01935873198       1.99356377934      -3.71755849346    
    SKP     62    110       19.8624525163       2.04261507838      -3.65725654557    
    SKP     62    112       11.1656678046       2.38693107498      -6.18847304069    
    SKP     62    114       6.81310295962       2.35799699945      -4.91905086913    
    SKP     62    116       23.5968710549       2.92531309992      -5.56136409138    
    SKP     62    118       -23.526367176       3.56611760343      -4.44620810699    
    SKP     62    120      -14.8031367847       2.41005378035      -3.22447505546    
    SKP     62    122      -16.5206652872       1.79848837052      -2.71523497983    
    SKP     62    124        2.7264207208       1.67512044116      -3.53272317316    
    SKP     62    126       1.62611475248       1.66015815497      -4.24749742761    
    SKP     62    128         3.189805382       1.67064000548      -5.00927969063    
    SKP     62    130       24.1602792929       1.75410284656      -5.56714604434    
    SKP     62    132       15.6941523588       2.08981065793      -11.6134576747    
    SKP     62    134         9.884133248       2.19099686523      -7.70561469615    
    SKP     64     72       3.13111791086       2.16270809983      -3.05930851979    
    SKP     64     74        12.219299773       2.06123411239      -3.03958527899    
    SKP     64     76       10.8233893444       2.12280309781       -3.1294423412    
    SKP     64     78      -7.08264203795        3.0864721469      -6.53332157336    
    SKP     64     80       2.50193430796       1.86595536448      -2.22402739112    
    SKP     64     82       0.91148853826       1.84031579819      -3.07640245497    
    SKP     64     84       3.57440937353       1.91519790937      -3.76752132888    
    SKP     64     86       12.5378093313       2.13676583397       -4.5394294845    
    SKP     64     88      -14.1708795511       2.35653697465      -3.87639344231    
    SKP     64     90       10.3175483442       1.95004472915      -2.54986581331    
    SKP     64     92       5.54038874138       2.04465004537      -3.92331488721    
    SKP     64     94       5.39821993698       2.08276599655      -3.42826484374    
    SKP     64     96       5.55304126187       2.06839777771      -3.23359053851    
    SKP     64     98        5.2072484899       2.07116094785      -3.19806836671    
    SKP     64    100       4.61049925944       2.06811224266      -3.19145456127    
    SKP     64    102       4.47566469215       2.06507569793       -3.2635504655    
    SKP     64    104       4.94158429663        2.0905031057      -3.48193961446    
    SKP     64    106       6.00097815944        2.1238637329      -3.68146492853    
    SKP     64    108       8.28440357472       2.09506460394      -3.55258401639    
    SKP     64    110        9.6516013213       2.02231523749      -3.50293677462    
    SKP     64    112       8.08924050121       2.10031525732      -4.30642356906    
    SKP     64    114       12.0671658451       2.27892958677      -5.04666907224    
    SKP     64    116       55.2547242786       2.27660526283      -3.81596370255    
    SKP     64    118       14.6594249107       1.99934021773      -3.49238224124    
    SKP     64    120      -8.39383892223       1.91665704345      -5.69422577036    
    SKP     64    122      -13.2537665548       1.50551847798      -4.40144235266    
    SKP     64    124        2.6395880131       1.46975879421      -4.13021323258    
    SKP     64    126       1.55858770134       1.48179650044      -4.34683387488    
    SKP     64    128       3.23832886039       1.47923468835      -4.91620935677    
    SKP     64    130       13.9256855789        1.4710625448       -4.8052377091    
    SKP     64    132        11.169409222       1.52774732893      -5.62788165128    
    SKP     64    134       11.6607196996       1.63100807308       -6.5843838169    
    SKP     64    136       33.6598337204       1.72659684309       -5.9776882785    
    SKP     64    138       -85.475564673                 N/A                 N/A    
    SKP     64    140      -8.28666902837                 N/A                 N/A    
    SKP     64    142       8.80719724159       1.82170516157                 N/A    
    SKP     64    144       8.82460653286       1.87257413872      -4.99232430139    
    SKP     64    146       10.0872801919                 N/A                 N/A    
    SKP     66     74       18.3653885886                 N/A      -3.26552737859    
    SKP     66     76       7.94489421374         1.911400837      -2.99745141693    
    SKP     66     78      -12.6970019204       1.90355813086      -3.33175352687    
    SKP     66     80       3.12682723967       2.05804722189      -4.20679334023    
    SKP     66     82      0.886506943233       1.98269602048       -3.1487286221    
    SKP     66     84        3.4246047578       1.93692125398      -3.48830415222    
    SKP     66     86       19.0201756513        2.0512978305      -3.64386005027    
    SKP     66     88      -13.7607893189       2.16671108424      -3.31546023976    
    SKP     66     90       8.19480695084       1.91863270559      -3.29250354561    
    SKP     66     92       6.31060149498       1.83200093432      -3.58919508711    
    SKP     66     94       5.55645076151       1.76309394778      -3.32620140316    
    SKP     66     96       5.79151976718       1.75093018166      -3.26884447982    
    SKP     66     98       5.18810109015       1.72976039791      -3.19148511771    
    SKP     66    100       4.46792587711        1.7137057473       -3.1987205118    
    SKP     66    102       4.23642648953       1.72716717381      -3.27114076945    
    SKP     66    104       4.62308560914       1.75117087663      -3.41196490794    
    SKP     66    106       5.85578661514       1.78090583995      -3.58237079508    
    SKP     66    108         7.848215512       1.80546722558      -3.63619174366    
    SKP     66    110       8.24137334245       1.82932155494      -3.72711203792    
    SKP     66    112       7.20829819288       1.86015451373      -3.99082111144    
    SKP     66    114       17.6281345027       1.86820207968      -4.24687960521    
    SKP     66    116       18.4216343674       1.70561000716      -3.82249846144    
    SKP     66    118       7.16338792432       1.71442923651      -4.43610456786    
    SKP     66    120      -20.0753830634       1.85139500299      -6.49183084236    
    SKP     66    122      -4.61487165465       2.00789605122      -11.8040062797    
    SKP     66    124       2.70837748553       1.88976973156      -4.42561101092    
    SKP     66    126        1.4815994607        1.9028282688      -4.24484702102    
    SKP     66    128       3.26061615864       1.88791629734      -4.94462025316    
    SKP     66    130       13.6515975782        1.8561639958      -4.89354700191    
    SKP     66    132       10.0883741576       1.85206535383      -4.92831762021    
    SKP     66    134       12.8467415846       1.90734408535      -5.17289763741    
    SKP     66    136      -17.3044809954       1.96669983834      -4.96937621905    
    SKP     66    138       29.5007006417       1.64723207359      -3.46344335538    
    SKP     66    140      -39.0327680086       1.57362417055      -4.11297097374    
    SKP     66    142       21.5512596711       1.80187241572      -6.75324324507    
    SKP     66    144       8.56859481472       1.76761751232      -4.64641912094    
    SKP     66    146       9.56821057719       1.75222104969      -4.72068308284    
    SKP     66    148       11.7036404174       1.76120212612      -4.84365293774    
    SKP     66    150       12.5794075099                 N/A                 N/A    
    SKP     68     78      -17.2660131481       2.08122284329      -3.35585390961    
    SKP     68     80       3.35755247855       2.30141519774      -3.60821626927    
    SKP     68     82      0.867760087765       2.37505714981      -3.34311472985    
    SKP     68     84       3.79454799344       2.36048082994           -3.639636    
    SKP     68     86       35.4452813468       2.30637013666      -3.29792189696    
    SKP     68     88       92.0005520032        2.4258346539      -3.05264748485    
    SKP     68     90       8.92012916348       2.23429361411       -4.0976091475    
    SKP     68     92       7.51196280076        1.9199993856      -3.93751556549    
    SKP     68     94       6.35717804866       1.70726616749       -3.5802545382    
    SKP     68     96       5.94175299539       1.58270733961       -3.3114967717    
    SKP     68     98        5.2114887269       1.52494291948      -3.26430418092    
    SKP     68    100       4.52950348715        1.4927506431      -3.25511296869    
    SKP     68    102       4.07701896527       1.45908985622      -3.22318891029    
    SKP     68    104        4.3735157381       1.43317396439      -3.32201081315    
    SKP     68    106       5.65614858702       1.42471249302      -3.46405223098    
    SKP     68    108       7.43259564822       1.43546885643      -3.53792254957    
    SKP     68    110       7.28704963756       1.44525274219       -3.6294116633    
    SKP     68    112       6.22733832662       1.44060147993      -3.85154601057    
    SKP     68    114        11.915010232       1.43202875514      -4.20551953411    
    SKP     68    116       27.4517877976       1.55606421566      -4.74873268197    
    SKP     68    118       5.85319884633       1.59350677858      -4.37753623506    
    SKP     68    120       48.6328101256       1.83618983265      -5.07122536018    
    SKP     68    122      -3.51246309718        2.7292315712      -7.88540923303    
    SKP     68    124       3.07844098513       2.38092120222      -5.13277856552    
    SKP     68    126       1.39651443961       2.38294526077      -4.18040539481    
    SKP     68    128       3.23112477877       2.37693140532      -5.04823589397    
    SKP     68    130       14.9645713773       2.38982174917      -5.12059644707    
    SKP     68    132       10.8841168083       2.35371651838      -4.95744651845    
    SKP     68    134       14.3371745013       2.41447331886      -4.78551901945    
    SKP     68    136      -32.4151735427       2.62197080436      -4.60711130666    
    SKP     68    138       107.781849537       2.74832867263      -5.25991889205    
    SKP     68    140      -25.3437242603       2.72854460113      -4.65687016413    
    SKP     68    142       14.1821843401       2.23329315267      -4.37494121173    
    SKP     68    144       8.74837061597         1.977996764      -4.89082456857    
    SKP     68    146       9.80300854333       1.83823275979       -4.8341231082    
    SKP     68    148          11.2536891       1.73764965508      -4.77632471366    
    SKP     68    150       11.9478952289       1.68064684736      -4.85555335707    
    SKP     68    152       11.0158545687       1.65023241461      -4.95667862879    
    SKP     68    154       10.2716069672                 N/A                 N/A    
    SKP     70     80       3.24298643378       2.59355605064      -3.09485658048    
    SKP     70     82      0.838339266679       2.58287142983      -3.19902749564    
    SKP     70     84       4.12529766601        2.6010846523      -3.67440711145    
    SKP     70     86      -36.4398287328       2.60723560024      -3.40968760442    
    SKP     70     88       6.61807893714       2.21367987754      -2.86584684341    
    SKP     70     90        7.1373129801       2.37682971322      -4.79144631005    
    SKP     70     92        10.059147789       2.53094715635      -5.53395774823    
    SKP     70     94        8.6331370014       2.32942765962      -4.66392894038    
    SKP     70     96       7.05361630091        2.0228224948      -3.90806282211    
    SKP     70     98       5.51793397516       1.76238782402      -3.54094483031    
    SKP     70    100       4.56528239695       1.64773555822      -3.41218902162    
    SKP     70    102       3.97700891148       1.53007437692       -3.3921619011    
    SKP     70    104       4.29658464487       1.40505186398      -3.46465231781    
    SKP     70    106       5.76625615728       1.36179948184      -3.51450303609    
    SKP     70    108       7.03180485335       1.36490448398      -3.47329255109    
    SKP     70    110       6.24724730666       1.39520801854      -3.56833495247    
    SKP     70    112       5.42425836828       1.50048034127      -3.88497369873    
    SKP     70    114       19.4895682086       1.67001086342      -4.28032260792    
    SKP     70    116        16.910816581       1.89994328669      -3.75593202514    
    SKP     70    118       7.44855377018        2.0939174316      -4.10611431217    
    SKP     70    120      -231.213872833       2.39986704737      -3.56974887709    
    SKP     70    122       -8.2709052299       2.27939580056      -3.27848429114    
    SKP     70    124       4.41508900819       2.46946049079      -7.08093687876    
    SKP     70    126       1.31820169606       2.49836045095      -4.17418019101    
    SKP     70    128       3.23668589258       2.49772394905      -5.07544007238    
    SKP     70    130       14.4748174363       2.50015469707      -5.06177901285    
    SKP     70    132       14.8103717033       2.49552054063      -5.12038013702    
    SKP     70    134        25.270872161       2.55787512198      -4.55259902187    
    SKP     70    136       88.2573584574       2.44919902008      -4.00268580217    
    SKP     70    138       206.964350391        2.4260538778      -4.81574942692    
    SKP     70    140       39.4636884736       2.20788568451      -4.71479609096    
    SKP     70    142       14.0567400311       2.24260375266      -6.78882017095    
    SKP     70    144       10.8044157647       2.29736257033      -6.81794551439    
    SKP     70    146        10.804182299       2.27248582111      -5.93739609557    
    SKP     70    148       12.4524084515       2.24253208783      -5.62187019945    
    SKP     70    150       12.6030694776       2.16142377307      -5.36392199248    
    SKP     70    152        11.011578675       2.07611127749      -5.24159150443    
    SKP     70    154       9.88296103396       2.01465561225      -5.24256015182    
    SKP     70    156       8.97982457913       1.97033270053      -5.34993954568    
    SKP     70    158       9.89501390249                 N/A                 N/A    
    SKP     72     82      0.813689015788                 N/A       -3.2154340836    
    SKP     72     84       4.48266664874         2.648112227      -3.63816618233    
    SKP     72     86      -71.4183688044       2.35422630707      -3.39917536006    
    SKP     72     88       5.20463316444       2.10785248827       -3.5619068312    
    SKP     72     90       5.76368876081       2.10772920106      -4.17165092042    
    SKP     72     92       7.96790527754       2.23627472411      -4.84679287715    
    SKP     72     94        9.5011199445       2.41712728048       -5.5484504565    
    SKP     72     96       8.11513757187       2.44269886469      -5.24074680642    
    SKP     72     98       7.29932335272       2.37863604252      -4.77652433818    
    SKP     72    100       4.45429834222       2.17980206307      -3.94344313851    
    SKP     72    102        3.7161148391       2.09038730173      -4.03018203325    
    SKP     72    104       4.96801838167        2.1849756703      -4.33887009314    
    SKP     72    106       6.86006328409       2.34844873219      -3.81781027583    
    SKP     72    108       7.37261956545       2.45571275528      -3.45325629118    
    SKP     72    110       6.73226133292       2.56842773054       -3.3766016699    
    SKP     72    112       5.24211356777       2.67349655921      -3.25004814134    
    SKP     72    114       72.0513005261         2.874775498      -3.31914950113    
    SKP     72    116       9.47425017232       2.52727402537      -2.95235634941    
    SKP     72    118       11.6910522531       2.59119047064      -3.42117777466    
    SKP     72    120       18.6237946913       2.35779268165      -2.93241587815    
    SKP     72    122      -77.5193798453       2.25283321938      -3.53361884974    
    SKP     72    124       6.35994759404       2.59504851768      -5.71460409937    
    SKP     72    126       1.24079292872       2.55166483372      -4.09412809913    
    SKP     72    128       3.24743858282       2.55265651773      -5.07806896272    
    SKP     72    130       13.7971950303       2.55557252172      -5.05182541397    
    SKP     72    132       30.6257608588        2.5496415204       -5.1399281181    
    SKP     72    134       27.3901313356        2.2105248615      -4.35875614176    
    SKP     72    136       24.9633351016       1.91729370159      -4.30135277545    
    SKP     72    138       26.8670951967       1.78945296423         -4.90781287    
    SKP     72    140       23.5875481334       1.76701313377      -5.83538666002    
    SKP     72    142       14.6729222225       1.80799949376      -6.48034592086    
    SKP     72    144       11.6014664254       1.87487286018      -6.35726898082    
    SKP     72    146       11.8741224281       1.98611901421      -6.11026585767    
    SKP     72    148       12.1054383682       2.05058800611      -5.81398729063    
    SKP     72    150        12.941130796       2.08743645061      -5.89284740914    
    SKP     72    152       11.5566855426       2.07477058224      -5.82173837108    
    SKP     72    154        9.8536244094       2.03568971203      -5.68009156308    
    SKP     72    156       9.09996769511       2.01999287953        -5.689827584    
    SKP     72    158       9.15570652298       2.04061538838       -5.6426243846    
    SKP     72    160       11.4997053201       2.17352913208      -5.91498976707    
    SKP     72    162       14.1179128078                 N/A                 N/A    
    SKP     74     86       513.742614942       2.32879025168      -4.04778818734    
    SKP     74     88       5.44807710119       2.28731671445      -4.32713111207    
    SKP     74     90       5.56819225854       2.17517322536      -4.17213390047    
    SKP     74     92       6.87715340866        2.1167896345      -4.28093187325    
    SKP     74     94       8.07782173458       2.08995151312      -4.67970901569    
    SKP     74     96       8.33066057973       2.08356556408      -5.12443407031    
    SKP     74     98       8.32686266714       2.04417670272      -5.04206341403    
    SKP     74    100       4.73406956005       2.28487997811      -4.64603594406    
    SKP     74    102       4.05812863456       2.34974414224      -4.37627664195    
    SKP     74    104       6.30186235787       2.19800146717      -3.98114529588    
    SKP     74    106       7.61159550459       2.13699528846      -3.40381209936    
    SKP     74    108       7.70464994886       2.08435814275      -3.24484637275    
    SKP     74    110       7.16456834371        2.0238818053      -3.18444716007    
