    EDF      Z      N                 N-N                 P-P                 N-P
 UNEDF1     52    122      -46.6815269529       2.48921702301      -4.85746969546    
 UNEDF1     52    124       3.56847183762       1.89604191769      -3.22627998626    
 UNEDF1     54     58       3.42542590889       1.61470088272      -2.05085294974    
 UNEDF1     54     60       5.65883719384       2.18876332683      -2.15560214051    
 UNEDF1     54     62       3.83370536249         2.388410477       -2.3173279355    
 UNEDF1     54     64       4.32194141608       2.12633174815      -2.45326529611    
 UNEDF1     54     66       4.19611817108       1.87148774386      -2.46071620376    
 UNEDF1     54     68       3.99578843898       1.73582482056      -2.53642464314    
 UNEDF1     54     70       4.11039281997        1.6081416998      -2.60313625856    
 UNEDF1     54     72       6.23184973764       1.60309075898      -3.32184804372    
 UNEDF1     54     74       8.64440588079       1.67697306362      -4.43285499134    
 UNEDF1     54     76       7.64723313546       1.75229243658      -4.21014961819    
 UNEDF1     54     78       6.66377902909       1.87700193988      -4.04953799833    
 UNEDF1     54     80       9.13285796807        2.6244497677       -7.1896282423    
 UNEDF1     54     82      0.719786036403        2.1208457933      -2.77100421193    
 UNEDF1     54     84       78.1937249541       2.00737207394      -2.63390787644    
 UNEDF1     54     86        5.2891303083       1.56814163455      -2.04154024003    
 UNEDF1     54     88       5.22807476147       1.49881162973      -2.43607584722    
 UNEDF1     54     90       7.39996633016        1.5062707936      -2.74197970935    
 UNEDF1     54     92       13.7465075279       1.53562122981       -2.8494676126    
 UNEDF1     54     94       16.7504889049         1.592143726      -2.74097636319    
 UNEDF1     54     96        14.146122371        1.7144152751      -3.21783711469    
 UNEDF1     54     98       9.14333782119        1.7920970313      -3.46940333202    
 UNEDF1     54    100       6.85941626367       1.80781890716       -3.5857330852    
 UNEDF1     54    102       7.29120716872       1.75542613189      -3.70727710692    
 UNEDF1     54    104       10.5570980649       1.70368054627      -4.10665390866    
 UNEDF1     54    106       14.9567376364       1.67542705589      -4.55747488547    
 UNEDF1     54    108        12.805327016       1.66276747693       -4.7443619189    
 UNEDF1     54    110       12.4035238411       1.66308064902      -4.70771559278    
 UNEDF1     54    112       17.8305562242       1.67307804114      -4.84521946422    
 UNEDF1     54    114       23.0610021159       1.66932158354      -5.23787824028    
 UNEDF1     54    116       27.3115842084       1.68652621557      -6.11119004731    
 UNEDF1     54    118       44.2663951662       1.74061828502      -6.81578467573    
 UNEDF1     54    120       33.3995758254       1.78984050731       -5.9507604328    
 UNEDF1     54    122      -62.9267218326       1.86423868221      -5.26862062244    
 UNEDF1     54    124       5.04174565401       2.24408459301      -5.42673835388    
 UNEDF1     54    126                 N/A       2.22308304938      -3.75712797623    
 UNEDF1     56     60       3.00002100015       2.55430940733      -1.59658139991    
 UNEDF1     56     62       2.66986160105       2.13481233132      -2.12891880729    
 UNEDF1     56     64       4.08084146951       2.18180667775      -2.80887041276    
 UNEDF1     56     66       4.38278354966       2.01529000527      -2.92102995516    
 UNEDF1     56     68       3.78290298083       1.75620301883      -2.83691967262    
 UNEDF1     56     70       3.53833252541       1.55169029503       -2.9549845048    
 UNEDF1     56     72       4.84324240549       1.46728361052      -3.34360935943    
 UNEDF1     56     74       9.46971938853       1.53077645191      -3.95146416565    
 UNEDF1     56     76       9.16920156885       1.65051908825      -3.80007429145    
 UNEDF1     56     78       6.93954098407        1.7794061321       -3.5105179506    
 UNEDF1     56     80       7.69739981834       1.84256226709      -3.43853532149    
 UNEDF1     56     82      0.765290260247       2.11670898321      -3.69819407938    
 UNEDF1     56     84       64.4890852223       1.82828558918      -2.83277893489    
 UNEDF1     56     86       6.31468606539       1.63400161276      -2.85475709586    
 UNEDF1     56     88        4.8954934535       1.49837258008      -2.62468224941    
 UNEDF1     56     90       7.16804771053       1.49363636228      -2.71736176781    
 UNEDF1     56     92        20.650170622       2.22387530286      -2.75003489107    
 UNEDF1     56     94       10.8590602569       2.43099617361       -2.5776401318    
 UNEDF1     56     96       8.87032035162       2.17188752229      -2.81244506943    
 UNEDF1     56     98       7.18642484347       2.00594662878      -3.18961207141    
 UNEDF1     56    100       5.67245540741       1.91264930619      -3.52440607149    
 UNEDF1     56    102       6.09099644133       1.85966762161      -3.94897529027    
 UNEDF1     56    104       8.97613693994       1.83151692642      -4.42076877169    
 UNEDF1     56    106        14.255421515        1.7292750706      -4.77277988178    
 UNEDF1     56    108        13.928692061       1.52365280524      -4.84890214794    
 UNEDF1     56    110       12.0234577661       1.46586835476      -4.70520701735    
 UNEDF1     56    112       13.0730062031       1.52819150379      -4.76231296016    
 UNEDF1     56    114       15.8252888115       1.63879352021      -5.27504061781    
 UNEDF1     56    116       24.2628638671       1.74534157425      -5.89118104925    
 UNEDF1     56    118       257.085930973       1.80171252776      -6.05530308306    
 UNEDF1     56    120       593.207771029        1.7887551695      -5.43935728554    
 UNEDF1     56    122      -12.6806597747       1.78216507215      -4.71475719001    
 UNEDF1     56    124       4.72898763015       1.95116716381      -3.63545477267    
 UNEDF1     56    126                 N/A       1.92650016568      -3.81750785452    
 UNEDF1     58     62       2.49228171506       1.59952654014       -2.5458766981    
 UNEDF1     58     64        3.2607517174       1.59720616697      -2.73146055293    
 UNEDF1     58     66       3.94713211249       1.71983907466      -3.28434999019    
 UNEDF1     58     68       3.56791799497        1.8624002801      -3.58049169102    
 UNEDF1     58     70       3.52141194533       2.02110232942      -3.79704058657    
 UNEDF1     58     72       5.34361444753       2.07265591684      -3.81672105494    
 UNEDF1     58     74       13.0902474384       1.81396188322      -3.55443077568    
 UNEDF1     58     76       11.0054889876       1.77651526759      -3.22013485925    
 UNEDF1     58     78       6.14399685427       1.74422584934      -3.04188986534    
 UNEDF1     58     80       10.0699864055       1.86195901363      -3.22492999886    
 UNEDF1     58     82      0.730510482551       2.09684157995      -2.93519170104    
 UNEDF1     58     84       114.557378929        1.9553792238      -3.59090603048    
 UNEDF1     58     86       8.47333758413       1.78085033823      -3.50559229611    
 UNEDF1     58     88       6.09815591765       1.81195774333      -3.07123184806    
 UNEDF1     58     90      -12.8077871346       2.43891880291      -2.73307865595    
 UNEDF1     58     92       4.86296765032       1.83562610683      -1.71387462921    
 UNEDF1     58     94       4.71999235361       1.64375545521       -2.3459681312    
 UNEDF1     58     96       6.95439309011        1.6850122374      -3.26277580652    
 UNEDF1     58     98       6.44488735142       1.70960846974      -3.63069974476    
 UNEDF1     58    100       5.06651703553       1.72165711219      -3.85477519915    
 UNEDF1     58    102       5.41795455962       1.79140920757      -4.19577925586    
 UNEDF1     58    104        6.5743410045       1.95336917115      -4.58841883087    
 UNEDF1     58    106       8.38947288942       2.26588199173      -5.64206725344    
 UNEDF1     58    108       75.0328268614       2.50634889505      -7.80081401494    
 UNEDF1     58    110        31.224629988       2.00916278689       -5.3573772424    
 UNEDF1     58    112       12.4128771187       1.93018799549      -4.20515699428    
 UNEDF1     58    114       11.1199143767       1.82560705999      -4.27834483673    
 UNEDF1     58    116       15.3513148401       1.73135664345      -4.83099955796    
 UNEDF1     58    118       140.139438742       1.67622885385      -5.46236905677    
 UNEDF1     58    120      -35.0603476233       1.69196363801      -5.56096977752    
 UNEDF1     58    122      -5.19486591402       1.99935021118      -4.76116224732    
 UNEDF1     58    124       3.57470644957       1.80652072689      -3.08956414746    
 UNEDF1     58    126       1.15044978272       1.72403389451      -3.91559925799    
 UNEDF1     60     64       3.09831335567                 N/A      -2.73825374713    
 UNEDF1     60     66       3.58851567329        1.4973831358      -2.86436309812    
 UNEDF1     60     68       3.34952269302       1.70641693824      -3.08833089612    
 UNEDF1     60     70       3.17268697239       1.98730509505      -3.27305457819    
 UNEDF1     60     72       4.01737514751       2.47042591378      -3.64548729684    
 UNEDF1     60     74      -99.9925005623       2.56746165977      -4.70516827446    
 UNEDF1     60     76         13.99247205       1.95783987611      -3.34531233927    
 UNEDF1     60     78       7.42130173343       1.79565693436      -3.14146816515    
 UNEDF1     60     80       22.3281569223       2.01911903817      -2.88737157513    
 UNEDF1     60     82        0.6554021605       1.98830083787      -2.49467231544    
 UNEDF1     60     84       56.9160062038       2.04616244791        -4.098709214    
 UNEDF1     60     86       55.8238200241       1.96595168281       -4.2528081824    
 UNEDF1     60     88      -117.195511412       2.14363076389      -2.98291535232    
 UNEDF1     60     90      -52.5320445474       1.69274266207      -1.96943728745    
 UNEDF1     60     92       3.42841470104       1.31692965752      -2.22857241551    
 UNEDF1     60     94       3.95014521721        1.2373366329      -2.75730098835    
 UNEDF1     60     96       5.51846685953       1.24184534493      -3.11155226008    
 UNEDF1     60     98        5.6942095583       1.30177822906      -3.52153285282    
 UNEDF1     60    100        5.0016130202       1.39492095332      -3.79489359118    
 UNEDF1     60    102       5.51576543656       1.48512443672       -3.8321407392    
 UNEDF1     60    104       5.93529930231       1.51445509527      -3.78467113573    
 UNEDF1     60    106       5.08881250016       1.50109073005      -4.03475131306    
 UNEDF1     60    108        10.423588581       1.67783405047      -5.86392469548    
 UNEDF1     60    110      -10.2577516547       2.33665196328      -11.3732648663    
 UNEDF1     60    112       10.6446676868       2.14784128527      -4.59899626906    
 UNEDF1     60    114       8.56109410783       1.98593363208      -4.90060350932    
 UNEDF1     60    116       12.7806143641       1.84643308365      -5.64404954911    
 UNEDF1     60    118      -70.6127420695       1.84555219614      -6.09476444497    
 UNEDF1     60    120      -6.94208220814       2.20983975347      -5.39453614407    
 UNEDF1     60    122       -6.1773867492         1.903687681      -3.32336876598    
 UNEDF1     60    124       3.11408367699       1.70820742421      -3.69983258258    
 UNEDF1     60    126       1.05746726544       1.67246734089      -4.36864362353    
 UNEDF1     60    128       9.25726637553       1.74211551184      -6.55851672586    
 UNEDF1     60    130      -25.0493158406                 N/A                 N/A    
 UNEDF1     60    132       17.6101293464        1.9290672333                 N/A    
 UNEDF1     60    134       18.5528756957                 N/A                 N/A    
 UNEDF1     62     68       3.16652351342       1.94247647297      -2.46543460681    
 UNEDF1     62     70       3.02272560679       1.94940133885      -2.57496860148    
 UNEDF1     62     72       2.53932783992       1.74640611452      -2.68299897576    
 UNEDF1     62     74        24.886920057       2.06302223474      -4.38921832411    
 UNEDF1     62     76      -43.3374142732       2.34078424465      -5.62909340636    
 UNEDF1     62     78      -968.992248053       3.16937873046      -3.67390088367    
 UNEDF1     62     80       16.7846487602       2.11454936838      -2.45116362865    
 UNEDF1     62     82      0.602135050462       1.83848876224      -2.54337891704    
 UNEDF1     62     84       16.5092100756       1.95808714467      -3.87294419281    
 UNEDF1     62     86       -6.9304271742       2.16479150622      -4.64686174192    
 UNEDF1     62     88      -68.3562041806       2.07320701283      -2.64968220374    
 UNEDF1     62     90       11.8580004447       1.78849523612      -2.60756022975    
 UNEDF1     62     92       3.87619435238       1.78160704519      -3.56973294828    
 UNEDF1     62     94       4.12089044201       1.76581964713      -3.18645882458    
 UNEDF1     62     96        5.4204508189       1.77538771139      -3.08340059001    
 UNEDF1     62     98       5.49897719024       1.79808737446      -3.11487179966    
 UNEDF1     62    100       4.75628781249       1.83904748375      -3.17656457718    
 UNEDF1     62    102        4.7955420641       1.89388917718      -3.28414774724    
 UNEDF1     62    104       4.90725291981       1.91614471683      -3.60666439447    
 UNEDF1     62    106       5.05644253985       1.93183612814      -4.13277788799    
 UNEDF1     62    108        12.395106412       2.06599618204      -4.15437663579    
 UNEDF1     62    110      -46.8696905428       2.22760312132      -3.90671926413    
 UNEDF1     62    112       9.28826358234       2.31704604434      -5.56118625664    
 UNEDF1     62    114       6.95546934638       2.37275085463      -6.02051490454    
 UNEDF1     62    116       18.6702140074       2.43606991277      -7.18728999638    
 UNEDF1     62    118       -7.9974727986       4.21728729321      -6.10438187792    
 UNEDF1     62    120      -10.2585934955       2.54413760732      -3.64040779848    
 UNEDF1     62    122      -6.94802702088       1.83930794199      -4.38356644774    
 UNEDF1     62    124       3.17563651664       1.80036394357      -4.75805866448    
 UNEDF1     62    126       1.01453627576       1.80724715144      -4.62120021812    
 UNEDF1     62    128       7.51885352521       1.79777220069      -5.66964937471    
 UNEDF1     62    130      -32.6706633777       1.84513164322      -6.60493256364    
 UNEDF1     62    132       13.9183687672       1.85270615525      -7.03783009622    
 UNEDF1     62    134        14.977346763       1.90654952191      -7.87232660709    
 UNEDF1     62    136       26.7479805275        2.3366437734      -8.75965478201    
 UNEDF1     62    138      -10.6993639228                 N/A                 N/A    
 UNEDF1     62    140      -607.072393376                 N/A                 N/A    
 UNEDF1     62    142        16.934944411                 N/A                 N/A    
 UNEDF1     62    144        9.3623096818                 N/A                 N/A    
 UNEDF1     64     70       2.45146407563                 N/A      -2.56289997258    
 UNEDF1     64     72       2.55632870297        2.0310311088      -3.19396213398    
 UNEDF1     64     74       8.28332277209       2.00332953368      -3.16746631993    
 UNEDF1     64     76      -5.82119613938       2.66732104943      -4.25229730362    
 UNEDF1     64     78        7.5602076033       2.18080272077      -2.60499259856    
 UNEDF1     64     80      -83.2379565078        1.8534470176      -3.99082509311    
 UNEDF1     64     82      0.591191337746       1.85465530072      -3.10398264253    
 UNEDF1     64     84       11.3593765974       1.91414394458      -3.43142637532    
 UNEDF1     64     86      -4.21362221927       2.43621828272      -3.78840615124    
 UNEDF1     64     88       28.0483272679       1.95686770058      -2.80114006401    
 UNEDF1     64     90       8.84364871259        1.8484604404      -3.26035038986    
 UNEDF1     64     92       4.40244511802       1.87897432429      -3.59749434519    
 UNEDF1     64     94       4.46216419426       1.88034075535      -3.23823972527    
 UNEDF1     64     96       5.44352479117       1.86050665317      -3.05465464456    
 UNEDF1     64     98       5.47013035321       1.86211850429       -3.0473752576    
 UNEDF1     64    100       4.60401976966       1.85675592247      -3.05630710996    
 UNEDF1     64    102       4.07550276421       1.86670163621      -3.12267019528    
 UNEDF1     64    104        4.1498898723       1.92646954709       -3.5286157505    
 UNEDF1     64    106       5.89447996688       2.03527125078       -4.0616229433    
 UNEDF1     64    108       15.6452899855       2.07414766791      -3.64532118469    
 UNEDF1     64    110       13.7737726708       1.98954395176      -3.43543149449    
 UNEDF1     64    112       7.77735002353       2.14102503715      -5.07236360731    
 UNEDF1     64    114       5.88533888517       2.24595195235      -5.67437057044    
 UNEDF1     64    116      -7.48814065724       2.74642278432      -6.66271345668    
 UNEDF1     64    118       10.7064088563       2.10223372845      -2.96564522431    
 UNEDF1     64    120      -17.7845754377       2.29631407147      -8.42082216698    
 UNEDF1     64    122      -3.77597160469       2.46193237072      -12.9028095868    
 UNEDF1     64    124        3.3921619011       1.96091888659      -5.04008759672    
 UNEDF1     64    126      0.970195591431       2.00684232892      -4.57646006238    
 UNEDF1     64    128       7.10321864594       1.98231084914      -5.76496801884    
 UNEDF1     64    130      -108.292498038       2.04966754392      -6.03575885333    
 UNEDF1     64    132       13.5350965052       2.12648774399      -6.92976681335    
 UNEDF1     64    134      -600.510433878       2.35874090411      -7.02886403014    
 UNEDF1     64    136      -54.2836592614       2.46027425907      -4.74601127415    
 UNEDF1     64    138      -73.3379780715       2.20038704808      -3.75219034111    
 UNEDF1     64    140      -26.1689335506        2.1243532672      -5.35667414815    
 UNEDF1     64    142       10.0036263145       1.93666804977      -4.47930337874    
 UNEDF1     64    144        8.5247131434       1.97294597827      -5.48441808267    
 UNEDF1     64    146       12.6459820553       2.02192882912      -5.81936685289    
 UNEDF1     64    148       21.1337183193                 N/A                 N/A    
 UNEDF1     64    150       25.4773824537                 N/A                 N/A    
 UNEDF1     64    152       18.9372419801                 N/A                 N/A    
 UNEDF1     66     74       14.2454200975       1.93749542872       -3.2372779025    
 UNEDF1     66     76      -8.88119185596        1.9291370102      -2.78219838187    
 UNEDF1     66     78       3.80336959529       1.95348460141      -3.33067434498    
 UNEDF1     66     80      -6.06259936979        2.1680228553      -5.89670447928    
 UNEDF1     66     82      0.586222481984       2.08287553465       -3.1005997335    
 UNEDF1     66     84       49.2701853791       2.12732915951      -3.24484637275    
 UNEDF1     66     86      -8.48487676777       1.98439570438      -2.66015637729    
 UNEDF1     66     88       65.1200651202       2.10448228421      -3.89941079903    
 UNEDF1     66     90       9.70268546077       1.83570360913      -3.61342822196    
 UNEDF1     66     92       4.88503676601        1.6530646993      -3.48727623674    
 UNEDF1     66     94       4.72582533586       1.59631825158      -3.23418926152    
 UNEDF1     66     96        5.6565005211       1.57953429011      -3.10848858291    
 UNEDF1     66     98       5.38252965437       1.57366007762      -3.04306083231    
 UNEDF1     66    100       4.55094671069       1.58178354795      -3.07086402598    
 UNEDF1     66    102       3.72495665082       1.59924643508      -3.09493799679    
 UNEDF1     66    104       3.74488004681       1.65961262152      -3.33314167769    
 UNEDF1     66    106       6.24714973793       1.76710602813      -3.65021787238    
 UNEDF1     66    108       13.0092723589       1.84207266332      -3.52692009939    
 UNEDF1     66    110       9.05178071156       1.91962989536      -3.69573392194    
 UNEDF1     66    112       6.12611839949       1.99010816735      -4.29722163136    
 UNEDF1     66    114       7.31310893059       1.99867288121      -5.04919175063    
 UNEDF1     66    116      -7.81614855372       1.90353820163      -4.32480122132    
 UNEDF1     66    118       6.24746196858       1.91161276078      -4.43222627402    
 UNEDF1     66    120      -245.745530507       2.04320562617      -6.29099962411    
 UNEDF1     66    122       -3.9578293285       2.32977770426      -9.36347122606    
 UNEDF1     66    124       6.27954328882       2.28409975349      -10.5675570714    
 UNEDF1     66    126      0.914407565625       2.28611794883      -4.34444025689    
 UNEDF1     66    128       7.94790940178       2.28645248323      -5.97746495711    
 UNEDF1     66    130        90.148971175       2.34165714393      -5.48675771026    
 UNEDF1     66    132        21.169621593       2.45372880898      -6.17550793553    
 UNEDF1     66    134      -24.2187925721       2.41540934546      -5.30294392932    
 UNEDF1     66    136      -114.593479631       2.11770186993      -4.38213054805    
 UNEDF1     66    138        29.026101722       2.00944136023      -4.57657002095    
 UNEDF1     66    140      -22.0138246819       2.37755587256      -5.86795918247    
 UNEDF1     66    142       11.6598699342       2.29660280771      -5.62968759456    
 UNEDF1     66    144       7.99896013518       2.12129906233      -5.21296934644    
 UNEDF1     66    146       11.2635444122       2.03684136825      -5.43126999386    
 UNEDF1     66    148       17.4151555391       1.99076385111       -5.7335011338    
 UNEDF1     66    150       21.3581657607       1.97822860509      -6.08605684377    
 UNEDF1     66    152        16.319003888       1.98265671043      -6.37999234401    
 UNEDF1     66    154       11.5662093195       1.99237021825      -6.74455503641    
 UNEDF1     68     76      -16.1015038805                 N/A      -2.79961673247    
 UNEDF1     68     78       2.86219053459       1.93128488383      -3.26051250366    
 UNEDF1     68     80      -4.02631600138       2.63780903581      -4.54045488547    
 UNEDF1     68     82      0.591266054352       2.34413687415      -3.29312970815    
 UNEDF1     68     84      -281.749665423       2.27756321234      -3.14254423524    
 UNEDF1     68     86      -16.3928379691       2.36477898184      -2.92347226648    
 UNEDF1     68     88       10.7078705526        2.2753335639      -3.50625603733    
 UNEDF1     68     90       11.9523221868       2.27226378256      -4.82691876054    
 UNEDF1     68     92       6.96452791818       2.05887454711      -4.41364699651    
 UNEDF1     68     94        5.4273494996       1.83755803238      -3.47593954646    
 UNEDF1     68     96        6.0394588041       1.76607770919      -3.17416735639    
 UNEDF1     68     98       5.46046012567       1.72491265474      -3.06510356602    
 UNEDF1     68    100       4.57398477549       1.66671458471      -3.04039391343    
 UNEDF1     68    102       3.62700596098       1.59762975649      -3.03019743251    
 UNEDF1     68    104       3.58187677807       1.55982818493      -3.09826295887    
 UNEDF1     68    106       6.09314901558       1.57388422429      -3.21947654531    
 UNEDF1     68    108       10.9990733281       1.59561588579      -3.26196427334    
 UNEDF1     68    110       6.58615097104       1.61983323817      -3.41862518279    
 UNEDF1     68    112        4.6688010869       1.63800297953      -3.98157327887    
 UNEDF1     68    114       7.64955842924        1.6770314196      -4.99488648496    
 UNEDF1     68    116      -6.68625740085       1.72689649932          -4.8492137    
 UNEDF1     68    118         5.121494657       1.76186849678      -4.38905939165    
 UNEDF1     68    120       46.3392029655       1.88033456793      -5.19079412662    
 UNEDF1     68    122      -5.82378111901       2.20419193222      -5.98804188036    
 UNEDF1     68    124       67.9024920215       2.45836754561      -11.6217582558    
 UNEDF1     68    126       0.86444544528       2.45956475542      -4.33715762207    
 UNEDF1     68    128       9.93932044866       2.48605787667      -5.97517910599    
 UNEDF1     68    130       44.9933634789       2.45087977393      -5.19297753648    
 UNEDF1     68    132       21.4760488366       2.54813587935      -5.51161573015    
 UNEDF1     68    134      -34.2709288279       2.81871769485      -5.49121679873    
 UNEDF1     68    136      -31.4544539507       2.95050309766      -5.88242214614    
 UNEDF1     68    138      -50.1190327028        2.7262386154      -5.17964296721    
 UNEDF1     68    140       25.4856611299       2.18496015452      -4.04093058591    
 UNEDF1     68    142        10.784868829       2.17607847809      -6.14235522468    
 UNEDF1     68    144       8.59919167599       2.24970739743      -6.41660103019    
 UNEDF1     68    146       11.0737065911       2.30432798883      -6.07636779039    
 UNEDF1     68    148       16.8508322205       2.32495014435      -6.13308800981    
 UNEDF1     68    150       19.9686492208        2.3367570719      -6.20628448367    
 UNEDF1     68    152       14.6155026637       2.36194714198      -6.33436583496    
 UNEDF1     68    154       11.7492245512       2.43589930967      -6.63452240561    
 UNEDF1     68    156        11.645578465       2.48857588134      -6.57576763867    
 UNEDF1     68    158       14.3978115327                 N/A                 N/A    
 UNEDF1     68    160       16.7364016736                 N/A                 N/A    
 UNEDF1     70     80      -6.86789602006       2.22636449706      -2.78606050348    
 UNEDF1     70     82      0.609120699246       2.50590453757      -3.90367677556    
 UNEDF1     70     84      -17.8388262053       2.37251582765      -3.27071013658    
 UNEDF1     70     86       34.8808817886       2.13245874092      -2.79132929381    
 UNEDF1     70     88       6.43531701981       2.17873230461      -3.72327156426    
 UNEDF1     70     90       9.15030287502       2.36644662657      -4.84079238931    
 UNEDF1     70     92       10.4878419692       2.51531354327      -5.52615945733    
 UNEDF1     70     94        8.3036822679       2.35162979703       -4.3631207221    
 UNEDF1     70     96       6.85613598461       2.02040712214      -3.41276836091    
 UNEDF1     70     98        5.3414951379       1.85980856061      -3.19754172992    
 UNEDF1     70    100        4.4798401593       1.71260589256      -3.23979505057    
 UNEDF1     70    102       3.67398524527       1.54105584671      -3.28874886127    
 UNEDF1     70    104       3.69766760372       1.36647070338      -3.25105456082    
 UNEDF1     70    106       6.05193162528       1.28321440075      -3.16120568385    
 UNEDF1     70    108       9.59241815269       1.27433217826      -3.17241521522    
 UNEDF1     70    110       5.10950303696       1.26027041622      -3.31251966809    
 UNEDF1     70    112       3.87927314059       1.32421215998      -3.87589387803    
 UNEDF1     70    114       8.21680871475       1.58974676924      -4.66390718825    
 UNEDF1     70    116       -6.0438755143       1.72791476542      -4.47552948311    
 UNEDF1     70    118         4.850101549       1.80636980183      -4.17827007084    
 UNEDF1     70    120       206.228088269       2.02281942594      -4.37813515522    
 UNEDF1     70    122      -16.8000873605       2.25053900409      -4.07932242454    
 UNEDF1     70    124      -12.0359755309       2.57680821074      -7.52148323649    
 UNEDF1     70    126      0.822447554576       2.53727897129      -4.33343625244    
 UNEDF1     70    128       11.6948121813       2.57148238888      -5.82439167869    
 UNEDF1     70    130       83.2518159298       2.45090680488      -5.35348384653    
 UNEDF1     70    132        42.034468264       2.38642411052       -5.0759360026    
 UNEDF1     70    134       210.161298796         2.218740033       -4.5499734964    
 UNEDF1     70    136       -89.839187853        2.1721340185      -5.38085706291    
 UNEDF1     70    138      -87.9604178122       2.13027369224      -6.05389174431    
 UNEDF1     70    140       28.6524741411         2.072976011      -6.38572662385    
 UNEDF1     70    142       12.0812707081       2.06965314166      -6.21365014664    
 UNEDF1     70    144         8.923193611       2.18887232034      -5.85186301374    
 UNEDF1     70    146       10.1509445454        2.3332158948      -5.71075320552    
 UNEDF1     70    148       15.8873270763       2.42521839092      -5.99163866824    
 UNEDF1     70    150       19.6287227099       2.42378851476      -6.12368933912    
 UNEDF1     70    152       14.8647493618       2.38210231249      -6.15638447852    
 UNEDF1     70    154       11.3728121553       2.37440862385      -6.11320743182    
 UNEDF1     70    156       10.5849228359       2.40403541385       -6.2203270959    
 UNEDF1     70    158       12.6605916927       2.43481097954       -6.5720834326    
 UNEDF1     70    160       13.7891568965        2.3858063608      -7.01122145995    
 UNEDF1     70    162       14.4950644306       2.34496278544      -7.70073407248    
 UNEDF1     70    164       16.5231220439                 N/A                 N/A    
 UNEDF1     72     82      0.600717226332       2.60117260861      -3.26505024912    
 UNEDF1     72     84      -11.9684511627        2.4915955368      -3.52972736386    
 UNEDF1     72     86       16.4118050113       2.10067153217      -3.21746698477    
 UNEDF1     72     88       5.23704159521       1.99001509924       -3.5901389653    
 UNEDF1     72     90       6.83505975551       2.03401689861       -4.1154676766    
 UNEDF1     72     92       10.0206174203       2.13714257626      -4.85514080515    
 UNEDF1     72     94       10.1373098621       2.16687658284      -4.96224968552    
 UNEDF1     72     96       10.0848132797       2.25410147852      -4.47819009469    
 UNEDF1     72     98       5.13431364495       2.03727915257      -3.70370027435    
 UNEDF1     72    100       4.05512948535       1.86943143112      -3.81031127385    
 UNEDF1     72    102        3.4896127315       1.83912442964      -4.18293217271    
 UNEDF1     72    104       4.41944999945       1.91300056051      -4.45065558157    
 UNEDF1     72    106       8.04471251214       1.99564052328      -3.71948741744    
 UNEDF1     72    108       8.27093943398       2.00521255002      -3.22804004707    
 UNEDF1     72    110       5.19417110119       1.99128514058      -3.41146439668    
 UNEDF1     72    112       4.68269475035       2.04937770646      -3.37473571601    
 UNEDF1     72    114       5.30466691333       2.11668658116      -2.93644792577    
 UNEDF1     72    116      -6.40245854408       2.54877722413      -3.65315486454    
 UNEDF1     72    118       5.46430918155        2.2045017027       -3.7811579229    
 UNEDF1     72    120       -375.02343896       2.31104999668      -3.47651052209    
 UNEDF1     72    122       21.5409304605       2.33800271442      -3.38799008335    
 UNEDF1     72    124      -8.43252085994       2.62480281169       -5.2850351587    
 UNEDF1     72    126       0.79134787712       2.54731153556      -4.45002675579    
 UNEDF1     72    128       10.5508325926       2.60987406705      -5.65182497428    
 UNEDF1     72    130      -158.510005944       2.47021080161      -5.96435403809    
 UNEDF1     72    132       46.1659203179       2.30082611162      -5.37682828964    
 UNEDF1     72    134       59.8909983829       2.12633626945      -5.31597490328    
 UNEDF1     72    136       112.283853582        2.0435866376      -5.67622258739    
 UNEDF1     72    138       874.508089191       2.01028865735      -6.40465233946    
 UNEDF1     72    140       54.4551085697       2.00662789193      -6.96261251146    
 UNEDF1     72    142       21.8665267209       2.20468274615      -6.24369776757    
 UNEDF1     72    144       9.44302667891       2.26654963715      -5.07093605676    
 UNEDF1     72    146       8.42273717902       2.21184375978      -4.91710982119    
 UNEDF1     72    148       12.0417366592       2.16828022854      -5.45975952489    
 UNEDF1     72    150       17.0097678592       2.12005219568      -6.13282471774    
 UNEDF1     72    152       16.5930350735        2.0422771799      -6.44275930495    
 UNEDF1     72    154       11.8771193235       1.93514834122      -6.16446800641    
 UNEDF1     72    156       9.70770111929        1.8534410059      -6.02578433115    
 UNEDF1     72    158       9.78385028752       1.79399388786      -6.35257422189    
 UNEDF1     72    160       11.8826940444       1.76276916934      -7.45198129552    
 UNEDF1     72    162       18.9370626722        1.8296947566       -8.1594520112    
 UNEDF1     72    164        29.526832509       1.99846817414      -7.20773967086    
 UNEDF1     72    166       32.2333695958       2.11834673629      -6.04618682113    
 UNEDF1     72    168       38.1763173217                 N/A                 N/A    
 UNEDF1     72    170       49.4278723772                 N/A                 N/A    
 UNEDF1     72    172       41.9194936125                 N/A                 N/A    
 UNEDF1     72    174       25.7042977586                 N/A                 N/A    
 UNEDF1     72    182       8.45312110365                 N/A                 N/A    
 UNEDF1     74     84      -18.7734374633                 N/A      -3.75374318578    
 UNEDF1     74     86       22.2340803984       2.25244249233      -4.23523332959    
 UNEDF1     74     88       5.28649498774       2.01509000148      -3.96714804702    
 UNEDF1     74     90       5.86612620091       1.91148669701      -3.93923338579    
 UNEDF1     74     92       8.22755779346       1.88932432567      -4.35367989351    
