    EDF      Z      N                 N-N                 P-P                 N-P
 SV-MIN     14     16      0.722261936597        0.5516310074     -0.760943509076    
 SV-MIN     14     18       1.23595224404      0.545623167814     -0.851195312297    
 SV-MIN     14     20      0.892312593163      0.530773870958     -0.875962025294    
 SV-MIN     14     22       3.94203241336      0.549855992716       -1.0401589779    
 SV-MIN     14     24       2.81306612956      0.616892395305      -1.50760776569    
 SV-MIN     14     26       4.13373885312      0.661209593688      -1.19363790994    
 SV-MIN     14     28       2.29259863189      0.550650483416     -0.945547793659    
 SV-MIN     14     30       4.76991708692      0.554666471424      -1.32055476506    
 SV-MIN     14     32       2.37238777864      0.577719607832      -1.60906935853    
 SV-MIN     16     14      0.688720768323      0.616062568547     -0.788282651357    
 SV-MIN     16     16      0.715946838799       0.60283371028     -0.856846449475    
 SV-MIN     16     18       1.14465818074      0.620078418217      -0.86590751112    
 SV-MIN     16     20      0.844426458161      0.654745604324     -0.917155835553    
 SV-MIN     16     22       2.38368226469      0.670138205953     -0.973923206155    
 SV-MIN     16     24       3.70380315768      0.702065388615      -1.16153158393    
 SV-MIN     16     26       2.30201783373      0.666951010114      -1.05660943542    
 SV-MIN     16     28        2.3825762201      0.736834290942      -1.32637648865    
 SV-MIN     16     30       3.48876356475      0.784896087607      -1.29801646858    
 SV-MIN     16     32       1.54339863324      0.717400256255      -1.44212950611    
 SV-MIN     16     34       1.63881164851       0.75254581546      -2.14126113857    
 SV-MIN     18     16      0.753459840496      0.912625049595     -0.883821840077    
 SV-MIN     18     18       1.11247296343      0.879500514068     -0.832645880079    
 SV-MIN     18     20      0.770359494036      0.851582751702     -0.850545720766    
 SV-MIN     18     22       1.80968534548      0.827844551489     -0.941747058512    
 SV-MIN     18     24       3.05479694765      0.877099117463      -1.07666616781    
 SV-MIN     18     26       2.44083269007      0.946730548888      -1.14753679792    
 SV-MIN     18     28       2.16290456454      0.922170429545      -1.11590080535    
 SV-MIN     18     30       1.76493532395      0.810879406826      -1.17163312183    
 SV-MIN     18     32       1.45062507434      0.823218380491      -1.74352411555    
 SV-MIN     18     34        2.1483673214      0.877545925269      -1.87929742466    
 SV-MIN     18     36       4.93425719075      0.891493039111      -1.47744913974    
 SV-MIN     18     38       3.57891873707                 N/A                 N/A    
 SV-MIN     20     18       1.08674448844      0.610218133151     -0.862275614328    
 SV-MIN     20     20      0.710049760287      0.577250888822     -0.878394417979    
 SV-MIN     20     22        1.7119213064      0.553391946764     -0.972588563915    
 SV-MIN     20     24        2.7122744659      0.540435885862      -1.00338416394    
 SV-MIN     20     26       2.01216251633      0.525913742258      -1.04680582903    
 SV-MIN     20     28       1.59829174578      0.515795661875      -1.15206643276    
 SV-MIN     20     30       1.47224180099      0.508943796573      -1.41908635673    
 SV-MIN     20     32       1.48351059431      0.512989996823      -1.68908790098    
 SV-MIN     20     34          2.64468755      0.516746060393      -1.64658722158    
 SV-MIN     20     36       5.28091845734      0.507293420924      -1.43953243986    
 SV-MIN     20     38        3.2445831684      0.494764219493      -1.41248174809    
 SV-MIN     20     40        2.0915973215      0.486666020212        -1.472359939    
 SV-MIN     20     42       3.53505225249                 N/A                 N/A    
 SV-MIN     20     44       10.0247862841                 N/A                 N/A    
 SV-MIN     20     46       10.9674978202                 N/A                 N/A    
 SV-MIN     20     48       11.7819629929                 N/A                 N/A    
 SV-MIN     22     20       0.66679713664       1.19332561053     -0.957075178255    
 SV-MIN     22     22       1.71136758807       1.16719005414      -1.04877264759    
 SV-MIN     22     24       2.39344387853       1.85774416912      -1.04898057445    
 SV-MIN     22     26       1.75295669014       1.52496675572      -1.10595887879    
 SV-MIN     22     28       1.28568375073       1.12521790548      -1.20379568818    
 SV-MIN     22     30        1.3328348531        1.0506546892      -1.47367102505    
 SV-MIN     22     32       1.51486690379       1.07682993113      -1.64600044524    
 SV-MIN     22     34       2.93262227019       1.11873466634      -1.60904670419    
 SV-MIN     22     36       5.26545806853       1.13437750892      -1.51834752166    
 SV-MIN     22     38       3.11806717252       1.13613027779       -1.5196303955    
 SV-MIN     22     40       2.06436483107       1.16318124254      -1.54906848703    
 SV-MIN     22     42       3.64640118435       1.18148390243      -1.56435216852    
 SV-MIN     22     44       45.1696685675       1.46055657429      -1.54349451789    
 SV-MIN     22     46       3.71517948032       1.28878393892      -1.37837020129    
 SV-MIN     22     48       4.28212341936       1.21328007843      -1.82646066626    
 SV-MIN     22     50       6.14411953999         1.241935569      -2.50718622251    
 SV-MIN     22     52       10.0245099268                 N/A                 N/A    
 SV-MIN     22     54       114.038088721                 N/A                 N/A    
 SV-MIN     24     22       4.04397417518       1.51342884331       -1.0698262201    
 SV-MIN     24     24       1.10759419189      0.877762373048     -0.786300908315    
 SV-MIN     24     26       1.31673934519      0.933567129662      -1.27108733895    
 SV-MIN     24     28       1.31573667109       1.21687698864      -1.67296538133    
 SV-MIN     24     30       1.36032536262       1.35810378833      -1.62467755228    
 SV-MIN     24     32       1.57598886406       1.37435272282       -1.5856178122    
 SV-MIN     24     34       3.06442493768       1.54953835379      -1.52376134393    
 SV-MIN     24     36       4.96427583006       1.42825211221      -1.49045290392    
 SV-MIN     24     38       3.18362344102       1.44228602335      -1.51649625672    
 SV-MIN     24     40       2.00856048479       1.38208595469      -1.50145923069    
 SV-MIN     24     42       8.53242320819       1.36160617788      -1.53242554998    
 SV-MIN     24     44       5.06323345683      0.883253925125      -1.23517290722    
 SV-MIN     24     46       2.47411151563       0.88452347072       -1.5766908334    
 SV-MIN     24     48       3.17582813688      0.929528926359      -2.00312387168    
 SV-MIN     24     50       4.14007959303       1.04409200539      -2.39308446451    
 SV-MIN     24     52       5.07511809165       1.16415350179      -2.94909783411    
 SV-MIN     24     54       32.4762314581       1.35585912488      -4.13560653839    
 SV-MIN     24     56        7.0773036181       1.55188293837      -4.55000972564    
 SV-MIN     26     24        1.1886394595      0.970648322708      -1.26060722189    
 SV-MIN     26     26       1.30351839167      0.955330193163      -1.16982563456    
 SV-MIN     26     28       1.10351616113       1.07000708612      -1.18046263511    
 SV-MIN     26     30        1.2551689426       1.07401320338      -1.42661136645    
 SV-MIN     26     32       1.86788714413       1.09035350624      -1.56402859357    
 SV-MIN     26     34        2.2285413751       1.00244672184      -1.35403655222    
 SV-MIN     26     36       6.60738738947       1.12404575541      -1.62302356306    
 SV-MIN     26     38       2.90261859737       1.07485130104      -1.50098877636    
 SV-MIN     26     40       2.03247901465       1.07380417141      -1.57277587865    
 SV-MIN     26     42       2.88163884564       1.05938431762      -1.55841524753    
 SV-MIN     26     44      -37.7219702185       1.35940028697      -2.42805225897    
 SV-MIN     26     46       2.05722585151       1.01620155545      -1.57266148186    
 SV-MIN     26     48       3.00369980724       1.21056032298      -1.80518856323    
 SV-MIN     26     50       2.94470795491       1.35003370022      -1.86596929174    
 SV-MIN     26     52       3.68124470246       1.22131736176      -2.28381676025    
 SV-MIN     26     54       12.3294300413       1.17688284337      -2.75287951197    
 SV-MIN     26     56       4.91571393986        1.1585515441      -3.19549052377    
 SV-MIN     26     58        3.8911111457       1.17083439806      -3.98710570017    
 SV-MIN     28     26       1.54762167305      0.869024910599      -1.19287756663    
 SV-MIN     28     28      0.861283972001      0.696495114696      -1.04241508812    
 SV-MIN     28     30       1.17948834385      0.706801319386      -1.41955169848    
 SV-MIN     28     32        1.8847112693      0.725511580888      -1.53062473979    
 SV-MIN     28     34       2.61245815985      0.719275689381      -1.51950974538    
 SV-MIN     28     36       4.00182883578        0.6738949765      -1.38112056527    
 SV-MIN     28     38       2.98405025141      0.641595879928      -1.59869610346    
 SV-MIN     28     40       2.00835576416      0.619053794846      -1.57502328081    
 SV-MIN     28     42       2.81019256845      0.591130617108      -1.58982132793    
 SV-MIN     28     44       4.84866116344      0.564003624851      -1.61243834943    
 SV-MIN     28     46       6.18941146434      0.674778288941      -2.58113474427    
 SV-MIN     28     48       2.36061456239      0.562431910587      -1.40458956664    
 SV-MIN     28     50       1.66375371121      0.525964016435      -1.60964240184    
 SV-MIN     28     52       3.34332709524      0.565738294839        -2.779339226    
 SV-MIN     28     54       8.77562482449      0.602921667965      -3.00895087662    
 SV-MIN     28     56       4.11417239822      0.616477012651       -3.3389371829    
 SV-MIN     28     58        3.5937031134       0.64662652517      -3.84817413758    
 SV-MIN     28     60       4.24847639015      0.667663822586       -4.1912026656    
 SV-MIN     28     62          6.30525969                 N/A                 N/A    
 SV-MIN     30     28      0.900950006735                 N/A       -1.4830953089    
 SV-MIN     30     30       1.13199836766      0.934482060981      -1.37858159807    
 SV-MIN     30     32       1.74142305609      0.911659094198      -1.44966404036    
 SV-MIN     30     34       2.50933472518      0.997651528302      -1.54761089503    
 SV-MIN     30     36       3.03485301069      0.976713919272       -1.5862277363    
 SV-MIN     30     38       3.24922445074      0.924505141289       -1.8155179582    
 SV-MIN     30     40       1.91065947367      0.935956038145      -1.72963623588    
 SV-MIN     30     42       2.70467638547      0.961296750865      -1.80931125853    
 SV-MIN     30     44       15.0240384615       1.16625284128      -1.85592801969    
 SV-MIN     30     46       2.35773570136       1.06362385155      -1.47384695426    
 SV-MIN     30     48        2.9276811521       1.21445185564      -2.40426805665    
 SV-MIN     30     50        1.6513585727       1.10254130258      -2.00811983254    
 SV-MIN     30     52       2.84724461461       1.13734750658      -2.02647898769    
 SV-MIN     30     54       4.55915272706       1.17398209149      -2.26575877712    
 SV-MIN     30     56       4.10623233679       1.18900302988      -2.97648945393    
 SV-MIN     30     58       3.06337119405       1.16869191236      -2.98065924731    
 SV-MIN     30     60       5.58214049969       1.56105297706       -3.4804035876    
 SV-MIN     30     62       11.4847812293       2.02863417133      -2.91071032247    
 SV-MIN     30     64       5.99547341757       1.96307842106      -2.40914656585    
 SV-MIN     30     66       27.1008218324                 N/A                 N/A    
 SV-MIN     30     68       8.01091086059                 N/A                 N/A    
 SV-MIN     30     70      -50.7485409793                 N/A                 N/A    
 SV-MIN     30     72       6.91260565486                 N/A                 N/A    
 SV-MIN     32     32        2.0138401162       1.50043137402       -1.5082381855    
 SV-MIN     32     34       1.88580596282       1.41029948767      -1.35006605198    
 SV-MIN     32     36       2.24489062893        1.3838412319      -1.64219994031    
 SV-MIN     32     38       4.77635893382       1.63281234373      -2.02844488259    
 SV-MIN     32     40       1.87298186204       1.39723201352      -1.69093224899    
 SV-MIN     32     42       4.36752266471       1.41999214034      -1.72158153087    
 SV-MIN     32     44       5.19677592022       1.18162979243      -1.38575458148    
 SV-MIN     32     46        2.0525240915        1.1140984423      -1.67852404024    
 SV-MIN     32     48       2.17457487061       1.16002686622        -1.877256521    
 SV-MIN     32     50       2.00506077339       1.37739813624      -2.41313032472    
 SV-MIN     32     52       2.47739378174       1.23884459159      -1.91856276626    
 SV-MIN     32     54       2.92909824781       1.17421436986      -2.13315016684    
 SV-MIN     32     56       3.71222807929       1.30255822435      -2.88411135842    
 SV-MIN     32     58       6.89988270199       1.67237014568      -3.11643467408    
 SV-MIN     32     60       5.25429472915       1.52673329076      -1.99049637506    
 SV-MIN     32     62       5.56613120485       1.37888098982      -2.03579124589    
 SV-MIN     32     64       6.01490191951       1.43505016756      -2.50863440605    
 SV-MIN     32     66       6.55235000033       1.47000563747       -2.5052484956    
 SV-MIN     32     68       5031.44654135       1.69857655039      -3.52803064447    
 SV-MIN     32     70       14.6256563263       1.28556763918      -2.45052842582    
 SV-MIN     32     72       8.15865316953       1.20426103683       -3.1250268557    
 SV-MIN     32     74         6.867188573       1.19181343353      -2.92319666171    
 SV-MIN     32     76       6.86040448945                 N/A                 N/A    
 SV-MIN     34     34       1.57976572864       1.15141909525      -1.43243850094    
 SV-MIN     34     36        2.2848590956       1.26817894893      -1.67959323611    
 SV-MIN     34     38       3.08252141004       1.37808147631      -1.65789502043    
 SV-MIN     34     40       2.32718065554       1.66231624652      -2.04863773273    
 SV-MIN     34     42       4.13690679342       1.66602524695      -1.68824026698    
 SV-MIN     34     44       4.39497654181       1.38042468075      -1.72542009666    
 SV-MIN     34     46       2.15778361099       1.26897272851      -1.83667041041    
 SV-MIN     34     48       2.09359193381       1.32914166357      -1.75985076466    
 SV-MIN     34     50       1.64162167597       1.56126318682      -1.81672183445    
 SV-MIN     34     52       2.38483910087       1.40774336275      -2.27259169197    
 SV-MIN     34     54       2.98398569477       1.35064317628      -2.35648560806    
 SV-MIN     34     56       4.77612510582        1.2958046704      -2.32212251286    
 SV-MIN     34     58       5.25684967513       1.12367694063      -2.03813036188    
 SV-MIN     34     60       4.65785168236       1.06336597867      -2.24543629108    
 SV-MIN     34     62       5.75951435775       1.05916158887      -2.37542668602    
 SV-MIN     34     64       5.63282698913       1.04848619563      -2.34186964334    
 SV-MIN     34     66       5.17160015773       1.04928491233      -2.40539433734    
 SV-MIN     34     68       6.40011264198       1.08669961178      -2.66676978176    
 SV-MIN     34     70       50.4261005496       1.38302878463      -4.56752399092    
 SV-MIN     34     72       17.6585628579       1.51554704997      -3.73861125546    
 SV-MIN     34     74       8.70176232441       1.47899786063      -2.99923369579    
 SV-MIN     34     76       6.36886896848       1.50597476664      -2.74635301484    
 SV-MIN     34     78       5.56373114938       1.58998500247      -2.83390885299    
 SV-MIN     34     80       5.71618838842                 N/A                 N/A    
 SV-MIN     36     36        2.2374017501       1.51527377019      -1.48072795548    
 SV-MIN     36     38       2.64365278793       1.49360457192      -1.50136567976    
 SV-MIN     36     40       2.23095766089       1.73951615358       -1.6334384451    
 SV-MIN     36     42       2.63148719156       1.67205416452      -1.68443180746    
 SV-MIN     36     44       4.94857196585       1.96514037489      -2.19594288572    
 SV-MIN     36     46       2.93794473138       1.95591274869      -2.07969711291    
 SV-MIN     36     48       2.38520315372       1.92177141202      -1.65589301275    
 SV-MIN     36     50       1.10953618614       1.52654625779       -1.5098892081    
 SV-MIN     36     52       2.53060449815       1.53811960264      -2.70141405519    
 SV-MIN     36     54       3.02897670565         1.471891292      -2.53595026494    
 SV-MIN     36     56       4.23279527451       1.49731587413      -2.50433719899    
 SV-MIN     36     58       5.95996394222       1.44514413506      -2.68505752064    
 SV-MIN     36     60       5.19965370306       1.47912200797      -2.53245820019    
 SV-MIN     36     62       5.76456922815        1.8879840201      -2.39667916135    
 SV-MIN     36     64       5.60322185257       1.98973297783      -2.39580494554    
 SV-MIN     36     66       4.94990694175       1.87277052521      -2.40120108078    
 SV-MIN     36     68       6.75942855791       1.76403165908      -2.45219446883    
 SV-MIN     36     70       9.50274510549       1.49463537996      -2.40324678641    
 SV-MIN     36     72       14.2411598001       1.98389375852       -3.0238704332    
 SV-MIN     36     74       17.9208257916       2.51802274782      -3.15345251807    
 SV-MIN     36     76       6.88277430867        2.3577120762       -2.6579415306    
 SV-MIN     36     78       10.2925132259       2.38170375178       -2.5776218603    
 SV-MIN     36     80       3.52430359761       1.99816169124      -2.12525396785    
 SV-MIN     36     82       2.64630423766       1.92256393126      -2.76449476439    
 SV-MIN     38     38       3.04974748091       1.83654054531      -1.52326230996    
 SV-MIN     38     40       1.71052890409       1.41348849668      -1.41471880519    
 SV-MIN     38     42       2.46360940951       1.34996080051       -1.7529167439    
 SV-MIN     38     44       3.72824800306       1.30466548377      -1.83626906851    
 SV-MIN     38     46       4.46445014158        1.3835798815      -2.09013279659    
 SV-MIN     38     48       2.05553120322       1.23233106821      -1.68117874166    
 SV-MIN     38     50      0.948989895156       1.19698336253      -1.89544713598    
 SV-MIN     38     52       2.46796580387       1.29674565469      -2.66591665545    
 SV-MIN     38     54       3.51645878534       1.40917017491      -2.73915568265    
 SV-MIN     38     56       3.34701985536       1.40213664593      -2.43401684583    
 SV-MIN     38     58       9.49325029904       1.47043254244      -2.87091710729    
 SV-MIN     38     60       25.3586666413       1.38249771715      -2.43445829651    
 SV-MIN     38     62       3.41708611399       1.06840003889      -1.77413410059    
 SV-MIN     38     64       4.20379139946        1.0276539098      -2.24981115648    
 SV-MIN     38     66        4.7122910688       1.03603055254      -2.59693042823    
 SV-MIN     38     68       4.78704816249       1.08766379877      -2.66749892633    
 SV-MIN     38     70      -13.0647226359       1.27125256197      -3.18544886956    
 SV-MIN     38     72       7.04789928552       1.13049533784      -2.01734004637    
 SV-MIN     38     74       7.65649883621       1.07305981396      -2.35829589539    
 SV-MIN     38     76       9.77600723424        1.0962757594      -2.86345882919    
 SV-MIN     38     78       10.0557591847       1.05899194028      -2.54954401405    
 SV-MIN     38     80        3.0153860071       1.02763780495      -2.56450039045    
 SV-MIN     38     82       2.00897812323       1.02986876897       -2.9235406416    
 SV-MIN     38     84          4.35322977       1.05188252786      -4.50103748914    
 SV-MIN     38     86      -45.2529640692                 N/A                 N/A    
 SV-MIN     40     40       1.69114243013       1.18992620375       -1.8386180579    
 SV-MIN     40     42       2.35721883536       1.19297504714      -1.86155607472    
 SV-MIN     40     44       3.77456059397       1.21502881289      -1.92728451875    
 SV-MIN     40     46       4.16607213345       1.21022702346      -1.91513738956    
 SV-MIN     40     48       2.04503682344       1.22266802057      -1.97584236334    
 SV-MIN     40     50      0.894461583322        1.2252356894      -1.98563689552    
 SV-MIN     40     52        2.3925162093       1.20405731192       -2.2759459258    
 SV-MIN     40     54       3.29279897792       1.17885152159      -2.34411764189    
 SV-MIN     40     56       3.08061033052       1.14700832986      -2.45529069107    
 SV-MIN     40     58       8.38423261215       1.19163590756      -2.62160305784    
 SV-MIN     40     60       17.8756569304        1.3444447208      -2.72099588449    
 SV-MIN     40     62       4.23224441211       1.38936648362      -2.84896429464    
 SV-MIN     40     64        3.9633273322       1.40967771948      -2.45476783419    
 SV-MIN     40     66       5.42167041665       1.59415646008       -2.5449323716    
 SV-MIN     40     68       5.46755076963       1.61352911896      -2.37696954211    
 SV-MIN     40     70       -36.233853289       1.44296084021      -2.23862136742    
 SV-MIN     40     72       6.13655993655       1.16131002739      -2.51407884151    
 SV-MIN     40     74       7.22892001742       1.17577376937      -2.65471337723    
 SV-MIN     40     76       8.99745821805       1.19761518887      -2.71029702823    
 SV-MIN     40     78       10.1595816284       1.22564002156      -2.77691384902    
 SV-MIN     40     80       2.86860292583       1.25172111654      -2.76909934352    
 SV-MIN     40     82       1.66824454797       1.27675561078      -2.90563373325    
 SV-MIN     40     84       4.19673892402       1.25937883028      -4.12384738466    
 SV-MIN     40     86       31.8984353817        1.2415828443       -4.2748515825    
 SV-MIN     40     88       26.0644051451       1.28786483601      -5.54081851741    
 SV-MIN     40     90       21.3414146157                 N/A                 N/A    
 SV-MIN     40     92         9.838138034                 N/A                 N/A    
 SV-MIN     42     42        2.3283862886        1.5401545237      -1.85414292012    
 SV-MIN     42     44       3.56988905677       1.54208900629      -1.87238042276    
 SV-MIN     42     46       4.09159443298       1.56550993747      -1.92718980555    
 SV-MIN     42     48        2.0073106253       1.58950102781      -1.94355526791    
 SV-MIN     42     50      0.834515737819       1.57641742588        -1.978901937    
 SV-MIN     42     52        2.3033500499       1.52241412252      -2.35281938347    
 SV-MIN     42     54       3.04135328056       1.47611661764      -2.44593415423    
 SV-MIN     42     56       3.39849378755       1.62533639384      -2.60597354285    
 SV-MIN     42     58       14.1894792106       2.04366598936      -2.41489458683    
 SV-MIN     42     60       6.95498559449       1.60417534759      -2.16032413503    
 SV-MIN     42     62       5.16544934244       1.44750269597      -2.66628449922    
 SV-MIN     42     64       5.12753460445       1.45035682404      -2.39382775452    
 SV-MIN     42     66        4.3245393825       1.31938871401      -2.10513574178    
 SV-MIN     42     68       4.20717828759       1.26299064819      -2.33516507574    
 SV-MIN     42     70       8.60866720615       1.24977972632      -2.67778124402    
 SV-MIN     42     72       186.584569454       1.61093178308      -4.35382679606    
 SV-MIN     42     74       7.08515111742       1.61868676752      -2.58210279997    
 SV-MIN     42     76        8.5901612588       1.63360655403      -2.60095442022    
 SV-MIN     42     78       10.0497209946       1.65071661735      -2.63709950699    
 SV-MIN     42     80       2.72549000904       1.65912318658       -2.6446036202    
 SV-MIN     42     82       1.37443583704       1.69056634395      -2.77913839762    
 SV-MIN     42     84       4.04170636801       1.69747945519      -4.31620519239    
 SV-MIN     42     86       22.4864378672       1.70580202973      -4.49347323013    
 SV-MIN     42     88       14.8964695367       1.67301926022      -4.77501901054    
 SV-MIN     42     90       12.7360953679       1.67155177673      -5.53526726346    
 SV-MIN     42     92        8.6604643308       1.72569030848      -6.71140939597    
 SV-MIN     42     94       6.08090337901       1.73364984001      -7.39765346432    
 SV-MIN     44     44        3.4913397318        2.0334223464      -1.86952928992    
 SV-MIN     44     46       4.01875956967       1.96411367897      -1.89181915911    
 SV-MIN     44     48       1.91485776437       1.85366861873       -1.9078062184    
 SV-MIN     44     50      0.771671179335       1.87353805484      -1.99956309546    
 SV-MIN     44     52       2.22999996655       1.88381744302       -2.4843470608    
 SV-MIN     44     54       3.68852270055       2.11553015979      -2.57572635483    
 SV-MIN     44     56        4.9964899658       2.67626732967      -2.24250568615    
 SV-MIN     44     58       3.55019082276        1.9531183243      -1.85172411718    
 SV-MIN     44     60       6.05925649893       2.34786013093      -3.04102032314    
 SV-MIN     44     62       12.1839038446       2.74620405944      -3.25116554285    
 SV-MIN     44     64       4.81838309518       1.97803491133      -2.38606253154    
 SV-MIN     44     66       4.10786430081       1.70184522569      -2.45949518861    
 SV-MIN     44     68        3.7452412029       1.68087990701      -2.53555803195    
 SV-MIN     44     70       13.8560289314       1.63184047128      -2.73917068868    
 SV-MIN     44     72       41.3744595461       1.85431826684      -2.44459777505    
 SV-MIN     44     74       7.07819279582       1.85180469942      -2.56242548947    
 SV-MIN     44     76       8.26588030592       1.83987139299      -2.56333684938    
 SV-MIN     44     78       9.62864715101        1.8236353167      -2.59370067916    
 SV-MIN     44     80       2.65202395838       1.84657628599      -2.62330862177    
 SV-MIN     44     82       1.15672294606        1.8200713832      -2.69517079297    
 SV-MIN     44     84       3.90480095277       1.82055184568        -4.271788256    
 SV-MIN     44     86       13.8976714451       1.85445409739      -4.43617836542    
 SV-MIN     44     88       11.7742638142       1.93108815369      -5.05213806483    
 SV-MIN     44     90        11.003067105       2.00905682818      -5.55139201155    
 SV-MIN     44     92       6.87772099837       2.00539451124      -5.96060339188    
 SV-MIN     44     94       6.97575054716       2.12240436579      -7.25486710897    
 SV-MIN     44     96        9.1245038551       2.94035490084      -6.29191991644    
 SV-MIN     44     98       35.2879941423                 N/A                 N/A    
 SV-MIN     44    100      -19.4984035682                 N/A                 N/A    
 SV-MIN     44    102       11.1337807257                 N/A                 N/A    
 SV-MIN     46     46        3.7559531858       2.07396807126       -1.9560361319    
 SV-MIN     46     48       1.95990619889       2.09558486464      -2.02500065813    
 SV-MIN     46     50      0.716185396049       1.99880671239       -1.9769468231    
 SV-MIN     46     52       2.45410215446       1.99790020688      -2.46650030122    
 SV-MIN     46     54        5.7963034075       1.65082016873      -2.24023244652    
 SV-MIN     46     56       2.91188631996         1.223001478      -1.83496423425    
 SV-MIN     46     58       3.72514050764       1.24870797746      -2.48948038943    
 SV-MIN     46     60       4.74849591392       1.25948034471      -2.41010896103    
 SV-MIN     46     62       5.75536255907       1.32405961976      -2.70736559114    
 SV-MIN     46     64       6.22341435182       1.54059348283      -3.60117362248    
 SV-MIN     46     66       5.52741945513       1.62056825226      -3.08126291723    
 SV-MIN     46     68       3.25869297084          1.53769683      -2.58356876104    
 SV-MIN     46     70       -15.817216249       2.33172929789      -2.88022166186    
 SV-MIN     46     72       8.52989408004       1.98455421455      -2.07215878538    
 SV-MIN     46     74       6.93537788273       1.94489244502      -2.56724085148    
 SV-MIN     46     76       7.88129198019       1.92331548817      -2.58655920375    
 SV-MIN     46     78       10.3566037589       1.96041529438      -2.62666776987    
 SV-MIN     46     80       2.48797530436       1.86715386935      -2.57724984247    
 SV-MIN     46     82       1.00662358318       1.90118225018      -2.75370011242    
 SV-MIN     46     84       3.92352269562        1.9246092081      -4.26914390857    
 SV-MIN     46     86        11.353315168       1.96865701172      -4.24698782389    
 SV-MIN     46     88        9.6121728557       2.00481958629      -4.55922547878    
 SV-MIN     46     90       8.04788491525       2.00886108625      -4.99421295574    
 SV-MIN     46     92       6.80612415051       2.09332131069      -5.99307500183    
 SV-MIN     46     94       53.5310413125       2.42795498814      -6.04851818865    
 SV-MIN     46     96       10.2746147662       2.06683631948      -3.44824316321    
 SV-MIN     46     98       14.8553644578       1.79844793943       -3.3082950536    
 SV-MIN     46    100       21.9127652814       1.70401367641      -3.79805008109    
 SV-MIN     46    102       48.1637567729        1.9559586569      -6.01065388401    
 SV-MIN     46    104        16.929927032       1.86517663922      -4.24762823059    
 SV-MIN     46    106       13.7553946939                 N/A                 N/A    
 SV-MIN     46    108       15.7154250826                 N/A                 N/A    
 SV-MIN     48     48       1.90004436604                 N/A      -2.00480853327    
 SV-MIN     48     50      0.678515123932                 N/A      -2.07156962312    
 SV-MIN     48     52       2.12071760842       1.43956663286      -2.46788205745    
 SV-MIN     48     54        5.5369989189       1.54710090695      -2.93127694485    
 SV-MIN     48     56       3.87648360296        1.4450867052      -3.00238314162    
 SV-MIN     48     58       3.77072840103       1.24912249145      -2.38935494585    
 SV-MIN     48     60       4.45884154838       1.18389219951       -2.3709689083    
 SV-MIN     48     62       5.05052418128       1.21160939894      -2.45045186332    
 SV-MIN     48     64       5.32062059719       1.30761173869      -2.60525388525    
 SV-MIN     48     66       5.44408044718       1.53371057501      -2.80445712371    
 SV-MIN     48     68       10.8666418545       1.94199739287       -2.8264096895    
 SV-MIN     48     70        10.217948849       1.51384754193      -1.75854322279    
