LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
ZN        30.000000     70.000000   100.000000       437.625720    1347.729456      1785.355176        -62.612104          145.182852        -10.630792          -0.892629          -7.318718       -721.306284      -0.732004      -1.321297       -723.359585       -22.062795         -0.960070           0.268540             0.234721              0.243103              1.806982            4.792783              6.599765             0.839347          1.066255        4.216543        4.808550          4.638888           4.291763   
ZN        30.000000     72.000000   102.000000       433.663127    1381.808296      1815.471423        -61.194784          144.496446        -10.581960          -0.874995          -7.444900       -722.589575      -0.716660      -1.301384       -724.607619       -22.720391         -0.755637           0.264002             0.220792              0.231193              1.792168            4.727652              6.519820             0.821435          1.050256        4.235165        4.855235          4.681395           4.310061   
ZN        30.000000     74.000000   104.000000       429.789338    1415.733535      1845.522873        -59.762159          143.816899        -10.533307          -0.870429          -7.381180       -723.577337      -0.705276      -1.327473       -725.610086       -23.377005         -0.563880           0.258340             0.208994              0.220540              1.768903            4.685005              6.453908             0.805642          1.042353        4.253440        4.900234          4.722758           4.328019   
ZN        30.000000     76.000000   106.000000       426.053678    1450.295328      1876.349006        -58.878418          143.152886        -10.485898          -0.872513          -7.132739       -724.233932      -0.693647      -1.371083       -726.298662       -24.021101         -0.338411           0.253444             0.203573              0.214920              1.750253            4.773161              6.523415             0.788257          1.036941        4.271635        4.945168          4.764216           4.345902   
ZN        30.000000     78.000000   108.000000       422.540408    1486.197300      1908.737708        -58.635420          142.520296        -10.439581          -0.892019          -6.992895       -724.382310      -0.690365      -1.385325       -726.457999       -24.665268         -0.084129           0.245547             0.198791              0.209143              1.708953            4.865283              6.574237             0.777982          1.028462        4.288269        4.987165          4.803239           4.362253   
ZN        30.000000     80.000000   110.000000       419.309946    1524.880144      1944.190090        -58.824380          141.903330        -10.391338          -0.916969          -7.072018       -723.956631      -0.696648      -1.370448       -726.023727       -25.330080          0.132235           0.222887             0.180734              0.189840              1.560352            4.591857              6.152209             0.776789          1.014431        4.300844        5.017347          4.832485           4.374616   
ZN        30.000000     82.000000   112.000000       416.142413    1567.129134      1983.271547        -60.227927          141.270054        -10.342144          -0.865071          -7.023527       -723.234865      -0.641959      -1.398301       -725.275125       -25.864615          0.290328           0.188089             0.149420              0.157592              1.323395            3.923131              5.246526             0.721604          1.008873        4.311686        5.037908          4.854049           4.385275   
ZN        30.000000     84.000000   114.000000       413.340359    1605.412392      2018.752752        -62.529468          140.739846        -10.302103          -0.896524          -6.370624       -722.176340      -0.589775      -1.384087       -724.150202       -26.268475          0.485421           0.167263             0.133690              0.140603              1.183470            3.648394              4.831864             0.667356          0.968155        4.323775        5.074651          4.888248           4.397161   
ZN        30.000000     86.000000   116.000000       411.084128    1638.584433      2049.668561        -64.604920          140.339821        -10.269550          -0.960388          -5.722578       -720.693267      -0.561122      -1.315722       -722.570111       -26.613835          0.679972           0.153315             0.125323              0.130912              1.089857            3.571135              4.660991             0.636992          0.908438        4.333877        5.124885          4.932490           4.407096   
ZN        30.000000     88.000000   118.000000       409.363172    1662.360702      2071.723874        -65.114700          140.087531        -10.244846          -1.121498          -4.843835       -719.001837      -0.528839      -1.267553       -720.798229       -26.860251          0.762458          -0.139081            -0.122726             -0.125869             -0.992456           -3.681166             -4.673622             0.599850          0.847530        4.342163        5.197900          4.994259           4.415244   
ZN        30.000000     90.000000   120.000000       407.776749    1687.492832      2095.269582        -66.036003          139.856976        -10.221397          -1.142710          -4.384807       -717.060217      -0.521206      -1.199993       -718.781416       -27.114730          0.943852          -0.131411            -0.117420             -0.120014             -0.940444           -3.692494             -4.632937             0.595571          0.799061        4.348446        5.262748          5.049717           4.421424   
ZN        30.000000     92.000000   122.000000       406.635200    1712.532465      2119.167666        -67.428648          139.681707        -10.199348          -1.253031          -3.930179       -714.776370      -0.513115      -1.116332       -716.405818       -27.271082          1.070109          -0.110823            -0.093658             -0.096728             -0.794127           -3.082055             -3.876182             0.600656          0.742899        4.351259        5.324733          5.102603           4.424190   
ZN        30.000000     94.000000   124.000000       406.584322    1738.366254      2144.950576        -69.838034          139.630362        -10.176302          -1.763995          -3.691949       -712.371182      -0.477203      -1.174631       -714.023016       -27.266946          1.061885           0.000000             0.000000              0.000000              0.000000            0.000005              0.000004             0.633179          0.746414        4.346221        5.381248          5.149949           4.419235   
ZN        30.000000     96.000000   126.000000       405.074090    1757.160904      2162.234994        -69.302280          139.424296        -10.156741          -1.725317          -3.190176       -709.966573      -0.472808      -1.181042       -711.620423       -27.469975          1.353101           0.000001             0.000000              0.000000              0.000004            0.000012              0.000015             0.625485          0.751792        4.353188        5.452295          5.211670           4.426087   
ZN        30.000000     98.000000   128.000000       403.419847    1773.872439      2177.292286        -67.937029          139.168813        -10.136538          -1.709195          -2.311923       -706.803013      -0.468349      -0.945429       -708.216791       -27.646699          1.683788           0.000000             0.000000              0.000000             -0.000001            0.000002              0.000001             0.620395          0.629208        4.361573        5.523859          5.274478           4.434334   
ZN        30.000000    100.000000   130.000000       401.607720    1789.940772      2191.548492        -65.827782          138.863054        -10.115194          -1.724443          -2.411902       -702.901903      -0.466476      -0.960391       -704.328769       -27.800015          1.966080           0.000000             0.000000              0.000000             -0.000002            0.000001             -0.000001             0.619613          0.621704        4.371409        5.596738          5.338989           4.444009   
GE        32.000000     10.000000    42.000000       436.855353     133.092063       569.947416        -21.862903          158.248010        -10.698851          -3.280770          -1.670387        -86.462792      -1.329353      -1.129020        -88.921165         8.123701        -28.543731           0.082239             0.310279              0.110377              0.715958            0.380209              1.096167             0.982928          1.356123        4.643803        3.116592          4.329326           4.712208   
GE        32.000000     12.000000    44.000000       482.316818     171.797557       654.114374        -32.160874          167.701535        -11.368991          -2.304723          -2.288523       -142.817636      -1.352110      -1.224441       -145.394188         7.468052        -28.571782          -0.102247            -0.182346             -0.115947             -0.766152           -0.281915             -1.048066             1.011506          1.354604        4.308262        3.195689          4.035369           4.381908   
GE        32.000000     14.000000    46.000000       515.244520     210.948229       726.192749        -41.766898          173.867238        -11.811298          -1.965352          -1.871375       -199.062657      -1.378110      -1.388882       -201.829649         6.485514        -27.532289          -0.000010            -0.000014             -0.000011             -0.000068           -0.000027             -0.000095             1.071991          1.517581        4.108973        3.245067          3.866533           4.186127   
GE        32.000000     16.000000    48.000000       531.512593     245.695635       777.208228        -43.043901          176.769368        -12.039968          -1.547241          -1.627911       -251.102597      -1.247949      -1.055574       -253.406120         5.723841        -24.976306          -0.000002            -0.000003             -0.000002             -0.000014           -0.000006             -0.000019             1.045682          1.212294        4.013376        3.316638          3.795368           4.092333   
GE        32.000000     18.000000    50.000000       540.978937     277.288807       818.267744        -37.992509          178.245001        -12.172213          -1.631255          -1.873514       -298.795149      -1.238273      -1.157833       -301.191254         4.910944        -23.531030          -0.000001            -0.000002             -0.000002             -0.000009           -0.000004             -0.000014             1.082823          1.196308        3.958963        3.394742          3.765595           4.038984   
GE        32.000000     20.000000    52.000000       547.833727     311.111656       858.945383        -34.161391          179.150563        -12.263211          -1.682787          -1.904407       -343.730219      -1.186224      -1.280786       -346.197230         4.023936        -21.345511          -0.000001             0.000000             -0.000001             -0.000005           -0.000001             -0.000006             1.082088          1.464297        3.923019        3.462442          3.752570           4.003758   
GE        32.000000     22.000000    54.000000       554.050532     357.189169       911.239701        -39.406288          179.924196        -12.338033          -1.822368          -2.832164       -382.729147      -1.159126      -0.797223       -384.685497         3.086994        -19.262138          -0.000001            -0.000002             -0.000001             -0.000008           -0.000006             -0.000014             1.088721          1.041010        3.894778        3.525895          3.748876           3.976091   
GE        32.000000     24.000000    56.000000       558.961184     406.110243       965.071427        -47.363465          180.479746        -12.394158          -1.901476          -3.484625       -419.578351      -1.116895      -0.910237       -421.605483         2.101821        -18.493168          -0.000005            -0.000007             -0.000005             -0.000028           -0.000025             -0.000053             1.078752          1.084778        3.874017        3.580879          3.751193           3.955757   
GE        32.000000     26.000000    58.000000       562.653166     453.656205      1016.309371        -55.347468          180.818015        -12.433761          -2.018313          -2.676107       -455.419539      -1.084414      -1.020018       -457.523971         1.072907        -17.682847          -0.000006            -0.000008             -0.000007             -0.000039           -0.000035             -0.000074             1.070007          1.066294        3.859677        3.630081          3.758489           3.941714   
GE        32.000000     28.000000    60.000000       564.345527     499.449350      1063.794877        -61.850268          180.875750        -12.450655          -2.054910          -1.817390       -489.250180      -1.048012      -1.301313       -491.599505        -0.002658        -15.859152          -0.000001            -0.000001             -0.000001             -0.000007           -0.000005             -0.000012             1.055702          1.366122        3.852885        3.677685          3.772138           3.935064   
GE        32.000000     30.000000    62.000000       562.664268     540.916260      1103.580529        -64.059749          180.510986        -12.431283          -2.027602          -1.285723       -518.008271      -1.041205      -0.806992       -519.856468        -1.153828        -13.774505          -0.000002            -0.000002             -0.000002             -0.000011           -0.000011             -0.000023             1.063252          0.844730        3.856851        3.732403          3.797144           3.938947   
GE        32.000000     32.000000    64.000000       559.069404     580.349006      1139.418410        -63.294509          179.842586        -12.390056          -1.994890          -2.266433       -543.444455      -1.031779      -1.123741       -545.599975        -2.313620        -12.185013          -0.000001            -0.000001             -0.000001             -0.000004           -0.000003             -0.000007             1.064731          1.151037        3.868292        3.793598          3.831127           3.950150   
GE        32.000000     34.000000    66.000000       553.804418     616.820461      1170.624879        -56.932391          178.811324        -12.331933          -1.988147          -3.683866       -565.368095      -0.991666      -1.015891       -567.375652        -3.519118        -11.021347           0.039638             0.046070              0.042929              0.241875            0.294475              0.536350             1.020443          1.091243        3.887858        3.860284          3.873678           3.969312   
GE        32.000000     36.000000    68.000000       545.880236     652.086782      1197.967018        -46.357610          177.197645        -12.268540          -2.133488          -4.528865       -585.962499      -0.914589      -1.122703       -587.999790        -4.854779        -10.528439          -0.140548            -0.136608             -0.138457             -0.874719           -0.961674             -1.836393             0.936862          1.145085        3.926376        3.937037          3.932023           4.007047   
GE        32.000000     38.000000    70.000000       540.496493     694.315954      1234.812446        -43.908329          176.090874        -12.221573          -2.065914          -5.302469       -605.699810      -0.893981      -1.142855       -607.736645        -6.108509         -9.930502          -0.169763            -0.162057             -0.165534             -1.069995           -1.242240             -2.312235             0.908990          1.167656        3.951288        3.998727          3.977111           4.031461   
GE        32.000000     40.000000    72.000000       538.605333     746.626447      1285.231780        -52.572302          175.070304        -12.207460          -1.902859          -4.875744       -624.712070      -0.806020      -1.181317       -626.699406        -7.167392         -9.588744           0.251279             0.264620              0.258837              1.608434            2.213768              3.822202             0.871155          1.138652        3.981926        4.071643          4.032016           4.061495   
GE        32.000000     42.000000    74.000000       533.998927     787.898012      1321.896938        -51.794040          174.385072        -12.159012          -1.774329          -4.950695       -642.847008      -0.816758      -1.180760       -644.844526        -8.193355         -9.059195           0.234409             0.236816              0.235810              1.508555            2.121693              3.630249             0.866251          1.123923        3.992670        4.112028          4.060844           4.072028   
GE        32.000000     44.000000    76.000000       529.635202     827.937440      1357.572642        -50.121497          173.742438        -12.107056          -1.699556          -4.829269       -660.058603      -0.827360      -1.192397       -662.078360        -9.221624         -8.600727           0.205987             0.191638              0.197434              1.331261            1.827585              3.158846             0.858416          1.108480        4.001120        4.144927          4.084994           4.080314   
GE        32.000000     46.000000    78.000000       526.203729     870.786930      1396.990659        -51.333089          173.087582        -12.060644          -1.745983          -3.952919       -676.473469      -0.814010      -1.219876       -678.507354       -10.279522         -8.022386           0.183234             0.157751              0.167709              1.190197            1.597531              2.787728             0.843816          1.080847        4.011221        4.177380          4.110025           4.090219   
GE        32.000000     48.000000    80.000000       524.071645     918.925798      1442.997443        -57.057985          172.572525        -12.021352          -1.995891          -2.975329       -691.520023      -0.795846      -1.233714       -693.549582       -11.286205         -7.257048           0.151835             0.118383              0.131034              0.989323            1.268219              2.257542             0.838101          1.061969        4.017475        4.206076          4.131669           4.096352   
GE        32.000000     50.000000    82.000000       522.450198     967.786271      1490.236469        -64.103972          172.125006        -11.980909          -2.431709          -2.519307       -704.783317      -0.772158      -1.358450       -706.913925       -12.187804         -6.185933           0.108397             0.071910              0.085260              0.708014            0.814035              1.522049             0.846570          1.169258        4.022376        4.236307          4.154133           4.101160   
GE        32.000000     52.000000    84.000000       517.595522    1008.064258      1525.659781        -65.652023          171.385590        -11.935876          -2.028300          -1.988236       -715.519913      -0.756009      -1.043796       -717.319719       -13.093635         -5.013350           0.134901             0.108677              0.117934              0.889998            1.314116              2.204114             0.809660          0.918906        4.042558        4.293300          4.199545           4.120956   
GE        32.000000     54.000000    86.000000       512.279892    1045.055946      1557.335838        -65.017460          170.584326        -11.884380          -1.692770          -2.632690       -724.202473      -0.744028      -1.071231       -726.017732       -13.950297         -4.199968           0.156502             0.130398              0.139285              1.043834            1.684853              2.728687             0.780578          0.935594        4.064679        4.355049          4.249323           4.142658   
GE        32.000000     56.000000    88.000000       512.212896    1083.979466      1596.192362        -71.003642          170.554793        -11.835232          -2.259304          -2.728485       -731.232525      -0.730397      -1.105250       -733.068172       -14.535718         -3.693173          -0.035922            -0.031741             -0.033109             -0.238683           -0.433407             -0.672090             0.807196          0.918895        4.056978        4.396332          4.276048           4.135102   
GE        32.000000     58.000000    90.000000       508.075358    1117.775977      1625.851335        -70.732519          169.907499        -11.783061          -2.124232          -3.583705       -737.429211      -0.724271      -1.198356       -739.351838       -15.237988         -2.920113           0.000000             0.000000              0.000000             -0.000001           -0.000002             -0.000003             0.795753          1.001435        4.072440        4.460365          4.326423           4.150273   
GE        32.000000     60.000000    92.000000       496.663389    1157.386542      1654.049931        -60.233791          167.919175        -11.715432          -1.267636          -6.618544       -742.231795      -0.708215      -1.155106       -744.095117       -16.379110         -2.714392           0.188021             0.153986              0.164451              1.296536            2.391776              3.688312             0.730227          1.061683        4.132937        4.529900          4.395894           4.209652   
GE        32.000000     62.000000    94.000000       489.140590    1194.139959      1683.280549        -54.946518          166.465926        -11.643468          -1.322469          -7.373499       -747.056119      -0.693541      -1.224863       -748.974523       -17.639697         -2.573511          -0.212820            -0.195277             -0.200519             -1.497762           -3.225219             -4.722980             0.714637          1.099000        4.175274        4.595184          4.456680           4.251225   
GE        32.000000     64.000000    96.000000       484.102508    1234.586350      1718.688858        -54.496911          165.485577        -11.587285          -1.269770          -7.862443       -751.537059      -0.689140      -1.274864       -753.501063       -18.507420         -2.313410          -0.222857            -0.203345             -0.209010             -1.588392           -3.542824             -5.131217             0.709569          1.121221        4.201803        4.645287          4.502315           4.277283   
GE        32.000000     66.000000    98.000000       482.193702    1284.571395      1766.765097        -62.539982          164.759292        -11.550181          -1.182849          -7.366931       -755.976829      -0.625056      -1.335834       -757.937720       -18.841679         -2.215312           0.257283             0.248843              0.251222              1.850343            4.559640              6.409983             0.674293          1.102731        4.220759        4.691112          4.542885           4.295906   
GE        32.000000     68.000000   100.000000       477.792343    1323.210050      1801.002393        -62.580210          163.945645        -11.498625          -1.137856          -7.214656       -759.812421      -0.621978      -1.347999       -761.782398       -19.607787         -1.930586           0.259747             0.246710              0.250282              1.886913            4.748173              6.635086             0.665552          1.091523        4.241997        4.736532          4.584089           4.316774   
GE        32.000000     70.000000   102.000000       473.317009    1360.533361      1833.850370        -61.880328          163.175657        -11.447483          -1.054580          -7.242657       -763.001013      -0.621479      -1.308258       -764.930749       -20.348863         -1.665204           0.256667             0.234443              0.240366              1.881518            4.729842              6.611360             0.655756          1.066635        4.261273        4.779697          4.623316           4.335717   
GE        32.000000     72.000000   104.000000       468.955433    1396.348902      1865.304335        -60.545123          162.434302        -11.396697          -0.974645          -7.391428       -765.723370      -0.612458      -1.299559       -767.635387       -21.061489         -1.450968           0.249734             0.215179              0.224140              1.846068            4.543335              6.389403             0.641310          1.054958        4.279123        4.821319          4.661211           4.353262   
GE        32.000000     74.000000   106.000000       464.813642    1431.630636      1896.444278        -59.286734          161.713472        -11.346987          -0.919082          -7.313881       -768.129963      -0.598116      -1.327951       -770.056030       -21.749573         -1.247088           0.241230             0.195530              0.207066              1.797404            4.314731              6.112135             0.625522          1.049000        4.296132        4.861821          4.698230           4.369983   
GE        32.000000     76.000000   108.000000       460.873563    1467.697645      1928.571208        -58.649227          161.006412        -11.298508          -0.893230          -7.011368       -770.151222      -0.590254      -1.351479       -772.092955       -22.423105         -1.007599           0.232774             0.180802              0.193579              1.747969            4.164846              5.912815             0.616143          1.037227        4.312906        4.901578          4.734793           4.386475   
GE        32.000000     78.000000   110.000000       457.016202    1504.911781      1961.927984        -58.355921          160.303302        -11.249962          -0.881823          -6.760946       -771.634070      -0.585847      -1.348371       -773.568288       -23.082147         -0.740876           0.223023             0.170111              0.182791              1.687627            4.084142              5.771769             0.610283          1.018405        4.329452        4.939494          4.770081           4.402744   
GE        32.000000     80.000000   112.000000       453.211139    1542.967660      1996.178800        -58.123013          159.594214        -11.200315          -0.912712          -6.492672       -772.564872      -0.597397      -1.337340       -774.499609       -23.719548         -0.485285           0.209646             0.157735              0.169878              1.598243            3.938349              5.536592             0.617467          0.995191        4.345582        4.973854          4.802741           4.418606   
GE        32.000000     82.000000   114.000000       449.721633    1581.712246      2031.433879        -58.808970          158.924066        -11.152800          -0.987697          -6.034405       -773.030292      -0.615898      -1.337915       -774.984104       -24.311326         -0.237193           0.193836             0.144906              0.156078              1.487882            3.759408              5.247291             0.631303          0.969708        4.360506        5.007887          4.834925           4.433285   
GE        32.000000     84.000000   116.000000       446.769569    1619.113609      2065.883178        -60.618205          158.361763        -11.111658          -1.081085          -5.443907       -772.980428      -0.630022      -1.320611       -774.931061       -24.835245          0.031044           0.181577             0.138009              0.147696              1.402190            3.727367              5.129557             0.642610          0.931341        4.373643        5.048390          4.871597           4.446207   
GE        32.000000     86.000000   118.000000       444.205360    1652.734053      2096.939413        -62.356900          157.910096        -11.076474          -1.139775          -4.961665       -772.365468      -0.632478      -1.272435       -774.270381       -25.294385          0.293881           0.174716             0.136237              0.144542              1.356325            3.842073              5.198397             0.643958          0.884546        4.385159        5.098373          4.915197           4.457535   
GE        32.000000     88.000000   120.000000       442.278207    1677.732217      2120.010424        -62.995785          157.638379        -11.048709          -1.301683          -4.210847       -771.383585      -0.634146      -1.215194       -773.232925       -25.657955          0.443207          -0.166729            -0.133334             -0.140284             -1.299472           -3.954340             -5.253812             0.653374          0.825441        4.393877        5.168568          4.973795           4.466112   
GE        32.000000     90.000000   122.000000       440.268624    1703.774703      2144.043327        -63.545198          157.334007        -11.020952          -1.324289          -4.013021       -769.991167      -0.625173      -1.176284       -771.792625       -25.963533          0.689745          -0.164008            -0.132495             -0.138834             -1.283250           -4.117256             -5.400506             0.647818          0.797430        4.402439        5.231515          5.027298           4.474536   
GE        32.000000     92.000000   124.000000       438.696969    1729.254585      2167.951555        -64.358042          157.075828        -10.994311          -1.457808          -3.715876       -768.085784      -0.613767      -1.104161       -769.803712       -26.217291          0.900134          -0.152419            -0.118199             -0.124849             -1.195610           -3.843365             -5.038974             0.646783          0.749115        4.408041        5.292987          5.079396           4.480047   
GE        32.000000     94.000000   126.000000       438.477850    1755.258275      2193.736125        -66.534629          156.969977        -10.968780          -2.020066          -3.256245       -765.783167      -0.587267      -1.047804       -767.418238       -26.394333          0.979362          -0.106898            -0.068290             -0.075531             -0.837301           -2.316983             -3.154284             0.665054          0.701687        4.404795        5.348898          5.125626           4.476854   
GE        32.000000     96.000000   128.000000       438.243632    1777.917142      2216.160773        -67.636980          156.866490        -10.942183          -2.593984          -2.991576       -763.599205      -0.567592      -1.137046       -765.303843       -26.570668          1.144732           0.000000             0.000000              0.000000              0.000002            0.000007              0.000009             0.697312          0.743450        4.401919        5.410370          5.176708           4.474024   
GE        32.000000     98.000000   130.000000       436.283995    1795.440469      2231.724464        -65.945872          156.549828        -10.918415          -2.572586          -2.438579       -760.755026      -0.562518      -0.951417       -762.268961       -26.764131          1.493746          -0.000001             0.000000              0.000000             -0.000006           -0.000004             -0.000010             0.691914          0.644332        4.411236        5.480962          5.237954           4.483191   
GE        32.000000    100.000000   132.000000       433.999226    1813.949671      2247.948897        -63.535179          156.145248        -10.891645          -2.588431          -3.160651       -757.163624      -0.560664      -1.072632       -758.796920       -26.959260          1.788198          -0.000017            -0.000005             -0.000007             -0.000134           -0.000187             -0.000321             0.690428          0.693295        4.422878        5.550219          5.298994           4.494646   
GE        32.000000    102.000000   134.000000       432.121168    1832.644045      2264.765213        -61.796375          155.816845        -10.869203          -2.573960          -4.085799       -753.012170      -0.556498      -1.160156       -754.728824       -27.136639          2.061412          -0.000010            -0.000003             -0.000004             -0.000081           -0.000106             -0.000188             0.686325          0.746577        4.432392        5.623685          5.363301           4.504009   
GE        32.000000    104.000000   136.000000       428.102139    1857.311557      2285.413697        -59.959992          155.259101        -10.847967          -1.659868          -5.855404       -748.373601      -0.581333      -1.097663       -750.052596       -27.454884          2.210473           0.127038             0.052893              0.064629              1.018477            2.255087              3.273565             0.629253          0.763744        4.456354        5.700450          5.433410           4.527592   
SE        34.000000     12.000000    46.000000       500.192451     171.949035       672.141487        -33.975383          183.016460        -11.879439          -2.124850          -2.601613       -126.821674      -1.513677      -1.200917       -129.536268         8.103080        -28.987842          -0.000025            -0.000134             -0.000042             -0.000217           -0.000206             -0.000423             1.074057          1.352278        4.479149        3.187763          4.180900           4.550030   
SE        34.000000     14.000000    48.000000       528.077795     209.126163       737.203958        -41.161380          188.716316        -12.278786          -1.456693          -1.827682       -184.576426      -1.361726      -1.363148       -187.301300         7.750474        -27.976186          -0.000001            -0.000003             -0.000001             -0.000007           -0.000006             -0.000013             1.074958          1.489705        4.315663        3.259739          4.036321           4.389185   
SE        34.000000     16.000000    50.000000       546.462307     242.806436       789.268742        -41.235092          192.509316        -12.553946          -1.668358          -1.575806       -237.566552      -1.370135      -1.036359       -239.973046         7.322611        -25.592750           0.000000            -0.000001              0.000000             -0.000002           -0.000002             -0.000004             1.154785          1.190253        4.200843        3.337040          3.945058           4.276340   
SE        34.000000     18.000000    52.000000       560.328555     273.164669       833.493224        -34.940720          195.218256        -12.769249          -2.293449          -1.798184       -286.608773      -1.390353      -1.127097       -289.126223         6.573496        -24.390188          -0.000001            -0.000001             -0.000001             -0.000004           -0.000003             -0.000007             1.210761          1.165702        4.114566        3.420872          3.888471           4.191617   
SE        34.000000     20.000000    54.000000       570.179839     306.238396       876.418235        -30.614126          196.813880        -12.907599          -2.443285          -1.794377       -333.299196      -1.241827      -1.260590       -335.801613         5.609335        -22.272296           0.000000             0.000000              0.000000             -0.000003           -0.000001             -0.000004             1.133139          1.456904        4.058625        3.489813          3.857745           4.136718   
SE        34.000000     22.000000    56.000000       578.977345     351.721945       930.699291        -35.416875          198.108056        -13.019404          -2.715808          -2.727221       -374.063598      -1.161778      -0.767355       -375.992731         4.618090        -20.213375          -0.000001            -0.000001             -0.000001             -0.000006           -0.000004             -0.000010             1.096701          1.010643        4.013952        3.553961          3.839819           4.092897   
SE        34.000000     24.000000    58.000000       586.054058     399.964753       986.018811        -42.794136          199.064772        -13.105452          -2.924856          -3.433654       -412.847921      -1.091947      -0.894564       -414.834432         3.597019        -19.511249          -0.000004            -0.000006             -0.000005             -0.000028           -0.000023             -0.000051             1.068489          1.065235        3.980312        3.609274          3.831139           4.059911   
SE        34.000000     26.000000    60.000000       591.534913     445.912613      1037.447527        -49.289162          199.645883        -13.175852          -3.120752          -2.399271       -450.865278      -1.072401      -1.025646       -452.963325         2.488033        -18.723997           0.069961             0.088218              0.077194              0.469710            0.388617              0.858327             1.066176          1.050193        3.956330        3.664712          3.832688           4.036403   
SE        34.000000     28.000000    62.000000       594.822278     492.198407      1087.020685        -56.247906          200.012132        -13.206981          -3.298280          -1.812032       -486.695368      -0.996788      -1.289474       -488.981630         1.442165        -16.959114          -0.000054            -0.000048             -0.000051             -0.000359           -0.000233             -0.000592             1.040544          1.350473        3.940820        3.705987          3.836546           4.021201   
SE        34.000000     30.000000    64.000000       594.017142     533.524070      1127.541211        -58.090878          199.762055        -13.200571          -3.309668          -1.304992       -517.650666      -0.956743      -0.811111       -519.418521         0.352663        -14.881877          -0.019815            -0.021827             -0.020712             -0.131919           -0.116774             -0.248694             1.021685          0.846593        3.939693        3.759746          3.856388           4.020097   
SE        34.000000     32.000000    66.000000       590.877887     572.680916      1163.558803        -56.523500          199.119874        -13.169850          -3.220255          -2.226535       -545.316130      -0.944934      -1.079118       -547.340182        -0.786860        -13.377083           0.047989             0.039055              0.043803              0.320829            0.230128              0.550956             1.009472          1.099992        3.947954        3.820469          3.886665           4.028193   
SE        34.000000     34.000000    68.000000       582.417520     604.079090      1186.496610        -42.250340          196.867219        -13.125788          -2.734479          -3.133133       -570.477614      -1.031196      -1.112941       -572.621750        -2.429470        -12.647187          -0.209510            -0.206103             -0.207839             -1.439212           -1.363003             -2.802216             1.029661          1.104232        4.001891        3.926553          3.964401           4.081070   
SE        34.000000     36.000000    70.000000       578.633944     646.583599      1225.217544        -41.457421          195.826238        -13.091000          -2.458161          -3.778711       -594.212834      -1.016051      -1.071788       -596.300673        -3.705530        -11.743976          -0.230883            -0.232445             -0.231680             -1.603428           -1.683394             -3.286822             1.008121          1.088040        4.023779        3.993254          4.008110           4.102536   
SE        34.000000     38.000000    72.000000       587.233267     700.035967      1287.269234        -59.712137          194.468904        -13.107142          -2.411633          -2.852201       -616.758492      -0.897849      -1.147231       -618.803572        -5.316419        -11.346326           0.397637             0.392963              0.395170              2.856547            3.156820              6.013367             0.911721          1.075949        4.092444        4.093571          4.093039           4.169904   
SE        34.000000     40.000000    74.000000       582.497987     742.941033      1325.439020        -58.907352          193.985084        -13.061328          -2.516387          -3.020235       -637.867622      -0.846229      -1.106780       -639.820630        -6.270312        -10.475203           0.366324             0.356999              0.361245              2.628649            3.064931              5.693580             0.886323          1.027058        4.090147        4.124694          4.108857           4.167650   
SE        34.000000     42.000000    76.000000       575.683368     784.934085      1360.617453        -55.588677          193.637662        -13.008167          -2.519820          -3.648443       -657.514622      -0.816399      -1.111951       -659.442971        -7.024735         -9.886474           0.300230             0.295597              0.297629              2.138050            2.693252              4.831302             0.867458          1.039904        4.074623        4.146762          4.114646           4.152416   
SE        34.000000     44.000000    78.000000       567.534396     823.612421      1391.146817        -48.608928          193.322431        -12.941655          -2.449438          -4.543572       -676.388754      -0.884584      -1.148969       -678.422307        -7.736751         -9.620957           0.209800             0.201922              0.205261              1.483009            1.940889              3.423898             0.917343          1.073719        4.059522        4.161279          4.117232           4.137598   
SE        34.000000     46.000000    80.000000       562.714670     865.447335      1428.162005        -47.550047          192.753837        -12.890175          -2.443925          -3.897073       -694.948606      -0.911332      -1.200145       -697.060083        -8.795195         -9.092885           0.166744             0.149568              0.156615              1.181081            1.522802              2.703883             0.921823          1.066282        4.063686        4.188595          4.135969           4.141683   
SE        34.000000     48.000000    82.000000       560.201212     913.905248      1474.106459        -53.067053          192.245251        -12.853967          -2.592081          -2.916434       -712.166530      -0.898568      -1.228079       -714.293177        -9.881901         -8.286113           0.137557             0.112209              0.122282              0.977071            1.208699              2.185770             0.909397          1.057768        4.069371        4.217643          4.156806           4.147261   
SE        34.000000     50.000000    84.000000       558.312969     962.851407      1521.164375        -59.700132          191.760453        -12.815528          -3.006320          -2.431875       -727.408148      -0.871602      -1.365245       -729.644995       -10.910572         -7.097388           0.098954             0.066435              0.078952              0.704737            0.756158              1.460895             0.908213          1.193645        4.074757        4.247822          4.178636           4.152547   
