LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
SR        38.000000     70.000000   108.000000       589.190340    1367.183754      1956.374094        -58.786754          220.406220        -13.925209          -2.137325          -4.599859       -860.035257      -1.107724      -1.269439       -862.412420       -17.528789         -2.665067           0.403901             0.359537              0.373789              3.915065            7.363299             11.278364             1.041928          1.015878        4.496609        4.815711          4.705902           4.567220   
SR        38.000000     72.000000   110.000000       584.772479    1407.108224      1991.880702        -59.546215          219.515964        -13.872085          -2.113969          -4.585319       -864.580411      -1.099675      -1.293562       -866.973648       -18.249670         -2.194760           0.405558             0.361450              0.375252              3.963823            7.756501             11.720324             1.033899          1.010722        4.515270        4.860577          4.744132           4.585593   
SR        38.000000     74.000000   112.000000       568.154414    1440.921962      2009.076376        -37.450058          220.452837        -13.770646          -2.869978          -7.336483       -869.362157      -1.096623      -1.289372       -871.748152       -19.201098         -2.474955          -0.138896            -0.126214             -0.130059             -1.301269           -2.717358             -4.018627             1.010668          1.104130        4.420704        4.802303          4.676324           4.492507   
SR        38.000000     76.000000   114.000000       562.158318    1477.597394      2039.755712        -32.570360          219.951493        -13.708464          -3.051927          -8.163023       -874.188325      -1.146793      -1.207394       -876.542512       -20.205412         -2.522414           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             1.020632          1.101922        4.421225        4.822551          4.692591           4.493021   
SR        38.000000     78.000000   116.000000       558.952216    1529.019032      2087.971248        -39.547648          219.153687        -13.668400          -2.899905          -6.676488       -878.936006      -1.112804      -1.203564       -881.252374       -20.951319         -2.310863           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.997863          1.035798        4.436249        4.848915          4.717708           4.507805   
SR        38.000000     80.000000   118.000000       556.001119    1580.078340      2136.079459        -46.855432          218.371711        -13.629073          -2.890977          -4.436877       -883.502846      -1.099215      -1.297130       -885.899190       -21.670169         -1.922814           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.989325          1.005245        4.450975        4.874190          4.742026           4.522298   
SR        38.000000     82.000000   120.000000       552.752674    1626.934987      2179.687662        -52.488731          217.629861        -13.588100          -2.800119          -3.589832       -886.565215      -1.072641      -1.645424       -889.283281       -22.329466         -0.801226           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.970963          1.213616        4.465550        4.903776          4.769363           4.536644   
SR        38.000000     84.000000   122.000000       549.426759    1663.698670      2213.125429        -55.129728          217.003247        -13.547192          -2.776906          -2.511347       -886.401424      -1.069641      -0.777878       -888.248943       -22.892317          0.403781           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.964898          0.686114        4.478684        4.954829          4.811577           4.549573   
SR        38.000000     86.000000   124.000000       545.926737    1695.269670      2241.196406        -55.806197          216.426758        -13.505046          -2.746023          -3.772135       -884.700640      -1.070516      -0.829049       -886.600205       -23.383642          0.622527          -0.000014            -0.000019             -0.000017             -0.000138           -0.000506             -0.000644             0.959838          0.714438        4.491405        5.013437          4.859423           4.562096   
SR        38.000000     88.000000   126.000000       542.757553    1723.679018      2266.436571        -56.342815          215.886268        -13.466085          -2.685994          -4.073858       -883.057477      -1.070756      -0.915429       -885.043663       -23.755966          0.725265          -0.042918            -0.051340             -0.049204             -0.417454           -1.469725             -1.887178             0.961069          0.735820        4.504422        5.078033          4.912099           4.574911   
SR        38.000000     90.000000   128.000000       539.666214    1750.919179      2290.585393        -56.798813          215.385952        -13.428565          -2.638827          -4.331627       -881.184764      -1.066863      -0.983167       -883.234793       -24.161756          0.866851          -0.043415            -0.052139             -0.049996             -0.424412           -1.565412             -1.989824             0.954493          0.752684        4.515725        5.142298          4.964544           4.586041   
SR        38.000000     92.000000   130.000000       536.803106    1776.751861      2313.554967        -57.307349          214.943808        -13.393344          -2.647671          -4.455661       -879.053936      -1.062652      -1.042686       -881.159275       -24.610134          0.997067          -0.000002            -0.000002             -0.000002             -0.000016           -0.000055             -0.000070             0.942313          0.760632        4.524832        5.207544          5.017599           4.595009   
SR        38.000000     94.000000   132.000000       534.082980    1799.616155      2333.699135        -57.001952          214.482441        -13.358976          -2.660968          -4.456573       -876.725639      -1.064802      -1.149927       -878.940368       -24.934086          1.220577           0.000000             0.000000              0.000000              0.000000            0.000003              0.000003             0.940449          0.794603        4.535219        5.280147          5.076914           4.605238   
SR        38.000000     96.000000   134.000000       531.077291    1822.587298      2353.664589        -55.604380          213.945576        -13.321666          -2.626588          -5.041624       -873.782796      -1.056753      -1.228651       -876.068201       -25.259991          1.498309           0.000000             0.000000              0.000000              0.000000            0.000002              0.000003             0.932380          0.844383        4.547119        5.348568          5.134016           4.616957   
SR        38.000000     98.000000   136.000000       527.715777    1846.805595      2374.521372        -53.120653          213.305957        -13.279832          -2.593148          -5.915724       -870.148146      -1.046941      -1.226290       -872.421377       -25.611571          1.761128           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.923299          0.867756        4.561067        5.408820          5.185918           4.630694   
SR        38.000000    100.000000   138.000000       523.840621    1874.029921      2397.870542        -49.509829          212.527001        -13.231289          -2.554371          -7.399638       -865.976010      -1.035771      -1.250548       -868.262329       -26.015776          1.959829           0.000000             0.000000              0.000000             -0.000001           -0.000002             -0.000002             0.913417          0.915349        4.577862        5.460069          5.232005           4.647238   
SR        38.000000    102.000000   140.000000       519.071887    1907.200475      2426.272361        -44.082626          211.458345        -13.170403          -2.455902          -8.931441       -861.613084      -1.031429      -1.313012       -863.957524       -26.402065          2.041263          -0.056490            -0.037000             -0.041037             -0.573575           -1.437937             -2.011512             0.916958          0.974637        4.602179        5.495565          5.268076           4.671194   
SR        38.000000    104.000000   142.000000       514.155310    1947.668685      2461.823995        -38.394688          209.999616        -13.100767          -2.367225          -9.742531       -857.332763      -1.009980      -1.383436       -859.726178       -26.766475          2.072195          -0.109825            -0.075951             -0.082898             -1.132248           -3.035064             -4.167312             0.932853          1.009885        4.637389        5.518819          5.297335           4.705887   
SR        38.000000    106.000000   144.000000       510.221430    1987.896271      2498.117701        -36.607110          208.803198        -13.044321          -2.278755         -10.323304       -852.792122      -0.986468      -1.390194       -855.168784       -27.277092          2.176446          -0.133876            -0.092153             -0.100586             -1.397077           -3.795875             -5.192952             0.909433          1.021074        4.665646        5.550015          5.330908           4.733735   
SR        38.000000    108.000000   146.000000       506.751303    2026.841147      2533.592450        -36.625886          207.839221        -12.995828          -2.218714         -10.770330       -848.024036      -0.954755      -1.394357       -850.373148       -27.783146          2.282586          -0.146178            -0.098406             -0.107895             -1.540214           -4.183314             -5.723528             0.876262          1.024996        4.688161        5.585752          5.366604           4.755929   
SR        38.000000    110.000000   148.000000       503.617176    2064.049861      2567.667037        -37.198230          207.001099        -12.952129          -2.194771         -11.102368       -843.072626      -0.928693      -1.394139       -845.395458       -28.251017          2.384363          -0.154123            -0.101551             -0.111792             -1.637574           -4.459707             -6.097281             0.850745          1.022730        4.707815        5.625485          5.404754           4.775303   
SR        38.000000    112.000000   150.000000       511.121038    2109.076130      2620.197168        -58.101447          205.043990        -12.952518          -2.343900          -7.450389       -838.398286      -0.917544      -1.244720       -840.560550       -28.478505          2.287620           0.376528             0.254810              0.278333              4.192738           11.844185             16.036923             0.863586          0.847835        4.819514        5.735618          5.517942           4.885459   
SR        38.000000    114.000000   152.000000       508.714477    2135.912538      2644.627014        -57.837265          204.591131        -12.920676          -2.405775          -7.372229       -833.530857      -0.904574      -1.257630       -835.693062       -28.778306          2.406161           0.371220             0.240970              0.265524              4.148547           11.592064             15.740611             0.852420          0.840345        4.828202        5.783511          5.560093           4.894031   
SR        38.000000    116.000000   154.000000       506.365234    2162.961742      2669.326975        -57.681995          204.103255        -12.889521          -2.430489          -7.285153       -828.440459      -0.895956      -1.252970       -830.589384       -29.070918          2.531579           0.369175             0.234623              0.259371              4.144140           11.685193             15.829333             0.845229          0.828354        4.838985        5.833765          5.604732           4.904669   
SR        38.000000    118.000000   156.000000       504.087783    2189.601163      2693.688946        -57.390169          203.614320        -12.859076          -2.460870          -7.192073       -823.096340      -0.890601      -1.229730       -825.216671       -29.350734          2.656956           0.368029             0.232283              0.256635              4.150452           11.982704             16.133156             0.840715          0.810747        4.850204        5.886716          5.651772           4.915738   
ZR        40.000000     16.000000    56.000000       581.147616     232.213250       813.360866        -27.057931          236.236691        -13.800411          -3.516893          -3.040762       -166.814630      -0.897326      -1.542977       -169.254933        10.153247        -28.516948          -0.072253            -0.131926             -0.082012             -0.876217           -0.312831             -1.189048             0.769490          1.573566        4.902236        3.427476          4.530134           4.967083   
ZR        40.000000     18.000000    58.000000       612.268207     258.907053       871.175260        -16.509151          246.610817        -14.436111          -4.042940          -3.092284       -223.532608      -1.348057      -1.558709       -226.439375         9.537505        -28.460705          -0.000001            -0.000003             -0.000002             -0.000016           -0.000010             -0.000025             1.008670          1.505623        4.570370        3.523230          4.272946           4.639858   
ZR        40.000000     20.000000    60.000000       637.461138     289.822537       927.283676        -10.907883          253.290435        -14.895575          -4.296087          -2.826337       -279.803968      -1.619352      -1.714511       -283.137831         8.844508        -26.776965           0.000000             0.000000              0.000000             -0.000002           -0.000001             -0.000002             1.213849          1.802347        4.368761        3.598720          4.128072           4.441405   
ZR        40.000000     22.000000    62.000000       658.474433     331.908448       990.382882        -14.392405          257.842325        -15.225095          -4.776378          -3.643446       -329.899453      -1.707824      -0.978393       -332.585670         7.976593        -24.543868           0.000000             0.000000              0.000000             -0.000002           -0.000002             -0.000004             1.366879          1.221704        4.256076        3.667743          4.057090           4.330610   
ZR        40.000000     24.000000    64.000000       670.179203     377.724195      1047.903398        -20.076139          260.115291        -15.397877          -4.538829          -4.515778       -377.355070      -1.592742      -1.123364       -380.071175         6.851406        -23.631162           0.000000            -0.000001              0.000000             -0.000002           -0.000002             -0.000005             1.356308          1.273627        4.204371        3.723304          4.030705           4.279805   
ZR        40.000000     26.000000    66.000000       678.307218     422.684922      1100.992140        -26.059669          261.512019        -15.508949          -4.388923          -3.653888       -423.474429      -1.513495      -1.303583       -426.291506         5.666285        -22.621436           0.000000             0.000000              0.000000             -0.000002           -0.000002             -0.000004             1.332133          1.281520        4.170833        3.770496          4.017889           4.246864   
ZR        40.000000     28.000000    68.000000       683.406968     466.555803      1149.962771        -30.811717          262.260076        -15.575506          -4.395154          -3.059324       -467.091080      -1.476583      -1.607843       -470.175506         4.483609        -20.659594           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000003             1.321267          1.567373        4.150607        3.815670          4.016076           4.227001   
ZR        40.000000     30.000000    70.000000       683.929019     507.508131      1191.437150        -31.724893          262.198769        -15.585710          -4.414229          -3.310933       -505.171883      -1.453981      -1.125553       -507.751418         3.327834        -18.486217           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000003             1.309946          1.190720        4.145865        3.865834          4.028236           4.222345   
ZR        40.000000     32.000000    72.000000       682.087664     546.727993      1228.815657        -29.127542          261.662583        -15.567789          -4.367608          -4.989918       -540.112647      -1.431087      -1.214146       -542.757880         2.158083        -17.432841           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000003             1.296399          1.281129        4.149504        3.919784          4.049015           4.225918   
ZR        40.000000     34.000000    74.000000       690.883360     580.545051      1271.428411        -29.745752          260.053425        -15.580072          -4.795793          -4.051493       -573.961163      -1.294403      -1.360524       -576.616090         1.255202        -16.689577          -0.184000            -0.199950             -0.190976             -1.626574           -1.374017             -3.000591             1.220718          1.295763        4.185453        4.002584          4.102444           4.261222   
ZR        40.000000     36.000000    76.000000       677.115205     620.781213      1297.896417        -19.449960          260.120966        -15.509291          -4.424456          -5.963302       -605.585887      -1.406844      -1.357218       -608.349949        -0.215130        -15.940019           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             1.280674          1.329063        4.165357        4.020209          4.097244           4.241485   
ZR        40.000000     38.000000    78.000000       674.112806     656.956203      1331.069009        -14.503575          259.265222        -15.473744          -4.312829          -5.266938       -636.545558      -1.376599      -1.465394       -639.387551        -1.365068        -15.149593           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             1.258567          1.322964        4.175694        4.065286          4.122275           4.251637   
ZR        40.000000     40.000000    80.000000       671.488491     696.559803      1368.048294        -12.589428          258.501063        -15.441617          -4.192718          -4.726345       -665.695842      -1.344218      -1.457014       -668.497073        -2.471561        -14.067621           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.234806          1.324413        4.185250        4.107245          4.146431           4.261023   
ZR        40.000000     42.000000    82.000000       669.655790     743.357007      1413.012796        -16.119651          257.895488        -15.418180          -4.059533          -4.887106       -691.977710      -1.310438      -1.105952       -694.394100        -3.552836        -12.912236           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.210150          1.148570        4.192614        4.147972          4.169808           4.268256   
ZR        40.000000     44.000000    84.000000       668.409152     794.990578      1463.399730        -23.359484          257.354756        -15.398587          -4.084202          -5.789830       -716.345723      -1.291245      -1.061388       -718.698355        -4.618539        -12.211141           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.196939          1.141497        4.199069        4.186246          4.192357           4.274597   
ZR        40.000000     46.000000    86.000000       666.830834     845.949551      1512.780385        -30.876515          256.799270        -15.377168          -3.945107          -5.377185       -739.844202      -1.255547      -1.098927       -742.198675        -5.660569        -11.672744           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.171101          1.112724        4.206129        4.222003          4.214627           4.281533   
ZR        40.000000     48.000000    88.000000       665.170802     896.063606      1561.234408        -38.581415          256.229809        -15.354233          -3.815906          -3.685010       -762.640934      -1.219319      -1.173407       -765.033660        -6.680973        -11.029867           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.145007          1.069075        4.213659        4.255526          4.236547           4.288930   
ZR        40.000000     50.000000    90.000000       662.609343     944.640823      1607.250166        -44.756973          255.547269        -15.321439          -3.714168          -3.091041       -783.399541      -1.194007      -1.650446       -786.243995        -7.659524         -9.137038           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.124061          1.480085        4.223528        4.290174          4.260682           4.298627   
ZR        40.000000     52.000000    92.000000       658.171945     987.379258      1645.551203        -47.011567          254.698473        -15.270352          -3.641868          -2.803214       -798.723909      -1.185466      -0.908313       -800.817688        -8.558220         -7.233950           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.114916          0.905280        4.237232        4.335798          4.293221           4.312092   
ZR        40.000000     54.000000    94.000000       652.792398    1028.385931      1681.178329        -47.269975          253.740751        -15.210500          -3.485256          -4.353009       -811.940682      -1.173492      -1.121008       -814.235182        -9.412727         -6.648260           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.101471          1.029822        4.253183        4.384518          4.329118           4.327766   
ZR        40.000000     56.000000    96.000000       647.214837    1068.234064      1715.448901        -46.233571          252.703755        -15.147603          -3.326260          -5.956951       -824.190251      -1.158648      -1.275007       -826.623906       -10.261217         -6.104642           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.087815          1.156100        4.270446        4.432601          4.365769           4.344734   
ZR        40.000000     58.000000    98.000000       648.867568    1102.746620      1751.614189        -43.266525          250.261711        -15.091572          -3.445839          -6.138066       -835.957979      -1.077280      -1.275763       -838.311022       -10.953773         -6.115870          -0.181791            -0.179167             -0.180188             -1.718925           -2.660888             -4.379813             1.028297          1.149194        4.328693        4.505206          4.434009           4.401998   
ZR        40.000000     60.000000   100.000000       654.008187    1157.320107      1811.328294        -59.976976          247.355867        -15.057292          -2.633127          -4.789290       -847.472660      -0.886631      -1.298102       -849.657392       -11.462076         -6.025228           0.390991             0.363014              0.373701              3.885978            5.837041              9.723019             0.903719          1.099276        4.437944        4.608971          4.541333           4.509473   
ZR        40.000000     62.000000   102.000000       649.742294    1201.634449      1851.376743        -62.182462          246.189368        -15.005243          -2.503429          -4.648770       -858.614432      -0.893665      -1.264319       -860.772417       -12.260702         -5.419378           0.402990             0.370605              0.382666              4.051874            6.278931             10.330805             0.905202          1.070492        4.463708        4.654108          4.580385           4.534831   
ZR        40.000000     64.000000   104.000000       645.364307    1244.507813      1889.872120        -63.114909          245.124230        -14.951501          -2.401542          -4.716556       -868.526123      -0.904086      -1.233045       -870.663254       -13.083876         -4.881266           0.404990             0.368255              0.381593              4.108931            6.554035             10.662965             0.909036          1.044532        4.483915        4.694993          4.614952           4.554722   
ZR        40.000000     66.000000   106.000000       640.800426    1285.950580      1926.751006        -62.665385          244.077902        -14.894412          -2.375194          -4.746877       -877.488758      -0.920001      -1.260018       -879.668776       -13.913504         -4.413847           0.401397             0.359378              0.374260              4.104705            6.701003             10.805708             0.917525          1.044301        4.501620        4.732248          4.646563           4.572153   
ZR        40.000000     68.000000   108.000000       636.151287    1327.240267      1963.391553        -62.245671          243.001745        -14.836349          -2.338547          -4.587671       -885.585195      -0.930658      -1.286790       -887.802642       -14.720210         -3.926314           0.399229             0.353377              0.369229              4.117026            6.896915             11.013941             0.923091          1.046519        4.520594        4.769786          4.679040           4.590835   
ZR        40.000000     70.000000   110.000000       631.336082    1368.179072      1999.515154        -62.556564          241.832459        -14.779199          -2.282429          -4.294012       -892.643651      -0.950888      -1.257634       -894.852173       -15.459670         -3.421587           0.408103             0.365875              0.380110              4.255763            7.502798             11.758561             0.939900          1.006372        4.545891        4.818824          4.721402           4.615748   
ZR        40.000000     72.000000   112.000000       614.050750    1399.839615      2013.890365        -40.397337          242.767907        -14.682190          -2.738150          -7.279596       -899.351579      -1.000944      -1.246177       -901.598701       -16.836457         -3.484027          -0.175991            -0.156582             -0.162914             -1.764204           -3.241310             -5.005514             0.941940          1.097870        4.457015        4.773848          4.663165           4.528243   
ZR        40.000000     74.000000   114.000000       603.076227    1427.918895      2030.995122        -26.487211          242.708946        -14.597361          -3.050083          -8.768284       -906.026355      -1.073255      -1.228864       -908.328474       -17.601366         -3.510056           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.003512          1.141644        4.438555        4.791368          4.670610           4.510074   
ZR        40.000000     76.000000   116.000000       599.993032    1479.281958      2079.274990        -33.078578          241.878568        -14.555514          -2.994144          -8.036829       -912.489961      -1.043445      -1.179155       -914.712561       -18.364594         -3.274099           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.981948          1.088665        4.452745        4.818844          4.695828           4.524040   
ZR        40.000000     78.000000   118.000000       597.070481    1530.842148      2127.912629        -40.272496          241.067856        -14.514987          -2.954113          -6.535933       -918.687146      -1.013722      -1.169225       -920.870093       -19.114729         -3.048600           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.960749          1.020012        4.466678        4.845042          4.720182           4.537754   
ZR        40.000000     80.000000   120.000000       594.297758    1582.174219      2176.471977        -47.770491          240.268965        -14.475267          -2.961957          -4.414692       -924.693219      -0.990779      -1.279189       -926.963186       -19.850917         -2.637347           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.944568          0.998795        4.480501        4.870147          4.743823           4.551361   
ZR        40.000000     82.000000   122.000000       591.225993    1629.899880      2221.125873        -53.680799          239.484627        -14.433245          -3.010489          -3.474877       -929.142419      -0.984882      -1.632624       -931.759925       -20.532465         -1.413071           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.939695          1.232776        4.494523        4.898697          4.769956           4.565166   
ZR        40.000000     84.000000   124.000000       587.479151    1668.073389      2255.552541        -56.263169          238.794755        -14.389568          -2.920349          -2.454738       -930.072229      -0.984620      -0.771182       -931.828031       -21.103183         -0.114921           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.935749          0.688580        4.507679        4.946130          4.809064           4.578119   
ZR        40.000000     86.000000   126.000000       583.411955    1702.049310      2285.461265        -57.006968          238.127753        -14.343784          -2.834613          -3.609729       -929.453651      -0.999335      -0.843746       -931.296732       -21.604917          0.128611           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.941288          0.721445        4.520906        4.999117          4.852413           4.591143   
ZR        40.000000     88.000000   128.000000       579.519144    1734.034609      2313.553753        -57.674204          237.498565        -14.300138          -2.712436          -4.286391       -928.706774      -1.002630      -0.945609       -930.655013       -22.068155          0.286821           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             0.941064          0.764678        4.533563        5.053070          4.896649           4.603607   
ZR        40.000000     90.000000   130.000000       575.885780    1763.101583      2338.987362        -58.112060          236.910025        -14.258920          -2.603464          -4.571836       -927.740405      -1.003165      -1.022018       -929.765588       -22.479936          0.449511           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.940325          0.786151        4.545551        5.112631          4.945076           4.615413   
ZR        40.000000     92.000000   132.000000       572.485574    1789.147093      2361.632667        -58.172245          236.355228        -14.219850          -2.507782          -4.537390       -926.464622      -1.001033      -1.079216       -928.544871       -22.840875          0.644002           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.938674          0.791831        4.556965        5.179253          4.998868           4.626654   
ZR        40.000000     94.000000   134.000000       569.191115    1813.319206      2382.510321        -57.425245          235.778912        -14.180428          -2.475411          -4.947922       -924.736515      -1.003077      -1.169389       -926.908981       -23.171548          0.886440           0.000000             0.000000              0.000000              0.000000            0.000002              0.000003             0.939696          0.831931        4.568737        5.249482          5.055881           4.638250   
ZR        40.000000     96.000000   136.000000       565.626352    1838.104225      2403.730578        -55.536968          235.117368        -14.137395          -2.414249          -5.917863       -922.399113      -0.998617      -1.229587       -924.627317       -23.515433          1.140114           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.936273          0.883392        4.582066        5.314387          5.109905           4.651380   
ZR        40.000000     98.000000   138.000000       561.711481    1864.930339      2426.641819        -52.512633          234.337770        -14.089077          -2.366607          -7.261587       -919.476490      -0.994318      -1.233433       -921.704242       -23.901854          1.355227           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.932464          0.925048        4.597547        5.369776          5.157855           4.666630   
ZR        40.000000    100.000000   140.000000       557.385426    1894.722326      2452.107752        -48.463398          233.427961        -14.034667          -2.325828          -8.939435       -916.156100      -0.989288      -1.243611       -918.388999       -24.342851          1.503463           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.927714          0.976914        4.615450        5.415520          5.199506           4.684270   
ZR        40.000000    102.000000   142.000000       554.570547    1961.924231      2516.494778        -44.924413          229.833459        -13.932142          -2.349720          -8.745291       -912.955216      -0.914853      -1.340230       -915.210299       -25.352980          1.365696          -0.197536            -0.175081             -0.180226             -2.210606           -6.591641             -8.802247             0.846487          1.002866        4.709208        5.409072          5.221426           4.776677   
ZR        40.000000    104.000000   144.000000       550.664054    2000.022761      2550.686815        -44.738579          228.850452        -13.880862          -2.310016          -8.915247       -909.805725      -0.904624      -1.348945       -912.059293       -25.888139          1.522824          -0.202521            -0.174267             -0.180621             -2.286758           -6.781745             -9.068503             0.835530          1.000520        4.730312        5.446170          5.257107           4.797484   
ZR        40.000000    106.000000   146.000000       546.816653    2036.687661      2583.504314        -44.424456          228.010017        -13.832485          -2.263864          -9.249392       -906.332137      -0.898693      -1.353824       -908.584654       -26.373745          1.676482          -0.201523            -0.166708             -0.174384             -2.291959           -6.703485             -8.995443             0.828851          1.000505        4.747402        5.483585          5.292086           4.814335   
ZR        40.000000    108.000000   148.000000       543.013883    2072.603671      2615.617553        -43.967830          227.242231        -13.785709          -2.199602          -9.652704       -902.585790      -0.891647      -1.367308       -904.844745       -26.828059          1.813540          -0.197405            -0.155918             -0.164884             -2.259352           -6.473181             -8.732534             0.822382          1.004454        4.762422        5.520058          5.325930           4.829147   
ZR        40.000000    110.000000   150.000000       539.365188    2108.192931      2647.558119        -43.639343          226.509095        -13.740559          -2.136272          -9.955781       -898.593334      -0.882138      -1.378012       -900.853485       -27.259409          1.941142          -0.192590            -0.143964             -0.154264             -2.217450           -6.167786             -8.385236             0.814933          1.004310        4.776662        5.556301          5.359498           4.843191   
ZR        40.000000    112.000000   152.000000       530.077252    2110.971615      2641.048867        -23.291505          227.023393        -13.672168          -2.272933         -12.388041       -894.242948      -0.954213      -1.495296       -896.692457       -27.491564          1.927877           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.887486          1.104086        4.742240        5.589411          5.379422           4.809245   
ZR        40.000000    114.000000   154.000000       526.366823    2154.067558      2680.434380        -23.820874          226.077130        -13.620939          -2.254284         -12.215830       -890.025981      -0.938681      -1.457126       -892.421788       -28.015210          2.058178           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.874446          1.083970        4.761281        5.613249          5.404884           4.828022   
ZR        40.000000    116.000000   156.000000       523.105557    2200.253757      2723.359315        -26.775912          225.205883        -13.574624          -2.274101         -12.709631       -885.536228      -0.926836      -1.419825       -887.882889       -28.528643          2.175194           0.000000             0.000000              0.000000             -0.000001           -0.000004             -0.000005             0.863523          1.079254        4.778836        5.637198          5.430056           4.845336   
ZR        40.000000    118.000000   158.000000       520.150211    2247.091781      2767.241992        -30.876600          224.381117        -13.531429          -2.333479         -12.639002       -880.798707      -0.920489      -1.383626       -883.102823       -29.031810          2.264805           0.000000             0.000000              0.000000              0.000002            0.000007              0.000009             0.856607          1.059740        4.795506        5.661377          5.455177           4.861778   
ZR        40.000000    120.000000   160.000000       517.357642    2293.739945      2811.097587        -35.562831          223.600455        -13.490747          -2.358322         -12.211779       -875.965203      -0.908449      -1.373472       -878.247124       -29.516869          2.332907           0.000000             0.000000              0.000000             -0.000001           -0.000005             -0.000006             0.846165          1.034617        4.811396        5.686335          5.480710           4.877451   
MO        42.000000     18.000000    60.000000       625.948392     256.471681       882.420073        -14.079724          263.250881        -14.901399          -3.912271          -3.044488       -203.569068      -1.228744      -1.539819       -206.337631        10.059309        -28.924700          -0.000001            -0.000001             -0.000001             -0.000006           -0.000004             -0.000010             0.913299          1.487022        4.759608        3.540839          4.429331           4.826372   
MO        42.000000     20.000000    62.000000       653.173449     287.185711       940.359160         -8.959327          270.655806        -15.380911          -3.901648          -2.870517       -260.786237      -1.333602      -1.728790       -263.848629         9.638833        -27.302544           0.000000             0.000000              0.000000             -0.000003           -0.000001             -0.000004             1.018705          1.805016        4.576961        3.616709          4.290747           4.646351   
MO        42.000000     22.000000    64.000000       683.711379     328.126058      1011.837437        -13.993387          277.436694        -15.840852          -4.749924          -3.561052       -311.985114      -1.315645      -0.958328       -314.259087         9.096616        -25.348598          -0.000001            -0.000001             -0.000001             -0.000006           -0.000003             -0.000009             1.131576          1.200012        4.394507        3.690474          4.165937           4.466731   
MO        42.000000     24.000000    66.000000       706.917947     372.781174      1079.699121        -21.647185          282.164075        -16.180406          -4.903523          -4.404912       -361.438041      -1.292458      -1.099898       -363.830397         8.198104        -24.763063          -0.000001            -0.000002             -0.000002             -0.000013           -0.000010             -0.000023             1.190102          1.248717        4.271969        3.750323          4.089985           4.346230   
MO        42.000000     26.000000    68.000000       717.352975     417.378991      1134.731966        -28.019403          284.061057        -16.324154          -4.622783          -3.555816       -409.899644      -1.183480      -1.275962       -412.359086         7.086199        -23.798417          -0.000003            -0.000004             -0.000003             -0.000029           -0.000021             -0.000049             1.154550          1.256047        4.231807        3.796890          4.071005           4.306761   
MO        42.000000     28.000000    70.000000       723.446311     461.106835      1184.553146        -32.823286          285.033593        -16.404484          -4.560383          -3.135156       -455.870676      -1.135760      -1.616179       -458.622614         5.940726        -21.814717           0.000000             0.000000              0.000000             -0.000003           -0.000001             -0.000004             1.139660          1.569249        4.209126        3.841058          4.065899           4.284477   
