LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
SN        50.000000    100.000000   150.000000       750.937857    2001.870305      2752.808162        -66.655398          346.193606        -18.172571          -2.027692          -5.735994      -1132.801358      -0.924465      -1.218025      -1134.943849       -18.390591         -1.410363           0.286450             0.281105              0.282709              4.344381            9.945495             14.289875             0.852868          0.921238        4.903427        5.295705          5.168255           4.968259   
SN        50.000000    102.000000   152.000000       746.091488    2043.555174      2789.646662        -66.705801          344.931147        -18.113026          -2.044871          -5.747459      -1135.058853      -0.928291      -1.206226      -1137.193370       -18.964895         -1.108567           0.289856             0.281512              0.283973              4.429534           10.286337             14.715871             0.851003          0.911625        4.922069        5.328770          5.198499           4.986659   
SN        50.000000    104.000000   154.000000       741.622695    2084.261700      2825.884394        -66.981912          343.819114        -18.056659          -2.026687          -6.036208      -1136.628931      -0.923870      -1.148543      -1138.701344       -19.502005         -0.837356           0.286769             0.273941              0.277657              4.408622           10.326554             14.735176             0.844275          0.889127        4.936796        5.360160          5.226465           5.001195   
SN        50.000000    106.000000   156.000000       737.475142    2123.654311      2861.129453        -67.052977          342.846034        -18.002658          -1.980442          -6.584123      -1137.728993      -0.908323      -1.128157      -1139.765473       -19.982605         -0.656131           0.276837             0.258400              0.263645              4.274595           10.036899             14.311494             0.831917          0.886830        4.947613        5.389459          5.251891           5.011873   
SN        50.000000    108.000000   158.000000       733.489721    2162.639274      2896.128995        -66.779105          341.906562        -17.948975          -1.891902          -6.967757      -1138.639909      -0.872070      -1.163057      -1140.675035       -20.417931         -0.540899           0.262313             0.238885              0.245431              4.065180            9.546501             13.611681             0.804888          0.900027        4.956670        5.415778          5.274814           5.020814   
SN        50.000000    110.000000   160.000000       729.633728    2202.231635      2931.865362        -66.663032          340.945734        -17.895353          -1.797283          -6.993155      -1139.401875      -0.816182      -1.211504      -1141.429561       -20.823102         -0.424650           0.245792             0.218849              0.226251              3.822858            8.986536             12.809394             0.761798          0.908439        4.965579        5.439669          5.296077           5.029610   
SN        50.000000    112.000000   162.000000       726.162212    2242.141225      2968.303437        -67.280997          340.038023        -17.843993          -1.731092          -6.878906      -1139.885380      -0.748356      -1.222774      -1141.856510       -21.198184         -0.291092           0.224789             0.196465              0.204114              3.506481            8.283149             11.789629             0.708511          0.902441        4.972886        5.462500          5.316198           5.036824   
SN        50.000000    114.000000   164.000000       724.368793    2271.287020      2995.655813        -60.627875          339.606369        -17.789364          -1.545824         -10.976152      -1140.275377      -0.969088      -1.227089      -1142.471554       -21.691739         -0.492190          -0.100275            -0.106192             -0.104626             -1.554489           -4.573503             -6.127992             0.931856          1.029131        4.957436        5.472315          5.320622           5.021571   
SN        50.000000    116.000000   166.000000       720.292125    2297.979461      3018.271585        -54.760396          338.946425        -17.740365          -1.752132         -13.339072      -1140.961997      -1.124382      -1.276938      -1143.363317       -21.816638         -0.634661           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.136590          1.107740        4.960749        5.502004          5.344747           5.024841   
SN        50.000000    118.000000   168.000000       716.445061    2345.198957      3061.644018        -58.720988          337.876104        -17.691577          -1.711530         -11.863067      -1142.064212      -1.107627      -1.247904      -1144.419743       -22.373368         -0.557268           0.000000             0.000000              0.000000              0.000000            0.000000              0.000001             1.123562          1.052260        4.976044        5.524562          5.367175           5.039942   
SN        50.000000    120.000000   170.000000       712.749293    2394.057780      3106.807073        -63.628819          336.819227        -17.644090          -1.701801         -10.115760      -1143.098790      -1.098260      -1.235819      -1145.432869       -22.938000         -0.468384           0.000000             0.000000              0.000000              0.000000            0.000000              0.000001             1.111641          0.992913        4.991208        5.545470          5.388374           5.054914   
SN        50.000000    122.000000   172.000000       709.159163    2443.530720      3152.689883        -69.117794          335.777298        -17.597800          -1.675649          -7.674847      -1144.043218      -1.085255      -1.228437      -1146.356910       -23.505342         -0.346541           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.099174          0.916765        5.006242        5.565300          5.408744           5.069759   
SN        50.000000    124.000000   174.000000       705.675546    2493.374738      3199.050284        -75.025601          334.751767        -17.552523          -1.661206          -4.874060      -1144.919779      -1.073541      -1.327992      -1147.321312       -24.069777         -0.018008           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             1.086552          0.894866        5.021127        5.584196          5.428378           5.084458   
TE        52.000000     54.000000   106.000000       912.854398     996.967080      1909.821478        -66.963249          403.491466        -20.428274          -1.612695          -3.627556       -871.354355      -0.806540      -1.048960       -873.209854         0.099394        -12.081802           0.143068             0.148910              0.146004              1.927787            2.027247              3.955034             0.826618          0.985140        4.532121        4.470330          4.500748           4.602186   
TE        52.000000     56.000000   108.000000       906.561769    1038.391270      1944.953038        -63.018798          401.860369        -20.359356          -1.688901          -4.749393       -894.317842      -0.844793      -1.151992       -896.314626        -1.006941        -11.440630           0.159246             0.171109              0.165350              2.164125            2.464192              4.628316             0.843918          1.061192        4.551458        4.514933          4.532556           4.621230   
TE        52.000000     58.000000   110.000000       900.681524    1081.018243      1981.699768        -60.213897          400.312650        -20.291703          -1.845917          -5.942822       -915.953241      -0.864010      -1.165892       -917.983143        -1.953819        -10.823919           0.167030             0.180071              0.173888              2.287555            2.734985              5.022540             0.846146          1.100946        4.569108        4.556032          4.562218           4.638615   
TE        52.000000     60.000000   112.000000       895.061659    1125.088155      2020.149815        -58.698861          398.828692        -20.227135          -1.943638          -7.307593       -936.436565      -0.868639      -1.162441       -938.467645        -2.821062        -10.318321           0.171641             0.184095              0.178326              2.367956            2.942593              5.310549             0.842173          1.138536        4.585849        4.595292          4.590910           4.655106   
TE        52.000000     62.000000   114.000000       886.284073    1172.575000      2058.859073        -59.066107          396.422405        -20.151279          -2.343386          -6.577496       -956.324188      -0.880953      -1.164648       -958.369790        -3.852940        -10.041054           0.243303             0.267383              0.256492              3.418674            4.549740              7.968415             0.834041          1.089818        4.628051        4.664180          4.647735           4.696686   
TE        52.000000     64.000000   116.000000       883.831457    1207.331860      2091.163318        -53.138346          395.858952        -20.095602          -2.003432          -7.600595       -975.856155      -0.788259      -1.267157       -977.911571        -4.135891         -9.722279          -0.156828            -0.172891             -0.165779             -2.192800           -3.042422             -5.235222             0.778065          1.150966        4.616687        4.668517          4.645354           4.685488   
TE        52.000000     66.000000   118.000000       878.898705    1251.949086      2130.847790        -53.129699          394.483801        -20.037988          -1.997465          -7.588915       -994.596137      -0.799102      -1.282380       -996.677618        -4.962394         -9.272510          -0.157635            -0.174058             -0.166944             -2.218614           -3.205430             -5.424044             0.781668          1.147842        4.631890        4.702931          4.671758           4.700468   
TE        52.000000     68.000000   120.000000       874.373490    1297.513032      2171.886522        -54.095372          393.264866        -19.984002          -1.986317          -7.901729      -1012.324226      -0.795675      -1.237621      -1014.357522        -5.666518         -8.842939          -0.151298            -0.165506             -0.159482             -2.140725           -3.181145             -5.321870             0.779125          1.134598        4.644157        4.733425          4.694951           4.712557   
TE        52.000000     70.000000   122.000000       870.156423    1342.283606      2212.440029        -54.740638          392.196241        -19.931433          -2.042829          -8.346041      -1029.244734      -0.776564      -1.210442      -1031.231740        -6.189714         -8.532610          -0.134027            -0.141759             -0.138548             -1.903662           -2.834943             -4.738605             0.773241          1.129705        4.653093        4.758756          4.714009           4.721364   
TE        52.000000     72.000000   124.000000       866.124963    1387.489725      2253.614688        -56.123707          391.135027        -19.879921          -2.202380          -8.269094      -1045.709537      -0.764061      -1.211700      -1047.685298        -6.702397         -8.249849          -0.116258            -0.119227             -0.118019             -1.657884           -2.478558             -4.136442             0.776242          1.117100        4.662391        4.783988          4.733376           4.730527   
TE        52.000000     74.000000   126.000000       862.340450    1433.661126      2296.001576        -58.544838          390.125868        -19.830273          -2.454352          -8.157134      -1061.541524      -0.741842      -1.165689      -1063.449055        -7.177283         -7.988084          -0.094105            -0.093235             -0.093582             -1.346988           -2.012640             -3.359628             0.780296          1.089398        4.671106        4.808635          4.752359           4.739117   
TE        52.000000     76.000000   128.000000       859.066485    1477.528252      2336.594738        -59.995362          389.227403        -19.778528          -3.119963          -7.838802      -1077.077580      -0.699440      -1.164058      -1078.941077        -7.525403         -7.867125           0.048014             0.042307              0.044537              0.689246            0.946675              1.635921             0.803295          1.068598        4.677858        4.830952          4.769350           4.745772   
TE        52.000000     78.000000   130.000000       855.812199    1527.689374      2383.501574        -65.942950          388.181768        -19.734964          -3.473169          -6.369434      -1092.385818      -0.694361      -1.105589      -1094.185767        -8.131482         -7.603416          -0.000013            -0.000011             -0.000012             -0.000191           -0.000264             -0.000455             0.826149          0.987686        4.688461        4.855812          4.789573           4.756224   
TE        52.000000     80.000000   132.000000       852.191309    1578.248882      2430.440191        -72.688493          387.094185        -19.694141          -3.456004          -3.904431      -1107.503817      -0.693624      -1.124153      -1109.321593        -8.861018         -7.177468           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.823367          0.923785        4.700806        4.881386          4.811057           4.768393   
TE        52.000000     82.000000   134.000000       848.188224    1627.914631      2476.102855        -78.472826          385.979071        -19.648430          -3.425499          -2.770918      -1120.859263      -0.690803      -1.626888      -1123.176954        -9.568830         -5.241306           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.817823          1.394619        4.713751        4.907710          4.833367           4.781156   
TE        52.000000     84.000000   136.000000       843.368135    1671.188413      2514.556548        -80.554568          384.915764        -19.592117          -3.379683          -2.526746      -1128.221029      -0.679891      -0.708974      -1129.609894       -10.182775         -3.254922           0.000001             0.000001              0.000001              0.000011            0.000018              0.000029             0.807484          0.691125        4.726797        4.944082          4.862149           4.794019   
TE        52.000000     86.000000   138.000000       835.569944    1709.838961      2545.408905        -78.335734          383.452963        -19.524670          -1.856863          -3.253786      -1134.534378      -0.702474      -0.897669      -1136.134521       -11.372968         -3.181932           0.098817             0.094316              0.095909              1.463418            2.550387              4.013805             0.734461          0.791170        4.751293        4.992356          4.902912           4.818173   
TE        52.000000     88.000000   140.000000       828.423843    1748.478454      2576.902297        -74.379485          381.784777        -19.449053          -1.460042          -4.354243      -1140.355362      -0.718434      -0.991271      -1142.065066       -12.459529         -2.934797           0.130384             0.131849              0.131341              1.951188            3.714538              5.665725             0.747532          0.851625        4.776177        5.037524          4.942066           4.842712   
TE        52.000000     90.000000   142.000000       822.059050    1788.735021      2610.794071        -71.507911          380.201240        -19.375547          -1.423578          -5.587808      -1145.501725      -0.756226      -1.039335      -1147.297286       -13.377485         -2.646141           0.148775             0.152888              0.151488              2.247361            4.477968              6.725329             0.773416          0.902724        4.798603        5.078993          4.978148           4.864833   
TE        52.000000     92.000000   144.000000       815.873709    1830.828150      2646.701858        -69.603339          378.584355        -19.302512          -1.559539          -6.890662      -1150.027813      -0.825572      -1.044844      -1151.898228       -14.253999         -2.439096           0.166601             0.173862              0.171437              2.541109            5.290100              7.831210             0.809732          0.937555        4.821880        5.120129          5.014475           4.887793   
TE        52.000000     94.000000   146.000000       808.771272    1876.373194      2685.144466        -69.376005          376.578452        -19.226544          -1.764200          -6.860293      -1154.507816      -0.862617      -1.055231      -1156.425664       -15.100550         -2.463431           0.210501             0.223617              0.219315              3.257063            7.089746             10.346809             0.810679          0.926753        4.856564        5.170636          5.061010           4.922013   
TE        52.000000     96.000000   148.000000       802.770232    1919.852879      2722.623111        -69.582925          374.888752        -19.157978          -1.881333          -6.352695      -1159.088760      -0.787875      -1.103138      -1160.979773       -15.672501         -2.385616           0.237643             0.252508              0.247720              3.719453            8.318304             12.037757             0.744113          0.915685        4.884501        5.215422          5.101599           4.949581   
TE        52.000000     98.000000   150.000000       796.807815    1961.807737      2758.615552        -68.754132          373.324631        -19.090784          -2.061540          -5.903122      -1163.449584      -0.732988      -1.146478      -1165.329050       -16.237335         -2.231845           0.260250             0.269612              0.266649              4.116216            9.208131             13.324347             0.706630          0.908549        4.910171        5.255916          5.138693           4.974915   
TE        52.000000    100.000000   152.000000       790.701303    2003.669794      2794.371098        -67.652830          371.796269        -19.024923          -2.148642          -5.474541      -1167.536469      -0.716234      -1.192887      -1169.445590       -16.831424         -2.004781           0.281690             0.281130              0.281304              4.501997            9.939016             14.441013             0.696991          0.908375        4.935834        5.293743          5.174087           5.000245   
TE        52.000000    102.000000   154.000000       784.997157    2046.181962      2831.179119        -67.393671          370.391625        -18.962868          -2.100755          -5.269818      -1171.062929      -0.725416      -1.194071      -1172.982417       -17.432387         -1.686561           0.293746             0.284799              0.287539              4.736840           10.402531             15.139371             0.697903          0.899526        4.957947        5.327762          5.205828           5.022076   
TE        52.000000    104.000000   156.000000       779.903612    2088.125884      2868.029496        -67.644886          369.157014        -18.904461          -2.013768          -5.414719      -1173.799965      -0.732188      -1.131765      -1175.663917       -17.995816         -1.361572           0.295177             0.280383              0.284838              4.792489           10.565369             15.357858             0.696198          0.872084        4.974880        5.359140          5.234188           5.038792   
TE        52.000000    106.000000   158.000000       775.312113    2128.448943      2903.761056        -67.510600          368.060519        -18.847988          -1.950632          -5.916096      -1175.885828      -0.724795      -1.087004      -1177.697627       -18.506284         -1.131173           0.287801             0.267719              0.273661              4.696065           10.394180             15.090245             0.687675          0.859050        4.987284        5.388252          5.259663           5.051039   
TE        52.000000    108.000000   160.000000       771.149050    2167.822235      2938.971286        -66.985000          367.036737        -18.792470          -1.943773          -6.326831      -1177.684253      -0.716146      -1.106595      -1179.506994       -18.989803         -0.994383           0.273323             0.249416              0.256369              4.476551            9.961621             14.438172             0.679680          0.867735        4.996623        5.414221          5.282124           5.060261   
TE        52.000000    110.000000   162.000000       767.353207    2207.724080      2975.077286        -66.905231          366.043779        -18.738351          -1.972174          -6.341218      -1179.340460      -0.717573      -1.159458      -1181.217492       -19.472865         -0.868144           0.254391             0.229170              0.236382              4.179672            9.402474             13.582147             0.677396          0.877369        5.004533        5.437391          5.302301           5.068072   
TE        52.000000    112.000000   164.000000       763.968871    2248.518353      3012.487224        -67.775333          365.106231        -18.686559          -2.023898          -6.313864      -1180.750491      -0.729430      -1.209377      -1182.689299       -19.947132         -0.706258           0.231088             0.207045              0.213807              3.806550            8.716693             12.523243             0.681225          0.887215        5.010952        5.458571          5.320722           5.074410   
TE        52.000000    114.000000   166.000000       761.244956    2284.474291      3045.719247        -63.574732          364.310000        -18.626997          -1.542957          -8.952164      -1181.757956      -0.777508      -1.168892      -1183.704356       -20.069454         -0.834893          -0.144341            -0.140707             -0.141712             -2.371124           -6.048990             -8.420115             0.732262          0.955686        5.004102        5.467340          5.326564           5.067646   
TE        52.000000    116.000000   168.000000       757.135514    2326.313201      3083.448715        -64.480870          363.296145        -18.576127          -1.570613          -9.007576      -1183.088646      -0.742887      -1.137994      -1184.969527       -20.374114         -0.790931          -0.126609            -0.118695             -0.120848             -2.088499           -5.236885             -7.325384             0.713010          0.941559        5.014512        5.490818          5.347925           5.077926   
TE        52.000000    118.000000   170.000000       753.158058    2367.490629      3120.648687        -65.182569          362.299756        -18.525841          -1.691122          -8.826872      -1184.454982      -0.709701      -1.151083      -1186.315766       -20.644382         -0.799123          -0.103983            -0.092672             -0.095703             -1.722084           -4.193709             -5.915793             0.694781          0.933933        5.024462        5.513513          5.368652           5.087752   
TE        52.000000    120.000000   172.000000       749.461800    2403.333983      3152.795783        -64.529212          361.446397        -18.478147          -1.903154          -8.698353      -1185.847989      -0.648212      -1.217176      -1187.713377       -20.867682         -0.912007           0.075358             0.056110              0.061180              1.251993            2.607403              3.859396             0.659719          0.943879        5.032459        5.540341          5.391843           5.095649   
TE        52.000000    122.000000   174.000000       746.127859    2449.500576      3195.628435        -67.640794          360.411257        -18.428295          -2.431659          -7.734235      -1187.497677      -0.621277      -1.220670      -1189.339624       -21.132369         -0.925718          -0.000001            -0.000001             -0.000001             -0.000024           -0.000044             -0.000068             0.676518          0.919262        5.043007        5.558635          5.409691           5.106067   
TE        52.000000    124.000000   176.000000       742.521395    2498.167361      3240.688756        -73.182602          359.355866        -18.383731          -2.323816          -4.774498      -1189.564567      -0.609003      -1.301483      -1191.475052       -21.699799         -0.598949           0.000000             0.000000              0.000000              0.000001            0.000002              0.000004             0.662140          0.888461        5.057346        5.578632          5.429827           5.120230   
TE        52.000000    126.000000   178.000000       739.070523    2542.976767      3282.047291        -77.666765          358.397383        -18.340378          -2.282508          -3.514776      -1190.136793      -0.604945      -1.668226      -1192.409964       -22.193424          0.536332           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.655366          1.107852        5.070584        5.602079          5.452170           5.133305   
XE        54.000000     56.000000   110.000000       941.857441    1028.331305      1970.188746        -57.888653          428.413127        -21.177462          -2.175733          -4.159496       -894.782190      -0.893606      -1.148691       -896.824487         0.155773        -12.471966           0.201336             0.203566              0.202455              2.917501            2.970793              5.888294             0.830854          1.044254        4.612043        4.545010          4.578040           4.680912   
XE        54.000000     58.000000   112.000000       936.501213    1072.663086      2009.164299        -56.599308          426.842154        -21.118657          -2.280591          -5.234042       -918.379950      -0.917540      -1.106081       -920.403571        -0.831626        -11.754225           0.213043             0.220473              0.216857              3.111240            3.396470              6.507711             0.842644          1.049064        4.630003        4.588465          4.608539           4.698609   
XE        54.000000     60.000000   114.000000       931.398858    1119.287701      2050.686559        -57.407559          425.221708        -21.061884          -2.454912          -6.237459       -940.716463      -0.921045      -1.103648       -942.741156        -1.765099        -11.252381           0.228768             0.245298              0.237441              3.369523            3.988639              7.358162             0.844018          1.066915        4.649807        4.634841          4.641936           4.718125   
XE        54.000000     62.000000   116.000000       926.298744    1165.912132      2092.210876        -59.175797          423.390131        -21.002472          -2.929629          -6.080518       -962.374429      -0.886155      -1.148005       -964.408590        -2.679737        -10.878525           0.257474             0.281775              0.270490              3.834677            4.839821              8.674498             0.834525          1.061248        4.675692        4.686107          4.681262           4.743637   
XE        54.000000     64.000000   118.000000       920.553245    1210.424270      2130.977515        -59.173429          421.668855        -20.940401          -3.206822          -5.617527       -983.374246      -0.869736      -1.160811       -985.404793        -3.520980        -10.451193           0.280366             0.299556              0.290834              4.219528            5.411069              9.630597             0.834034          1.034041        4.700208        4.729961          4.716369           4.767804   
XE        54.000000     66.000000   120.000000       914.872297    1254.099451      2168.971749        -58.393386          420.285261        -20.881514          -3.131598          -5.325607      -1003.631761      -0.886493      -1.204898      -1005.723152        -4.298930         -9.994148           0.283369             0.296729              0.290783              4.293466            5.606304              9.899770             0.835987          1.028379        4.716027        4.763555          4.742226           4.783399   
XE        54.000000     68.000000   122.000000       910.296274    1298.854166      2209.150440        -59.232212          419.203116        -20.829538          -2.972305          -5.062897      -1022.958922      -0.900463      -1.234044      -1025.093429        -5.046245         -9.468682           0.273683             0.283856              0.279422              4.162346            5.588353              9.750699             0.832701          1.028066        4.724911        4.790527          4.761595           4.792158   
XE        54.000000     70.000000   124.000000       907.591294    1344.961478      2252.552772        -61.765552          418.639845        -20.788195          -2.667229          -5.597929      -1041.102261      -0.915829      -1.218685      -1043.236775        -5.714656         -9.001112           0.238137             0.246761              0.243079              3.615765            5.029341              8.645106             0.830409          1.031127        4.721012        4.804118          4.768105           4.788314   
XE        54.000000     72.000000   126.000000       903.697884    1388.491182      2292.189066        -61.137527          417.821131        -20.738124          -2.327598          -6.530169      -1058.434157      -0.887915      -1.169592      -1060.491665        -6.208280         -8.734650           0.204369             0.202475              0.203268              3.103304            4.269913              7.373217             0.815277          1.035458        4.721204        4.818400          4.776987           4.788504   
XE        54.000000     74.000000   128.000000       899.171795    1429.920008      2329.091803        -59.166936          416.755542        -20.681171          -2.413338          -6.614129      -1075.324036      -0.841760      -1.155950      -1077.321746        -6.613459         -8.552313           0.176423             0.162179              0.168028              2.685421            3.542770              6.228191             0.795351          1.022400        4.726908        4.837308          4.791043           4.794128   
XE        54.000000     76.000000   130.000000       895.461453    1472.469722      2367.931175        -59.160185          415.740170        -20.628004          -2.808885          -5.855137      -1091.942812      -0.824702      -1.156594      -1093.924109        -7.051255         -8.329830           0.149416             0.127260              0.136185              2.280468            2.879541              5.160010             0.799870          0.987875        4.733275        4.857964          4.806562           4.800405   
XE        54.000000     78.000000   132.000000       892.670550    1518.748366      2411.418917        -62.248550          414.766987        -20.579537          -3.534351          -4.678045      -1108.100017      -0.813648      -1.129298      -1110.042963        -7.521466         -8.038478           0.118821             0.095203              0.104537              1.818148            2.229611              4.047759             0.825653          0.937229        4.739316        4.878494          4.822043           4.806362   
XE        54.000000     80.000000   134.000000       891.843307    1569.986088      2461.829394        -68.743411          413.819613        -20.530415          -5.708232          -3.853642      -1123.521803      -0.791275      -1.108713      -1125.421792        -7.880978         -7.903187          -0.000002            -0.000001             -0.000001             -0.000023           -0.000027             -0.000050             0.939474          0.914037        4.741832        4.895114          4.833928           4.808843   
XE        54.000000     82.000000   136.000000       887.720597    1619.654086      2507.374683        -74.290973          412.647686        -20.486406          -5.564040          -2.838553      -1138.298119      -0.783557      -1.640542      -1140.722217        -8.578055         -5.903553           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             0.926983          1.408996        4.754554        4.921371          4.855821           4.821388   
XE        54.000000     84.000000   138.000000       880.686058    1661.787600      2542.473658        -75.232748          411.421628        -20.430915          -3.882823          -2.037739      -1147.490581      -0.806774      -0.795229      -1149.092585        -9.378953         -4.331689           0.093760             0.075572              0.082356              1.455785            1.972505              3.428291             0.839110          0.737451        4.774056        4.962881          4.889861           4.840621   
XE        54.000000     86.000000   140.000000       872.351660    1700.712779      2573.064439        -71.728450          409.707263        -20.359760          -2.433895          -2.849540      -1155.946069      -0.798426      -0.887016      -1157.631510       -10.283719         -4.182338           0.144815             0.129937              0.135377              2.273901            3.539287              5.813188             0.771112          0.776884        4.800946        5.010572          4.930773           4.867144   
XE        54.000000     88.000000   142.000000       865.221904    1740.890199      2606.112103        -68.389416          407.981630        -20.285665          -1.972618          -3.896443      -1163.675668      -0.775606      -0.994102      -1165.445376       -11.166122         -3.850377           0.170281             0.161782              0.164831              2.700689            4.587720              7.288410             0.738466          0.851975        4.825051        5.054021          4.968192           4.890922   
XE        54.000000     90.000000   144.000000       858.805744    1783.328248      2642.133992        -66.604392          406.308112        -20.213827          -1.790041          -5.018421      -1170.535753      -0.762331      -0.983136      -1172.281220       -12.011542         -3.485719           0.188347             0.184120              0.185608              3.015508            5.426466              8.441973             0.721526          0.868798        4.847843        5.094854          5.003654           4.913408   
XE        54.000000     92.000000   146.000000       852.974869    1828.344672      2681.319541        -66.844588          404.635011        -20.144859          -1.750017          -6.145218      -1176.770261      -0.757493      -0.983374      -1178.511128       -12.827503         -3.271445           0.205605             0.207253              0.206684              3.323284            6.344974              9.668258             0.713923          0.891264        4.870963        5.135883          5.039522           4.936221   
XE        54.000000     94.000000   148.000000       847.832369    1874.374988      2722.207357        -68.786716          402.926603        -20.078582          -1.899851          -6.372160      -1182.839835      -0.751978      -1.028125      -1184.619938       -13.626717         -3.160302           0.225820             0.235390              0.232143              3.687371            7.486448             11.173819             0.709540          0.902502        4.895816        5.178751          5.077345           4.960748   
XE        54.000000     96.000000   150.000000       842.685968    1918.542894      2761.228862        -69.850936          401.266383        -20.012310          -2.214242          -6.019232      -1188.729490      -0.757664      -1.072782      -1190.559936       -14.372324         -3.024657           0.245050             0.257905              0.253621              4.042162            8.511628             12.553790             0.713218          0.896326        4.920705        5.220188          5.114395           4.985312   
XE        54.000000     98.000000   152.000000       836.800321    1961.052791      2797.853112        -69.229685          399.662095        -19.945104          -2.459382          -5.572812      -1194.367071      -0.758337      -1.114689      -1196.240097       -15.041620         -2.854698           0.263932             0.273584              0.270422              4.397018            9.356063             13.753081             0.714051          0.889081        4.945169        5.259361          5.149936           5.009461   
XE        54.000000    100.000000   154.000000       830.596005    2003.513396      2834.109401        -68.349308          398.099170        -19.879216          -2.511989          -5.095519      -1199.718881      -0.758942      -1.162416      -1201.640239       -15.657810         -2.610930           0.282713             0.284496              0.283921              4.756740           10.068017             14.824757             0.712358          0.889912        4.969694        5.296381          5.184173           5.033672   
XE        54.000000    102.000000   156.000000       824.726679    2046.954358      2871.681037        -68.440847          396.663894        -19.817023          -2.418279          -4.810497      -1204.474454      -0.768392      -1.173319      -1206.416165       -16.233721         -2.259790           0.294432             0.287993              0.290035              4.996908           10.526304             15.523212             0.712679          0.883259        4.991218        5.329566          5.214930           5.054924   
XE        54.000000    104.000000   158.000000       819.392726    2090.064903      2909.457629        -68.926324          395.401779        -19.757706          -2.274404          -4.968117      -1208.356887      -0.779034      -1.119162      -1210.255083       -16.769784         -1.888841           0.295181             0.283343              0.287035              5.042265           10.678139             15.720404             0.712364          0.861053        5.007449        5.359446          5.241803           5.070952   
XE        54.000000    106.000000   160.000000       814.511999    2131.428505      2945.940503        -68.734382          394.264989        -19.699253          -2.152599          -5.488760      -1211.470894      -0.783866      -1.058769      -1213.313529       -17.277142         -1.628278           0.286176             0.270193              0.275095              4.911267           10.483737             15.395005             0.708176          0.841521        5.019129        5.386575          5.265430           5.082485   
XE        54.000000    108.000000   162.000000       810.037082    2171.558571      2981.595653        -68.009019          393.185226        -19.641537          -2.079939          -5.955618      -1214.252384      -0.782160      -1.069809      -1216.104353       -17.774691         -1.486786           0.270587             0.251879              0.257520              4.660778           10.049047             14.709824             0.701595          0.848236        5.028326        5.411275          5.286708           5.091568   
XE        54.000000    110.000000   164.000000       805.960467    2212.010742      3017.971209        -67.831847          392.136353        -19.585995          -2.068332          -5.975124      -1216.910860      -0.785029      -1.121579      -1218.817467       -18.268308         -1.359493           0.252148             0.232291              0.238181              4.357557            9.519082             13.876639             0.701298          0.857188        5.036646        5.434126          5.306537           5.099785   
XE        54.000000    112.000000   166.000000       802.178282    2253.449013      3055.627295        -68.608245          391.126385        -19.533075          -2.076060          -5.797124      -1219.353146      -0.794297      -1.189859      -1221.337302       -18.747952         -1.171082           0.232367             0.211986              0.217935              4.027985            8.913897             12.941882             0.707877          0.870773        5.044345        5.455275          5.325080           5.107389   
XE        54.000000    114.000000   168.000000       798.553202    2294.565185      3093.118388        -69.612114          390.176799        -19.482078          -2.053976          -5.860551      -1221.294884      -0.805124      -1.148657      -1223.248666       -19.177527         -0.976254           0.209532             0.187950              0.194148              3.641143            8.106196             11.747339             0.718096          0.855932        5.050588        5.476210          5.343102           5.113554   
XE        54.000000    116.000000   170.000000       794.423869    2333.727221      3128.151091        -68.610024          389.186374        -19.428252          -1.953843          -6.582880      -1222.815558      -0.777279      -1.052197      -1224.645033       -19.487265         -0.964058           0.182107             0.155607              0.163096              3.171921            6.880544             10.052465             0.708383          0.836780        5.056456        5.496839          5.360875           5.119350   
XE        54.000000    118.000000   172.000000       789.835607    2371.159721      3160.995328        -65.800119          388.060830        -19.370721          -2.033844          -7.156574      -1224.517613      -0.732303      -1.063866      -1226.313781       -19.702190         -1.091786           0.151897             0.120763              0.129427              2.654327            5.473061              8.127388             0.688618          0.852403        5.064671        5.517626          5.379528           5.127465   
XE        54.000000    120.000000   174.000000       785.806564    2410.170007      3195.976571        -64.767854          386.938660        -19.316484          -2.348572          -6.801199      -1226.564200      -0.724793      -1.099428      -1228.388421       -19.951426         -1.180833           0.120007             0.088345              0.097023              2.104744            4.103844              6.208589             0.692345          0.850042        5.073929        5.539341          5.399198           5.136610   
