LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
BA        56.000000     72.000000   128.000000       949.057726    1393.642092      2342.699818        -75.927717          446.504278        -21.654839          -1.797435          -3.700377      -1067.112306      -0.696439      -0.989477      -1068.798221        -4.464823         -9.441575           0.246084             0.241725              0.243598              3.941843            5.137199              9.079042             0.683039          0.841187        4.761667        4.837061          4.804222           4.828403   
BA        56.000000     74.000000   130.000000       943.946591    1437.790469      2381.737061        -75.342672          445.548149        -21.598571          -1.808796          -4.044007      -1085.131469      -0.690153      -0.863964      -1086.685586        -4.896687         -9.083001           0.222383             0.208378              0.214282              3.567893            4.587629              8.155521             0.680849          0.785111        4.765478        4.856207          4.817333           4.832161   
BA        56.000000     76.000000   132.000000       938.887436    1479.473188      2418.360624        -73.097178          444.480367        -21.536985          -1.987317          -4.373867      -1102.700169      -0.688254      -0.845621      -1104.234044        -5.308484         -8.983044           0.192535             0.167998              0.178148              3.094382            3.826841              6.921222             0.673714          0.776611        4.769608        4.874239          4.830127           4.836234   
BA        56.000000     78.000000   134.000000       934.848118    1521.335547      2456.183665        -72.354656          443.412647        -21.478588          -2.390742          -3.853172      -1120.289457      -0.690073      -0.868637      -1121.848167        -5.745563         -8.902075           0.160145             0.128088              0.141103              2.578839            3.017945              5.596784             0.675957          0.762329        4.774266        4.893267          4.843891           4.840828   
BA        56.000000     80.000000   136.000000       932.579244    1566.517077      2499.096321        -75.216264          442.448767        -21.426177          -3.335064          -2.740924      -1137.769998      -0.695445      -0.926560      -1139.392003        -6.180552         -8.743030           0.116188             0.082446              0.095890              1.873493            2.007296              3.880790             0.714638          0.767515        4.777456        4.911565          4.856792           4.843974   
BA        56.000000     82.000000   138.000000       931.849457    1614.817520      2546.666977        -80.620820          441.542527        -21.371169          -5.197900          -2.390449      -1154.366810      -0.670095      -1.505084      -1156.541989        -6.645587         -7.295091           0.000000             0.000000              0.000000             -0.000002           -0.000002             -0.000003             0.807743          1.304737        4.779651        4.930697          4.869968           4.846139   
BA        56.000000     84.000000   140.000000       923.376551    1656.947904      2580.324455        -80.644454          440.198026        -21.323031          -3.037785          -1.424239      -1167.017143      -0.679398      -0.687220      -1168.383761        -7.316731         -5.888324           0.120035             0.090730              0.101965              1.955704            2.377567              4.333270             0.692489          0.633355        4.802293        4.972738          4.905271           4.868472   
BA        56.000000     86.000000   142.000000       916.016223    1698.699365      2614.715589        -79.357101          438.605239        -21.259827          -2.147886          -2.538661      -1178.125529      -0.656097      -0.784979      -1179.566605        -7.977902         -5.499561           0.157837             0.131179              0.141202              2.596318            3.581268              6.177586             0.648996          0.696627        4.825320        5.016282          4.941855           4.891188   
BA        56.000000     88.000000   144.000000       909.464178    1741.345374      2650.809552        -78.144976          436.685661        -21.192254          -1.699436          -3.732371      -1188.485891      -0.615256      -0.814324      -1189.915471        -8.714534         -5.250920           0.189445             0.169991              0.177168              3.150199            4.834782              7.984980             0.621872          0.730517        4.851529        5.061500          4.980897           4.917046   
BA        56.000000     90.000000   146.000000       904.579561    1788.401273      2692.980834        -80.912975          434.623681        -21.130081          -1.422192          -4.327367      -1198.517771      -0.524522      -0.842641      -1199.884934        -9.633453         -5.166317           0.222762             0.211541              0.215604              3.748018            6.268755             10.016773             0.543993          0.748571        4.880131        5.108782          5.022311           4.945269   
BA        56.000000     92.000000   148.000000       901.845898    1836.247539      2738.093438        -87.071550          432.452381        -21.071620          -1.494752          -3.825764      -1208.586606      -0.456338      -0.922983      -1209.965927       -10.665949         -5.084779           0.265912             0.256133              0.259615              4.543456            7.914562             12.458018             0.492488          0.762389        4.917847        5.159785          5.069599           4.982491   
BA        56.000000     94.000000   150.000000       897.008257    1881.355612      2778.363869        -89.067635          430.742622        -21.009122          -1.485957          -3.810449      -1218.105442      -0.455908      -0.911177      -1219.472527       -11.453146         -4.739105           0.285835             0.277008              0.280097              4.935278            8.883730             13.819009             0.489863          0.746312        4.943665        5.200347          5.106029           5.007976   
BA        56.000000     96.000000   152.000000       890.850028    1925.069119      2815.919146        -88.459948          429.374260        -20.944454          -1.489200          -4.261664      -1226.916176      -0.465890      -0.924664      -1228.306730       -12.094283         -4.455932           0.287177             0.282514              0.284116              4.986986            9.371210             14.358197             0.493089          0.752801        4.957867        5.233441          5.133635           5.021996   
BA        56.000000     98.000000   154.000000       884.479929    1968.084660      2852.564589        -87.559857          428.117614        -20.880813          -1.428952          -4.527390      -1235.350567      -0.484789      -0.977090      -1236.812446       -12.662384         -4.215790           0.284634             0.283303              0.283752              4.966827            9.707993             14.674820             0.500386          0.772981        4.969895        5.264669          5.159428           5.033871   
BA        56.000000    100.000000   156.000000       878.265673    2011.202004      2889.467677        -87.062308          426.813426        -20.817526          -1.344058          -4.595927      -1243.372142      -0.513126      -1.034747      -1244.920015       -13.198245         -3.945948           0.284247             0.284160              0.284189              4.989055           10.055218             15.044273             0.515854          0.794197        4.984388        5.296136          5.186383           5.048181   
BA        56.000000    102.000000   158.000000       872.215629    2054.271341      2926.486970        -86.691749          425.427784        -20.753415          -1.259699          -4.600666      -1250.788737      -0.535426      -1.064888      -1252.389051       -13.698500         -3.625586           0.285087             0.284050              0.284388              5.037066           10.373353             15.410419             0.531642          0.802301        5.000933        5.327303          5.213965           5.064517   
BA        56.000000    104.000000   160.000000       866.533452    2097.199173      2963.732625        -86.554108          424.112216        -20.690819          -1.159951          -4.829489      -1257.465747      -0.549343      -1.042570      -1259.057661       -14.142553         -3.293476           0.282336             0.278260              0.279568              5.018079           10.472255             15.490334             0.546959          0.795841        5.015753        5.355784          5.239284           5.079152   
BA        56.000000    106.000000   162.000000       861.359104    2139.537980      3000.897084        -86.643357          422.975064        -20.631807          -1.074562          -5.329922      -1263.471802      -0.566174      -1.005716      -1265.043691       -14.528663         -3.027486           0.274200             0.264901              0.267835              4.895110           10.258680             15.153791             0.571149          0.787079        5.026877        5.381406          5.261555           5.090137   
BA        56.000000    108.000000   164.000000       856.430893    2180.954643      3037.385536        -86.602680          421.931303        -20.574676          -1.027866          -5.860351      -1269.051397      -0.582751      -1.011995      -1270.646142       -14.878000         -2.838949           0.263526             0.247799              0.252680              4.722135            9.867047             14.589182             0.598183          0.795148        5.036268        5.406014          5.282669           5.099411   
BA        56.000000    110.000000   166.000000       851.352499    2221.341997      3072.694496        -85.920533          420.839134        -20.515940          -1.022355          -6.110657      -1274.357625      -0.592888      -1.049780      -1276.000293       -15.236571         -2.679500           0.252281             0.231020              0.237512              4.538752            9.455935             13.994686             0.615360          0.807768        5.046343        5.430950          5.304321           5.109361   
BA        56.000000    112.000000   168.000000       846.019468    2261.260453      3107.279921        -84.664468          419.656564        -20.454955          -0.995998          -6.159538      -1279.374441      -0.586704      -1.094015      -1281.055160       -15.639793         -2.512265           0.239872             0.214179              0.221901              4.334237            9.006409             13.340645             0.607410          0.818596        5.057285        5.455353          5.325971           5.120170   
BA        56.000000    114.000000   170.000000       840.874904    2301.282077      3142.156981        -83.686476          418.452403        -20.395114          -0.943481          -6.238268      -1284.012161      -0.560879      -1.111148      -1285.684188       -16.065920         -2.327973           0.226224             0.195839              0.204831              4.105035            8.454698             12.559733             0.573100          0.821799        5.068043        5.478876          5.347030           5.130795   
BA        56.000000    116.000000   172.000000       836.119289    2340.909381      3177.028670        -83.092484          417.299491        -20.338330          -0.929507          -6.317212      -1288.214986      -0.525106      -1.075640      -1289.815732       -16.459447         -2.169061           0.209707             0.173487              0.184039              3.819379            7.686111             11.505490             0.529172          0.806719        5.077398        5.502200          5.367585           5.140036   
BA        56.000000    118.000000   174.000000       831.467727    2379.827828      3211.295554        -82.018450          416.128998        -20.281812          -0.999216          -6.620751      -1292.128014      -0.497012      -1.023203      -1293.648229       -16.794154         -2.118664           0.186802             0.145309              0.157210              3.413421            6.602485             10.015906             0.494499          0.792663        5.085752        5.524735          5.387358           5.148288   
BA        56.000000    120.000000   176.000000       827.224778    2428.404447      3255.629224        -83.875617          414.482311        -20.213128          -1.674337          -6.326418      -1295.991719      -0.502770      -1.137089      -1297.631577       -16.962373         -2.361097          -0.138718            -0.121569             -0.126426             -2.546413           -5.646687             -8.193101             0.521522          0.817975        5.097403        5.539114          5.402488           5.159799   
BA        56.000000    122.000000   178.000000       822.315324    2464.899530      3287.214855        -81.649622          413.069235        -20.155522          -1.849778          -5.720101      -1300.656866      -0.526172      -1.167300      -1302.350338       -17.370375         -2.406353          -0.100888            -0.083602             -0.088429             -1.860081           -3.978465             -5.838546             0.534966          0.812020        5.108541        5.560522          5.422389           5.170802   
BA        56.000000    124.000000   180.000000       817.315482    2498.567070      3315.882552        -78.216971          411.447940        -20.098399          -2.368728          -5.528098      -1305.570553      -0.575915      -1.426081      -1307.572548       -17.782661         -2.546718           0.000000             0.000000              0.000000              0.000005            0.000008              0.000013             0.575139          0.907837        5.121859        5.585033          5.445158           5.183960   
BA        56.000000    126.000000   182.000000       813.276865    2536.564543      3349.841407        -79.087690          410.394470        -20.050257          -2.280815          -4.085515      -1310.153388      -0.570110      -1.679908      -1312.403407       -18.196350         -1.420627           0.000000             0.000000              0.000000              0.000001            0.000002              0.000003             0.566455          1.089392        5.134892        5.612155          5.469742           5.196837   
BA        56.000000    128.000000   184.000000       809.710299    2573.523969      3383.234268        -80.095878          409.564551        -20.003702          -2.337079          -2.722364      -1311.283794      -0.565350      -0.750926      -1312.600071       -18.540021         -0.163630           0.000007             0.000005              0.000005              0.000128            0.000246              0.000374             0.566218          0.596704        5.145535        5.644978          5.497779           5.207354   
BA        56.000000    130.000000   186.000000       806.489175    2608.362291      3414.851467        -81.261545          409.291639        -19.960808          -1.815794          -3.371672      -1311.330401      -0.520656      -0.875289      -1312.726346       -18.810851         -0.181365           0.093018             0.072930              0.078180              1.746083            3.868542              5.614625             0.523141          0.637353        5.154659        5.687151          5.532226           5.216369   
BA        56.000000    132.000000   188.000000       802.756587    2642.419453      3445.176039        -81.793097          408.712306        -19.916696          -1.426935          -4.347582      -1311.345110      -0.508545      -0.954592      -1312.808247       -19.122352         -0.045186           0.124250             0.101309              0.107192              2.342926            5.538269              7.881194             0.499027          0.681560        5.166334        5.729566          5.567756           5.227907   
CE        58.000000     60.000000   118.000000      1022.525289    1115.337558      2137.862847        -79.253905          480.471496        -22.834866          -1.875099          -2.147960       -940.130329      -0.720416      -0.947622       -941.798368        -0.076216        -13.370631           0.361424             0.362650              0.362037              6.069608            6.096483             12.166092             0.665415          0.851096        4.790740        4.712650          4.751194           4.857076   
CE        58.000000     62.000000   120.000000      1017.671334    1161.366622      2179.037955        -80.153176          478.988191        -22.787374          -2.023585          -1.997355       -965.529244      -0.719747      -0.865809       -967.114800        -0.877565        -12.489314           0.375376             0.375535              0.375457              6.352566            6.640520             12.993085             0.666288          0.762770        4.809193        4.754721          4.781127           4.875278   
CE        58.000000     64.000000   122.000000      1012.593671    1206.964906      2219.558577        -80.151844          477.751163        -22.736322          -2.091778          -2.531563       -989.352996      -0.720048      -0.885825       -990.958869        -1.574735        -11.764243           0.376126             0.371995              0.373973              6.394945            6.882295             13.277240             0.667157          0.795191        4.820395        4.786885          4.802845           4.886329   
CE        58.000000     66.000000   124.000000      1007.771820    1251.415548      2259.187368        -79.083746          476.884101        -22.682723          -2.164897          -2.998419      -1011.817575      -0.726031      -0.853727      -1013.397333        -2.178247        -11.230206           0.354073             0.349593              0.351694              6.016719            6.726077             12.742796             0.674601          0.768659        4.819083        4.806983          4.812647           4.885035   
CE        58.000000     68.000000   126.000000      1002.778152    1295.865678      2298.643830        -78.220596          476.104332        -22.628446          -2.097023          -3.208970      -1033.615113      -0.716930      -0.906227      -1035.238270        -2.666308        -10.857722           0.327282             0.322375              0.324629              5.555220            6.438354             11.993574             0.671290          0.785747        4.816377        4.825001          4.821033           4.882365   
CE        58.000000     70.000000   128.000000       997.891847    1340.915805      2338.807651        -78.444468          475.272772        -22.575882          -2.016626          -3.145161      -1054.697559      -0.684502      -0.970845      -1056.352906        -3.096967        -10.396954           0.307367             0.297602              0.301999              5.220489            6.168937             11.389426             0.654490          0.810967        4.817904        4.844885          4.832678           4.883871   
CE        58.000000     72.000000   130.000000       992.929544    1386.741393      2379.670937        -79.039031          474.471403        -22.522715          -2.070366          -3.339797      -1074.656786      -0.638513      -0.975987      -1076.271285        -3.495221         -9.845520           0.286415             0.269151              0.276778              4.867507            5.779835             10.647342             0.634847          0.829225        4.819324        4.862262          4.843152           4.885272   
CE        58.000000     74.000000   132.000000       986.667660    1431.566431      2418.234091        -77.500678          473.732208        -22.460641          -2.351401          -3.638237      -1093.395588      -0.614261      -0.834344      -1094.844193        -3.836465         -9.475632           0.248052             0.226880              0.236051              4.208052            5.036291              9.244343             0.637432          0.761283        4.815039        4.876259          4.849454           4.881045   
CE        58.000000     76.000000   134.000000       979.346982    1473.227861      2452.574843        -73.157852          472.764839        -22.391175          -2.588247          -3.914575      -1111.862818      -0.655317      -0.801253      -1113.319388        -4.279477         -9.445141           0.204199             0.179138              0.189787              3.460740            4.109034              7.569774             0.666514          0.740856        4.812695        4.891192          4.857371           4.878732   
CE        58.000000     78.000000   136.000000       973.744128    1514.379923      2488.124051        -70.556109          471.712386        -22.328383          -2.883705          -3.448298      -1130.518710      -0.724270      -0.828188      -1132.071167        -4.799201         -9.399871           0.167414             0.136487              0.149386              2.840025            3.236302              6.076328             0.703208          0.730998        4.814999        4.908810          4.869023           4.881006   
CE        58.000000     80.000000   138.000000       970.649648    1558.812249      2529.461897        -72.115416          470.774453        -22.273916          -3.698126          -2.475959      -1149.042544      -0.770886      -0.881983      -1150.695413        -5.324614         -9.249743           0.125140             0.090834              0.104881              2.124915            2.224547              4.349462             0.751431          0.740993        4.817291        4.926027          4.880622           4.883267   
CE        58.000000     82.000000   140.000000       969.884731    1607.007598      2576.892329        -76.837317          469.857441        -22.216857          -5.768317          -2.357615      -1166.613412      -0.749807      -1.502481      -1168.865700        -5.897607         -7.891845           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.843318          1.314869        4.817780        4.943732          4.891945           4.883749   
CE        58.000000     84.000000   142.000000       962.046346    1650.040133      2612.086480        -77.626632          468.549285        -22.169506          -3.698532          -1.426054      -1180.383502      -0.738209      -0.666692      -1181.788403        -6.438008         -6.453265           0.121244             0.092165              0.103631              2.077639            2.426075              4.503714             0.736714          0.617484        4.839345        4.983968          4.925409           4.905024   
CE        58.000000     86.000000   144.000000       955.741420    1692.441440      2648.182859        -77.293966          466.820423        -22.108957          -2.843717          -2.565058      -1192.650968      -0.669773      -0.776204      -1194.096945        -6.992677         -6.144780           0.165088             0.137395              0.148111              2.857491            3.767708              6.625200             0.673815          0.691209        4.863685        5.027464          4.962148           4.929040   
CE        58.000000     88.000000   146.000000       952.593061    1736.829175      2689.422236        -80.060409          464.283638        -22.052795          -2.088340          -3.464632      -1204.532419      -0.585106      -0.781739      -1205.899265        -7.775464         -6.173646           0.229596             0.194496              0.207863              4.042780            5.568303              9.611083             0.599668          0.700649        4.905561        5.078201          5.010330           4.970365   
CE        58.000000     90.000000   148.000000       948.384027    1785.236012      2733.620039        -85.937468          461.816886        -21.998650          -1.372665          -3.514553      -1216.991514      -0.559704      -0.874221      -1218.425439        -8.896879         -6.278000           0.279535             0.248356              0.260023              5.000080            7.430141             12.430220             0.558304          0.730887        4.944262        5.133157          5.059971           5.008566   
CE        58.000000     92.000000   150.000000       943.329373    1831.558841      2774.888214        -89.236888          459.865953        -21.938256          -1.208386          -3.270864      -1229.133303      -0.519935      -0.963516      -1230.616754        -9.803440         -5.929426           0.306096             0.280997              0.290222              5.538634            8.750224             14.288858             0.522006          0.772017        4.972829        5.179758          5.100741           5.036768   
CE        58.000000     94.000000   152.000000       937.932755    1877.033227      2814.965982        -90.738795          458.204018        -21.876008          -1.182005          -3.183852      -1240.189953      -0.510263      -0.918216      -1241.618432       -10.568095         -5.443876           0.319665             0.298177              0.305938              5.835151            9.628123             15.463274             0.511808          0.735035        4.994701        5.218126          5.134019           5.058363   
CE        58.000000     96.000000   154.000000       932.268320    1921.418145      2853.686465        -90.923541          456.738451        -21.812379          -1.201058          -3.519771      -1250.326513      -0.521166      -0.905588      -1251.753267       -11.225976         -5.058227           0.325155             0.305737              0.312629              5.976545           10.212878             16.189423             0.519140          0.729381        5.012001        5.251811          5.162801           5.075446   
CE        58.000000     98.000000   156.000000       926.564657    1964.860154      2891.424812        -90.632736          455.422888        -21.749277          -1.209166          -3.739522      -1259.832357      -0.533206      -0.921530      -1261.287093       -11.786111         -4.747145           0.325944             0.306728              0.313432              6.025293           10.580803             16.606096             0.527864          0.731773        5.026304        5.282198          5.188532           5.089571   
CE        58.000000    100.000000   158.000000       920.928146    2008.319734      2929.247880        -90.514369          454.126689        -21.686352          -1.180817          -3.859407      -1268.816038      -0.538567      -0.971750      -1270.326356       -12.281848         -4.440390           0.325118             0.306009              0.312564              6.043052           10.892804             16.935856             0.529930          0.751456        5.040091        5.311877          5.213754           5.103187   
CE        58.000000    102.000000   160.000000       915.424437    2051.873708      2967.298144        -90.581240          452.749391        -21.622570          -1.141433          -4.004935      -1277.142801      -0.533751      -1.031422      -1278.707974       -12.742233         -4.075035           0.324289             0.305124              0.311590              6.063438           11.203874             17.267312             0.523610          0.778051        5.055040        5.341841          5.239690           5.117952   
CE        58.000000    104.000000   162.000000       910.108942    2095.096610      3005.205552        -90.707121          451.373458        -21.559157          -1.111108          -4.329317      -1284.604044      -0.522704      -1.023895      -1286.150643       -13.170376         -3.680946           0.322613             0.302217              0.308988              6.067556           11.438717             17.506273             0.513965          0.780769        5.069875        5.371027          5.265187           5.132604   
CE        58.000000    106.000000   164.000000       905.026202    2137.724308      3042.750510        -90.872960          450.145224        -21.498174          -1.081479          -4.869556      -1291.219509      -0.509078      -0.960672      -1292.689258       -13.538002         -3.345088           0.317804             0.294554              0.302146              6.006189           11.480005             17.486194             0.504628          0.762418        5.082190        5.398597          5.288861           5.144770   
CE        58.000000    108.000000   166.000000       900.117263    2179.970895      3080.088158        -90.995296          449.078920        -21.439350          -1.093109          -5.630634      -1297.270703      -0.488584      -0.952302      -1298.711588       -13.818903         -3.122510           0.308580             0.279017              0.288517              5.853526           11.178628             17.032154             0.493555          0.771672        5.091618        5.422654          5.309338           5.154084   
CE        58.000000    110.000000   168.000000       894.502114    2221.204923      3115.707037        -89.556164          448.062766        -21.375912          -1.342288          -5.973376      -1303.051166      -0.451527      -1.001546      -1304.504240       -14.030106         -2.996748           0.288657             0.253705              0.264760              5.487986           10.427129             15.915115             0.483178          0.789895        5.097370        5.442102          5.325610           5.159766   
CE        58.000000    112.000000   170.000000       885.322678    2261.465648      3146.788326        -84.255290          446.954677        -21.299704          -1.462382          -5.672608      -1308.929384      -0.454223      -1.070478      -1310.454085       -14.396755         -2.981752           0.243227             0.219764              0.227057              4.618830            9.252447             13.871276             0.489840          0.798484        5.094382        5.458659          5.337171           5.156813   
CE        58.000000    114.000000   172.000000       878.618457    2302.415709      3181.034166        -82.486059          445.773931        -21.236183          -1.239145          -5.488082      -1314.688631      -0.503892      -1.111599      -1316.304122       -14.904297         -2.801351           0.222424             0.198413              0.205762              4.237028            8.569787             12.806815             0.504236          0.805312        5.102362        5.480150          5.355735           5.164697   
CE        58.000000    116.000000   174.000000       873.387878    2343.196849      3216.584726        -82.168543          444.665037        -21.179102          -1.136367          -5.419418      -1319.897946      -0.531511      -1.076227      -1321.505684       -15.374325         -2.578155           0.205953             0.176616              0.185458              3.936722            7.825011             11.761733             0.513466          0.787602        5.111094        5.502294          5.375058           5.173324   
CE        58.000000    118.000000   176.000000       868.599485    2382.576912      3251.176396        -81.266570          443.570198        -21.122854          -1.140053          -5.662788      -1324.605670      -0.537696      -0.992396      -1326.135762       -15.768169         -2.460676           0.185001             0.149361              0.159937              3.546495            6.785169             10.331664             0.513588          0.759489        5.118517        5.524151          5.393848           5.180658   
CE        58.000000    120.000000   178.000000       863.757735    2421.200675      3284.958410        -79.170335          442.302771        -21.062264          -1.243425          -5.937884      -1329.255823      -0.545879      -0.948231      -1330.749933       -16.095007         -2.532710           0.156521             0.117352              0.128807              3.010102            5.460661              8.470764             0.517220          0.745455        5.126670        5.544098          5.411620           5.188714   
CE        58.000000    122.000000   180.000000       859.254508    2466.966821      3326.221329        -79.870542          440.430863        -20.995871          -2.126701          -5.157617      -1334.345301      -0.568951      -1.144960      -1336.059212       -16.479015         -2.821612          -0.100836            -0.086635             -0.090737             -1.948576           -4.121005             -6.069582             0.555684          0.794703        5.139034        5.559302          5.427437           5.200930   
CE        58.000000    124.000000   182.000000       853.725227    2500.931522      3354.656749        -76.182644          438.702766        -20.939766          -2.360360          -5.211733      -1340.171498      -0.616481      -1.385961      -1342.173941       -16.913396         -2.995001           0.000000             0.000000              0.000000              0.000001            0.000002              0.000003             0.587823          0.889113        5.152952        5.583058          5.449677           5.214683   
CE        58.000000    126.000000   184.000000       849.634253    2538.483354      3388.117607        -76.604346          437.639038        -20.890704          -2.288504          -3.880491      -1345.602767      -0.609563      -1.658826      -1347.871155       -17.316209         -1.799919           0.000000             0.000000              0.000000              0.000001            0.000002              0.000003             0.580390          1.097059        5.165452        5.610091          5.473833           5.227035   
CE        58.000000    128.000000   186.000000       845.921351    2576.232971      3422.154322        -77.535665          436.772384        -20.842211          -2.334255          -2.690200      -1347.348744      -0.600316      -0.730684      -1348.679745       -17.675838         -0.473412           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.576068          0.591006        5.175932        5.641842          5.500794           5.237391   
CE        58.000000    130.000000   188.000000       842.764695    2613.528292      3456.292987        -78.983681          436.387331        -20.794140          -2.122847          -3.484084      -1347.772597      -0.557823      -0.841923      -1349.172343       -17.950093         -0.430395           0.076649             0.061922              0.065913              1.507267            3.275875              4.783143             0.543802          0.628041        5.184083        5.679544          5.531425           5.245447   
CE        58.000000    132.000000   190.000000       839.141384    2648.987844      3488.129228        -80.030366          435.887435        -20.747774          -1.726469          -4.440768      -1348.402224      -0.543367      -0.944382      -1349.889974       -18.206979         -0.347889           0.118743             0.095699              0.101830              2.345049            5.214379              7.559428             0.522241          0.684274        5.195201        5.720117          5.565132           5.256435   
CE        58.000000    134.000000   192.000000       834.968862    2684.550821      3519.519683        -80.294708          435.044939        -20.698724          -1.429340          -5.790679      -1348.682411      -0.541300      -0.980037      -1350.203748       -18.496569         -0.215759           0.141472             0.119446              0.125203              2.809113            6.703260              9.512373             0.513799          0.723341        5.209306        5.761682          5.600564           5.270377   
CE        58.000000    136.000000   194.000000       830.360930    2722.212224      3552.573154        -80.163975          433.864882        -20.644121          -1.233275          -7.396073      -1348.703451      -0.530770      -1.000273      -1350.234495       -18.801447         -0.127834           0.161196             0.142470              0.147286              3.222644            8.226785             11.449429             0.506974          0.767142        5.227087        5.801341          5.635792           5.287952   
CE        58.000000    138.000000   196.000000       829.460899    2776.946453      3606.407353        -89.512427          430.538652        -20.576280          -1.012534          -6.919055      -1348.959299      -0.441243      -1.051477      -1350.452019       -19.561622         -0.514369           0.260969             0.216997              0.228262              5.351468           12.920785             18.272253             0.457024          0.764075        5.293866        5.848205          5.689795           5.353972   
CE        58.000000    140.000000   198.000000       825.318717    2816.586976      3641.905693        -90.998976          428.989450        -20.521522          -0.844592          -6.771327      -1349.838236      -0.435419      -1.098155      -1351.371810       -20.138418         -0.432474           0.282492             0.238316              0.249478              5.847627           14.591059             20.438685             0.455608          0.767073        5.318851        5.887732          5.726945           5.378677   
CE        58.000000    142.000000   200.000000       820.986584    2855.260677      3676.247261        -91.616024          427.670834        -20.467765          -0.776464          -6.741423      -1350.456067      -0.422534      -1.169008      -1352.047609       -20.626572         -0.273141           0.294543             0.252012              0.262606              6.142451           15.842489             21.984941             0.445073          0.782962        5.338599        5.923825          5.760234           5.398207   
CE        58.000000    144.000000   202.000000       816.758019    2893.998013      3710.756032        -92.313358          426.447680        -20.415260          -0.744537          -6.853478      -1350.656813      -0.413173      -1.207583      -1352.277569       -21.065680         -0.063427           0.303083             0.261859              0.271983              6.362834           16.886452             23.249286             0.436042          0.795244        5.356428        5.957984          5.791658           5.415839   
ND        60.000000     64.000000   124.000000      1054.978540    1200.633967      2255.612507        -83.592569          506.813102        -23.610412          -1.555093          -2.363633       -991.379413      -0.800339      -0.864159       -993.043911        -0.327934        -12.431192           0.387432             0.381734              0.384526              6.946354            7.123638             14.069991             0.741121          0.783116        4.866875        4.807569          4.836357           4.932188   
ND        60.000000     66.000000   126.000000      1050.590427    1244.836622      2295.427050        -82.789633          505.723512        -23.557170          -1.629203          -2.856627      -1015.036421      -0.787217      -0.810329      -1016.633968        -0.995068        -11.820383           0.377610             0.366325              0.371747              6.786309            7.119646             13.905955             0.727066          0.745291        4.872640        4.831355          4.851059           4.937877   
ND        60.000000     68.000000   128.000000      1046.121564    1288.812141      2334.933704        -82.043821          504.629229        -23.501485          -1.726053          -3.110659      -1037.827524      -0.763924      -0.865469      -1039.456917        -1.631825        -11.391987           0.365299             0.348816              0.356581              6.579018            7.052485             13.631503             0.704857          0.762235        4.877821        4.854710          4.865557           4.942989   
ND        60.000000     70.000000   130.000000      1041.568793    1333.266633      2374.835426        -82.194591          503.480267        -23.446648          -1.797603          -3.082281      -1059.856762      -0.741329      -0.926815      -1061.524906        -2.249447        -10.894236           0.357330             0.339016              0.347474              6.455688            7.135982             13.591671             0.685532          0.787325        4.885467        4.882170          4.883692           4.950534   
ND        60.000000     72.000000   132.000000      1036.744844    1377.818620      2414.563464        -82.517585          502.319841        -23.392399          -1.763919          -3.141015      -1080.809458      -0.726132      -0.960477      -1082.496067        -2.848550        -10.323485           0.353407             0.334167              0.342883              6.409222            7.316819             13.726041             0.674855          0.795583        4.894792        4.909739          4.902950           4.959737   
ND        60.000000     74.000000   134.000000      1031.805908    1423.009571      2454.815479        -82.899944          501.246769        -23.337718          -1.689618          -3.674539      -1100.543219      -0.702736      -0.970974      -1102.216929        -3.400447         -9.743623           0.346118             0.325106              0.334446              6.295801            7.390253             13.686054             0.659705          0.820693        4.902108        4.934539          4.920044           4.966957   
ND        60.000000     76.000000   136.000000      1021.152012    1474.181727      2495.333739        -82.608906          500.718419        -23.257912          -2.247867          -2.996060      -1119.739280      -0.743326      -0.942557      -1121.425164        -3.693547         -9.808980          -0.258032            -0.240741             -0.248282             -4.658731           -5.619687            -10.278419             0.688048          0.783913        4.883891        4.934230          4.912085           4.948979   
ND        60.000000     78.000000   138.000000      1014.546978    1507.760877      2522.307854        -70.568443          500.706500        -23.185598          -3.473192          -3.140839      -1138.870140      -0.734356      -0.799607      -1140.404103        -3.898345         -9.914536           0.172138             0.142453              0.155155              3.071330            3.398377              6.469707             0.724636          0.707747        4.855058        4.923770          4.894014           4.920527   
ND        60.000000     80.000000   140.000000      1010.000260    1551.534546      2561.534806        -70.317029          499.895372        -23.124909          -4.258026          -2.312328      -1158.507053      -0.806192      -0.849988      -1160.163233        -4.439461         -9.845598           0.122771             0.091789              0.104806              2.189973            2.259725              4.449698             0.784387          0.721590        4.854466        4.938932          4.902911           4.919943   
