LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
TE        52.000000    110.000000   162.000000       782.903011    2204.638194      2987.541205        -59.743566          367.675262        -18.829821          -2.143498         -10.436084      -1191.508943      -0.731243      -1.303889      -1193.544075       -18.618612         -1.265371           0.229117             0.205995              0.212529              3.719587            8.489807             12.209394             0.658839          0.989582        4.974648        5.449662          5.301829           5.038564   
TE        52.000000    112.000000   164.000000       779.435319    2242.158318      3021.593637        -59.477780          366.849951        -18.777178          -2.103262         -11.402989      -1193.879651      -0.741124      -1.312548      -1195.933323       -19.008479         -1.182724           0.195206             0.172523              0.178819              3.173179            7.299943             10.473122             0.665500          1.011164        4.977873        5.472327          5.320526           5.041747   
TE        52.000000    114.000000   166.000000       775.012090    2278.295568      3053.307659        -55.275557          365.732122        -18.709444          -1.946181         -13.545280      -1196.220498      -0.717030      -1.305480      -1198.243007       -19.007281         -1.176478          -0.123895            -0.111855             -0.115144             -2.015974           -4.842997             -6.858971             0.670265          1.064259        4.980345        5.486834          5.333351           5.044189   
TE        52.000000    116.000000   168.000000       770.863041    2314.418131      3085.281172        -55.288146          364.868152        -18.661183          -1.929573         -13.842926      -1198.554261      -0.656544      -1.351529      -1200.562334       -19.360429         -1.180203           0.112305             0.087347              0.094042              1.834099            3.890706              5.724805             0.634890          1.073227        4.989482        5.517053          5.359310           5.053210   
TE        52.000000    118.000000   170.000000       766.505438    2351.914561      3118.419999        -53.918815          363.657034        -18.600477          -2.362273         -13.307638      -1200.872666      -0.645315      -1.359834      -1202.877815       -19.528002         -1.138604           0.068896             0.049300              0.054477              1.130401            2.252979              3.383380             0.651546          1.055296        5.001070        5.540647          5.381346           5.064652   
TE        52.000000    120.000000   172.000000       762.413065    2393.574853      3155.987918        -55.283852          362.413466        -18.543615          -2.799842         -11.705257      -1203.144156      -0.637330      -1.337615      -1205.119101       -19.861711         -1.042609          -0.000014            -0.000009             -0.000010             -0.000225           -0.000423             -0.000648             0.673072          1.003430        5.014734        5.563527          5.403494           5.078145   
TE        52.000000    122.000000   174.000000       758.010847    2437.896632      3195.907479        -58.970941          361.159192        -18.491846          -2.680892          -9.147630      -1205.385551      -0.629919      -1.365716      -1207.381186       -20.399588         -0.833753           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.661066          0.938265        5.031600        5.587683          5.427470           5.094801   
TE        52.000000    124.000000   176.000000       753.759125    2482.728480      3236.487605        -63.096270          359.936506        -18.441047          -2.592657          -6.785020      -1207.278932      -0.626516      -1.531166      -1209.436614       -20.933552         -0.428760           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.652388          0.939212        5.048161        5.611108          5.450837           5.111158   
TE        52.000000    126.000000   178.000000       749.849486    2524.258751      3274.108237        -66.273238          358.895998        -18.393589          -2.549419          -5.724285      -1207.865971      -0.625501      -1.646015      -1210.137488       -21.385679          0.168350           0.000000             0.000000              0.000000              0.000000            0.000001              0.000001             0.647324          0.972097        5.062528        5.638585          5.476567           5.125348   
TE        52.000000    128.000000   180.000000       746.531355    2558.951454      3305.482809        -68.174636          358.121518        -18.353363          -2.515557          -4.129428      -1206.857178      -0.618945      -1.052371      -1208.528494       -21.726911          0.792497           0.000000             0.000000              0.000000              0.000001            0.000003              0.000003             0.641113          0.713173        5.073498        5.677755          5.510002           5.136183   
TE        52.000000    130.000000   182.000000       743.757768    2588.803481      3332.561249        -68.590421          357.608726        -18.319096          -2.553363          -5.367568      -1204.526608      -0.618637      -0.887781      -1206.033027       -21.949937          1.047207           0.000005             0.000006              0.000005              0.000085            0.000301              0.000386             0.642107          0.667761        5.081132        5.727313          5.550372           5.143725   
TE        52.000000    132.000000   184.000000       740.898699    2614.711089      3355.609789        -68.453391          357.187795        -18.288510          -2.254766          -5.549253      -1202.475204      -0.625068      -0.961300      -1204.061573       -22.263409          1.064090           0.058064             0.071398              0.068281              0.986826            3.976707              4.963533             0.626750          0.678930        5.089904        5.783313          5.596066           5.152390   
TE        52.000000    134.000000   186.000000       738.364777    2641.235866      3379.600643        -68.551735          356.747086        -18.257856          -2.232840          -6.157850      -1200.173656      -0.622833      -0.980842      -1201.777331       -22.493605          1.147129           0.065209             0.080939              0.077346              1.111400            4.658721              5.770121             0.622578          0.691778        5.097132        5.835068          5.638498           5.159531   
TE        52.000000    136.000000   188.000000       736.244659    2665.487390      3401.732050        -68.685411          356.384393        -18.231223          -2.300517          -6.480801      -1197.812738      -0.641812      -1.008889      -1199.463439       -22.656347          1.180130          -0.066115            -0.079739             -0.076701             -1.129406           -4.745778             -5.875184             0.636316          0.696352        5.102932        5.889704          5.682994           5.165261   
TE        52.000000    138.000000   190.000000       734.053296    2690.302556      3424.355852        -68.875555          355.992064        -18.203607          -2.349678          -6.656719      -1195.365917      -0.640541      -1.029214      -1197.035672       -22.832675          1.252523          -0.065186            -0.079277             -0.076206             -1.116107           -4.870923             -5.987030             0.636548          0.697887        5.108811        5.940695          5.725048           5.171069   
TE        52.000000    140.000000   192.000000       732.116313    2714.915986      3447.032299        -69.306105          355.634528        -18.177533          -2.488638          -6.771200      -1192.752630      -0.632026      -1.028613      -1194.413269       -22.959687          1.309550          -0.054054            -0.065553             -0.063104             -0.927151           -4.154374             -5.081524             0.638527          0.692060        5.113353        5.990150          5.765864           5.175556   
TE        52.000000    142.000000   194.000000       730.555062    2739.563005      3470.118067        -70.114553          355.331361        -18.153211          -2.800918          -6.897000      -1190.055201      -0.615869      -1.037653      -1191.708723       -23.022565          1.313531          -0.000001            -0.000001             -0.000001             -0.000012           -0.000033             -0.000046             0.648494          0.687030        5.116027        6.037696          5.805023           5.178198   
TE        52.000000    144.000000   196.000000       728.657414    2761.218298      3489.875712        -70.106397          354.999261        -18.129567          -2.799685          -6.309832      -1187.528352      -0.609935      -1.093713      -1189.232000       -23.172450          1.400383           0.000000             0.000000              0.000000              0.000002            0.000020              0.000022             0.645069          0.680033        5.121156        6.090128          5.848720           5.183265   
TE        52.000000    146.000000   198.000000       726.678835    2782.447699      3509.126534        -69.738821          354.628207        -18.105218          -2.791237          -5.934127      -1184.793990      -0.604371      -1.169389      -1186.567749       -23.321407          1.539989           0.000000             0.000000              0.000000              0.000000            0.000010              0.000010             0.641384          0.691025        5.126812        6.142682          5.892869           5.188854   
XE        54.000000     38.000000    92.000000       966.899911     638.594854      1605.494765        -38.748256          434.640486        -21.219833          -2.331931          -5.388954       -587.840469      -0.858174      -1.355234       -590.053877         7.700353        -21.285408          -0.076814            -0.066920             -0.073158             -1.093179           -0.558029             -1.651208             0.736886          1.196552        4.570606        4.170655          4.409808           4.640091   
XE        54.000000     40.000000    94.000000       972.002724     679.532635      1651.535359        -38.875005          435.460390        -21.282210          -2.566804          -5.165667       -629.599670      -0.824199      -1.333094       -631.756963         7.075728        -20.362016           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             0.736484          1.176715        4.549204        4.202812          4.405134           4.619011   
XE        54.000000     42.000000    96.000000       975.909907     725.695311      1701.605219        -41.987410          435.928496        -21.334458          -2.841227          -5.231980       -669.126290      -0.858795      -1.104853       -671.089937         6.429318        -19.377440           0.000000             0.000000              0.000000             -0.000004           -0.000001             -0.000005             0.773593          1.069480        4.537999        4.240015          4.410109           4.607975   
XE        54.000000     44.000000    98.000000       979.381938     775.502618      1754.884556        -47.433256          436.221288        -21.378560          -3.122998          -5.553974       -706.803222      -0.873639      -1.015786       -708.692647         5.775397        -18.582480          -0.000007            -0.000007             -0.000007             -0.000103           -0.000071             -0.000174             0.801045          1.024976        4.529645        4.276509          4.417787           4.599748   
XE        54.000000     46.000000   100.000000       979.308774     822.474196      1801.782970        -50.587972          435.711973        -21.416741          -3.187323          -4.225618       -743.677597      -0.896272      -1.131729       -745.705599         4.899921        -17.901823           0.119061             0.111771              0.115879              1.668600            1.213071              2.881672             0.830991          1.000545        4.535652        4.324589          4.439809           4.605664   
XE        54.000000     48.000000   102.000000       983.790807     873.484882      1857.275689        -59.155954          436.147982        -21.432740          -3.863880          -3.561566       -778.576891      -0.887285      -1.113419       -780.577594         4.381769        -17.058955          -0.000002            -0.000001             -0.000002             -0.000023           -0.000017             -0.000039             0.855074          0.963046        4.521545        4.344712          4.439207           4.591772   
XE        54.000000     50.000000   104.000000       983.728538     921.630825      1905.359363        -63.601321          435.703181        -21.433649          -4.193589          -3.117385       -811.620610      -0.888149      -1.503915       -814.012674         3.626885        -15.312213           0.000000             0.000000              0.000000              0.000000            0.000000              0.000001             0.874228          1.285732        4.522700        4.378227          4.453826           4.592909   
XE        54.000000     52.000000   106.000000       975.427493     963.734664      1939.162157        -59.710532          433.872361        -21.401644          -3.165279          -2.902621       -840.600239      -0.887598      -1.042704       -842.530541         2.456714        -14.011529           0.139558             0.124620              0.132424              1.966355            1.605051              3.571405             0.829655          0.941711        4.547801        4.430925          4.490846           4.617629   
XE        54.000000     54.000000   108.000000       968.464462    1005.239488      1973.703951        -55.535612          432.053107        -21.348604          -2.760124          -3.903802       -867.668286      -0.908626      -1.098033       -869.674944         1.343643        -13.215312           0.177347             0.172076              0.174763              2.523562            2.354595              4.878156             0.823849          0.966514        4.570278        4.481729          4.526220           4.639767   
XE        54.000000     56.000000   110.000000       962.679914    1048.387116      2011.067030        -52.892521          430.436900        -21.292767          -2.671355          -5.089376       -893.124765      -0.918391      -1.150705       -895.193862         0.326346        -12.465042           0.195057             0.195062              0.195059              2.798069            2.823418              5.621486             0.821907          1.019974        4.588777        4.526394          4.557125           4.657990   
XE        54.000000     58.000000   112.000000       957.456677    1093.469294      2050.925971        -51.835907          428.863208        -21.238420          -2.745313          -6.261325       -917.124738      -0.938667      -1.143585       -919.206990        -0.626933        -11.815613           0.209095             0.213377              0.211296              3.023027            3.260721              6.283748             0.830397          1.048137        4.606776        4.569974          4.587755           4.675723   
XE        54.000000     60.000000   114.000000       952.587420    1140.189767      2092.777187        -52.393054          427.253354        -21.185998          -2.909162          -7.171214       -939.947298      -0.946957      -1.142455       -942.036709        -1.541426        -11.290926           0.226090             0.236848              0.231739              3.296500            3.819215              7.115715             0.835140          1.066042        4.626307        4.615530          4.620638           4.694967   
XE        54.000000     62.000000   116.000000       947.844045    1186.667179      2134.511224        -53.740683          425.548921        -21.132500          -3.156318          -7.302236       -961.910672      -0.918282      -1.173389       -964.002342        -2.430056        -10.840891           0.248690             0.265369              0.257630              3.661448            4.513637              8.175085             0.823230          1.065729        4.648852        4.663239          4.656547           4.717184   
XE        54.000000     64.000000   118.000000       942.841132    1231.742342      2174.583474        -54.430622          423.965175        -21.076332          -3.349868          -7.121261       -983.048570      -0.896925      -1.197099       -985.142594        -3.254380        -10.370962           0.263738             0.279650              0.272429              3.916729            4.998118              8.914847             0.815910          1.052974        4.668997        4.704906          4.688507           4.737038   
XE        54.000000     66.000000   120.000000       937.745850    1276.302280      2214.048130        -54.599694          422.723584        -21.020966          -3.294160          -7.201787      -1003.303716      -0.904837      -1.223727      -1005.432280        -4.003949         -9.898339           0.259292             0.271880              0.266288              3.870003            5.077034              8.947037             0.815031          1.051905        4.680679        4.735761          4.711054           4.748553   
XE        54.000000     68.000000   122.000000       933.041482    1321.064511      2254.105993        -55.135513          421.695445        -20.968051          -3.116926          -7.366953      -1022.681576      -0.918534      -1.252962      -1024.853072        -4.706516         -9.443823           0.243884             0.252345              0.248664              3.650519            4.905675              8.556194             0.814547          1.056567        4.687422        4.760389          4.728231           4.755200   
XE        54.000000     70.000000   124.000000       928.536564    1365.675451      2294.212015        -55.591048          420.734257        -20.915140          -2.920563          -7.717872      -1041.156654      -0.921608      -1.248879      -1043.327141        -5.347537         -9.028321           0.222167             0.224683              0.223611              3.332081            4.537013              7.869094             0.812417          1.059133        4.692085        4.781849          4.742967           4.759796   
XE        54.000000     72.000000   126.000000       923.706905    1408.830439      2332.537344        -55.021723          419.676081        -20.858012          -2.800916          -8.020688      -1058.780932      -0.884304      -1.210795      -1060.876031        -5.894885         -8.691736           0.197783             0.191694              0.194238              2.973377            4.016792              6.990168             0.793521          1.047750        4.697633        4.803014          4.758136           4.765266   
XE        54.000000     74.000000   128.000000       919.069370    1450.735461      2369.804831        -54.147501          418.545835        -20.798418          -2.994269          -7.916801      -1075.791740      -0.849814      -1.197338      -1077.838891        -6.380740         -8.416185           0.170733             0.156016              0.162044              2.574059            3.390556              5.964615             0.783785          1.028870        4.704343        4.824808          4.774357           4.771880   
XE        54.000000     76.000000   130.000000       915.234196    1493.087166      2408.321362        -54.513837          417.448935        -20.741232          -3.492532          -7.146046      -1092.330062      -0.829519      -1.198612      -1094.358192        -6.860006         -8.143157           0.140647             0.120698              0.128710              2.126587            2.719103              4.845690             0.793486          0.993357        4.711119        4.847303          4.791204           4.778561   
XE        54.000000     78.000000   132.000000       912.579415    1537.773075      2450.352491        -57.045400          416.425927        -20.688228          -4.425442          -5.944186      -1108.340376      -0.814736      -1.188958      -1110.344071        -7.332225         -7.853894           0.099414             0.080564              0.087987              1.506732            1.879595              3.386326             0.831425          0.944685        4.716755        4.869228          4.807437           4.784117   
XE        54.000000     80.000000   134.000000       910.893455    1585.500918      2496.394373        -61.962889          415.405922        -20.639099          -5.798613          -4.346087      -1123.966567      -0.788851      -1.218886      -1125.974304        -7.833683         -7.469949          -0.000001            -0.000001             -0.000001             -0.000021           -0.000024             -0.000045             0.896586          0.921364        4.722237        4.890850          4.823611           4.789522   
XE        54.000000     82.000000   136.000000       906.259630    1633.175426      2539.435056        -66.108967          414.139368        -20.588895          -5.725236          -3.523194      -1138.180418      -0.780012      -1.605571      -1140.566000        -8.511450         -5.983415           0.000000             0.000000              0.000000             -0.000001           -0.000002             -0.000003             0.887379          1.206642        4.736071        4.919608          4.847565           4.803162   
XE        54.000000     84.000000   138.000000       901.227733    1677.499235      2578.726968        -67.972592          413.057751        -20.530058          -5.621324          -2.972402      -1148.139030      -0.767402      -0.846361      -1149.752794        -9.121516         -4.445624           0.000005             0.000004              0.000005              0.000080            0.000111              0.000191             0.874670          0.739528        4.748484        4.952712          4.873816           4.815402   
XE        54.000000     86.000000   140.000000       890.276492    1716.174294      2606.450786        -64.533866          411.213895        -20.458225          -3.079917          -4.046125      -1157.352348      -0.787500      -1.004905      -1159.144753       -10.049670         -4.413006           0.134213             0.118901              0.124477              2.089248            3.231785              5.321033             0.750423          0.816809        4.780194        5.005224          4.919646           4.846675   
XE        54.000000     88.000000   142.000000       882.505166    1756.329036      2638.834202        -61.834282          409.445665        -20.383436          -2.428503          -5.309706      -1165.790819      -0.776283      -1.070191      -1167.637293       -10.853688         -4.104187           0.163781             0.152819              0.156734              2.576319            4.326676              6.902995             0.717908          0.868334        4.805251        5.050013          4.958358           4.871390   
XE        54.000000     90.000000   144.000000       875.718394    1798.129754      2673.848148        -60.254194          407.743924        -20.311058          -2.163874          -6.541675      -1173.527777      -0.771620      -1.083720      -1175.383117       -11.626634         -3.806070           0.183651             0.175835              0.178574              2.916888            5.176574              8.093462             0.703668          0.902527        4.828495        5.092052          4.994848           4.894319   
XE        54.000000     92.000000   146.000000       869.539002    1841.615443      2711.154445        -59.960166          406.069243        -20.241700          -2.049017          -7.660778      -1180.701710      -0.771165      -1.087197      -1182.560072       -12.376327         -3.568352           0.200970             0.196550              0.198070              3.222374            6.011230              9.233603             0.696338          0.928667        4.851443        5.133294          5.030888           4.916960   
XE        54.000000     94.000000   148.000000       863.880266    1885.757700      2749.637966        -60.660163          404.382007        -20.174567          -2.092348          -8.345928      -1187.534551      -0.773555      -1.120828      -1189.428934       -13.107196         -3.390400           0.219098             0.219275              0.219215              3.547657            6.964679             10.512336             0.693642          0.949167        4.875280        5.175323          5.067906           4.940481   
XE        54.000000     96.000000   150.000000       858.492763    1929.020031      2787.512794        -61.519905          402.688802        -20.108248          -2.273634          -8.342350      -1194.085170      -0.764178      -1.172410      -1196.021758       -13.799612         -3.222315           0.238358             0.241885              0.240715              3.898952            7.975847             11.874800             0.686498          0.953333        4.900124        5.217874          5.105762           4.964999   
XE        54.000000     98.000000   152.000000       852.956609    1970.931432      2823.888041        -61.764230          401.034921        -20.041782          -2.502135          -8.034056      -1200.312133      -0.750789      -1.222924      -1202.285846       -14.434341         -3.021136           0.256875             0.259632              0.258734              4.244290            8.878153             13.122442             0.680421          0.949780        4.924813        5.259135          5.142853           4.989367   
XE        54.000000    100.000000   154.000000       847.137597    2012.172258      2859.309854        -61.472407          399.458680        -19.975634          -2.637692          -7.862885      -1206.119689      -0.744418      -1.260989      -1208.125096       -15.017688         -2.775159           0.271772             0.270311              0.270778              4.532836            9.570419             14.103255             0.677909          0.949124        4.948013        5.297598          5.177704           5.012268   
XE        54.000000    102.000000   156.000000       841.320925    2053.181446      2894.502371        -61.116447          398.001834        -19.911189          -2.655293          -7.894550      -1211.381154      -0.746933      -1.263152      -1213.391239       -15.560803         -2.503093           0.280282             0.273529              0.275655              4.713306           10.009767             14.723073             0.677204          0.944000        4.968362        5.332798          5.209533           5.032357   
XE        54.000000    104.000000   158.000000       835.796208    2093.883740      2929.679948        -60.877444          396.722319        -19.849531          -2.578501          -8.229592      -1216.056450      -0.753136      -1.245246      -1218.054831       -16.065522         -2.244196           0.279732             0.268438              0.271933              4.734020           10.135639             14.869659             0.675365          0.940572        4.984162        5.364532          5.237640           5.047957   
XE        54.000000    106.000000   160.000000       830.725916    2134.162350      2964.888267        -60.761979          395.626395        -19.790841          -2.464563          -8.876848      -1220.247492      -0.760953      -1.245025      -1222.253470       -16.538614         -2.029654           0.269925             0.255100              0.259609              4.588302            9.920711             14.509013             0.673287          0.949971        4.995192        5.392721          5.261914           5.058848   
XE        54.000000    108.000000   162.000000       826.031074    2173.763138      2999.794212        -60.683842          394.621856        -19.734030          -2.361386          -9.380924      -1224.082984      -0.769825      -1.262623      -1226.115432       -16.994041         -1.854019           0.254860             0.237016              0.242350              4.347220            9.481985             13.829205             0.673204          0.960093        5.003839        5.418687          5.284024           5.067386   
XE        54.000000    110.000000   164.000000       821.550075    2212.884422      3034.434497        -60.524369          393.627193        -19.677809          -2.298909          -9.914341      -1227.639711      -0.781237      -1.294444      -1229.715391       -17.434229         -1.697028           0.237801             0.216998              0.223111              4.069507            8.923820             12.993326             0.677449          0.975081        5.012017        5.443728          5.305460           5.075462   
XE        54.000000    112.000000   166.000000       817.195111    2251.157751      3068.352862        -60.211525          392.630950        -19.622231          -2.254134         -10.162796      -1230.879489      -0.789323      -1.296049      -1232.964861       -17.849209         -1.556974           0.219615             0.194929              0.202061              3.770365            8.236673             12.007038             0.682282          0.974706        5.020057        5.468572          5.326816           5.083402   
XE        54.000000    114.000000   168.000000       812.826542    2288.766718      3101.593260        -59.466828          391.631718        -19.566510          -2.214372         -10.685224      -1233.861745      -0.780671      -1.291226      -1235.933641       -18.208002         -1.456951           0.198639             0.168406              0.176995              3.420512            7.308210             10.728722             0.680198          0.980467        5.027605        5.493120          5.347911           5.090856   
XE        54.000000    116.000000   170.000000       808.253884    2325.524395      3133.778279        -57.989064          390.558544        -19.508643          -2.254421         -11.045014      -1236.661117      -0.746757      -1.286709      -1238.694583       -18.502084         -1.407043           0.174835             0.138859              0.148912              3.020648            6.186182              9.206830             0.666493          0.982098        5.035983        5.517483          5.369218           5.099130   
XE        54.000000    118.000000   172.000000       803.735834    2362.400918      3166.136752        -56.281770          389.376837        -19.448074          -2.530193         -10.986357      -1239.421520      -0.722354      -1.309100      -1241.452974       -18.772659         -1.388039           0.145808             0.107300              0.117893              2.528823            4.903687              7.432510             0.663777          0.979178        5.045652        5.540721          5.390191           5.108679   
XE        54.000000    120.000000   174.000000       799.594132    2401.276385      3200.870517        -55.686041          388.113899        -19.387205          -3.061828         -10.151320      -1242.184287      -0.712268      -1.341741      -1244.238296       -19.066755         -1.358663           0.109304             0.074408              0.083868              1.903837            3.485165              5.389002             0.679654          0.960883        5.056443        5.562307          5.410378           5.119337   
XE        54.000000    122.000000   176.000000       796.242381    2444.791599      3241.033980        -57.042436          386.759799        -19.325510          -4.262729          -9.240859      -1244.825313      -0.700109      -1.372924      -1246.898346       -19.375296         -1.361678           0.000008             0.000005              0.000006              0.000140            0.000238              0.000379             0.732392          0.944472        5.066725        5.579728          5.427489           5.129494   
XE        54.000000    124.000000   178.000000       791.787549    2488.940975      3280.728524        -60.981546          385.470758        -19.275105          -4.104202          -6.447324      -1247.837396      -0.701368      -1.511601      -1250.050365       -19.896774         -0.948933           0.000000             0.000000              0.000000              0.000001            0.000002              0.000003             0.722412          0.933453        5.083160        5.603650          5.451002           5.145728   
XE        54.000000    126.000000   180.000000       787.569203    2531.232382      3318.801586        -64.152265          384.342828        -19.226253          -3.963566          -5.345261      -1249.429823      -0.695860      -1.673548      -1251.799231       -20.350111         -0.223843           0.000000             0.000000              0.000000              0.000001            0.000002              0.000004             0.711239          1.000360        5.097800        5.630156          5.475886           5.160191   
XE        54.000000    128.000000   182.000000       784.044989    2567.255157      3351.300147        -65.981089          383.509122        -19.182902          -3.973069          -3.821689      -1249.023874      -0.695874      -1.001938      -1250.721686       -20.704903          0.554280           0.000000             0.000000              0.000000              0.000002            0.000005              0.000006             0.709649          0.699182        5.108940        5.666558          5.507005           5.171196   
XE        54.000000    130.000000   184.000000       780.604961    2597.167495      3377.772456        -66.117441          383.015605        -19.146492          -3.539956          -4.539755      -1247.460024      -0.693405      -0.960623      -1249.114051       -20.997346          0.683606           0.065962             0.063630              0.064213              1.177356            3.411125              4.588480             0.686962          0.671700        5.118642        5.717295          5.548304           5.180782   
XE        54.000000    132.000000   186.000000       776.926635    2626.116405      3403.043039        -65.820964          382.454094        -19.109118          -3.059638          -5.290044      -1246.013102      -0.692963      -1.036456      -1247.742521       -21.311167          0.770604           0.097366             0.095955              0.096300              1.745365            5.315791              7.061156             0.662862          0.704692        5.129649        5.767783          5.590028           5.191657   
XE        54.000000    134.000000   188.000000       773.466823    2654.934538      3428.401361        -65.390206          381.826008        -19.070762          -2.831221          -6.116838      -1244.256423      -0.689152      -1.066777      -1246.012352       -21.607403          0.898184           0.111913             0.111874              0.111883              2.014391            6.397920              8.412311             0.649004          0.726334        5.140205        5.816313          5.630428           5.202086   
XE        54.000000    136.000000   190.000000       770.243447    2683.186917      3453.430363        -64.917492          381.193035        -19.032977          -2.736962          -6.931873      -1242.235005      -0.685267      -1.083941      -1244.004212       -21.879247          1.017113           0.119403             0.119153              0.119211              2.157446            7.029586              9.187032             0.641143          0.744629        5.150037        5.863925          5.670180           5.211802   
XE        54.000000    138.000000   192.000000       767.410218    2710.560517      3477.970734        -64.627820          380.615599        -18.997647          -2.763745          -7.668648      -1239.975664      -0.681754      -1.087547      -1241.744965       -22.109000          1.120583           0.120455             0.117886              0.118476              2.183422            7.171735              9.355157             0.638720          0.756897        5.158268        5.911336          5.709584           5.219936   
XE        54.000000    140.000000   194.000000       766.955319    2732.702184      3499.657502        -65.992353          380.513470        -18.978583          -3.415872          -7.487369      -1237.644708      -0.686302      -1.111935      -1239.442946       -22.114166          1.164506          -0.094248            -0.097114             -0.096472             -1.707570           -6.104264             -7.811834             0.672794          0.746143        5.157054        5.965649          5.752004           5.218736   
XE        54.000000    142.000000   196.000000       765.121734    2757.841383      3522.963117        -66.470926          380.134144        -18.950853          -3.683575          -7.661491      -1235.161603      -0.680752      -1.116690      -1236.959045       -22.257407          1.244089          -0.079732            -0.080449             -0.080292             -1.446726           -5.210838             -6.657564             0.681199          0.742839        5.160901        6.013056          5.790808           5.222538   
XE        54.000000    144.000000   198.000000       764.708296    2781.245327      3545.953623        -68.189715          380.009998        -18.930877          -4.450458          -6.960086      -1232.644509      -0.662840      -1.129786      -1234.437134       -22.304807          1.240884           0.000000             0.000000              0.000000              0.000003            0.000021              0.000024             0.711988          0.712803        5.158980        6.060351          5.828363           5.220639   
XE        54.000000    146.000000   200.000000       762.420828    2803.838839      3566.259667        -67.594443          379.554785        -18.902511          -4.433813          -7.129802      -1230.164130      -0.656783      -1.214687      -1232.035600       -22.472422          1.373951           0.000000             0.000000              0.000000             -0.000001            0.000007              0.000007             0.708025          0.737945        5.165433        6.111637          5.871209           5.227017   
BA        56.000000     40.000000    96.000000       999.147101     672.805757      1671.952858        -38.092176          461.365207        -21.947767          -3.046513          -4.902586       -614.609286      -0.958070      -1.318674       -616.886030         7.902354        -20.967104           0.000000             0.000000              0.000000             -0.000001            0.000000             -0.000002             0.801643          1.158735        4.633837        4.220574          4.466293           4.702387   
BA        56.000000     42.000000    98.000000      1005.654861     718.404491      1724.059352        -40.776632          462.391533        -22.034666          -3.690473          -4.985846       -655.293094      -0.990264      -1.073462       -657.356819         7.289631        -20.000872           0.000000             0.000000              0.000000             -0.000001            0.000000             -0.000001             0.855185          1.042861        4.612906        4.259046          4.464687           4.681763   
BA        56.000000     44.000000   100.000000      1008.753342     766.203995      1774.957337        -42.517412          462.490671        -22.139280          -3.873931          -4.917732       -694.545080      -0.973303      -1.173171       -696.691555         6.509828        -19.512852           0.141135             0.126881              0.135319              2.116924            1.311877              3.428801             0.870814          1.049681        4.607719        4.315855          4.481641           4.676652   
BA        56.000000     46.000000   102.000000      1011.161633     812.843979      1824.005612        -46.205175          462.504781        -22.192602          -3.864590          -3.870320       -733.095040      -0.988898      -1.210799       -735.294738         5.726362        -18.648650           0.164485             0.151732              0.159079              2.463246            1.671882              4.135128             0.884185          1.027546        4.604065        4.357427          4.494511           4.673051   
BA        56.000000     48.000000   104.000000      1013.968748     861.580009      1875.548757        -51.961483          462.694080        -22.219312          -4.210639          -3.015297       -769.450084      -0.973132      -1.199536       -771.622752         5.018567        -17.545720           0.147449             0.127802              0.138838              2.200030            1.488032              3.688062             0.892343          1.005448        4.595616        4.384913          4.499595           4.664728   
BA        56.000000     50.000000   106.000000      1020.015776     912.816435      1932.832211        -60.658174          463.331387        -22.220992          -5.924927          -3.085069       -803.199851      -0.979324      -1.479272       -805.658448         4.484274        -16.093247           0.000000             0.000000              0.000000              0.000001            0.000001              0.000001             0.973823          1.265008        4.577272        4.399469          4.494279           4.646657   
BA        56.000000     52.000000   108.000000      1010.608390     953.644048      1964.252437        -55.146166          461.169911        -22.206990          -4.040834          -3.032212       -834.526698      -0.975420      -1.085865       -836.587982         3.401689        -15.070746           0.171145             0.151074              0.161807              2.566687            1.971234              4.537921             0.890599          0.953073        4.607390        4.459818          4.536936           4.676328   
BA        56.000000     54.000000   110.000000      1005.390902     995.464388      2000.855290        -52.143142          459.466648        -22.167705          -3.632330          -3.758848       -863.740197      -0.969274      -1.116801       -865.826273         2.416737        -14.233129           0.204090             0.193721              0.199134              3.087644            2.683362              5.771005             0.875604          0.963023        4.627576        4.509202          4.569849           4.696218   
BA        56.000000     56.000000   112.000000      1000.546938    1038.997396      2039.544334        -50.388246          457.879199        -22.122488          -3.433358          -4.695709       -891.265881      -0.963354      -1.144370       -893.373605         1.449337        -13.431900           0.223214             0.218234              0.220774              3.403165            3.197533              6.600698             0.865958          1.000804        4.645490        4.554044          4.599994           4.713871   
BA        56.000000     58.000000   114.000000       996.811165    1085.359846      2082.171011        -51.182195          456.262358        -22.080975          -3.409169          -5.533669       -917.187721      -0.950626      -1.106254       -919.244601         0.477280        -12.759759           0.245083             0.246463              0.245776              3.768012            3.817633              7.585645             0.853860          1.000619        4.664985        4.600997          4.632540           4.733084   
