EDF       Z     N      beta_2     beta_3  
  SLY4    62    78   0.088468   0.000000  
  SLY4    62    80   0.004987   0.000000  
  SLY4    62    82   0.000244   -0.000000  
  SLY4    62    84   0.000442   0.000000  
  SLY4    62    86   0.110104   -0.000000  
  SLY4    62    88   0.180519   0.040902  
  SLY4    62    90   0.238069   0.000000  
  SLY4    62    92   0.278428   -0.000000  
  SLY4    62    94   0.301844   0.000000  
  SLY4    62    96   0.313297   -0.000000  
  SLY4    62    98   0.318924   -0.000000  
  SLY4    62   100   0.320974   0.000000  
  SLY4    62   102   0.319877   -0.000000  
  SLY4    62   104   0.315069   0.000000  
  SLY4    62   106   0.305435   0.000000  
  SLY4    62   108   0.285710   0.000000  
  SLY4    62   110   0.265365   0.000000  
  SLY4    62   112   0.245357   0.000000  
  SLY4    62   114   0.222375   0.000000  
  SLY4    62   116   0.188935   -0.000000  
  SLY4    62   118   -0.138394   0.000000  
  SLY4    62   120   -0.094601   0.000000  
  SLY4    62   122   0.000434   0.000000  
  SLY4    62   124   0.000169   0.000000  
  SLY4    62   126   0.000123   -0.000000  
  SLY4    64    70   0.338200   0.000150  
  SLY4    64    72   0.329343   0.000397  
  SLY4    64    74   -0.193815   0.000000  
  SLY4    64    76   -0.160234   0.000000  
  SLY4    64    78   0.064265   0.000000  
  SLY4    64    80   0.000345   0.000000  
  SLY4    64    82   0.000237   0.000000  
  SLY4    64    84   0.000433   0.000000  
  SLY4    64    86   0.103178   0.000000  
  SLY4    64    88   0.188541   -0.000000  
  SLY4    64    90   0.242557   0.000000  
  SLY4    64    92   0.280312   0.000000  
  SLY4    64    94   0.302134   0.000000  
  SLY4    64    96   0.313278   0.000000  
  SLY4    64    98   0.318790   -0.000000  
  SLY4    64   100   0.320642   0.000000  
  SLY4    64   102   0.319187   0.000000  
  SLY4    64   104   0.314055   0.000000  
  SLY4    64   106   0.304413   -0.000000  
  SLY4    64   108   0.290211   -0.000000  
  SLY4    64   110   0.273401   0.000000  
  SLY4    64   112   0.256177   -0.000000  
  SLY4    64   114   0.235605   0.000000  
  SLY4    64   116   -0.173086   0.000000  
  SLY4    64   118   -0.149725   -0.000000  
  SLY4    64   120   -0.106201   -0.000000  
  SLY4    64   122   -0.007378   -0.000000  
  SLY4    64   124   0.000172   0.000000  
  SLY4    64   126   0.000122   -0.000000  
  SLY4    64   128   0.000137   0.000000  
  SLY4    66    72   0.329412   0.000105  
  SLY4    66    74   -0.196552   0.000000  
  SLY4    66    76   -0.166564   0.000000  
  SLY4    66    78   -0.114056   0.000000  
  SLY4    66    80   0.000334   -0.000000  
  SLY4    66    82   0.000230   -0.000000  
  SLY4    66    84   0.000420   0.000000  
  SLY4    66    86   0.096076   0.000000  
  SLY4    66    88   0.183229   0.000000  
  SLY4    66    90   0.235988   0.000000  
  SLY4    66    92   0.272037   0.000000  
  SLY4    66    94   0.295346   0.000000  
  SLY4    66    96   0.308336   0.000000  
  SLY4    66    98   0.314811   0.000000  
  SLY4    66   100   0.316949   0.000000  
  SLY4    66   102   0.315391   0.000000  
  SLY4    66   104   0.310175   0.000000  
  SLY4    66   106   0.301427   0.000000  
  SLY4    66   108   0.290004   0.000000  
  SLY4    66   110   0.276911   0.000000  
  SLY4    66   112   0.263502   0.000000  
  SLY4    66   114   0.246722   0.000000  
  SLY4    66   116   -0.177155   -0.000000  
  SLY4    66   118   -0.156469   -0.000000  
  SLY4    66   120   -0.116375   0.000000  
  SLY4    66   122   0.011688   -0.000000  
  SLY4    66   124   0.000177   0.000000  
  SLY4    66   126   0.000120   0.000000  
  SLY4    66   128   0.000139   0.000000  
  SLY4    66   130   0.000224   -0.000000  
  SLY4    66   132   0.000000   0.000000  
  SLY4    66   134   0.079679   0.074411  
  SLY4    66   136   0.131934   0.084106  
  SLY4    66   138   0.186935   0.000000  
  SLY4    66   140   0.224117   0.000000  
  SLY4    66   142   0.249097   0.000000  
  SLY4    66   144   0.263867   0.000000  
  SLY4    66   146   0.272351   0.000000  
  SLY4    66   148   0.276963   0.000000  
  SLY4    68    76   -0.165734   -0.000000  
  SLY4    68    78   -0.118365   0.000000  
  SLY4    68    80   -0.000319   -0.000000  
  SLY4    68    82   0.000223   0.000000  
  SLY4    68    84   0.000399   -0.000000  
  SLY4    68    86   0.086660   0.000000  
  SLY4    68    88   0.168626   0.000000  
  SLY4    68    90   0.219269   0.000000  
  SLY4    68    92   0.255200   -0.000000  
  SLY4    68    94   0.282098   0.000000  
  SLY4    68    96   0.299260   -0.000000  
  SLY4    68    98   0.308393   0.000000  
  SLY4    68   100   0.311629   -0.000000  
  SLY4    68   102   0.310307   0.000000  
  SLY4    68   104   0.304972   0.000000  
  SLY4    68   106   0.296618   -0.000000  
  SLY4    68   108   0.286383   0.000000  
  SLY4    68   110   0.275286   -0.000000  
  SLY4    68   112   0.262954   0.000000  
  SLY4    68   114   0.247732   -0.000000  
  SLY4    68   116   -0.177760   -0.000000  
  SLY4    68   118   -0.158444   0.000000  
  SLY4    68   120   -0.121194   -0.000000  
  SLY4    68   122   -0.059285   -0.000000  
  SLY4    68   124   0.000182   0.000000  
  SLY4    68   126   0.000120   0.000000  
  SLY4    68   128   0.000135   0.000000  
  SLY4    68   130   0.000225   0.000000  
  SLY4    68   132   0.021440   0.035731  
  SLY4    68   134   0.069640   0.065754  
  SLY4    68   136   0.141240   0.000000  
  SLY4    68   138   0.181380   0.000000  
  SLY4    68   140   0.213928   0.000000  
  SLY4    68   142   0.238842   0.000000  
  SLY4    68   144   0.255462   0.000000  
  SLY4    68   146   0.265503   0.000000  
  SLY4    68   148   0.270951   0.000000  
  SLY4    68   150   0.273171   0.000001  
  SLY4    68   152   0.273311   0.000000  
  SLY4    68   154   0.271937   0.000000  
  SLY4    70    78   -0.109602   0.000000  
  SLY4    70    80   0.000300   0.000000  
  SLY4    70    82   -0.000213   -0.000000  
  SLY4    70    84   0.000367   0.000000  
  SLY4    70    86   0.079039   0.000000  
  SLY4    70    88   0.152259   0.000000  
  SLY4    70    90   0.198184   0.000000  
  SLY4    70    92   0.231838   0.000000  
  SLY4    70    94   0.260650   0.001519  
  SLY4    70    96   0.284200   0.000000  
  SLY4    70    98   0.298269   0.000000  
  SLY4    70   100   0.303955   0.000000  
  SLY4    70   102   0.303144   0.000000  
  SLY4    70   104   0.297401   0.000000  
  SLY4    70   106   0.288437   -0.000000  
  SLY4    70   108   0.278015   0.000000  
  SLY4    70   110   0.266507   0.000000  
  SLY4    70   112   0.252883   0.000000  
  SLY4    70   114   0.233501   -0.000000  
  SLY4    70   116   -0.173877   -0.000000  
  SLY4    70   118   -0.154076   0.000000  
  SLY4    70   120   -0.118846   -0.000000  
  SLY4    70   122   -0.065999   -0.000000  
  SLY4    70   124   0.000182   0.000000  
  SLY4    70   126   0.000031   0.000000  
  SLY4    70   128   -0.000131   -0.000000  
  SLY4    70   130   0.000225   -0.000000  
  SLY4    70   132   0.020060   0.000000  
  SLY4    70   134   0.081904   0.000000  
  SLY4    70   136   0.138502   0.000000  
  SLY4    70   138   0.172725   0.000000  
  SLY4    70   140   0.202260   0.000001  
  SLY4    70   142   0.226480   0.000000  
  SLY4    70   144   0.244490   0.000000  
  SLY4    70   146   0.256156   0.000000  
  SLY4    70   148   0.262669   0.000000  
  SLY4    70   150   0.265525   0.000000  
  SLY4    70   152   0.265883   0.000000  
  SLY4    70   154   0.264460   0.000000  
  SLY4    70   156   0.261474   0.000000  
  SLY4    70   158   0.256891   0.000000  
  SLY4    72    80   -0.000268   -0.000000  
  SLY4    72    82   -0.000196   -0.000000  
  SLY4    72    84   0.000321   0.000000  
  SLY4    72    86   0.088813   0.000000  
  SLY4    72    88   0.151565   0.000000  
  SLY4    72    90   0.184219   0.000000  
  SLY4    72    92   0.212014   0.000000  
  SLY4    72    94   0.238154   0.000000  
  SLY4    72    96   0.268434   0.000000  
  SLY4    72    98   0.295053   0.000000  
  SLY4    72   100   0.300826   0.000000  
  SLY4    72   102   0.297720   0.000000  
  SLY4    72   104   0.288151   0.000000  
  SLY4    72   106   0.275850   0.000000  
  SLY4    72   108   0.263679   0.000000  
  SLY4    72   110   0.250836   0.000000  
  SLY4    72   112   0.235330   -0.000000  
  SLY4    72   114   0.214717   -0.000000  
  SLY4    72   116   -0.166652   -0.000000  
  SLY4    72   118   -0.148406   0.000000  
  SLY4    72   120   -0.116410   0.000000  
  SLY4    72   122   -0.079880   -0.000000  
  SLY4    72   124   0.000179   0.000000  
  SLY4    72   126   0.000115   0.000000  
  SLY4    72   128   0.000131   0.000000  
  SLY4    72   130   0.000455   0.000000  
  SLY4    72   132   0.000000   0.000000  
  SLY4    72   134   0.095678   0.000000  
  SLY4    72   136   0.134471   0.000000  
  SLY4    72   138   0.167095   0.000000  
  SLY4    72   140   0.193723   0.000000  
  SLY4    72   142   0.217696   0.000000  
  SLY4    72   144   0.236641   0.000000  
  SLY4    72   146   0.249250   0.000000  
  SLY4    72   148   0.256087   0.000000  
  SLY4    72   150   0.258868   0.000001  
  SLY4    72   152   0.258699   0.000000  
  SLY4    72   154   0.256640   0.000000  
  SLY4    72   156   0.253121   0.000000  
  SLY4    72   158   0.247476   0.000000  
  SLY4    72   160   0.239692   0.000000  
  SLY4    74    84   -0.003903   0.000000  
  SLY4    74    86   0.063909   0.000000  
  SLY4    74    88   0.146293   0.000000  
  SLY4    74    90   0.163161   0.000000  
  SLY4    74    92   0.187102   0.000000  
  SLY4    74    94   0.209392   0.000000  
  SLY4    74    96   0.237715   0.000000  
  SLY4    74    98   0.269487   0.000000  
  SLY4    74   100   0.292410   0.000000  
  SLY4    74   102   0.291098   0.000000  
  SLY4    74   104   0.274753   0.000000  
  SLY4    74   106   0.257977   0.000000  
  SLY4    74   108   0.244427   0.000000  
  SLY4    74   110   0.229872   -0.000000  
  SLY4    74   112   0.211887   -0.000000  
  SLY4    74   114   0.189239   -0.000000  
  SLY4    74   116   -0.153359   -0.000000  
  SLY4    74   118   -0.134396   0.000000  
  SLY4    74   120   -0.106511   -0.000000  
  SLY4    74   122   -0.075101   -0.000000  
  SLY4    74   124   0.000165   0.000000  
  SLY4    74   126   0.000107   0.000000  
  SLY4    74   128   0.000122   0.000000  
  SLY4    74   130   0.000276   0.000000  
  SLY4    74   132   -0.016254   -0.000000  
  SLY4    74   134   0.080992   -0.000000  
  SLY4    74   136   0.122166   0.000000  
  SLY4    74   138   0.151682   0.000000  
  SLY4    74   140   0.179461   0.000000  
  SLY4    74   142   0.207089   0.000000  
  SLY4    74   144   0.228946   0.000000  
  SLY4    74   146   0.243071   0.000000  
  SLY4    74   148   0.250406   0.000000  
  SLY4    74   150   0.253366   0.000000  
  SLY4    74   152   0.252951   0.000000  
  SLY4    74   154   0.249385   0.000000  
  SLY4    74   156   0.245495   0.000000  
  SLY4    74   158   0.238668   0.000000  
  SLY4    74   160   0.229253   0.000000  
  SLY4    74   162   0.218222   0.000000  
  SLY4    74   164   0.205958   0.000000  
  SLY4    74   166   0.192547   0.000000  
  SLY4    76    86   0.037024   0.000000  
  SLY4    76    88   0.091832   -0.000000  
  SLY4    76    90   0.131676   0.000000  
  SLY4    76    92   0.159021   0.000000  
  SLY4    76    94   0.177866   0.000000  
  SLY4    76    96   0.200681   0.000000  
  SLY4    76    98   0.268786   0.000000  
  SLY4    76   100   0.282449   0.000000  
  SLY4    76   102   0.282351   0.000000  
  SLY4    76   104   0.266779   0.000000  
  SLY4    76   106   0.241756   0.000000  
  SLY4    76   108   0.224603   0.000000  
  SLY4    76   110   0.207303   -0.000000  
  SLY4    76   112   -0.162814   -0.000000  
  SLY4    76   114   -0.151972   -0.000000  
  SLY4    76   116   -0.138832   -0.000000  
  SLY4    76   118   -0.120633   -0.000000  
  SLY4    76   120   -0.097365   0.000000  
  SLY4    76   122   -0.066395   -0.000000  
  SLY4    76   124   -0.000270   -0.000000  
  SLY4    76   126   0.000095   0.000000  
  SLY4    76   128   0.000107   0.000000  
  SLY4    76   130   0.000159   0.000000  
  SLY4    76   132   0.000000   0.000000  
  SLY4    76   134   0.000000   0.000000  
  SLY4    76   136   0.098959   -0.000000  
  SLY4    76   138   0.130265   0.000001  
  SLY4    76   140   0.162937   0.000000  
  SLY4    76   142   0.198558   0.000000  
  SLY4    76   144   0.223145   0.000000  
  SLY4    76   146   0.238457   0.000000  
  SLY4    76   148   0.246650   0.000000  
  SLY4    76   150   0.249983   0.000001  
  SLY4    76   152   0.249693   0.000001  
  SLY4    76   154   0.246626   0.000000  
  SLY4    76   156   0.240940   0.000000  
  SLY4    76   158   0.232450   0.000000  
  SLY4    76   160   0.221392   0.000000  
  SLY4    76   162   0.208425   0.000000  
  SLY4    76   164   0.194321   0.000000  
  SLY4    76   166   0.179162   0.000000  
  SLY4    76   168   0.162304   0.000000  
  SLY4    76   170   -0.136967   0.000000  
  SLY4    76   172   -0.123879   0.000000  
  SLY4    78    90   0.091392   0.000000  
  SLY4    78    92   0.114985   0.000000  
  SLY4    78    94   0.134875   0.000000  
  SLY4    78    96   0.153864   0.000000  
  SLY4    78    98   0.173729   0.000000  
  SLY4    78   100   0.276503   0.000000  
  SLY4    78   102   0.278184   0.000000  
  SLY4    78   104   0.266948   0.000000  
  SLY4    78   106   -0.172882   -0.000000  
  SLY4    78   108   -0.165316   -0.000000  
  SLY4    78   110   -0.156912   -0.000000  
  SLY4    78   112   -0.147582   -0.000000  
  SLY4    78   114   -0.137331   -0.000000  
  SLY4    78   116   -0.123909   -0.000000  
  SLY4    78   118   -0.105269   -0.000000  
  SLY4    78   120   -0.081423   -0.000000  
  SLY4    78   122   -0.000000   0.000000  
  SLY4    78   124   0.000113   0.000000  
  SLY4    78   126   0.000082   0.000000  
  SLY4    78   128   0.000090   0.000000  
  SLY4    78   130   0.000125   0.000000  
  SLY4    78   132   0.000185   0.000000  
  SLY4    78   134   0.000000   0.000000  
  SLY4    78   136   0.000000   0.000000  
  SLY4    78   138   0.090739   0.000000  
  SLY4    78   140   0.123874   0.000000  
  SLY4    78   142   0.189278   0.000000  
  SLY4    78   144   0.217013   0.000000  
  SLY4    78   146   0.233603   0.000000  
  SLY4    78   148   0.242775   0.000000  
  SLY4    78   150   0.246802   0.000000  
  SLY4    78   152   0.247153   0.000001  
  SLY4    78   154   0.244450   0.000000  
  SLY4    78   156   0.238664   0.000000  
  SLY4    78   158   0.229527   0.000000  
  SLY4    78   160   0.216813   0.000000  
  SLY4    78   162   0.201374   0.000000  
  SLY4    78   164   0.183786   0.000000  
  SLY4    78   166   -0.149892   0.000000  
  SLY4    78   168   -0.139549   0.000000  
  SLY4    78   170   -0.128090   0.000000  
  SLY4    78   172   -0.115185   0.000000  
  SLY4    78   174   -0.099308   0.000000  
  SLY4    78   176   -0.078184   0.000000  
  SLY4    78   178   0.000966   0.000000  
  SLY4    78   180   0.000150   0.000000  
  SLY4    78   182   0.000096   0.000000  
  SLY4    78   184   0.000075   0.000000  
  SLY4    80    94   -0.000000   0.000000  
  SLY4    80    96   0.066284   0.000000  
  SLY4    80    98   0.072647   0.000000  
  SLY4    80   100   0.080242   0.000000  
  SLY4    80   102   -0.146600   -0.000000  
  SLY4    80   104   -0.149828   -0.000000  
  SLY4    80   106   -0.160100   -0.000000  
  SLY4    80   108   -0.153726   -0.000000  
  SLY4    80   110   -0.145732   -0.000000  
  SLY4    80   112   -0.133707   -0.000000  
  SLY4    80   114   -0.120750   -0.000000  
  SLY4    80   116   -0.088037   -0.000000  
  SLY4    80   118   -0.071211   -0.000000  
  SLY4    80   120   0.000618   0.000000  
  SLY4    80   122   0.000142   0.000000  
  SLY4    80   124   -0.000307   0.000000  
  SLY4    80   126   0.000065   0.000000  
  SLY4    80   128   0.000072   0.000000  
  SLY4    80   130   0.000000   0.000000  
  SLY4    80   132   0.000126   0.000000  
  SLY4    80   134   0.000169   0.000000  
  SLY4    80   136   0.000241   0.000000  
  SLY4    80   138   0.000000   0.000000  
  SLY4    80   140   0.000000   0.000000  
  SLY4    80   142   0.018802   0.000000  
  SLY4    80   144   0.210021   0.000000  
  SLY4    80   146   0.228111   0.000000  
  SLY4    80   148   0.238326   0.000000  
  SLY4    80   150   0.243235   0.000000  
  SLY4    80   152   0.244265   0.000000  
  SLY4    80   154   0.241892   0.000000  
  SLY4    80   156   0.236470   0.000000  
  SLY4    80   158   0.227410   0.000000  
  SLY4    80   160   0.214133   0.000000  
  SLY4    80   162   0.196480   0.000000  
  SLY4    80   164   -0.153518   0.000000  
  SLY4    80   166   -0.145339   0.000000  
  SLY4    80   168   -0.134585   0.000000  
  SLY4    80   170   -0.121025   0.000000  
  SLY4    80   172   -0.104245   0.000000  
  SLY4    80   174   -0.080824   0.000000  
  SLY4    80   176   -0.000000   0.000000  
  SLY4    80   178   0.000190   0.000000  
  SLY4    80   180   0.000116   0.000000  
  SLY4    80   182   -0.000079   -0.000000  
  SLY4    80   184   0.000064   0.000000  
  SLY4    82   100   -0.000000   0.000000  
  SLY4    82   102   -0.000000   0.000000  
  SLY4    82   104   -0.000000   0.000000  
  SLY4    82   106   0.002464   -0.000000  
  SLY4    82   108   0.024419   0.000000  
  SLY4    82   110   -0.000000   0.000000  
  SLY4    82   112   -0.000000   -0.000000  
  SLY4    82   114   -0.000000   0.000000  
  SLY4    82   116   -0.000000   0.000000  
  SLY4    82   118   0.000252   0.000000  
  SLY4    82   120   0.000164   0.000011  
  SLY4    82   122   0.000107   -0.000000  
  SLY4    82   124   -0.000072   -0.000000  
  SLY4    82   126   0.000000   0.000145  
  SLY4    82   128   0.000061   0.000000  
  SLY4    82   130   0.000077   0.000000  
  SLY4    82   132   0.000099   0.000000  
  SLY4    82   134   0.000128   -0.000000  
  SLY4    82   136   0.000000   0.000000  
  SLY4    82   138   0.000000   0.000000  
  SLY4    82   140   0.000000   -0.000000  
  SLY4    82   142   0.000000   -0.000000  
  SLY4    82   144   -0.000000   -0.000000  
  SLY4    82   146   0.217761   0.000000  
  SLY4    82   148   0.230490   0.000000  
  SLY4    82   150   0.236697   0.000000  
  SLY4    82   152   0.238382   0.000000  
  SLY4    82   154   0.236291   0.000000  
  SLY4    82   156   0.230797   0.000000  
  SLY4    82   158   0.221135   0.000000  
  SLY4    82   160   0.206661   0.000000  
  SLY4    82   162   -0.159010   0.000000  
  SLY4    82   164   -0.151887   -0.000000  
  SLY4    82   166   -0.141702   -0.000000  
  SLY4    82   168   -0.126614   0.000000  
  SLY4    82   170   -0.000000   0.000000  
  SLY4    82   172   -0.000000   0.000000  
  SLY4    82   174   -0.000000   0.000000  
  SLY4    82   176   -0.000000   0.000000  
  SLY4    82   178   0.000153   0.000000  
  SLY4    82   180   -0.000100   -0.000000  
  SLY4    82   182   -0.000069   -0.000000  
  SLY4    82   184   0.000000   0.000173  
  SLY4    84   106   -0.079626   -0.000000  
  SLY4    84   108   -0.078190   0.000000  
  SLY4    84   110   -0.077411   0.000000  
  SLY4    84   112   -0.065822   0.000000  
  SLY4    84   114   -0.052777   -0.000000  
  SLY4    84   116   -0.034124   -0.000000  
  SLY4    84   118   -0.000000   0.000000  
  SLY4    84   120   0.000235   0.000000  
  SLY4    84   122   0.000137   0.000000  
  SLY4    84   124   0.000084   0.000000  
  SLY4    84   126   0.000063   0.000000  
  SLY4    84   128   0.000069   -0.000000  
  SLY4    84   130   0.000092   -0.000000  
  SLY4    84   132   0.000122   0.000000  
  SLY4    84   134   -0.000168   0.000000  
  SLY4    84   136   0.000000   0.000000  
  SLY4    84   138   0.000000   0.000000  
  SLY4    84   140   0.115461   0.000000  
  SLY4    84   142   0.164091   0.000000  
  SLY4    84   144   0.195812   0.000000  
  SLY4    84   146   0.215938   0.000000  
  SLY4    84   148   0.227896   0.000001  
  SLY4    84   150   0.234009   0.000000  
  SLY4    84   152   0.235456   0.000000  
  SLY4    84   154   0.233156   0.000000  
  SLY4    84   156   0.227375   0.000000  
  SLY4    84   158   0.217509   0.000000  
  SLY4    84   160   0.202675   0.000000  
  SLY4    84   162   0.181604   0.000000  
  SLY4    84   164   -0.152156   0.000000  
  SLY4    84   166   -0.139301   -0.000000  
  SLY4    84   168   -0.099930   -0.000000  
  SLY4    84   170   -0.075756   -0.000000  
  SLY4    84   172   -0.053524   -0.000000  
  SLY4    84   174   -0.030863   0.000000  
  SLY4    84   176   -0.009806   -0.000000  
  SLY4    84   178   0.000176   0.000037  
  SLY4    84   180   0.000109   0.000000  
  SLY4    84   182   0.000002   0.000160  
  SLY4    84   184   0.000000   0.000173  
  SLY4    86   110   0.137814   0.000000  
  SLY4    86   112   -0.118666   -0.000000  
  SLY4    86   114   -0.099282   -0.000000  
  SLY4    86   116   -0.079073   -0.000000  
  SLY4    86   118   -0.055533   -0.000000  
  SLY4    86   120   -0.027415   0.000000  
  SLY4    86   122   0.000220   -0.000000  
  SLY4    86   124   0.000113   0.000000  
  SLY4    86   126   0.000080   -0.000000  
  SLY4    86   128   0.000001   0.000211  
  SLY4    86   130   -0.000123   -0.000000  
  SLY4    86   132   0.000000   0.000000  
  SLY4    86   134   0.000000   0.000000  
  SLY4    86   136   0.124249   0.100329  
  SLY4    86   138   0.148377   0.109891  
  SLY4    86   140   0.169600   0.105234  
  SLY4    86   142   0.190396   0.084329  
  SLY4    86   144   0.205090   0.010501  
  SLY4    86   146   0.219842   0.000000  
  SLY4    86   148   0.229825   0.000000  
  SLY4    86   150   0.234408   0.000001  
  SLY4    86   152   0.234938   0.000000  
  SLY4    86   154   0.232061   0.000000  
  SLY4    86   156   0.225783   0.000000  
  SLY4    86   158   0.215719   0.000000  
  SLY4    86   160   0.201333   0.000000  
  SLY4    86   162   0.181401   0.000000  
  SLY4    86   164   0.156016   0.000000  
  SLY4    86   166   0.130501   0.000000  
  SLY4    86   168   0.106615   0.000000  
  SLY4    86   170   -0.091519   -0.000000  
  SLY4    86   172   -0.072785   -0.000000  
  SLY4    86   174   -0.051863   -0.000000  
  SLY4    86   176   -0.028686   0.000000  
  SLY4    86   178   -0.000000   -0.000000  
  SLY4    86   180   0.000139   0.000000  
  SLY4    86   182   -0.000090   -0.000000  
  SLY4    86   184   0.000000   0.000179  
  SLY4    88   112   0.153499   0.000000  
  SLY4    88   114   0.128193   -0.000000  
  SLY4    88   116   -0.105597   -0.000000  
  SLY4    88   118   -0.082201   -0.000000  
  SLY4    88   120   -0.051987   -0.000000  
  SLY4    88   122   -0.000000   0.000000  
  SLY4    88   124   -0.000143   -0.000000  
  SLY4    88   126   0.000095   -0.000000  
  SLY4    88   128   0.000105   0.000000  
  SLY4    88   130   0.000000   0.000000  
  SLY4    88   132   0.087836   0.088614  
  SLY4    88   134   0.134359   0.125171  
  SLY4    88   136   0.160599   0.146565  
  SLY4    88   138   0.180132   0.156151  
  SLY4    88   140   0.196705   0.153657  
  SLY4    88   142   0.211304   0.133692  
  SLY4    88   144   0.222975   0.091759  
  SLY4    88   146   0.233276   0.070276  
  SLY4    88   148   0.236825   0.007289  
  SLY4    88   150   0.239501   0.000001  
  SLY4    88   152   0.238650   0.000001  
  SLY4    88   154   0.234910   0.000000  
  SLY4    88   156   0.228182   0.000000  
  SLY4    88   158   0.218405   0.000000  
  SLY4    88   160   0.204966   0.000000  
  SLY4    88   162   0.187755   0.000000  
  SLY4    88   164   0.167264   0.000000  
  SLY4    88   166   0.145183   0.000000  
  SLY4    88   168   0.123379   0.000000  
  SLY4    88   170   0.101737   0.000000  
  SLY4    88   172   0.078626   0.000340  
  SLY4    88   174   -0.064580   -0.000000  
  SLY4    88   176   -0.040635   0.000000  
  SLY4    88   178   0.002258   0.000000  
  SLY4    88   180   0.000142   0.000080  
  SLY4    88   182   0.000101   0.000000  
  SLY4    88   184   0.000000   0.000189  
  SLY4    90   116   0.127836   -0.000000  
  SLY4    90   118   -0.101431   -0.000000  
  SLY4    90   120   -0.071213   -0.000000  
  SLY4    90   122   -0.016335   -0.000000  
  SLY4    90   124   -0.000175   -0.000000  
  SLY4    90   126   0.000107   -0.000000  
  SLY4    90   128   0.000121   -0.000000  
  SLY4    90   130   0.000000   0.000000  
  SLY4    90   132   0.121999   0.125029  
  SLY4    90   134   0.157479   0.153689  
  SLY4    90   136   0.180685   0.169753  
  SLY4    90   138   0.199024   0.176852  
  SLY4    90   140   0.214650   0.174340  
  SLY4    90   142   0.228287   0.159967  
  SLY4    90   144   0.239075   0.129867  
  SLY4    90   146   0.245373   0.087801  
  SLY4    90   148   0.247030   0.025149  
  SLY4    90   150   0.247646   0.000001  
  SLY4    90   152   0.246076   0.000000  
  SLY4    90   154   0.241731   0.000001  
  SLY4    90   156   0.234818   0.000000  
  SLY4    90   158   0.225363   0.000000  
  SLY4    90   160   0.212944   0.000000  
  SLY4    90   162   0.197497   0.000000  
  SLY4    90   164   0.179153   0.000000  
  SLY4    90   166   0.158777   0.000000  
  SLY4    90   168   0.137372   0.000000  
  SLY4    90   170   0.115390   0.000000  
  SLY4    90   172   0.091711   0.000000  
  SLY4    90   174   -0.073537   0.000000  
  SLY4    90   176   -0.048589   0.000000  
  SLY4    90   178   -0.019355   -0.000000  
  SLY4    90   180   0.000187   0.000000  
  SLY4    90   182   0.000109   0.000000  
  SLY4    90   184   0.000000   0.000213  
  SLY4    92   120   -0.086115   0.000000  
  SLY4    92   122   -0.042913   0.000000  
  SLY4    92   124   -0.000207   0.000000  
  SLY4    92   126   0.000118   0.000000  
  SLY4    92   128   -0.000133   -0.000000  
  SLY4    92   130   0.000000   0.000000  
  SLY4    92   132   0.136900   0.144872  
  SLY4    92   134   0.171582   0.170081  
  SLY4    92   136   0.195072   0.183335  
  SLY4    92   138   0.213930   0.188109  
  SLY4    92   140   0.230008   0.184432  
  SLY4    92   142   0.243459   0.170962  
  SLY4    92   144   0.253294   0.145650  
  SLY4    92   146   0.258098   0.108568  
  SLY4    92   148   0.259490   0.075765  
  SLY4    92   150   0.256966   0.000001  
  SLY4    92   152   0.254799   0.000000  
  SLY4    92   154   0.250412   0.000000  
  SLY4    92   156   0.243741   0.000000  
  SLY4    92   158   0.234526   0.001317  
  SLY4    92   160   0.222981   0.000000  
  SLY4    92   162   0.208570   0.000000  
  SLY4    92   164   0.191335   0.000000  
  SLY4    92   166   0.171566   0.000000  
  SLY4    92   168   0.150070   -0.000000  
  SLY4    92   170   0.127522   -0.000000  
  SLY4    92   172   0.103001   0.000748  
  SLY4    92   174   -0.082706   0.000000  
  SLY4    92   176   -0.057210   0.000000  
  SLY4    92   178   -0.000000   0.000000  
  SLY4    92   180   0.000204   0.000000  
  SLY4    92   182   0.000117   0.000000  
  SLY4    92   184   0.000000   0.000260  
  SLY4    92   186   0.000086   0.000000  
  SLY4    94   124   0.000236   0.000000  
  SLY4    94   126   0.000128   0.000000  
  SLY4    94   128   0.000145   -0.000000  
  SLY4    94   130   0.079036   0.113216  
  SLY4    94   132   0.144476   0.158444  
  SLY4    94   134   0.181384   0.180819  
  SLY4    94   136   0.206460   0.191116  
  SLY4    94   138   0.226540   0.193037  
  SLY4    94   140   0.243094   0.186663  
  SLY4    94   142   0.256099   0.171366  
  SLY4    94   144   0.264604   0.146288  
  SLY4    94   146   0.267926   0.111073  
  SLY4    94   148   0.268568   0.081848  
  SLY4    94   150   0.265019   0.000001  
  SLY4    94   152   0.263129   0.000015  
  SLY4    94   154   0.259116   0.000000  
  SLY4    94   156   0.252972   0.000000  
  SLY4    94   158   0.244544   0.000000  
  SLY4    94   160   0.233682   0.000000  
  SLY4    94   162   0.220098   0.000000  
  SLY4    94   164   0.203488   0.000000  
  SLY4    94   166   0.184047   0.000000  
  SLY4    94   168   0.162336   -0.000000  
  SLY4    94   170   0.139107   -0.000000  
  SLY4    94   172   0.113693   0.001413  
  SLY4    94   174   -0.092915   0.000000  
  SLY4    94   176   -0.067464   -0.000000  
  SLY4    94   178   -0.030969   -0.000000  
