EDF       Z     N      beta_2     beta_3  
  SKM*    18    36   0.000202   0.000004  
  SKM*    18    38   -0.000227   -0.000000  
  SKM*    18    40   -0.000277   -0.000000  
  SKM*    18    42   -0.000391   -0.000000  
  SKM*    18    44   -0.000606   -0.000000  
  SKM*    18    46   0.000009   0.000000  
  SKM*    18    48   0.052242   0.000000  
  SKM*    18    50   0.038657   0.000000  
  SKM*    20    16   0.000089   0.000016  
  SKM*    20    18   0.000783   0.004187  
  SKM*    20    20   0.000178   -0.000000  
  SKM*    20    22   0.000216   -0.000000  
  SKM*    20    24   -0.000000   -0.000000  
  SKM*    20    26   -0.000362   -0.000000  
  SKM*    20    28   0.000321   -0.000000  
  SKM*    20    30   0.000233   -0.000000  
  SKM*    20    32   0.000183   0.000004  
  SKM*    20    34   0.000174   0.000042  
  SKM*    20    36   0.000184   0.000030  
  SKM*    20    38   0.000198   -0.000008  
  SKM*    20    40   -0.000210   -0.000000  
  SKM*    20    42   -0.000235   -0.000000  
  SKM*    20    44   -0.000272   0.000000  
  SKM*    20    46   -0.000323   -0.000000  
  SKM*    20    48   0.000004   0.000000  
  SKM*    20    50   0.000010   0.000000  
  SKM*    20    52   0.000349   -0.000000  
  SKM*    20    54   -0.000262   -0.000000  
  SKM*    20    56   -0.000179   -0.000000  
  SKM*    22    18   -0.000241   0.000016  
  SKM*    22    20   0.000144   0.000044  
  SKM*    22    22   -0.000000   0.000000  
  SKM*    22    24   -0.000000   -0.000000  
  SKM*    22    26   0.000367   -0.000000  
  SKM*    22    28   -0.000330   -0.000000  
  SKM*    22    30   -0.000247   -0.000000  
  SKM*    22    32   0.000209   -0.000003  
  SKM*    22    34   0.000214   0.000011  
  SKM*    22    36   0.000219   0.000054  
  SKM*    22    38   0.000228   0.000000  
  SKM*    22    40   0.000235   0.000000  
  SKM*    22    42   0.000246   -0.000000  
  SKM*    22    44   -0.000269   -0.000000  
  SKM*    22    46   -0.000292   0.000000  
  SKM*    22    48   -0.000317   -0.000000  
  SKM*    22    50   0.000338   0.000000  
  SKM*    22    52   0.000331   0.000000  
  SKM*    22    54   0.000270   0.000000  
  SKM*    22    56   0.000200   -0.000000  
  SKM*    22    58   0.000144   -0.000009  
  SKM*    24    18   -0.000305   0.000003  
  SKM*    24    20   0.000203   0.000018  
  SKM*    24    22   -0.000000   -0.000000  
  SKM*    24    24   -0.000000   -0.000000  
  SKM*    24    26   0.000466   -0.000000  
  SKM*    24    28   0.000413   -0.000000  
  SKM*    24    30   -0.000314   0.000000  
  SKM*    24    32   -0.000277   -0.000000  
  SKM*    24    34   -0.000312   -0.000000  
  SKM*    24    36   0.000339   0.000029  
  SKM*    24    38   -0.000000   0.000000  
  SKM*    24    40   -0.000000   0.000000  
  SKM*    24    42   -0.000000   -0.000000  
  SKM*    24    44   0.000000   -0.000000  
  SKM*    24    46   0.000000   -0.000000  
  SKM*    24    48   0.000355   -0.000000  
  SKM*    24    50   0.000370   -0.000000  
  SKM*    24    52   -0.001528   0.000000  
  SKM*    24    54   -0.001438   0.000000  
  SKM*    24    56   0.000268   0.000000  
  SKM*    24    58   0.000200   0.000000  
  SKM*    24    60   0.000169   0.000000  
  SKM*    26    20   0.000227   0.000015  
  SKM*    26    22   -0.000000   -0.000000  
  SKM*    26    24   -0.000000   0.000000  
  SKM*    26    26   -0.000000   -0.000000  
  SKM*    26    28   0.000486   -0.000000  
  SKM*    26    30   0.000378   -0.000000  
  SKM*    26    32   0.000361   -0.000000  
  SKM*    26    34   0.000454   -0.000000  
  SKM*    26    36   -0.000523   0.000008  
  SKM*    26    38   -0.000407   0.000078  
  SKM*    26    40   -0.000000   0.000000  
  SKM*    26    42   -0.000387   0.000000  
  SKM*    26    44   -0.000390   -0.000000  
  SKM*    26    46   -0.000370   0.000000  
  SKM*    26    48   0.000323   -0.000000  
  SKM*    26    50   0.000327   -0.000000  
  SKM*    26    52   0.000372   -0.000000  
  SKM*    26    54   0.000387   -0.000000  
  SKM*    26    56   0.000312   0.000000  
  SKM*    26    58   0.000250   -0.000000  
  SKM*    26    60   0.000229   0.000000  
  SKM*    28    22   0.000000   0.000000  
  SKM*    28    24   0.000000   -0.000000  
  SKM*    28    26   -0.000000   -0.000000  
  SKM*    28    28   0.000526   -0.000000  
  SKM*    28    30   0.000426   -0.000000  
  SKM*    28    32   -0.000446   -0.000000  
  SKM*    28    34   0.004106   -0.000000  
  SKM*    28    36   -0.000000   -0.000000  
  SKM*    28    38   0.000628   -0.000000  
  SKM*    28    40   -0.000000   0.000000  
  SKM*    28    42   -0.000431   -0.000000  
  SKM*    28    44   -0.000000   0.000000  
  SKM*    28    46   0.000382   -0.000000  
  SKM*    28    48   0.000315   -0.000000  
  SKM*    28    50   0.000309   -0.000000  
  SKM*    28    52   0.000376   -0.000000  
  SKM*    28    54   0.000441   -0.000000  
  SKM*    28    56   0.000373   0.000000  
  SKM*    28    58   0.000323   -0.000000  
  SKM*    28    60   0.000332   -0.000000  
  SKM*    28    62   0.000405   -0.000000  
  SKM*    28    64   0.000558   -0.000000  
  SKM*    30    26   0.000000   -0.000000  
  SKM*    30    28   0.000551   -0.000000  
  SKM*    30    30   -0.000460   -0.000000  
  SKM*    30    32   -0.000523   0.000000  
  SKM*    30    34   -0.000000   -0.000000  
  SKM*    30    36   -0.046221   -0.000000  
  SKM*    30    38   0.000852   -0.000000  
  SKM*    30    40   -0.000000   0.000000  
  SKM*    30    42   -0.000510   -0.000000  
  SKM*    30    44   -0.000000   0.000000  
  SKM*    30    46   -0.000000   0.000000  
  SKM*    30    48   0.000378   0.000000  
  SKM*    30    50   0.000372   0.000000  
  SKM*    30    52   -0.003878   -0.000000  
  SKM*    30    54   0.009750   0.000000  
  SKM*    30    56   0.000539   -0.000000  
  SKM*    30    58   0.000497   -0.000000  
  SKM*    30    60   0.000650   0.000000  
  SKM*    30    62   -0.016080   0.000000  
  SKM*    30    64   0.139652   -0.000000  
  SKM*    30    66   0.196066   -0.000000  
  SKM*    30    68   0.216738   -0.000000  
  SKM*    30    70   0.219299   0.000060  
  SKM*    30    72   0.215135   0.000044  
  SKM*    30    74   0.208327   0.000031  
  SKM*    30    76   0.199894   -0.000000  
  SKM*    30    78   0.188787   -0.000000  
  SKM*    32    28   -0.000627   -0.000000  
  SKM*    32    30   -0.000535   -0.000000  
  SKM*    32    32   -0.000667   -0.000000  
  SKM*    32    34   0.037079   0.000041  
  SKM*    32    36   -0.091827   -0.000000  
  SKM*    32    38   -0.092238   -0.000000  
  SKM*    32    40   0.000732   -0.000000  
  SKM*    32    42   -0.000000   -0.000000  
  SKM*    32    44   0.067052   0.000005  
  SKM*    32    46   0.044627   0.000001  
  SKM*    32    48   -0.002000   -0.000000  
  SKM*    32    50   0.000464   -0.000000  
  SKM*    32    52   0.019815   0.000000  
  SKM*    32    54   -0.037113   -0.000000  
  SKM*    32    56   0.002137   -0.000000  
  SKM*    32    58   0.000990   0.000000  
  SKM*    32    60   -0.119723   0.000000  
  SKM*    32    62   -0.154879   0.000000  
  SKM*    32    64   0.214948   0.000000  
  SKM*    32    66   0.237444   0.000099  
  SKM*    32    68   0.239025   0.000063  
  SKM*    32    70   0.230001   0.000037  
  SKM*    32    72   0.215021   0.000018  
  SKM*    32    74   0.197617   0.000014  
  SKM*    32    76   0.178505   0.000012  
  SKM*    32    78   0.156310   0.000000  
  SKM*    32    80   0.129061   0.000005  
  SKM*    32    82   0.098577   0.000000  
  SKM*    34    32   -0.000955   -0.000000  
  SKM*    34    34   -0.103741   0.000000  
  SKM*    34    36   -0.131374   -0.000000  
  SKM*    34    38   -0.131452   -0.000000  
  SKM*    34    40   -0.000000   -0.000000  
  SKM*    34    42   0.000000   0.000000  
  SKM*    34    44   0.085197   0.000010  
  SKM*    34    46   0.049069   0.000002  
  SKM*    34    48   -0.002775   0.000000  
  SKM*    34    50   0.000455   0.000000  
  SKM*    34    52   0.020247   -0.000000  
  SKM*    34    54   -0.045367   -0.000000  
  SKM*    34    56   0.007537   0.000000  
  SKM*    34    58   0.004198   -0.000000  
  SKM*    34    60   -0.158438   -0.000000  
  SKM*    34    62   -0.184630   0.000000  
  SKM*    34    64   0.289369   0.000279  
  SKM*    34    66   0.285833   0.000143  
  SKM*    34    68   0.272673   0.000043  
  SKM*    34    70   0.253274   0.000034  
  SKM*    34    72   0.226408   0.000019  
  SKM*    34    74   0.191575   0.000009  
  SKM*    34    76   0.147364   0.000000  
  SKM*    34    78   0.090212   0.000001  
  SKM*    34    80   -0.000758   -0.000000  
  SKM*    34    82   0.000650   -0.000000  
  SKM*    34    84   0.001736   -0.000000  
  SKM*    34    86   -0.048175   0.000000  
  SKM*    36    34   -0.134974   -0.000000  
  SKM*    36    36   -0.153090   -0.000000  
  SKM*    36    38   0.344746   0.000106  
  SKM*    36    40   0.324475   0.000044  
  SKM*    36    42   0.000000   -0.000000  
  SKM*    36    44   0.000000   -0.000000  
  SKM*    36    46   0.037029   0.000005  
  SKM*    36    48   -0.001085   -0.000000  
  SKM*    36    50   -0.000369   -0.000000  
  SKM*    36    52   0.011525   -0.000000  
  SKM*    36    54   -0.038085   -0.000000  
  SKM*    36    56   -0.034103   -0.000000  
  SKM*    36    58   -0.123694   -0.000000  
  SKM*    36    60   -0.169777   -0.000000  
  SKM*    36    62   0.327241   0.000238  
  SKM*    36    64   0.333131   0.000176  
  SKM*    36    66   0.324697   0.000000  
  SKM*    36    68   0.308549   -0.000000  
  SKM*    36    70   0.285859   0.000043  
  SKM*    36    72   0.251858   0.000018  
  SKM*    36    74   -0.158706   -0.000000  
  SKM*    36    76   -0.081915   -0.000000  
  SKM*    36    78   0.000619   0.000000  
  SKM*    36    80   -0.000339   -0.000000  
  SKM*    36    82   0.000306   0.000000  
  SKM*    36    84   0.000382   0.000000  
  SKM*    36    86   0.013721   0.000000  
  SKM*    36    88   -0.026870   -0.000000  
  SKM*    36    90   -0.033129   -0.000000  
  SKM*    38    34   -0.148010   -0.000000  
  SKM*    38    36   -0.161560   -0.000000  
  SKM*    38    38   0.364427   0.000082  
  SKM*    38    40   0.345043   0.000039  
  SKM*    38    42   0.000405   0.000000  
  SKM*    38    44   0.000000   -0.000000  
  SKM*    38    46   0.000000   -0.000000  
  SKM*    38    48   0.000327   -0.000000  
  SKM*    38    50   0.000290   -0.000000  
  SKM*    38    52   -0.000000   -0.000000  
  SKM*    38    54   -0.014107   -0.000000  
  SKM*    38    56   -0.004179   0.000000  
  SKM*    38    58   0.001218   0.000000  
  SKM*    38    60   0.310981   0.000087  
  SKM*    38    62   0.343765   0.000032  
  SKM*    38    64   0.349003   0.000051  
  SKM*    38    66   0.342271   0.000043  
  SKM*    38    68   0.328128   0.000030  
  SKM*    38    70   0.306508   0.000000  
  SKM*    38    72   -0.179113   -0.000000  
  SKM*    38    74   -0.140346   -0.000000  
  SKM*    38    76   0.000592   0.000000  
  SKM*    38    78   -0.000319   -0.000000  
  SKM*    38    80   -0.000217   -0.000000  
  SKM*    38    82   0.000191   0.000000  
  SKM*    38    84   0.000233   -0.000000  
  SKM*    38    86   0.000333   -0.000000  
  SKM*    38    88   0.003144   -0.000000  
  SKM*    38    90   0.000405   -0.000000  
  SKM*    38    92   0.000333   0.000000  
  SKM*    38    94   0.000272   0.000001  
  SKM*    40    38   0.361520   0.000079  
  SKM*    40    40   0.341924   0.000039  
  SKM*    40    42   -0.000322   0.000000  
  SKM*    40    44   0.000000   -0.000000  
  SKM*    40    46   0.000000   0.000000  
  SKM*    40    48   0.000000   -0.000000  
  SKM*    40    50   0.000230   -0.000000  
  SKM*    40    52   -0.000000   -0.000000  
  SKM*    40    54   0.000474   0.000000  
  SKM*    40    56   0.000549   -0.000000  
  SKM*    40    58   0.000826   0.000000  
  SKM*    40    60   0.303425   -0.000000  
  SKM*    40    62   0.337846   -0.000000  
  SKM*    40    64   0.344699   -0.000000  
  SKM*    40    66   0.337958   -0.000000  
  SKM*    40    68   0.322172   0.000000  
  SKM*    40    70   0.297732   -0.000000  
  SKM*    40    72   -0.172107   0.000000  
  SKM*    40    74   -0.131720   -0.000000  
  SKM*    40    76   0.000387   -0.000000  
  SKM*    40    78   0.000240   -0.000000  
  SKM*    40    80   -0.000167   0.000000  
  SKM*    40    82   -0.000148   0.000001  
  SKM*    40    84   0.000177   -0.000000  
  SKM*    40    86   0.000240   0.000000  
  SKM*    40    88   0.000293   -0.000000  
  SKM*    40    90   0.000299   0.000000  
  SKM*    40    92   0.000271   0.000000  
  SKM*    40    94   0.000244   0.000000  
  SKM*    42    40   -0.000320   -0.000000  
  SKM*    42    42   -0.000276   -0.000000  
  SKM*    42    44   0.000000   0.000000  
  SKM*    42    46   0.000000   0.000000  
  SKM*    42    48   0.000000   -0.000000  
  SKM*    42    50   -0.000195   -0.000000  
  SKM*    42    52   -0.000000   -0.000000  
  SKM*    42    54   0.000382   -0.000000  
  SKM*    42    56   0.000469   0.000000  
  SKM*    42    58   0.000707   -0.000000  
  SKM*    42    60   0.266573   0.000000  
  SKM*    42    62   0.312401   0.000000  
  SKM*    42    64   0.321575   0.000000  
  SKM*    42    66   0.312124   -0.000000  
  SKM*    42    68   0.289704   -0.000000  
  SKM*    42    70   -0.186766   -0.000000  
  SKM*    42    72   -0.164286   0.000000  
  SKM*    42    74   0.015553   0.000000  
  SKM*    42    76   0.000332   -0.000000  
  SKM*    42    78   0.000214   -0.000000  
  SKM*    42    80   0.000475   0.000000  
  SKM*    42    82   0.000132   -0.000000  
  SKM*    42    84   0.000150   -0.000000  
  SKM*    42    86   0.000211   0.000000  
  SKM*    42    88   0.000256   0.000000  
  SKM*    42    90   0.000274   0.000000  
  SKM*    42    92   0.000267   0.000000  
  SKM*    42    94   -0.000255   -0.000000  
  SKM*    42    96   0.000269   0.000000  
  SKM*    44    42   -0.000248   -0.000000  
  SKM*    44    44   0.000000   0.000000  
  SKM*    44    46   0.000000   0.000000  
  SKM*    44    48   -0.000000   -0.000000  
  SKM*    44    50   -0.000173   -0.000000  
  SKM*    44    52   -0.000000   0.000000  
  SKM*    44    54   0.000344   -0.000000  
  SKM*    44    56   0.000449   -0.000000  
  SKM*    44    58   0.022711   -0.000000  
  SKM*    44    60   0.206314   0.000000  
  SKM*    44    62   0.269806   -0.000000  
  SKM*    44    64   0.283577   0.000000  
  SKM*    44    66   0.270419   0.000000  
  SKM*    44    68   0.245214   0.000000  
  SKM*    44    70   0.207807   0.000000  
  SKM*    44    72   -0.142861   0.000000  
  SKM*    44    74   0.000000   -0.000000  
  SKM*    44    76   0.000000   -0.000000  
  SKM*    44    78   0.000000   0.000000  
  SKM*    44    80   0.000140   -0.000000  
  SKM*    44    82   0.000122   -0.000000  
  SKM*    44    84   0.000140   -0.000000  
  SKM*    44    86   0.000193   0.000000  
  SKM*    44    88   0.000244   -0.000000  
  SKM*    44    90   0.000273   0.000000  
  SKM*    44    92   0.000289   -0.000000  
  SKM*    44    94   -0.000316   -0.000000  
  SKM*    44    96   0.000372   -0.000000  
  SKM*    44    98   -0.000000   0.000000  
  SKM*    44   100   -0.000000   0.000000  
  SKM*    44   102   0.195541   -0.000000  
  SKM*    44   104   0.196938   0.000000  
  SKM*    44   106   0.191300   -0.000000  
  SKM*    44   108   0.181216   -0.000000  
  SKM*    44   110   0.167455   -0.000000  
  SKM*    46    42   0.000224   0.000000  
  SKM*    46    44   -0.000000   0.000000  
  SKM*    46    46   -0.000000   0.000000  
  SKM*    46    48   -0.000000   -0.000000  
  SKM*    46    50   0.000152   0.000000  
  SKM*    46    52   -0.000000   -0.000000  
  SKM*    46    54   0.000312   -0.000000  
  SKM*    46    56   0.000442   0.000000  
  SKM*    46    58   -0.000789   -0.000000  
  SKM*    46    60   0.127275   0.000000  
  SKM*    46    62   0.211311   0.000000  
  SKM*    46    64   0.231283   0.000000  
  SKM*    46    66   0.222051   0.000000  
  SKM*    46    68   0.201345   0.000000  
  SKM*    46    70   0.166192   0.000000  
  SKM*    46    72   0.107883   0.000000  
  SKM*    46    74   0.000000   0.000000  
  SKM*    46    76   0.000000   0.000000  
  SKM*    46    78   0.000000   0.000000  
  SKM*    46    80   0.000129   -0.000000  
  SKM*    46    82   0.000107   0.000000  
  SKM*    46    84   0.000130   -0.000000  
  SKM*    46    86   0.000176   0.000000  
  SKM*    46    88   -0.000223   -0.000000  
  SKM*    46    90   0.000270   0.000000  
  SKM*    46    92   0.000318   0.000000  
  SKM*    46    94   0.000389   0.000000  
  SKM*    46    96   -0.000000   0.000000  
  SKM*    46    98   0.116049   0.000000  
  SKM*    46   100   0.171381   -0.000000  
  SKM*    46   102   0.192071   -0.000000  
  SKM*    46   104   0.193265   0.000000  
  SKM*    46   106   0.185807   -0.000000  
  SKM*    46   108   0.173781   0.000000  
  SKM*    46   110   0.156610   0.000000  
  SKM*    46   112   0.133838   0.000000  
  SKM*    46   114   0.104264   0.000000  
  SKM*    46   116   0.068810   -0.000000  
  SKM*    46   118   0.004419   0.000000  
  SKM*    46   120   -0.000286   -0.000000  
  SKM*    46   122   -0.000203   0.000000  
  SKM*    46   124   -0.000167   0.000000  
  SKM*    48    44   -0.000222   0.000000  
  SKM*    48    46   0.000210   -0.000000  
  SKM*    48    48   0.000166   0.000000  
  SKM*    48    50   0.000132   0.000000  
  SKM*    48    52   -0.000000   -0.000000  
  SKM*    48    54   0.000284   0.000000  
  SKM*    48    56   0.000411   -0.000000  
  SKM*    48    58   -0.000730   0.000000  
  SKM*    48    60   0.000000   -0.000000  
  SKM*    48    62   0.109573   -0.000000  
  SKM*    48    64   0.139931   -0.000000  
  SKM*    48    66   0.166992   -0.000000  
  SKM*    48    68   0.160843   0.000000  
  SKM*    48    70   0.119224   -0.000000  
  SKM*    48    72   0.017202   -0.000000  
  SKM*    48    74   0.000435   0.000000  
  SKM*    48    76   0.000260   -0.000000  
  SKM*    48    78   -0.000165   0.000000  
  SKM*    48    80   0.000112   0.000000  
  SKM*    48    82   0.000096   -0.000000  
  SKM*    48    84   0.000114   -0.000000  
  SKM*    48    86   -0.000150   -0.000000  
  SKM*    48    88   0.000192   -0.000000  
  SKM*    48    90   0.000240   -0.000000  
  SKM*    48    92   0.000302   0.000000  
  SKM*    48    94   0.000405   -0.000000  
  SKM*    48    96   -0.000618   -0.000000  
  SKM*    48    98   -0.000000   0.000000  
  SKM*    48   100   0.168372   0.000000  
  SKM*    48   102   0.208763   -0.000000  
  SKM*    48   104   0.206472   0.000000  
  SKM*    48   106   0.195474   0.000000  
  SKM*    48   108   0.178288   -0.000000  
  SKM*    48   110   0.154544   0.000000  
  SKM*    48   112   0.123247   0.000000  
  SKM*    48   114   0.084919   0.000000  
  SKM*    48   116   0.032253   0.000000  
  SKM*    48   118   -0.000379   -0.000000  
  SKM*    48   120   -0.000235   -0.000000  
  SKM*    48   122   -0.000163   -0.000000  
  SKM*    48   124   -0.000129   0.000000  
  SKM*    48   126   0.000119   -0.000000  
  SKM*    50    50   0.000135   -0.000000  
  SKM*    50    52   -0.000000   -0.000000  
  SKM*    50    54   0.000306   -0.000000  
  SKM*    50    56   0.000494   -0.000000  
  SKM*    50    58   -0.001106   -0.000000  
  SKM*    50    60   0.000000   -0.000000  
  SKM*    50    62   0.000000   -0.000000  
  SKM*    50    64   -0.084802   0.000000  
  SKM*    50    66   -0.085390   -0.000000  
  SKM*    50    68   -0.072703   -0.000000  
  SKM*    50    70   -0.000000   0.000000  
  SKM*    50    72   0.000000   -0.000000  
  SKM*    50    74   0.000439   -0.000000  
  SKM*    50    76   -0.000251   -0.000000  
  SKM*    50    78   -0.000162   -0.000000  
  SKM*    50    80   -0.000107   -0.000000  
  SKM*    50    82   0.000090   -0.000000  
  SKM*    50    84   0.000108   -0.000000  
  SKM*    50    86   0.000148   0.000000  
  SKM*    50    88   0.000190   -0.000000  
  SKM*    50    90   0.000243   -0.000000  
  SKM*    50    92   -0.000352   -0.000000  
  SKM*    50    94   -0.000000   -0.000000  
  SKM*    50    96   -0.000000   -0.000000  
  SKM*    50    98   -0.000000   -0.000000  
  SKM*    50   100   0.225152   -0.000000  
  SKM*    50   102   0.232331   -0.000000  
  SKM*    50   104   0.228848   0.000147  
  SKM*    50   106   0.218036   0.000077  
  SKM*    50   108   0.200814   0.000000  
  SKM*    50   110   0.175991   0.000000  
  SKM*    50   112   0.129134   -0.000000  
  SKM*    50   114   0.034281   -0.000000  
  SKM*    50   116   0.001153   -0.000000  
  SKM*    50   118   -0.000000   0.000000  
  SKM*    50   120   -0.000235   -0.000000  
  SKM*    50   122   -0.000154   -0.000000  
  SKM*    50   124   -0.000112   -0.000000  
  SKM*    50   126   0.000104   -0.000000  
  SKM*    52    56   0.000000   -0.000000  
  SKM*    52    58   0.132882   0.000000  
  SKM*    52    60   0.173430   -0.000000  
  SKM*    52    62   0.263070   0.000000  
  SKM*    52    64   0.271038   0.000000  
  SKM*    52    66   0.256165   0.000119  
  SKM*    52    68   0.228887   0.000000  
  SKM*    52    70   0.187329   0.000000  
  SKM*    52    72   -0.090128   0.000000  
  SKM*    52    74   0.017335   0.000000  
  SKM*    52    76   0.000446   0.000000  
  SKM*    52    78   0.000229   0.000000  
  SKM*    52    80   0.000137   0.000000  
  SKM*    52    82   0.000109   0.000000  
  SKM*    52    84   0.000134   0.000020  
  SKM*    52    86   0.000199   0.000025  
  SKM*    52    88   0.000288   0.000015  
  SKM*    52    90   0.000000   0.000000  
  SKM*    52    92   -0.003482   -0.000000  
  SKM*    52    94   0.157609   0.000000  
  SKM*    52    96   0.206364   0.000000  
  SKM*    52    98   0.234295   0.000000  
  SKM*    52   100   0.247276   0.000000  
  SKM*    52   102   0.251089   0.000000  
  SKM*    52   104   0.247370   0.000000  
  SKM*    52   106   0.237627   0.000147  
  SKM*    52   108   0.222593   0.000072  
  SKM*    52   110   0.202096   0.000000  
  SKM*    52   112   0.174410   -0.000000  
  SKM*    52   114   0.136402   0.000000  
  SKM*    52   116   -0.083024   0.000000  
  SKM*    52   118   -0.045247   0.000000  
  SKM*    52   120   -0.000000   0.000000  
  SKM*    52   122   -0.000209   -0.000000  
  SKM*    52   124   -0.000136   0.000000  
  SKM*    52   126   0.000114   -0.000000  
  SKM*    54    58   0.205402   0.031619  
  SKM*    54    60   0.273399   0.000000  
  SKM*    54    62   0.303873   -0.000000  
  SKM*    54    64   0.304961   0.000000  
  SKM*    54    66   0.289172   0.000000  
  SKM*    54    68   0.264253   0.000000  
  SKM*    54    70   0.231566   0.000000  
  SKM*    54    72   0.187360   0.000000  
  SKM*    54    74   0.131049   0.000000  
  SKM*    54    76   0.067859   0.000000  
  SKM*    54    78   -0.000000   0.000000  
  SKM*    54    80   0.000193   0.000000  
  SKM*    54    82   0.000138   0.000015  
  SKM*    54    84   -0.000000   -0.000000  
  SKM*    54    86   0.013932   0.000000  
  SKM*    54    88   0.076495   0.033857  
  SKM*    54    90   0.133896   0.059338  
  SKM*    54    92   0.176070   0.043382  
  SKM*    54    94   0.214859   -0.000000  
  SKM*    54    96   0.241874   0.000000  
  SKM*    54    98   0.258346   0.000000  
  SKM*    54   100   0.266627   0.000000  
  SKM*    54   102   0.268387   0.000000  
  SKM*    54   104   0.264125   0.000000  
  SKM*    54   106   0.254367   0.000000  
  SKM*    54   108   0.240089   0.000000  
  SKM*    54   110   0.221938   0.000000  
  SKM*    54   112   0.199430   0.000000  
  SKM*    54   114   0.170971   0.000000  
  SKM*    54   116   0.136046   0.000000  
  SKM*    54   118   -0.091287   -0.000000  
  SKM*    54   120   -0.046094   -0.000000  
  SKM*    54   122   -0.000427   0.000000  
  SKM*    54   124   -0.000171   0.000000  
  SKM*    54   126   -0.000130   0.000000  
  SKM*    56    60   0.314252   0.000000  
  SKM*    56    62   0.334431   0.000000  
  SKM*    56    64   0.332000   0.003342  
  SKM*    56    66   0.316165   0.000000  
  SKM*    56    68   0.292300   -0.000000  
  SKM*    56    70   0.262191   0.000306  
